station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, 7.35, None, 2019-05-04 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.002, None, 2019-05-05 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.009, None, 2019-05-05 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.859, None, 2019-05-05 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.335, None, 2019-05-05 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.921, None, 2019-05-05 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.686, None, 2019-05-05 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.461, None, 2019-05-05 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.031, None, 2019-05-05 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.331, None, 2019-05-05 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.074, None, 2019-05-05 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.612, None, 2019-05-05 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.64, None, 2019-05-05 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.4, None, 2019-05-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.35, None, 2019-05-05 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.64, None, 2019-05-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.57, None, 2019-05-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.73, None, 2019-05-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.22, None, 2019-05-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.19, None, 2019-05-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.56, None, 2019-05-05 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.7, None, 2019-05-05 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.29, None, 2019-05-05 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.2, None, 2019-05-05 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.268, None, 2019-05-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.776, None, 2019-05-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.465, None, 2019-05-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.07, None, 2019-05-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.004, None, 2019-05-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.474, None, 2019-05-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.402, None, 2019-05-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.213, None, 2019-05-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.393, None, 2019-05-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.194, None, 2019-05-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.919, None, 2019-05-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.744, None, 2019-05-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.1, None, 2019-05-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.41, None, 2019-05-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.65, None, 2019-05-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.51, None, 2019-05-06 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.9, None, 2019-05-06 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.93, None, 2019-05-06 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.19, None, 2019-05-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.63, None, 2019-05-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.91, None, 2019-05-06 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.27, None, 2019-05-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.1, None, 2019-05-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.324, None, 2019-05-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.757, None, 2019-05-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.409, None, 2019-05-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.852, None, 2019-05-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.684, None, 2019-05-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.532, None, 2019-05-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.203, None, 2019-05-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.138, None, 2019-05-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.874, None, 2019-05-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.025, None, 2019-05-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.722, None, 2019-05-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.554, None, 2019-05-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.526, None, 2019-05-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.42, None, 2019-05-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.24, None, 2019-05-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.63, None, 2019-05-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.95, None, 2019-05-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.73, None, 2019-05-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.98, None, 2019-05-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.68, None, 2019-05-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.98, None, 2019-05-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.29, None, 2019-05-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.65, None, 2019-05-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.56, None, 2019-05-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.58, None, 2019-05-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.1, None, 2019-05-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.553, None, 2019-05-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.747, None, 2019-05-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.721, None, 2019-05-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.472, None, 2019-05-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.564, None, 2019-05-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.955, None, 2019-05-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.704, None, 2019-05-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.921, None, 2019-05-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.81, None, 2019-05-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.96, None, 2019-05-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.72, None, 2019-05-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.65, None, 2019-05-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.9, None, 2019-05-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.29, None, 2019-05-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 16.28, None, 2019-05-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 16.5, None, 2019-05-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 16.54, None, 2019-05-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.29, None, 2019-05-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.78, None, 2019-05-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.16, None, 2019-05-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.32, None, 2019-05-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.12, None, 2019-05-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.99, None, 2019-05-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.06, None, 2019-05-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.26, None, 2019-05-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.24, None, 2019-05-09 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.41, None, 2019-05-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.247, None, 2019-05-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.325, None, 2019-05-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.51, None, 2019-05-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.008, None, 2019-05-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.327, None, 2019-05-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.595, None, 2019-05-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.92, None, 2019-05-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.17, None, 2019-05-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.48, None, 2019-05-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.86, None, 2019-05-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 18.3, None, 2019-05-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 19.07, None, 2019-05-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 20.65, None, 2019-05-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 22.29, None, 2019-05-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 21.9, None, 2019-05-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 21.75, None, 2019-05-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 19.91, None, 2019-05-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.23, None, 2019-05-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.52, None, 2019-05-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.58, None, 2019-05-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.54, None, 2019-05-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.02, None, 2019-05-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.81, None, 2019-05-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.344, None, 2019-05-10 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.344, None, 2019-05-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.838, None, 2019-05-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.088, None, 2019-05-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.368, None, 2019-05-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.556, None, 2019-05-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.082, None, 2019-05-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.54, None, 2019-05-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.03, None, 2019-05-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.88, None, 2019-05-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 21.33, None, 2019-05-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 22.16, None, 2019-05-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 22.46, None, 2019-05-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 22.91, None, 2019-05-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 22.77, None, 2019-05-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 23.32, None, 2019-05-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 21.7, None, 2019-05-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 19.99, None, 2019-05-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.75, None, 2019-05-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.56, None, 2019-05-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.58, None, 2019-05-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.16, None, 2019-05-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.17, None, 2019-05-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.68, None, 2019-05-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.88, None, 2019-05-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.96, None, 2019-05-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.4, None, 2019-05-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.19, None, 2019-05-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.803, None, 2019-05-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.889, None, 2019-05-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.46, None, 2019-05-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.76, None, 2019-05-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.66, None, 2019-05-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.93, None, 2019-05-11 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.96, None, 2019-05-11 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.86, None, 2019-05-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.3, None, 2019-05-11 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.93, None, 2019-05-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.85, None, 2019-05-11 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.1, None, 2019-05-11 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.28, None, 2019-05-11 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.52, None, 2019-05-11 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.39, None, 2019-05-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.87, None, 2019-05-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.09, None, 2019-05-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.935, None, 2019-05-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.282, None, 2019-05-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.936, None, 2019-05-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.982, None, 2019-05-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.347, None, 2019-05-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.89, None, 2019-05-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.246, None, 2019-05-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.659, None, 2019-05-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.687, None, 2019-05-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.518, None, 2019-05-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.571, None, 2019-05-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.49, None, 2019-05-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.52, None, 2019-05-12 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.24, None, 2019-05-12 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.3, None, 2019-05-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.44, None, 2019-05-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.45, None, 2019-05-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.13, None, 2019-05-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.94, None, 2019-05-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.27, None, 2019-05-12 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.33, None, 2019-05-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.95, None, 2019-05-12 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.63, None, 2019-05-12 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.307, None, 2019-05-12 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.325, None, 2019-05-13 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.711, None, 2019-05-13 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.637, None, 2019-05-13 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.739, None, 2019-05-13 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.338, None, 2019-05-13 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.04, None, 2019-05-13 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.377, None, 2019-05-13 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.669, None, 2019-05-13 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.65, None, 2019-05-13 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.575, None, 2019-05-13 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.872, None, 2019-05-13 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.59, None, 2019-05-13 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.1, None, 2019-05-13 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 16.18, None, 2019-05-13 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 16.85, None, 2019-05-13 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 16.85, None, 2019-05-13 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.36, None, 2019-05-13 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.99, None, 2019-05-13 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.92, None, 2019-05-13 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 17.55, None, 2019-05-13 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 16.51, None, 2019-05-13 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.11, None, 2019-05-13 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.11, None, 2019-05-13 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.53, None, 2019-05-13 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.01, None, 2019-05-14 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.773, None, 2019-05-14 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.176, None, 2019-05-14 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.93, None, 2019-05-14 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.913, None, 2019-05-14 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.55, None, 2019-05-14 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.921, None, 2019-05-14 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.647, None, 2019-05-14 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.004, None, 2019-05-14 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.115, None, 2019-05-14 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.55, None, 2019-05-14 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.89, None, 2019-05-14 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.11, None, 2019-05-14 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.45, None, 2019-05-14 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.88, None, 2019-05-14 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.79, None, 2019-05-14 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.98, None, 2019-05-14 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.24, None, 2019-05-14 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.24, None, 2019-05-14 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.19, None, 2019-05-14 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.4, None, 2019-05-14 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 10.2, None, 2019-05-14 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.51, None, 2019-05-14 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.6, None, 2019-05-14 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.71, None, 2019-05-15 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.54, None, 2019-05-15 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.21, None, 2019-05-15 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 7.06, None, 2019-05-15 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.621, None, 2019-05-15 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.311, None, 2019-05-15 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.196, None, 2019-05-15 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.139, None, 2019-05-15 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.264, None, 2019-05-15 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.988, None, 2019-05-15 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.22, None, 2019-05-15 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.15, None, 2019-05-15 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.12, None, 2019-05-15 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.17, None, 2019-05-15 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.79, None, 2019-05-15 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.91, None, 2019-05-15 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.39, None, 2019-05-15 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.35, None, 2019-05-15 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.57, None, 2019-05-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.04, None, 2019-05-15 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.24, None, 2019-05-15 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 12.9, None, 2019-05-15 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 11.76, None, 2019-05-15 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 9.09, None, 2019-05-15 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.658, None, 2019-05-16 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.656, None, 2019-05-16 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 5.174, None, 2019-05-16 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.62, None, 2019-05-16 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.233, None, 2019-05-16 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.054, None, 2019-05-16 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.34, None, 2019-05-16 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 3.397, None, 2019-05-16 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 4.5, None, 2019-05-16 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 6.361, None, 2019-05-16 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 8.63, None, 2019-05-16 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 13.81, None, 2019-05-16 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.41, None, 2019-05-16 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 14.67, None, 2019-05-16 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.04, None, 2019-05-16 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.12, None, 2019-05-16 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 15.28, None, 2019-05-16 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
