WDIR_VECT,time,HUMIDITY,week_of_year
118.0,2020-08-26 00:00:00, 94.9,35
112.8,2020-08-26 01:00:00, 92.8,35
89.9,2020-08-26 02:00:00, 93.5,35
110.3,2020-08-26 03:00:00, 94.3,35
107.7,2020-08-26 04:00:00, 95.5,35
101.0,2020-08-26 05:00:00, 96.2,35
102.0,2020-08-26 06:00:00, 96.4,35
123.4,2020-08-26 07:00:00, 95.7,35
120.8,2020-08-26 08:00:00, 94.0,35
117.4,2020-08-26 09:00:00, 89.4,35
117.9,2020-08-26 10:00:00, 75.7,35
16.2,2020-08-26 11:00:00, 72.1,35
326.6,2020-08-26 12:00:00, 70.9,35
317.3,2020-08-26 13:00:00, 62.8,35
309.3,2020-08-26 14:00:00, 54.5,35
324.8,2020-08-26 15:00:00, 55.2,35
297.6,2020-08-26 16:00:00, 58.1,35
308.0,2020-08-26 17:00:00, 63.8,35
283.9,2020-08-26 18:00:00, 59.3,35
280.4,2020-08-26 19:00:00, 63.3,35
244.7,2020-08-26 20:00:00, 79.9,35
150.1,2020-08-26 21:00:00, 90.3,35
222.4,2020-08-26 22:00:00, 93.5,35
331.1,2020-08-26 23:00:00, 94.8,35
86.2,2020-08-27 00:00:00, 95.0,35
125.6,2020-08-27 01:00:00, 96.2,35
116.0,2020-08-27 02:00:00, 95.6,35
106.0,2020-08-27 03:00:00, 96.3,35
106.2,2020-08-27 04:00:00, 97.4,35
101.0,2020-08-27 05:00:00, 97.9,35
112.7,2020-08-27 06:00:00, 97.7,35
134.9,2020-08-27 07:00:00, 95.9,35
105.7,2020-08-27 08:00:00, 93.9,35
274.1,2020-08-27 09:00:00, 89.8,35
290.2,2020-08-27 10:00:00, 83.0,35
113.9,2020-08-27 11:00:00, 77.1,35
334.0,2020-08-27 12:00:00, 74.3,35
300.8,2020-08-27 13:00:00, 72.7,35
271.4,2020-08-27 14:00:00, 70.9,35
332.4,2020-08-27 15:00:00, 67.3,35
304.4,2020-08-27 16:00:00, 63.9,35
295.7,2020-08-27 17:00:00, 63.7,35
355.7,2020-08-27 18:00:00, 61.2,35
78.6,2020-08-27 19:00:00, 73.6,35
128.8,2020-08-27 20:00:00, 86.2,35
106.5,2020-08-27 21:00:00, 90.3,35
109.1,2020-08-27 22:00:00, 90.1,35
124.7,2020-08-27 23:00:00, 78.2,35
54.2,2020-08-28 00:00:00, 88.9,35
99.7,2020-08-28 01:00:00, 91.2,35
209.7,2020-08-28 02:00:00, 92.0,35
235.9,2020-08-28 03:00:00, 93.5,35
261.9,2020-08-28 04:00:00, 94.0,35
167.6,2020-08-28 05:00:00, 93.6,35
253.2,2020-08-28 06:00:00, 92.7,35
148.9,2020-08-28 07:00:00, 93.2,35
185.8,2020-08-28 08:00:00, 76.5,35
172.2,2020-08-28 09:00:00, 56.6,35
182.4,2020-08-28 10:00:00, 56.6,35
221.1,2020-08-28 11:00:00, 54.0,35
264.8,2020-08-28 12:00:00, 48.5,35
286.6,2020-08-28 13:00:00, 43.3,35
294.1,2020-08-28 14:00:00, 46.5,35
294.5,2020-08-28 15:00:00, 44.1,35
279.5,2020-08-28 16:00:00, 50.2,35
267.0,2020-08-28 17:00:00, 54.2,35
255.6,2020-08-28 18:00:00, 53.5,35
262.2,2020-08-28 19:00:00, 56.4,35
247.3,2020-08-28 20:00:00, 62.5,35
238.1,2020-08-28 21:00:00, 66.9,35
146.8,2020-08-28 22:00:00, 75.7,35
163.9,2020-08-28 23:00:00, 76.8,35
185.8,2020-08-29 00:00:00, 77.7,35
130.1,2020-08-29 01:00:00, 80.8,35
127.6,2020-08-29 02:00:00, 82.8,35
120.9,2020-08-29 03:00:00, 85.2,35
117.6,2020-08-29 04:00:00, 85.5,35
127.7,2020-08-29 05:00:00, 88.6,35
105.6,2020-08-29 06:00:00, 90.8,35
117.4,2020-08-29 07:00:00, 89.4,35
123.0,2020-08-29 08:00:00, 81.8,35
130.6,2020-08-29 09:00:00, 77.6,35
102.2,2020-08-29 10:00:00, 70.5,35
178.3,2020-08-29 11:00:00, 68.1,35
238.9,2020-08-29 12:00:00, 72.9,35
286.3,2020-08-29 13:00:00, 70.5,35
319.8,2020-08-29 14:00:00, 73.1,35
345.0,2020-08-29 15:00:00, 64.9,35
285.4,2020-08-29 16:00:00, 64.8,35
297.6,2020-08-29 17:00:00, 65.0,35
329.2,2020-08-29 18:00:00, 63.1,35
257.3,2020-08-29 19:00:00, 71.1,35
262.6,2020-08-29 20:00:00, 80.0,35
260.0,2020-08-29 21:00:00, 84.8,35
240.7,2020-08-29 22:00:00, 91.4,35
204.7,2020-08-29 23:00:00, 92.9,35
252.9,2020-08-30 00:00:00, 94.0,35
188.5,2020-08-30 01:00:00, 95.9,35
222.7,2020-08-30 02:00:00, 96.6,35
131.7,2020-08-30 03:00:00, 97.1,35
194.5,2020-08-30 04:00:00, 97.6,35
105.3,2020-08-30 05:00:00, 97.7,35
114.6,2020-08-30 06:00:00, 97.5,35
114.5,2020-08-30 07:00:00, 96.8,35
115.7,2020-08-30 08:00:00, 94.8,35
127.4,2020-08-30 09:00:00, 93.0,35
138.2,2020-08-30 10:00:00, 87.3,35
142.0,2020-08-30 11:00:00, 83.8,35
116.7,2020-08-30 12:00:00, 86.6,35
118.7,2020-08-30 13:00:00, 86.5,35
115.9,2020-08-30 14:00:00, 81.3,35
129.5,2020-08-30 15:00:00, 78.2,35
117.7,2020-08-30 16:00:00, 77.7,35
149.2,2020-08-30 17:00:00, 79.1,35
144.0,2020-08-30 18:00:00, 85.4,35
324.4,2020-08-30 19:00:00, 91.6,35
290.7,2020-08-30 20:00:00, 94.9,35
312.7,2020-08-30 21:00:00, 95.9,35
242.9,2020-08-30 22:00:00, 96.7,35
186.1,2020-08-30 23:00:00, 96.8,35
