WSPD_SCLR,time,week_of_year
1.43126,2018-08-20 00:00:00,34
2.50261,2018-08-20 01:00:00,34
2.6028,2018-08-20 02:00:00,34
3.00863,2018-08-20 03:00:00,34
3.15187,2018-08-20 04:00:00,34
2.98078,2018-08-20 05:00:00,34
2.92606,2018-08-20 06:00:00,34
2.57127,2018-08-20 07:00:00,34
2.97847,2018-08-20 08:00:00,34
2.56858,2018-08-20 09:00:00,34
2.04932,2018-08-20 10:00:00,34
1.85933,2018-08-20 11:00:00,34
2.84959,2018-08-20 12:00:00,34
3.28009,2018-08-20 13:00:00,34
2.81472,2018-08-20 14:00:00,34
2.87979,2018-08-20 15:00:00,34
2.74395,2018-08-20 16:00:00,34
2.16229,2018-08-20 17:00:00,34
1.27708,2018-08-20 18:00:00,34
1.23714,2018-08-20 19:00:00,34
0.449602,2018-08-20 20:00:00,34
1.39054,2018-08-20 21:00:00,34
1.78284,2018-08-20 22:00:00,34
0.377817,2018-08-20 23:00:00,34
0.431009,2018-08-21 00:00:00,34
1.39446,2018-08-21 01:00:00,34
2.14187,2018-08-21 02:00:00,34
2.30754,2018-08-21 03:00:00,34
2.30297,2018-08-21 04:00:00,34
1.85718,2018-08-21 05:00:00,34
1.38577,2018-08-21 06:00:00,34
1.25473,2018-08-21 07:00:00,34
1.90727,2018-08-21 08:00:00,34
2.41469,2018-08-21 09:00:00,34
2.31182,2018-08-21 10:00:00,34
1.90036,2018-08-21 11:00:00,34
2.25395,2018-08-21 12:00:00,34
3.21347,2018-08-21 13:00:00,34
4.21683,2018-08-21 14:00:00,34
4.99579,2018-08-21 15:00:00,34
5.733,2018-08-21 16:00:00,34
5.10196,2018-08-21 17:00:00,34
4.80442,2018-08-21 18:00:00,34
6.1856,2018-08-21 19:00:00,34
6.5167,2018-08-21 20:00:00,34
5.94288,2018-08-21 21:00:00,34
4.2584,2018-08-21 22:00:00,34
4.10073,2018-08-21 23:00:00,34
4.00637,2018-08-22 00:00:00,34
3.95633,2018-08-22 01:00:00,34
3.96508,2018-08-22 02:00:00,34
4.16557,2018-08-22 03:00:00,34
4.05459,2018-08-22 04:00:00,34
3.51039,2018-08-22 05:00:00,34
4.11584,2018-08-22 06:00:00,34
4.21005,2018-08-22 07:00:00,34
3.8578,2018-08-22 08:00:00,34
3.79867,2018-08-22 09:00:00,34
4.22067,2018-08-22 10:00:00,34
4.81801,2018-08-22 11:00:00,34
3.98765,2018-08-22 12:00:00,34
6.15851,2018-08-22 13:00:00,34
6.56687,2018-08-22 14:00:00,34
5.97982,2018-08-22 15:00:00,34
5.6674,2018-08-22 16:00:00,34
4.3592,2018-08-22 17:00:00,34
2.93668,2018-08-22 18:00:00,34
3.4202,2018-08-22 19:00:00,34
6.73165,2018-08-22 20:00:00,34
6.89169,2018-08-22 21:00:00,34
5.61055,2018-08-22 22:00:00,34
5.67885,2018-08-22 23:00:00,34
5.13294,2018-08-23 00:00:00,34
4.76655,2018-08-23 01:00:00,34
4.92581,2018-08-23 02:00:00,34
3.93541,2018-08-23 03:00:00,34
2.44107,2018-08-23 04:00:00,34
2.96687,2018-08-23 05:00:00,34
3.32171,2018-08-23 06:00:00,34
2.97512,2018-08-23 07:00:00,34
3.06675,2018-08-23 08:00:00,34
3.35144,2018-08-23 09:00:00,34
3.17539,2018-08-23 10:00:00,34
3.45268,2018-08-23 11:00:00,34
