BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1020.0, 7.9, 0.532, 83.3, 85.6,2018-08-20 00:00:00, 7.037,34
1021.0, 7.0, 0.482, 85.6, 87.2,2018-08-20 01:00:00, 6.207,34
1021.0, 6.2, 0.754, 87.2, 88.4,2018-08-20 02:00:00, 5.639,34
1021.0, 5.6, 0.975, 88.4, 88.8,2018-08-20 03:00:00, 4.67,34
1021.0, 4.7, 0.794, 88.8, 90.3,2018-08-20 04:00:00, 5.488,34
1021.0, 5.5, 1.164, 90.3, 90.2,2018-08-20 05:00:00, 5.471,34
1021.0, 5.5, 0.723, 90.2, 90.3,2018-08-20 06:00:00, 5.455,34
1021.0, 5.5, 0.702, 90.3, 91.6,2018-08-20 07:00:00, 5.796,34
1021.0, 5.8, 0.639, 91.6, 92.3,2018-08-20 08:00:00, 6.438,34
1020.0, 6.4, 1.031, 92.3, 83.9,2018-08-20 09:00:00, 9.01,34
1020.0, 9.0, 1.595, 83.9, 69.13,2018-08-20 10:00:00, 12.85,34
1019.0, 12.9, 1.343, 69.1, 59.64,2018-08-20 11:00:00, 16.35,34
1018.0, 16.4, 1.57, 59.6, 51.41,2018-08-20 12:00:00, 19.7,34
1017.0, 19.7, 1.156, 51.4, 44.52,2018-08-20 13:00:00, 22.12,34
1016.0, 22.1, 1.76, 44.5, 33.36,2018-08-20 14:00:00, 23.9,34
1015.0, 23.9, 1.304, 33.4, 26.81,2018-08-20 15:00:00, 24.95,34
1014.0, 25.0, 1.117, 26.8, 28.3,2018-08-20 16:00:00, 25.18,34
1014.0, 25.2, 1.4, 28.3, 32.24,2018-08-20 17:00:00, 24.83,34
1013.0, 24.8, 1.344, 32.2, 42.62,2018-08-20 18:00:00, 22.92,34
1013.0, 22.9, 0.919, 42.6, 59.99,2018-08-20 19:00:00, 18.84,34
1013.0, 18.8, 1.164, 60.0, 69.77,2018-08-20 20:00:00, 16.24,34
1013.0, 16.2, 1.101, 69.8, 75.82,2018-08-20 21:00:00, 14.44,34
1013.0, 14.4, 0.506, 75.8, 79.32,2018-08-20 22:00:00, 12.89,34
1013.0, 12.9, 0.689, 79.3, 81.8,2018-08-20 23:00:00, 11.56,34
1013.0, 11.6, 0.6, 81.8, 85.4,2018-08-21 00:00:00, 10.1,34
1013.0, 10.1, 0.571, 85.4, 88.1,2018-08-21 01:00:00, 9.07,34
1013.0, 9.1, 0.634, 88.1, 87.7,2018-08-21 02:00:00, 8.71,34
1013.0, 8.7, 0.52, 87.7, 88.6,2018-08-21 03:00:00, 7.926,34
1013.0, 7.9, 0.384, 88.6, 89.8,2018-08-21 04:00:00, 7.362,34
1013.0, 7.4, 0.351, 89.8, 89.9,2018-08-21 05:00:00, 6.563,34
1013.0, 6.6, 0.359, 89.9, 90.6,2018-08-21 06:00:00, 6.662,34
1013.0, 6.7, 0.16, 90.6, 92.1,2018-08-21 07:00:00, 8.18,34
1013.0, 8.2, 0.306, 92.1, 92.7,2018-08-21 08:00:00, 9.03,34
1013.0, 9.0, 0.631, 92.7, 89.6,2018-08-21 09:00:00, 10.94,34
1012.0, 10.9, 1.244, 89.6, 70.48,2018-08-21 10:00:00, 15.0,34
1011.0, 15.0, 1.938, 70.5, 58.92,2018-08-21 11:00:00, 18.56,34
1010.0, 18.6, 1.602, 58.9, 52.43,2018-08-21 12:00:00, 21.44,34
1009.0, 21.4, 1.195, 52.4, 48.01,2018-08-21 13:00:00, 23.89,34
1008.0, 23.9, 1.002, 48.0, 45.25,2018-08-21 14:00:00, 25.6,34
1007.0, 25.6, 1.801, 45.3, 39.69,2018-08-21 15:00:00, 27.56,34
1006.0, 27.6, 2.862, 39.7, 29.68,2018-08-21 16:00:00, 28.54,34
1005.0, 28.5, 2.659, 29.7, 32.58,2018-08-21 17:00:00, 27.11,34
1004.0, 27.1, 3.162, 32.6, 32.17,2018-08-21 18:00:00, 25.92,34
1004.0, 25.9, 3.709, 32.2, 40.7,2018-08-21 19:00:00, 22.67,34
1004.0, 22.7, 2.553, 40.7, 50.15,2018-08-21 20:00:00, 19.14,34
1004.0, 19.1, 1.225, 50.2, 53.96,2018-08-21 21:00:00, 17.21,34
1004.0, 17.2, 0.869, 54.0, 57.14,2018-08-21 22:00:00, 15.82,34
1004.0, 15.8, 2.663, 57.1, 65.8,2018-08-21 23:00:00, 14.07,34
1004.0, 14.1, 2.621, 65.8, 70.92,2018-08-22 00:00:00, 12.64,34
1004.0, 12.6, 1.777, 70.9, 73.95,2018-08-22 01:00:00, 11.42,34
1003.0, 11.4, 1.815, 74.0, 79.57,2018-08-22 02:00:00, 10.21,34
1003.0, 10.2, 0.749, 79.6, 79.61,2018-08-22 03:00:00, 9.49,34
1003.0, 9.5, 0.314, 79.6, 83.4,2018-08-22 04:00:00, 8.42,34
1003.0, 8.4, 0.807, 83.4, 85.3,2018-08-22 05:00:00, 7.702,34
1003.0, 7.7, 0.7, 85.3, 85.0,2018-08-22 06:00:00, 8.13,34
1003.0, 8.1, 1.383, 85.0, 87.9,2018-08-22 07:00:00, 9.59,34
1003.0, 9.6, 2.484, 87.9, 82.6,2018-08-22 08:00:00, 11.31,34
1003.0, 11.3, 2.023, 82.6, 67.16,2018-08-22 09:00:00, 14.9,34
1002.0, 14.9, 1.235, 67.2, 53.3,2018-08-22 10:00:00, 19.11,34
1002.0, 19.1, 1.382, 53.3, 40.08,2018-08-22 11:00:00, 23.53,34
1002.0, 23.5, 3.89, 40.1, 32.47,2018-08-22 12:00:00, 26.65,34
1001.0, 26.7, 4.97, 32.5, 27.0,2018-08-22 13:00:00, 27.71,34
1000.0, 27.7, 4.141, 27.0, 27.58,2018-08-22 14:00:00, 27.48,34
1000.0, 27.5, 3.915, 27.6, 27.64,2018-08-22 15:00:00, 27.36,34
999.0, 27.4, 3.112, 27.6, 28.85,2018-08-22 16:00:00, 27.41,34
999.0, 27.4, 3.526, 28.9, 30.71,2018-08-22 17:00:00, 26.62,34
999.0, 26.6, 3.017, 30.7, 37.19,2018-08-22 18:00:00, 23.91,34
999.0, 23.9, 3.484, 37.2, 42.9,2018-08-22 19:00:00, 21.28,34
999.0, 21.3, 3.046, 42.9, 47.88,2018-08-22 20:00:00, 19.79,34
1000.0, 19.8, 3.434, 47.9, 56.34,2018-08-22 21:00:00, 17.91,34
1002.0, 17.9, 3.359, 56.3, 63.56,2018-08-22 22:00:00, 15.86,34
1003.0, 15.9, 1.153, 63.6, 68.76,2018-08-22 23:00:00, 14.58,34
1003.0, 14.6, 1.231, 68.8, 70.45,2018-08-23 00:00:00, 14.14,34
1003.0, 14.1, 1.301, 70.5, 71.55,2018-08-23 01:00:00, 14.06,34
1004.0, 14.1, 2.984, 71.6, 79.97,2018-08-23 02:00:00, 13.04,34
1004.0, 13.0, 1.213, 80.0, 83.1,2018-08-23 03:00:00, 12.26,34
1004.0, 12.3, 1.955, 83.1, 83.5,2018-08-23 04:00:00, 12.04,34
1004.0, 12.0, 1.374, 83.5, 85.0,2018-08-23 05:00:00, 11.84,34
1005.0, 11.8, 1.849, 85.0, 84.0,2018-08-23 06:00:00, 11.72,34
1005.0, 11.7, 2.014, 84.0, 84.5,2018-08-23 07:00:00, 11.49,34
1005.0, 11.5, 2.932, 84.5, 86.7,2018-08-23 08:00:00, 10.83,34
1005.0, 10.8, 4.265, 86.7, 87.5,2018-08-23 09:00:00, 10.37,34
1005.0, 10.4, 3.157, 87.5, 86.0,2018-08-23 10:00:00, 10.18,34
1006.0, 10.2, 2.378, 86.0, 85.0,2018-08-23 11:00:00, 10.39,34
1006.0, 10.4, 1.285, 85.0, 82.5,2018-08-23 12:00:00, 10.64,34
1006.0, 10.6, 0.917, 82.5, 83.1,2018-08-23 13:00:00, 10.61,34
