CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -9.55,93.0, None, None, None, None, 18.54, None, 0.382, 222.7, None, None, None, None, None, None, None, None, None,2017-02-26 00:00:00, None, 233.9,9
None, -9.33,93.2, None, None, None, None, 38.36, None, 0.451, 223.2, None, None, None, None, None, None, None, None, None,2017-02-26 01:00:00, None, 236.7,9
None, -9.25,93.4, None, None, None, None, 40.04, None, 1.257, 51.0, None, None, None, None, None, None, None, None, None,2017-02-26 02:00:00, None, 237.4,9
None, -9.57,92.9, None, None, None, None, 16.54, None, 5.457, 51.01, None, None, None, None, None, None, None, None, None,2017-02-26 03:00:00, None, 236.7,9
None, -9.83,92.6, None, None, None, None, 35.72, None, 5.001, 24.65, None, None, None, None, None, None, None, None, None,2017-02-26 04:00:00, None, 238.1,9
None, -10.02,92.7, None, None, None, None, 31.18, None, 7.445, 27.16, None, None, None, None, None, None, None, None, None,2017-02-26 05:00:00, None, 240.0,9
None, -10.06,92.6, None, None, None, None, 46.59, None, 5.673, 12.34, None, None, None, None, None, None, None, None, None,2017-02-26 06:00:00, None, 240.1,9
None, -10.17,92.4, None, None, None, None, 42.5, None, 10.58, 28.08, None, None, None, None, None, None, None, None, None,2017-02-26 07:00:00, None, 240.1,9
None, -9.96,92.1, None, None, None, None, 43.44, None, 8.65, 28.61, None, None, None, None, None, None, None, None, None,2017-02-26 08:00:00, None, 239.8,9
None, -9.46,90.9, None, None, None, None, 47.8, None, 7.923, 27.76, None, None, None, None, None, None, None, None, None,2017-02-26 09:00:00, None, 239.3,9
None, -9.57,91.1, None, None, None, None, 44.84, None, 6.043, 31.85, None, None, None, None, None, None, None, None, None,2017-02-26 10:00:00, None, 238.6,9
None, -9.48,90.9, None, None, None, None, 42.62, None, 7.059, 30.6, None, None, None, None, None, None, None, None, None,2017-02-26 11:00:00, None, 238.3,9
None, -9.67,89.4, None, None, None, None, 32.72, None, 10.47, 39.26, None, None, None, None, None, None, None, None, None,2017-02-26 12:00:00, None, 238.9,9
None, -10.22,83.3, None, None, None, None, 31.87, None, 14.7, 39.53, None, None, None, None, None, None, None, None, None,2017-02-26 13:00:00, None, 238.3,9
None, -9.63,77.36, None, None, None, None, 27.7, None, 14.41, 36.97, None, None, None, None, None, None, None, None, None,2017-02-26 14:00:00, None, 235.7,9
None, -9.61,77.61, None, None, None, None, 32.27, None, 13.3, 38.03, None, None, None, None, None, None, None, None, None,2017-02-26 15:00:00, None, 237.3,9
None, -9.87,75.57, None, None, None, None, 37.15, None, 11.39, 36.28, None, None, None, None, None, None, None, None, None,2017-02-26 16:00:00, None, 237.0,9
None, -10.44,79.05, None, None, None, None, 35.78, None, 11.33, 36.36, None, None, None, None, None, None, None, None, None,2017-02-26 17:00:00, None, 236.1,9
None, -11.1,79.35, None, None, None, None, 48.38, None, 7.841, 36.49, None, None, None, None, None, None, None, None, None,2017-02-26 18:00:00, None, 236.9,9
None, -11.55,76.67, None, None, None, None, 71.94, None, 3.167, 9.69, None, None, None, None, None, None, None, None, None,2017-02-26 19:00:00, None, 236.8,9
None, -11.75,76.42, None, None, None, None, 38.36, None, 5.655, 25.12, None, None, None, None, None, None, None, None, None,2017-02-26 20:00:00, None, 236.6,9
None, -12.92,81.7, None, None, None, None, 58.0, None, 3.576, 35.88, None, None, None, None, None, None, None, None, None,2017-02-26 21:00:00, None, 236.3,9
None, -13.07,78.34, None, None, None, None, 48.08, None, 4.975, 45.82, None, None, None, None, None, None, None, None, None,2017-02-26 22:00:00, None, 236.1,9
None, -13.68,78.61, None, None, None, None, 29.61, None, 5.208, 39.23, None, None, None, None, None, None, None, None, None,2017-02-26 23:00:00, None, 236.0,9
None, -13.43,75.95, None, None, None, None, 29.32, None, 5.732, 44.17, None, None, None, None, None, None, None, None, None,2017-02-27 00:00:00, None, 235.6,9
None, -13.26,74.87, None, None, None, None, 15.46, None, 7.392, 55.72, None, None, None, None, None, None, None, None, None,2017-02-27 02:00:00, None, 235.7,9
None, -13.55,75.74, None, None, None, None, 14.27, None, 7.671, 56.95, None, None, None, None, None, None, None, None, None,2017-02-27 03:00:00, None, 235.6,9
None, -13.68,76.88, None, None, None, None, 11.79, None, 6.031, 60.76, None, None, None, None, None, None, None, None, None,2017-02-27 04:00:00, None, 235.6,9
None, -13.55,76.67, None, None, None, None, 22.4, None, 2.208, 78.23, None, None, None, None, None, None, None, None, None,2017-02-27 05:00:00, None, 235.8,9
None, -14.39,89.0, None, None, None, None, 46.02, None, 1.509, 199.4, None, None, None, None, None, None, None, None, None,2017-02-27 06:00:00, None, 235.2,9
None, -12.85,88.6, None, None, None, None, 18.31, None, 1.882, 227.5, None, None, None, None, None, None, None, None, None,2017-02-27 07:00:00, None, 235.5,9
None, -11.86,89.0, None, None, None, None, 35.54, None, 1.388, 238.3, None, None, None, None, None, None, None, None, None,2017-02-27 08:00:00, None, 235.0,9
None, -10.78,88.1, None, None, None, None, 25.16, None, 1.119, 238.7, None, None, None, None, None, None, None, None, None,2017-02-27 09:00:00, None, 234.7,9
None, -8.24,79.18, None, None, None, None, 25.3, None, 1.4, 238.6, None, None, None, None, None, None, None, None, None,2017-02-27 10:00:00, None, 233.7,9
None, -6.978,76.09, None, None, None, None, 29.57, None, 1.262, 254.5, None, None, None, None, None, None, None, None, None,2017-02-27 11:00:00, None, 235.5,9
None, -7.103,77.0, None, None, None, None, 28.96, None, 1.538, 251.6, None, None, None, None, None, None, None, None, None,2017-02-27 12:00:00, None, 236.7,9
