pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,0.005, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 01:00:00, None, 3.772, None,9
None, None,-0.341, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 02:00:00, None, 3.563, None,9
None, None,0.296, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 03:00:00, None, 3.697, None,9
None, None,-0.537, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 04:00:00, None, 3.798, None,9
None, None,-0.656, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 05:00:00, None, 3.645, None,9
None, None,-0.683, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 06:00:00, None, 3.772, None,9
None, None,-0.777, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 07:00:00, None, 3.517, None,9
None, None,-1.714, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 08:00:00, None, 3.435, None,9
None, None,-0.251, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 09:00:00, None, 3.785, None,9
None, None,0.334, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 10:00:00, None, 3.977, None,9
None, None,-0.389, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 11:00:00, None, 3.87, None,9
None, None,3.285, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 14:00:00, None, 2.021, None,9
None, None,3.134, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 15:00:00, None, 1.049, None,9
None, None,2.027, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 17:00:00, None, 1.289, None,9
None, None,1.908, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 18:00:00, None, 0.938, None,9
None, None,1.327, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 19:00:00, None, 0.906, None,9
None, None,1.063, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 20:00:00, None, 0.966, None,9
None, None,1.128, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 21:00:00, None, 1.001, None,9
None, None,0.351, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 22:00:00, None, 0.914, None,9
None, None,-0.661, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-26 23:00:00, None, 1.087, None,9
None, None,-0.835, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 00:00:00, None, 1.029, None,9
None, None,-1.189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 01:00:00, None, 0.937, None,9
None, None,-1.564, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 02:00:00, None, 1.091, None,9
None, None,-1.686, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 03:00:00, None, 1.024, None,9
None, None,-2.212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 04:00:00, None, 1.027, None,9
None, None,-2.579, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 05:00:00, None, 1.075, None,9
None, None,-2.909, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 06:00:00, None, 1.035, None,9
None, None,-3.532, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 07:00:00, None, 0.988, None,9
None, None,-4.053, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 08:00:00, None, 1.006, None,9
None, None,-3.061, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 09:00:00, None, 1.242, None,9
None, None,-2.805, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 10:00:00, None, 1.363, None,9
None, None,-1.451, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 11:00:00, None, 1.372, None,9
None, None,1.091, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 12:00:00, None, 1.011, None,9
None, None,3.958, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 15:00:00, None, -0.025, None,9
None, None,1.584, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 16:00:00, None, 0.313, None,9
None, None,1.136, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 17:00:00, None, 0.297, None,9
None, None,0.606, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 18:00:00, None, 0.212, None,9
None, None,-0.136, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 19:00:00, None, 0.343, None,9
None, None,-0.716, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 20:00:00, None, 0.331, None,9
None, None,-1.447, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 21:00:00, None, 0.335, None,9
None, None,-1.874, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 22:00:00, None, 0.376, None,9
None, None,-2.578, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-27 23:00:00, None, 0.461, None,9
None, None,-2.673, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 00:00:00, None, 0.37, None,9
None, None,-3.135, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 01:00:00, None, 0.532, None,9
None, None,-2.787, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 02:00:00, None, 0.384, None,9
None, None,-2.298, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 03:00:00, None, 0.428, None,9
None, None,-1.734, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 04:00:00, None, 0.52, None,9
None, None,-2.353, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 05:00:00, None, 0.456, None,9
None, None,-2.193, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 06:00:00, None, 0.46, None,9
None, None,-1.629, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 07:00:00, None, 0.415, None,9
None, None,-3.144, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 08:00:00, None, 0.529, None,9
None, None,-3.757, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 09:00:00, None, 0.201, None,9
None, None,-3.919, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 10:00:00, None, 1.061, None,9
None, None,-3.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 11:00:00, None, 2.73, None,9
None, None,-3.286, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 12:00:00, None, 6.092, None,9
None, None,-3.162, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 13:00:00, None, 9.37, None,9
None, None,-2.591, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 14:00:00, None, 11.87, None,9
None, None,-0.979, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 15:00:00, None, 10.56, None,9
None, None,-0.724, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 16:00:00, None, 12.2, None,9
None, None,-0.611, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 17:00:00, None, 12.06, None,9
None, None,-0.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 18:00:00, None, 11.91, None,9
None, None,-0.286, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 19:00:00, None, 11.66, None,9
None, None,-0.221, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 20:00:00, None, 11.2, None,9
None, None,-0.127, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 21:00:00, None, 10.96, None,9
None, None,-0.474, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 22:00:00, None, 14.29, None,9
None, None,-0.324, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-28 23:00:00, None, 16.16, None,9
None, None,-0.623, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 00:00:00, None, 15.95, None,9
None, None,-0.456, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 01:00:00, None, 15.78, None,9
None, None,-0.286, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 02:00:00, None, 18.88, None,9
None, None,-0.417, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 03:00:00, None, 19.69, None,9
None, None,-0.465, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 04:00:00, None, 17.89, None,9
None, None,-0.474, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 05:00:00, None, 19.79, None,9
None, None,-0.474, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 06:00:00, None, None, None,9
None, None,-0.802, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 07:00:00, None, None, None,9
None, None,-0.782, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 08:00:00, None, None, None,9
None, None,0.887, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 11:00:00, None, 18.29, None,9
None, None,0.645, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 12:00:00, None, 15.94, None,9
None, None,1.244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 13:00:00, None, 18.55, None,9
None, None,0.869, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 15:00:00, None, 18.76, None,9
None, None,0.822, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 16:00:00, None, 19.17, None,9
None, None,0.689, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 18:00:00, None, 19.41, None,9
None, None,0.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 19:00:00, None, 18.71, None,9
None, None,0.595, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 21:00:00, None, 17.38, None,9
None, None,0.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 22:00:00, None, 18.79, None,9
None, None,0.641, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-01 23:00:00, None, 18.77, None,9
None, None,0.651, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 00:00:00, None, 18.77, None,9
None, None,0.623, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 02:00:00, None, 18.27, None,9
None, None,0.782, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 03:00:00, None, 18.95, None,9
None, None,0.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 04:00:00, None, 18.95, None,9
None, None,0.894, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 05:00:00, None, 19.16, None,9
None, None,1.241, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 09:00:00, None, 18.52, None,9
None, None,1.391, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 10:00:00, None, 18.18, None,9
None, None,1.954, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 11:00:00, None, 16.98, None,9
None, None,1.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 14:00:00, None, 15.1, None,9
None, None,0.651, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 15:00:00, None, 14.42, None,9
None, None,0.529, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 16:00:00, None, 14.77, None,9
None, None,0.501, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 17:00:00, None, 15.94, None,9
None, None,0.042, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-02 19:00:00, None, 19.39, None,9
None, None,-0.595, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 00:00:00, None, None, None,9
None, None,-0.765, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 01:00:00, None, None, None,9
None, None,-0.811, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 02:00:00, None, 27.05, None,9
None, None,-0.558, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 03:00:00, None, 24.87, None,9
None, None,-0.737, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 04:00:00, None, 25.86, None,9
None, None,-1.242, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 06:00:00, None, 25.37, None,9
None, None,-1.409, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 07:00:00, None, 26.14, None,9
None, None,-1.532, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 08:00:00, None, 25.63, None,9
None, None,0.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 13:00:00, None, 21.46, None,9
None, None,1.128, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 14:00:00, None, 19.99, None,9
None, None,0.756, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 15:00:00, None, 19.38, None,9
None, None,1.028, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 16:00:00, None, 22.72, None,9
None, None,0.859, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 17:00:00, None, 21.66, None,9
None, None,0.099, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 19:00:00, None, 22.13, None,9
None, None,-0.229, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 20:00:00, None, 21.8, None,9
None, None,-0.576, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 21:00:00, None, 21.13, None,9
None, None,-0.464, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 22:00:00, None, 20.98, None,9
None, None,-0.614, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-03 23:00:00, None, 21.0, None,9
None, None,-0.575, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 02:00:00, None, 20.24, None,9
None, None,-0.801, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 03:00:00, None, 19.81, None,9
None, None,-1.079, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 05:00:00, None, 20.32, None,9
None, None,-1.576, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 06:00:00, None, 21.38, None,9
None, None,-1.423, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 07:00:00, None, 20.94, None,9
None, None,-1.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 08:00:00, None, 21.13, None,9
None, None,-0.936, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 09:00:00, None, 21.53, None,9
None, None,-0.613, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 10:00:00, None, 21.75, None,9
None, None,0.341, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 11:00:00, None, 21.57, None,9
None, None,2.405, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 12:00:00, None, 21.32, None,9
None, None,2.806, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 13:00:00, None, 20.64, None,9
None, None,3.428, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 14:00:00, None, 20.08, None,9
None, None,0.757, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 17:00:00, None, 19.7, None,9
None, None,-0.033, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 20:00:00, None, 19.45, None,9
None, None,-0.651, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 21:00:00, None, 19.08, None,9
None, None,-0.858, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-04 22:00:00, None, 18.92, None,9
