CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-4.214, None, None, None,17.5,11.26,180.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 00:00:00, None, None, None, None,10
-4.156, None, None, None,9.59,18.54,173.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 01:00:00, None, None, None, None,10
-4.108, None, None, None,11.4,24.1,175.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 02:00:00, None, None, None, None,10
-4.041, None, None, None,14.56,11.55,190.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 03:00:00, None, None, None, None,10
-4.299, None, None, None,21.11,5.474,200.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 04:00:00, None, None, None, None,10
-4.26, None, None, None,27.68,7.06,166.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 05:00:00, None, None, None, None,10
-3.974, None, None, None,13.88,11.3,188.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 06:00:00, None, None, None, None,10
-3.915, None, None, None,12.59,10.31,194.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 07:00:00, None, None, None, None,10
-4.097, None, None, None,10.77,11.24,196.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 08:00:00, None, None, None, None,10
-3.714, None, None, None,13.71,7.72,191.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 09:00:00, None, None, None, None,10
-3.036, None, None, None,16.77,5.559,185.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 10:00:00, None, None, None, None,10
-3.485, None, None, None,16.81,7.86,134.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 11:00:00, None, None, None, None,10
-3.265, None, None, None,12.72,9.81,124.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 12:00:00, None, None, None, None,10
-2.406, None, None, None,17.25,8.32,137.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 13:00:00, None, None, None, None,10
-2.53, None, None, None,15.43,10.33,185.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 14:00:00, None, None, None, None,10
-2.588, None, None, None,11.21,15.42,193.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 15:00:00, None, None, None, None,10
-2.58, None, None, None,24.84,13.93,189.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 16:00:00, None, None, None, None,10
-2.989, None, None, None,12.39,34.11,176.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 17:00:00, None, None, None, None,10
-2.97, None, None, None,16.93,26.85,182.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 18:00:00, None, None, None, None,10
-2.903, None, None, None,12.96,30.65,179.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 19:00:00, None, None, None, None,10
-2.807, None, None, None,13.16,28.6,182.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 20:00:00, None, None, None, None,10
-2.768, None, None, None,14.73,35.75,177.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 21:00:00, None, None, None, None,10
-2.942, None, None, None,9.86,29.64,180.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 22:00:00, None, None, None, None,10
-3.514, None, None, None,17.96,11.75,185.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-04 23:00:00, None, None, None, None,10
-3.379, None, None, None,22.79,15.57,189.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 00:00:00, None, None, None, None,10
-3.294, None, None, None,17.04,22.76,182.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 01:00:00, None, None, None, None,10
-3.542, None, None, None,29.25,12.74,189.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 02:00:00, None, None, None, None,10
-3.867, None, None, None,21.14,15.06,185.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 03:00:00, None, None, None, None,10
-3.876, None, None, None,16.44,11.08,177.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 04:00:00, None, None, None, None,10
-3.993, None, None, None,14.33,10.8,169.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 05:00:00, None, None, None, None,10
-4.722, None, None, None,11.13,8.93,176.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 06:00:00, None, None, None, None,10
-5.138, None, None, None,0.0,2.377,172.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 07:00:00, None, None, None, None,10
-4.887, None, None, None,16.76,5.283,161.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 08:00:00, None, None, None, None,10
-4.732, None, None, None,15.61,10.65,119.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 09:00:00, None, None, None, None,10
-4.462, None, None, None,21.01,8.37,121.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 10:00:00, None, None, None, None,10
-3.495, None, None, None,23.55,2.909,154.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 11:00:00, None, None, None, None,10
-3.897, None, None, None,0.218,1.695,168.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 12:00:00, None, None, None, None,10
-2.664, None, None, None,26.73,10.03,168.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 13:00:00, None, None, None, None,10
-3.016, None, None, None,12.48,18.01,180.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 14:00:00, None, None, None, None,10
-2.921, None, None, None,12.75,16.27,192.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 15:00:00, None, None, None, None,10
-3.008, None, None, None,11.63,13.24,193.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 16:00:00, None, None, None, None,10
-3.226, None, None, None,12.61,15.19,183.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 17:00:00, None, None, None, None,10
-3.341, None, None, None,15.49,19.51,179.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 18:00:00, None, None, None, None,10
-3.313, None, None, None,12.47,25.71,180.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 19:00:00, None, None, None, None,10
-3.18, None, None, None,16.51,25.6,182.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 20:00:00, None, None, None, None,10
-3.16, None, None, None,13.95,31.92,173.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 21:00:00, None, None, None, None,10
-3.218, None, None, None,12.01,30.82,171.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 22:00:00, None, None, None, None,10
-3.35, None, None, None,12.37,31.74,165.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-05 23:00:00, None, None, None, None,10
-3.455, None, None, None,13.44,27.29,165.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 00:00:00, None, None, None, None,10
-3.503, None, None, None,10.97,24.67,161.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 01:00:00, None, None, None, None,10
-3.589, None, None, None,12.66,16.5,175.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 02:00:00, None, None, None, None,10
-4.25, None, None, None,23.43,9.99,155.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 03:00:00, None, None, None, None,10
-4.568, None, None, None,14.5,13.3,102.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 04:00:00, None, None, None, None,10
-5.058, None, None, None,42.6,5.485,91.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 05:00:00, None, None, None, None,10
-4.673, None, None, None,21.3,12.77,55.96, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 06:00:00, None, None, None, None,10
-4.721, None, None, None,17.51,14.03,46.58, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 07:00:00, None, None, None, None,10
-4.271, None, None, None,15.29,13.34,68.76, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 08:00:00, None, None, None, None,10
-3.905, None, None, None,40.02,10.81,124.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 09:00:00, None, None, None, None,10
-3.876, None, None, None,27.59,13.01,143.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 10:00:00, None, None, None, None,10
-2.796, None, None, None,17.29,13.15,142.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 11:00:00, None, None, None, None,10
-2.426, None, None, None,13.94,10.87,181.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 12:00:00, None, None, None, None,10
-2.625, None, None, None,18.88,8.95,182.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 13:00:00, None, None, None, None,10
-1.997, None, None, None,17.8,8.26,163.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 14:00:00, None, None, None, None,10
-2.141, None, None, None,9.38,9.38,192.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 15:00:00, None, None, None, None,10
-2.426, None, None, None,24.63,6.948,183.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 16:00:00, None, None, None, None,10
-2.692, None, None, None,15.52,14.25,181.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 17:00:00, None, None, None, None,10
-2.911, None, None, None,15.05,21.61,165.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 18:00:00, None, None, None, None,10
-2.978, None, None, None,15.26,20.0,170.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 19:00:00, None, None, None, None,10
-2.825, None, None, None,19.78,13.01,183.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 20:00:00, None, None, None, None,10
-3.025, None, None, None,13.75,14.93,177.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 21:00:00, None, None, None, None,10
-3.122, None, None, None,11.52,17.34,182.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 22:00:00, None, None, None, None,10
-2.969, None, None, None,15.0,16.27,177.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-06 23:00:00, None, None, None, None,10
-2.958, None, None, None,9.32,28.44,156.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 00:00:00, None, None, None, None,10
-2.768, None, None, None,11.09,22.5,173.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 01:00:00, None, None, None, None,10
-2.644, None, None, None,12.19,21.67,177.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 02:00:00, None, None, None, None,10
-2.921, None, None, None,13.23,23.64,170.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 03:00:00, None, None, None, None,10
-2.855, None, None, None,13.08,23.79,172.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 04:00:00, None, None, None, None,10
-2.959, None, None, None,9.58,24.57,159.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 05:00:00, None, None, None, None,10
-3.092, None, None, None,11.1,23.36,168.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 06:00:00, None, None, None, None,10
-3.34, None, None, None,10.98,23.26,169.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 07:00:00, None, None, None, None,10
-3.302, None, None, None,12.48,20.96,171.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 08:00:00, None, None, None, None,10
-3.656, None, None, None,12.2,36.37,169.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 09:00:00, None, None, None, None,10
-3.638, None, None, None,11.75,27.54,175.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 10:00:00, None, None, None, None,10
-3.168, None, None, None,11.26,21.04,178.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 11:00:00, None, None, None, None,10
-2.873, None, None, None,11.94,25.05,174.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 12:00:00, None, None, None, None,10
-3.36, None, None, None,16.2,31.13,174.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 13:00:00, None, None, None, None,10
-3.675, None, None, None,12.4,52.6,163.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 14:00:00, None, None, None, None,10
-3.542, None, None, None,10.3,55.36,169.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 15:00:00, None, None, None, None,10
-3.658, None, None, None,10.04,58.44,164.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 16:00:00, None, None, None, None,10
-3.476, None, None, None,14.13,51.04,175.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 17:00:00, None, None, None, None,10
-3.407, None, None, None,13.57,43.82,182.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 18:00:00, None, None, None, None,10
-3.408, None, None, None,15.06,30.68,183.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 19:00:00, None, None, None, None,10
-3.465, None, None, None,15.09,16.03,183.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 20:00:00, None, None, None, None,10
-3.379, None, None, None,11.61,14.03,185.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 21:00:00, None, None, None, None,10
-3.283, None, None, None,14.82,15.47,186.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 22:00:00, None, None, None, None,10
-3.447, None, None, None,22.35,12.73,190.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-07 23:00:00, None, None, None, None,10
-3.426, None, None, None,37.88,5.317,205.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 00:00:00, None, None, None, None,10
-3.58, None, None, None,17.95,11.05,196.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 01:00:00, None, None, None, None,10
-4.079, None, None, None,26.21,4.919,201.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 02:00:00, None, None, None, None,10
-4.222, None, None, None,12.55,1.876,208.6, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 03:00:00, None, None, None, None,10
-4.097, None, None, None,11.98,7.8,194.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 04:00:00, None, None, None, None,10
-4.848, None, None, None,37.11,3.803,200.2, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 05:00:00, None, None, None, None,10
-5.223, None, None, None,23.35,6.326,193.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 06:00:00, None, None, None, None,10
-5.359, None, None, None,18.47,5.431,184.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 07:00:00, None, None, None, None,10
-4.972, None, None, None,16.07,7.58,176.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 08:00:00, None, None, None, None,10
-3.713, None, None, None,17.48,17.01,174.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 09:00:00, None, None, None, None,10
-3.847, None, None, None,15.11,26.61,172.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 10:00:00, None, None, None, None,10
-3.934, None, None, None,14.06,29.17,168.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 11:00:00, None, None, None, None,10
-3.569, None, None, None,14.55,32.29,173.0, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 12:00:00, None, None, None, None,10
-3.321, None, None, None,12.77,33.71,172.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 13:00:00, None, None, None, None,10
-2.806, None, None, None,15.55,31.23,182.1, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 14:00:00, None, None, None, None,10
-3.657, None, None, None,16.98,33.75,180.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 15:00:00, None, None, None, None,10
-3.588, None, None, None,18.41,29.35,184.5, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 16:00:00, None, None, None, None,10
-3.751, None, None, None,16.31,32.48,180.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 17:00:00, None, None, None, None,10
-3.839, None, None, None,16.48,21.86,187.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 18:00:00, None, None, None, None,10
-3.943, None, None, None,14.08,24.93,174.8, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 19:00:00, None, None, None, None,10
-3.906, None, None, None,12.96,21.5,175.9, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 20:00:00, None, None, None, None,10
-3.955, None, None, None,17.36,14.09,184.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 21:00:00, None, None, None, None,10
-4.01, None, None, None,12.16,13.32,187.3, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 22:00:00, None, None, None, None,10
-3.876, None, None, None,16.6,24.3,168.4, None, None, None, None, None, None, None, None, None, None, None,2016-03-08 23:00:00, None, None, None, None,10
-3.895, None, None, None,19.33,29.31,169.7, None, None, None, None, None, None, None, None, None, None, None,2016-03-09 00:00:00, None, None, None, None,10
