pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,6.064, 95.1, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 00:00:00, None, None, None,10
None,5.828, 95.4, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 01:00:00, None, None, None,10
None,5.829, 95.7, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 02:00:00, None, None, None,10
None,5.829, 96.2, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 03:00:00, None, None, None,10
None,5.636, 96.4, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 04:00:00, None, None, None,10
None,5.781, 96.6, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 05:00:00, None, None, None,10
None,5.636, 96.4, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 06:00:00, None, None, None,10
None,5.491, 96.6, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 07:00:00, None, None, None,10
None,5.781, 96.3, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 08:00:00, None, None, None,10
None,6.118, 95.7, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 09:00:00, None, None, None,10
None,6.551, 96.5, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-04 10:00:00, None, None, None,10
None,7.54, 94.1, None, None, None, None, None, None, None, 7.0, None, None, None,2016-03-04 11:00:00, None, None, None,10
None,8.17, 94.6, None, None, None, None, None, None, None, 7.0, None, None, None,2016-03-04 12:00:00, None, None, None,10
None,8.98, 92.7, None, None, None, None, None, None, None, 8.0, None, None, None,2016-03-04 13:00:00, None, None, None,10
None,9.08, 91.7, None, None, None, None, None, None, None, 8.0, None, None, None,2016-03-04 14:00:00, None, None, None,10
None,8.45, 94.4, None, None, None, None, None, None, None, 8.0, None, None, None,2016-03-04 15:00:00, None, None, None,10
None,8.36, 94.8, None, None, None, None, None, None, None, 8.0, None, None, None,2016-03-04 16:00:00, None, None, None,10
None,7.73, 95.5, None, None, None, None, None, None, None, 7.0, None, None, None,2016-03-04 17:00:00, None, None, None,10
None,7.2, 95.3, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-04 18:00:00, None, None, None,10
None,6.914, 96.1, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-04 19:00:00, None, None, None,10
None,6.635, 96.6, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-04 20:00:00, None, None, None,10
None,6.398, 96.8, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-04 21:00:00, None, None, None,10
None,6.6, 96.4, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-04 22:00:00, None, None, None,10
None,5.733, 96.1, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-04 23:00:00, None, None, None,10
None,6.408, 95.9, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-05 00:00:00, None, None, None,10
None,6.167, 93.8, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 01:00:00, None, None, None,10
None,6.311, 92.4, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 02:00:00, None, None, None,10
None,6.745, 86.7, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 03:00:00, None, None, None,10
None,6.07, 92.2, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 04:00:00, None, None, None,10
None,6.263, 92.0, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 05:00:00, None, None, None,10
None,5.925, 94.9, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 06:00:00, None, None, None,10
None,5.347, 95.9, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 07:00:00, None, None, None,10
None,5.154, 96.5, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 08:00:00, None, None, None,10
None,5.54, 96.6, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 09:00:00, None, None, None,10
None,6.504, 95.7, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-05 10:00:00, None, None, None,10
None,8.12, 90.0, None, None, None, None, None, None, None, 7.0, None, None, None,2016-03-05 11:00:00, None, None, None,10
None,10.14, 74.9, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-05 12:00:00, None, None, None,10
None,10.36, 65.49, None, None, None, None, None, None, None, 4.0, None, None, None,2016-03-05 13:00:00, None, None, None,10
None,10.11, 70.7, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 14:00:00, None, None, None,10
None,9.25, 79.0, None, None, None, None, None, None, None, 6.0, None, None, None,2016-03-05 15:00:00, None, None, None,10
None,7.82, 82.1, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-05 16:00:00, None, None, None,10
None,6.911, 84.2, None, None, None, None, None, None, None, 4.0, None, None, None,2016-03-05 17:00:00, None, None, None,10
None,5.96, 88.2, None, None, None, None, None, None, None, 4.0, None, None, None,2016-03-05 18:00:00, None, None, None,10
None,5.25, 92.6, None, None, None, None, None, None, None, 4.0, None, None, None,2016-03-05 19:00:00, None, None, None,10
None,6.987, 75.9, None, None, None, None, None, None, None, 3.0, None, None, None,2016-03-05 20:00:00, None, None, None,10
None,5.781, 82.6, None, None, None, None, None, None, None, 3.0, None, None, None,2016-03-05 21:00:00, None, None, None,10
None,7.9, 64.18, None, None, None, None, None, None, None, 2.0, None, None, None,2016-03-05 22:00:00, None, None, None,10
None,8.0, 60.81, None, None, None, None, None, None, None, 1.0, None, None, None,2016-03-05 23:00:00, None, None, None,10
None,7.85, 62.9, None, None, None, None, None, None, None, 1.0, None, None, None,2016-03-06 00:00:00, None, None, None,10
None,7.84, 71.4, None, None, None, None, None, None, None, 3.0, None, None, None,2016-03-06 01:00:00, None, None, None,10
None,11.11, 37.47, None, None, None, None, None, None, None, -3.0, None, None, None,2016-03-06 02:00:00, None, None, None,10
None,11.35, 48.93, None, None, None, None, None, None, None, 1.0, None, None, None,2016-03-06 03:00:00, None, None, None,10
None,7.83, 73.7, None, None, None, None, None, None, None, 3.0, None, None, None,2016-03-06 04:00:00, None, None, None,10
None,6.478, 84.4, None, None, None, None, None, None, None, 4.0, None, None, None,2016-03-06 05:00:00, None, None, None,10
None,6.149, 87.5, None, None, None, None, None, None, None, 4.0, None, None, None,2016-03-06 06:00:00, None, None, None,10
None,6.163, 92.0, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-06 07:00:00, None, None, None,10
None,6.215, 93.6, None, None, None, None, None, None, None, 5.0, None, None, None,2016-03-06 08:00:00, None, None, None,10
