CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -3.197,97.5, None, None, None, None,50.71, None,2.693,239.4, None, None, None, None, None, None, None, None, None,2016-03-04 00:00:00, None, 335.4,10
None, -2.737,95.9, None, None, None, None,74.0, None,2.519,62.8, None, None, None, None, None, None, None, None, None,2016-03-04 01:00:00, None, 335.1,10
None, -2.876,94.9, None, None, None, None,20.22, None,5.68,39.3, None, None, None, None, None, None, None, None, None,2016-03-04 02:00:00, None, 334.6,10
None, -2.878,93.3, None, None, None, None,17.02, None,7.845,42.82, None, None, None, None, None, None, None, None, None,2016-03-04 03:00:00, None, 334.3,10
None, -2.501,91.2, None, None, None, None,14.4, None,9.18,52.51, None, None, None, None, None, None, None, None, None,2016-03-04 04:00:00, None, 334.3,10
None, -2.792,93.1, None, None, None, None,44.97, None,4.31,32.36, None, None, None, None, None, None, None, None, None,2016-03-04 05:00:00, None, 333.8,10
None, -3.024,95.4, None, None, None, None,35.94, None,4.351,231.3, None, None, None, None, None, None, None, None, None,2016-03-04 06:00:00, None, 333.8,10
None, -2.242,88.3, None, None, None, None,58.61, None,4.569,276.9, None, None, None, None, None, None, None, None, None,2016-03-04 07:00:00, None, 333.8,10
None, -1.426,83.7, None, None, None, None,63.86, None,3.168,328.0, None, None, None, None, None, None, None, None, None,2016-03-04 08:00:00, None, 333.3,10
None, -0.693,79.78, None, None, None, None,40.9, None,5.368,30.89, None, None, None, None, None, None, None, None, None,2016-03-04 09:00:00, None, 333.4,10
None, -0.567,76.73, None, None, None, None,54.03, None,7.501,29.34, None, None, None, None, None, None, None, None, None,2016-03-04 10:00:00, None, 332.8,10
None, 1.254,81.3, None, None, None, None,75.41, None,4.209,13.26, None, None, None, None, None, None, None, None, None,2016-03-04 11:00:00, None, 332.4,10
None, 1.688,82.4, None, None, None, None,62.2, None,3.628,325.7, None, None, None, None, None, None, None, None, None,2016-03-04 12:00:00, None, 332.5,10
None, 0.861,90.2, None, None, None, None,42.63, None,4.641,236.2, None, None, None, None, None, None, None, None, None,2016-03-04 13:00:00, None, 332.1,10
None, 0.641,92.1, None, None, None, None,24.92, None,6.048,222.4, None, None, None, None, None, None, None, None, None,2016-03-04 14:00:00, None, 332.1,10
None, 0.248,94.0, None, None, None, None,36.01, None,4.232,231.0, None, None, None, None, None, None, None, None, None,2016-03-04 15:00:00, None, 331.7,10
None, -0.117,96.0, None, None, None, None,25.35, None,7.174,224.6, None, None, None, None, None, None, None, None, None,2016-03-04 16:00:00, None, 330.7,10
None, -0.205,96.9, None, None, None, None,29.62, None,6.967,225.9, None, None, None, None, None, None, None, None, None,2016-03-04 17:00:00, None, 329.6,10
None, -0.662,97.5, None, None, None, None,27.34, None,5.632,222.5, None, None, None, None, None, None, None, None, None,2016-03-04 18:00:00, None, 331.3,10
None, -0.883,97.8, None, None, None, None,18.16, None,4.186,226.1, None, None, None, None, None, None, None, None, None,2016-03-04 19:00:00, None, 330.9,10
None, -0.539,95.2, None, None, None, None,69.53, None,3.621,354.3, None, None, None, None, None, None, None, None, None,2016-03-04 20:00:00, None, 329.3,10
None, -0.689,97.4, None, None, None, None,15.96, None,6.141,57.06, None, None, None, None, None, None, None, None, None,2016-03-04 21:00:00, None, 330.5,10
None, -0.787,98.0, None, None, None, None,16.54, None,12.11,51.49, None, None, None, None, None, None, None, None, None,2016-03-04 22:00:00, None, 329.8,10
None, -0.836,98.3, None, None, None, None,15.7, None,11.75,54.33, None, None, None, None, None, None, None, None, None,2016-03-04 23:00:00, None, 329.1,10
None, -0.784,98.5, None, None, None, None,15.98, None,11.82,54.14, None, None, None, None, None, None, None, None, None,2016-03-05 00:00:00, None, 327.8,10
None, -0.631,98.6, None, None, None, None,18.26, None,13.43,53.36, None, None, None, None, None, None, None, None, None,2016-03-05 01:00:00, None, 329.5,10
None, -0.253,98.5, None, None, None, None,24.49, None,15.16,55.57, None, None, None, None, None, None, None, None, None,2016-03-05 02:00:00, None, 329.3,10
None, 0.058,97.7, None, None, None, None,28.94, None,12.37,56.75, None, None, None, None, None, None, None, None, None,2016-03-05 03:00:00, None, 329.5,10
None, 0.038,97.5, None, None, None, None,60.05, None,6.788,30.27, None, None, None, None, None, None, None, None, None,2016-03-05 04:00:00, None, 329.4,10
None, -0.039,98.4, None, None, None, None,22.99, None,5.448,223.6, None, None, None, None, None, None, None, None, None,2016-03-05 05:00:00, None, 330.6,10
None, -0.107,98.6, None, None, None, None,21.58, None,6.894,225.0, None, None, None, None, None, None, None, None, None,2016-03-05 06:00:00, None, 331.6,10
None, -0.447,98.7, None, None, None, None,23.02, None,6.42,223.1, None, None, None, None, None, None, None, None, None,2016-03-05 07:00:00, None, 331.8,10
None, -0.204,98.6, None, None, None, None,21.56, None,7.145,223.4, None, None, None, None, None, None, None, None, None,2016-03-05 08:00:00, None, 332.4,10
None, -0.089,98.0, None, None, None, None,23.08, None,5.825,226.7, None, None, None, None, None, None, None, None, None,2016-03-05 09:00:00, None, 332.8,10
None, -0.127,98.4, None, None, None, None,18.83, None,5.518,221.5, None, None, None, None, None, None, None, None, None,2016-03-05 10:00:00, None, 333.7,10
None, 0.75,95.3, None, None, None, None,19.45, None,5.838,223.6, None, None, None, None, None, None, None, None, None,2016-03-05 11:00:00, None, 333.9,10
