RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
86.1, None, None, None,4.194,253.7, None, None, None, None, None, None, None, None, None, 98.4, None, None,-3.438, None, None, None, None,35.73, None, None, None, None,2016-03-04 00:00:00,10
78.4, None, None, None,4.654,260.9, None, None, None, None, None, None, None, None, None, 98.3, None, None,-3.144, None, None, None, None,33.41, None, None, None, None,2016-03-04 01:00:00,10
79.07, None, None, None,4.984,235.5, None, None, None, None, None, None, None, None, None, 98.3, None, None,-3.288, None, None, None, None,39.06, None, None, None, None,2016-03-04 02:00:00,10
83.6, None, None, None,4.621,185.6, None, None, None, None, None, None, None, None, None, 98.3, None, None,-3.161, None, None, None, None,53.6, None, None, None, None,2016-03-04 03:00:00,10
86.2, None, None, None,2.124,318.1, None, None, None, None, None, None, None, None, None, 98.2, None, None,-3.835, None, None, None, None,79.18, None, None, None, None,2016-03-04 04:00:00,10
86.1, None, None, None,3.283,283.9, None, None, None, None, None, None, None, None, None, 98.2, None, None,-4.707, None, None, None, None,53.35, None, None, None, None,2016-03-04 05:00:00,10
83.8, None, None, None,5.228,260.2, None, None, None, None, None, None, None, None, None, 98.3, None, None,-4.419, None, None, None, None,36.93, None, None, None, None,2016-03-04 06:00:00,10
88.6, None, None, None,4.128,253.4, None, None, None, None, None, None, None, None, None, 97.7, None, None,-5.363, None, None, None, None,68.96, None, None, None, None,2016-03-04 07:00:00,10
85.9, None, None, None,5.234,226.3, None, None, None, None, None, None, None, None, None, 98.2, None, None,-3.304, None, None, None, None,56.5, None, None, None, None,2016-03-04 08:00:00,10
78.86, None, None, None,7.48,130.1, None, None, None, None, None, None, None, None, None, 98.1, None, None,-1.597, None, None, None, None,29.66, None, None, None, None,2016-03-04 09:00:00,10
84.5, None, None, None,8.1,139.1, None, None, None, None, None, None, None, None, None, 98.1, None, None,-1.603, None, None, None, None,34.04, None, None, None, None,2016-03-04 10:00:00,10
83.3, None, None, None,10.01,144.0, None, None, None, None, None, None, None, None, None, 98.0, None, None,-0.608, None, None, None, None,38.45, None, None, None, None,2016-03-04 11:00:00,10
77.43, None, None, None,9.4,160.2, None, None, None, None, None, None, None, None, None, 97.9, None, None,0.473, None, None, None, None,45.84, None, None, None, None,2016-03-04 12:00:00,10
71.0, None, None, None,11.35,162.7, None, None, None, None, None, None, None, None, None, 98.0, None, None,0.693, None, None, None, None,44.13, None, None, None, None,2016-03-04 13:00:00,10
67.67, None, None, None,11.09,171.9, None, None, None, None, None, None, None, None, None, 97.8, None, None,1.024, None, None, None, None,47.9, None, None, None, None,2016-03-04 14:00:00,10
70.3, None, None, None,10.49,152.3, None, None, None, None, None, None, None, None, None, 97.9, None, None,1.1, None, None, None, None,44.12, None, None, None, None,2016-03-04 15:00:00,10
72.31, None, None, None,9.27,142.5, None, None, None, None, None, None, None, None, None, 97.8, None, None,1.027, None, None, None, None,37.11, None, None, None, None,2016-03-04 16:00:00,10
81.8, None, None, None,9.39,141.8, None, None, None, None, None, None, None, None, None, 97.6, None, None,0.458, None, None, None, None,41.35, None, None, None, None,2016-03-04 17:00:00,10
82.9, None, None, None,10.04,136.2, None, None, None, None, None, None, None, None, None, 97.8, None, None,0.306, None, None, None, None,46.15, None, None, None, None,2016-03-04 18:00:00,10
89.5, None, None, None,7.668,118.1, None, None, None, None, None, None, None, None, None, 97.5, None, None,0.154, None, None, None, None,43.05, None, None, None, None,2016-03-04 19:00:00,10
92.4, None, None, None,10.35,126.5, None, None, None, None, None, None, None, None, None, 97.2, None, None,-0.274, None, None, None, None,33.02, None, None, None, None,2016-03-04 20:00:00,10
95.4, None, None, None,9.01,137.7, None, None, None, None, None, None, None, None, None, 97.3, None, None,-0.739, None, None, None, None,40.99, None, None, None, None,2016-03-04 21:00:00,10
92.3, None, None, None,6.829,157.2, None, None, None, None, None, None, None, None, None, 97.1, None, None,-0.566, None, None, None, None,41.32, None, None, None, None,2016-03-04 22:00:00,10
90.9, None, None, None,7.04,161.9, None, None, None, None, None, None, None, None, None, 97.2, None, None,-0.337, None, None, None, None,45.24, None, None, None, None,2016-03-04 23:00:00,10
86.7, None, None, None,7.432,157.7, None, None, None, None, None, None, None, None, None, 97.2, None, None,-0.137, None, None, None, None,47.55, None, None, None, None,2016-03-05 00:00:00,10
77.31, None, None, None,6.533,172.4, None, None, None, None, None, None, None, None, None, 97.1, None, None,0.267, None, None, None, None,52.91, None, None, None, None,2016-03-05 01:00:00,10
76.65, None, None, None,5.327,161.5, None, None, None, None, None, None, None, None, None, 97.1, None, None,0.171, None, None, None, None,61.61, None, None, None, None,2016-03-05 02:00:00,10
78.55, None, None, None,4.097,153.7, None, None, None, None, None, None, None, None, None, 97.0, None, None,0.207, None, None, None, None,60.07, None, None, None, None,2016-03-05 03:00:00,10
82.3, None, None, None,5.539,175.2, None, None, None, None, None, None, None, None, None, 97.0, None, None,0.58, None, None, None, None,54.04, None, None, None, None,2016-03-05 04:00:00,10
