CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-5.934, 98.9, None, None, None,10.73,42.6, None,195.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-04 00:00:00, None, None, None, None,10
None,-5.742, 98.7, None, None, None,9.61,40.85, None,193.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-04 01:00:00, None, None, None, None,10
None,-5.502, 97.4, None, None, None,10.39,36.03, None,185.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-04 02:00:00, None, None, None, None,10
None,-5.311, 96.1, None, None, None,12.21,31.88, None,178.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-04 03:00:00, None, None, None, None,10
None,-5.119, 96.6, None, None, None,12.55,32.13, None,180.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-04 04:00:00, None, None, None, None,10
None,-4.975, 95.8, None, None, None,12.92,30.57, None,179.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 05:00:00, None, None, None, None,10
None,-4.927, 96.5, None, None, None,13.13,34.0, None,182.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 06:00:00, None, None, None, None,10
None,-4.927, 97.7, None, None, None,15.05,31.56, None,182.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 07:00:00, None, None, None, None,10
None,-4.304, 92.6, None, None, None,14.29,37.91, None,179.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 08:00:00, None, None, None, None,10
None,-3.921, 88.5, None, None, None,13.35,40.1, None,167.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 09:00:00, None, None, None, None,10
None,-3.777, 90.4, None, None, None,12.29,41.5, None,165.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 10:00:00, None, None, None, None,10
None,-3.827, 90.6, None, None, None,13.34,36.99, None,167.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 11:00:00, None, None, None, None,10
None,-4.084, 94.0, None, None, None,13.88,35.53, None,166.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 12:00:00, None, None, None, None,10
None,-4.423, 99.1, None, None, None,13.6,38.26, None,166.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 13:00:00, None, None, None, None,10
None,-4.567, 100.4, None, None, None,12.62,33.78, None,162.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 14:00:00, None, None, None, None,10
None,-4.327, 99.3, None, None, None,13.37,34.6, None,164.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-04 15:00:00, None, None, None, None,10
None,-4.567, 100.7, None, None, None,11.37,32.52, None,170.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 16:00:00, None, None, None, None,10
None,-4.796, 100.7, None, None, None,13.24,34.4, None,182.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 17:00:00, None, None, None, None,10
None,-4.833, 100.7, None, None, None,11.55,30.87, None,173.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 18:00:00, None, None, None, None,10
None,-4.783, 100.6, None, None, None,12.41,25.21, None,175.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 19:00:00, None, None, None, None,10
None,-4.927, 100.7, None, None, None,9.0,22.94, None,170.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 20:00:00, None, None, None, None,10
None,-5.071, 100.8, None, None, None,14.99,15.7, None,152.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 21:00:00, None, None, None, None,10
None,-4.975, 100.8, None, None, None,11.52,18.52, None,147.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 22:00:00, None, None, None, None,10
None,-4.736, 100.8, None, None, None,11.91,27.24, None,158.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-04 23:00:00, None, None, None, None,10
None,-4.592, 101.0, None, None, None,12.93,33.52, None,158.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 00:00:00, None, None, None, None,10
None,-4.352, 101.4, None, None, None,13.03,31.5, None,160.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-05 01:00:00, None, None, None, None,10
None,-4.065, 101.7, None, None, None,11.96,27.88, None,149.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-05 02:00:00, None, None, None, None,10
None,-3.777, 101.8, None, None, None,14.64,25.13, None,153.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-05 03:00:00, None, None, None, None,10
None,-3.49, 101.9, None, None, None,18.26,22.68, None,158.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-03-05 04:00:00, None, None, None, None,10
None,-3.633, 101.7, None, None, None,14.04,28.77, None,175.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-05 05:00:00, None, None, None, None,10
None,-4.64, 100.8, None, None, None,16.61,39.01, None,202.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 06:00:00, None, None, None, None,10
None,-4.64, 101.2, None, None, None,16.79,32.95, None,206.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 07:00:00, None, None, None, None,10
None,-4.783, 101.0, None, None, None,17.72,33.84, None,214.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 08:00:00, None, None, None, None,10
None,-5.023, 100.1, None, None, None,18.9,33.49, None,203.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 09:00:00, None, None, None, None,10
None,-5.167, 98.9, None, None, None,17.41,30.87, None,205.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 10:00:00, None, None, None, None,10
None,-4.755, 98.2, None, None, None,17.17,26.23, None,201.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 11:00:00, None, None, None, None,10
None,-4.279, 96.6, None, None, None,14.57,28.19, None,194.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 12:00:00, None, None, None, None,10
None,-4.136, 93.0, None, None, None,16.54,24.76, None,182.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-03-05 13:00:00, None, None, None, None,10
None,-4.29, 83.8, None, None, None,24.17,19.37, None,192.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-05 14:00:00, None, None, None, None,10
None,-2.721, 78.2, None, None, None,19.89,20.69, None,190.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-05 15:00:00, None, None, None, None,10
None,-1.764, 71.5, None, None, None,21.57,18.07, None,194.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-05 16:00:00, None, None, None, None,10
None,-3.296, 67.28, None, None, None,23.3,12.66, None,163.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-03-05 17:00:00, None, None, None, None,10
None,-4.685, 75.6, None, None, None,10.67,21.56, None,141.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-03-05 18:00:00, None, None, None, None,10
None,-4.823, 77.1, None, None, None,7.95,29.19, None,147.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-03-05 19:00:00, None, None, None, None,10
None,-4.615, 68.78, None, None, None,9.89,34.02, None,149.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-03-05 20:00:00, None, None, None, None,10
None,-3.794, 71.7, None, None, None,7.58,41.23, None,142.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-03-05 21:00:00, None, None, None, None,10
None,-3.732, 79.1, None, None, None,9.93,40.69, None,146.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-05 22:00:00, None, None, None, None,10
None,-3.921, 83.3, None, None, None,9.28,35.85, None,152.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-03-05 23:00:00, None, None, None, None,10
None,-4.352, 100.8, None, None, None,10.57,43.56, None,154.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-06 00:00:00, None, None, None, None,10
None,-4.208, 101.1, None, None, None,8.68,43.93, None,148.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-06 01:00:00, None, None, None, None,10
None,-3.969, 101.4, None, None, None,8.91,42.51, None,146.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-03-06 02:00:00, None, None, None, None,10
