pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
11.8, None, -1.561, 66.18, None, None, None, None, None, 0.0, None, None, -6.0, None, -1.6, -1.6, 0.0, -6.0, None, None, 1.3, 66.0, None,2021-11-05 00:00:00, 31.0, None, 30.86, 424.0,45
11.4, None, -2.092, 72.2, None, None, None, None, None, 0.0, None, None, -6.0, None, -2.1, -2.1, 0.1, -6.0, None, None, 1.3, 72.0, None,2021-11-05 01:00:00, 31.0, None, 30.61, 422.0,45
10.9, None, -3.205, 72.3, None, None, None, None, None, 0.0, None, None, -7.0, None, -3.2, -3.2, 0.0, -7.0, None, None, 1.3, 72.0, None,2021-11-05 02:00:00, 30.0, None, 30.21, 420.0,45
None, None, -3.025, 56.54, None, None, None, None, None, 0.0, None, None, -10.0, None, -3.0, -3.2, -0.3, -10.0, None, None, 1.3, 57.0, None,2021-11-05 03:00:00, 30.0, None, 30.27, 418.0,45
None, None, -2.797, 61.48, None, None, None, None, None, 0.0, None, None, -8.0, None, -2.8, -3.2, 0.2, -8.0, None, None, 1.3, 61.0, None,2021-11-05 04:00:00, 30.0, None, 30.36, 416.0,45
None, None, -3.111, 77.0, None, None, None, None, None, 1.0, None, None, -6.0, None, -3.1, -3.2, 0.1, -6.0, None, None, 1.3, 77.0, None,2021-11-05 05:00:00, 31.0, None, 30.95, 415.0,45
None, None, -3.34, 73.8, None, None, None, None, None, 0.0, None, None, -7.0, None, -3.3, -3.4, 0.2, -7.0, None, None, 1.3, 74.0, None,2021-11-05 06:00:00, 31.0, None, 31.06, 415.0,45
None, None, -3.358, 81.0, None, None, None, None, None, 0.0, None, None, -6.0, None, -3.4, -3.4, 0.0, -6.0, None, None, -3.3, 81.0, None,2021-11-05 07:00:00, 31.0, None, 30.99, 414.0,45
None, None, -3.232, 74.0, None, None, None, None, None, 0.0, None, None, -7.0, None, -3.2, -3.4, -0.2, -7.0, None, None, -3.2, 74.0, None,2021-11-05 08:00:00, 31.0, None, 30.55, 413.0,45
None, None, -2.692, 79.4, None, None, None, None, None, 0.0, None, None, -5.0, None, -2.7, -3.4, 0.2, -5.0, None, None, -2.7, 79.0, None,2021-11-05 09:00:00, 31.0, None, 30.63, 413.0,45
None, None, -2.379, 91.9, None, None, None, None, None, -2.0, None, None, -3.0, None, -2.4, -3.4, 0.7, -3.0, None, None, -2.4, 92.0, None,2021-11-05 10:00:00, 29.0, None, 28.76, 414.0,45
None, None, -2.123, 92.9, None, None, None, None, None, 4.0, None, None, -3.0, None, -2.1, -3.4, 0.8, -3.0, None, None, -2.1, 93.0, None,2021-11-05 11:00:00, 32.0, None, 32.38, 416.0,45
None, None, -2.141, 56.37, None, None, None, None, None, 1.0, None, None, -9.0, None, -2.1, -3.4, 0.6, -9.0, None, None, -1.9, 56.0, None,2021-11-05 12:00:00, 34.0, None, 33.7, 419.0,45
None, None, -2.207, 50.91, None, None, None, None, None, -1.0, None, None, -10.0, None, -2.2, -3.4, 0.0, -10.0, None, None, -1.9, 51.0, None,2021-11-05 13:00:00, 33.0, None, 33.19, 422.0,45
None, None, -3.185, 49.47, None, None, None, None, None, 0.0, None, None, -11.0, None, -3.2, -3.4, 0.2, -11.0, None, None, -1.9, 49.0, None,2021-11-05 14:00:00, 33.0, None, 33.23, 425.0,45
None, None, -2.985, 50.48, None, None, None, None, None, 0.0, None, None, -11.0, None, -3.0, -3.4, 0.0, -11.0, None, None, -1.9, 50.0, None,2021-11-05 15:00:00, 33.0, None, 33.11, 426.0,45
None, None, -3.815, 56.93, None, None, None, None, None, -2.0, None, None, -10.0, None, -3.8, -3.8, 0.3, -10.0, None, None, -1.9, 57.0, None,2021-11-05 16:00:00, 31.0, None, 31.28, 426.0,45
None, None, -4.523, 71.5, None, None, None, None, None, 3.0, None, None, -8.0, None, -4.5, -4.5, 0.3, -8.0, None, None, -1.9, 72.0, None,2021-11-05 17:00:00, 34.0, None, 33.78, 424.0,45
None, None, -4.851, 56.49, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2021-11-05 18:00:00, None, None, 34.03, None,45
None, None, -5.044, 56.44, None, None, None, None, None, 0.0, None, None, -12.0, None, -5.0, -5.1, 0.0, -12.0, None, None, -4.9, 56.0, None,2021-11-05 19:00:00, 34.0, None, 33.99, 417.0,45
None, None, -5.333, 52.8, None, None, None, None, None, 0.0, None, None, -13.0, None, -5.3, -5.3, 0.0, -13.0, None, None, -4.9, 53.0, None,2021-11-05 20:00:00, 34.0, None, 34.11, 414.0,45
None, None, -6.049, 56.41, None, None, None, None, None, 0.0, None, None, -13.0, None, -6.0, -6.0, 0.0, -13.0, None, None, -4.9, 56.0, None,2021-11-05 21:00:00, 34.0, None, 33.82, 412.0,45
None, None, -6.146, 55.28, None, None, None, None, None, 0.0, None, None, -13.0, None, -6.1, -6.6, 0.0, -13.0, None, None, -4.9, 55.0, None,2021-11-05 22:00:00, 34.0, None, 34.09, 409.0,45
None, None, -7.16, 72.8, None, None, None, None, None, 0.0, None, None, -11.0, None, -7.2, -7.2, 0.2, -11.0, None, None, -4.9, 73.0, None,2021-11-05 23:00:00, 34.0, None, 34.45, 407.0,45
None, None, -6.752, 68.41, None, None, None, None, None, 0.0, None, None, -11.0, None, -6.8, -7.2, 0.0, -11.0, None, None, -4.9, 68.0, None,2021-11-06 00:00:00, 34.0, None, 34.17, 404.0,45
None, None, -6.216, 62.53, None, None, None, None, None, 0.0, None, None, -12.0, None, -6.2, -7.2, 0.0, -12.0, None, None, -4.9, 63.0, None,2021-11-06 01:00:00, 34.0, None, 33.92, 403.0,45
None, None, -5.924, 64.21, None, None, None, None, None, 0.0, None, None, -11.0, None, -5.9, -7.2, -0.2, -11.0, None, None, -4.9, 64.0, None,2021-11-06 02:00:00, 34.0, None, 33.92, 402.0,45
None, None, -5.721, 75.4, None, None, None, None, None, -1.0, None, None, -9.0, None, -5.7, -7.2, 0.2, -9.0, None, None, -4.9, 75.0, None,2021-11-06 03:00:00, 33.0, None, 32.7, 402.0,45
None, None, -5.508, 70.0, None, None, None, None, None, 1.0, None, None, -10.0, None, -5.5, -7.2, 0.2, -10.0, None, None, -4.9, 70.0, None,2021-11-06 04:00:00, 34.0, None, 33.79, 403.0,45
None, None, -5.285, 70.8, None, None, None, None, None, 0.0, None, None, -9.0, None, -5.3, -7.2, 0.2, -9.0, None, None, -4.9, 71.0, None,2021-11-06 05:00:00, 34.0, None, 33.64, 403.0,45
None, None, -5.073, 61.42, None, None, None, None, None, 1.0, None, None, -11.0, None, -5.1, -7.2, 0.0, -11.0, None, None, -4.9, 61.0, None,2021-11-06 06:00:00, 34.0, None, 34.14, 404.0,45
None, None, -4.745, 59.35, None, None, None, None, None, 0.0, None, None, -11.0, None, -4.7, -5.1, 0.2, -11.0, None, None, -4.7, 59.0, None,2021-11-06 07:00:00, 34.0, None, 33.94, 404.0,45
None, None, -5.053, 73.1, None, None, None, None, None, 1.0, None, None, -9.0, None, -5.1, -5.1, 0.8, -9.0, None, None, -4.7, 73.0, None,2021-11-06 08:00:00, 35.0, None, 34.91, 405.0,45
None, None, -4.985, 72.8, None, None, None, None, None, 1.0, None, None, -9.0, None, -5.0, -5.2, 0.2, -9.0, None, None, -4.7, 73.0, None,2021-11-06 09:00:00, 35.0, None, 35.43, 406.0,45
None, None, -4.649, 71.0, None, None, None, None, None, 0.0, None, None, -9.0, None, -4.6, -5.2, 0.0, -9.0, None, None, -4.6, 71.0, None,2021-11-06 10:00:00, 36.0, None, 35.61, 407.0,45
None, None, -4.303, 66.07, None, None, None, None, None, 0.0, None, None, -9.0, None, -4.3, -5.2, 0.0, -9.0, None, None, -4.3, 66.0, None,2021-11-06 11:00:00, 36.0, None, 35.81, 408.0,45
None, None, -3.404, 59.95, None, None, None, None, None, 0.0, None, None, -9.0, None, -3.4, -5.2, 0.0, -9.0, None, None, -3.4, 60.0, None,2021-11-06 12:00:00, 36.0, None, 35.57, 411.0,45
None, None, -3.444, 67.57, None, None, None, None, None, 0.0, None, None, -8.0, None, -3.4, -5.2, 0.0, -8.0, None, None, -3.3, 68.0, None,2021-11-06 13:00:00, 36.0, None, 35.58, 415.0,45
None, None, -3.054, 58.89, None, None, None, None, None, 0.0, None, None, -9.0, None, -3.1, -5.2, 0.0, -9.0, None, None, -3.1, 59.0, None,2021-11-06 14:00:00, 35.0, None, 35.27, 418.0,45
None, None, -2.91, 58.85, None, None, None, None, None, 0.0, None, None, -9.0, None, -2.9, -5.2, 0.1, -9.0, None, None, -2.8, 59.0, None,2021-11-06 15:00:00, 35.0, None, 35.08, 421.0,45
None, None, -3.653, 67.5, None, None, None, None, None, 0.0, None, None, -8.0, None, -3.7, -5.2, 0.1, -8.0, None, None, -2.8, 68.0, None,2021-11-06 16:00:00, 35.0, None, 35.06, 423.0,45
None, None, -5.139, 74.4, None, None, None, None, None, 1.0, None, None, -9.0, None, -5.1, -5.2, 1.5, -9.0, None, None, -2.8, 74.0, None,2021-11-06 17:00:00, 36.0, None, 36.29, 422.0,45
None, None, -5.497, 77.4, None, None, None, None, None, 4.0, None, None, -8.0, None, -5.5, -5.5, 2.5, -8.0, None, None, -2.8, 77.0, None,2021-11-06 18:00:00, 41.0, None, 40.66, 419.0,45
None, None, -5.954, 53.2, None, None, None, None, None, -2.0, None, None, -13.0, None, -6.0, -6.0, 0.1, -13.0, None, None, -5.5, 53.0, None,2021-11-06 19:00:00, 39.0, None, 38.93, 416.0,45
None, None, -6.254, 57.38, None, None, None, None, None, -2.0, None, None, -13.0, None, -6.3, -6.3, 0.0, -13.0, None, None, -5.5, 57.0, None,2021-11-06 20:00:00, 37.0, None, 37.41, 413.0,45
None, None, -6.516, 75.7, None, None, None, None, None, 4.0, None, None, -10.0, None, -6.5, -6.5, 1.3, -10.0, None, None, -5.5, 76.0, None,2021-11-06 21:00:00, 41.0, None, 41.08, 410.0,45
None, None, -6.497, 75.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2021-11-06 22:00:00, None, None, 42.34, None,45
None, None, -6.517, 84.9, None, None, None, None, None, 3.0, None, None, -8.0, None, -6.5, -6.9, 2.4, -8.0, None, None, -5.5, 85.0, None,2021-11-06 23:00:00, 45.0, None, 44.88, 407.0,45
None, None, -6.459, 86.4, None, None, None, None, None, 2.0, None, None, -8.0, None, -6.5, -6.9, 2.0, -8.0, None, None, -5.5, 86.0, None,2021-11-07 00:00:00, 47.0, None, 46.89, 406.0,45
None, None, -6.41, 89.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2021-11-07 01:00:00, None, None, 45.4, None,45
None, None, -6.04, 76.5, None, None, None, None, None, 3.0, None, None, -9.0, None, -6.0, -6.9, 1.1, -9.0, None, None, -5.5, 77.0, None,2021-11-07 02:00:00, 49.0, None, 48.55, 405.0,45
None, None, -6.118, 73.5, None, None, None, None, None, 2.0, None, None, -10.0, None, -6.1, -6.9, 0.9, -10.0, None, None, -5.5, 74.0, None,2021-11-07 03:00:00, 50.0, None, 50.33, 405.0,45
None, None, -6.635, 53.59, None, None, None, None, None, 1.0, None, None, -14.0, None, -6.6, -6.9, 0.3, -14.0, None, None, -5.5, 54.0, None,2021-11-07 04:00:00, 49.0, None, 49.37, 404.0,45
None, None, -7.14, 72.2, None, None, None, None, None, 0.0, None, None, -11.0, None, -7.1, -7.2, 0.0, -11.0, None, None, -5.5, 72.0, None,2021-11-07 05:00:00, 50.0, None, 49.58, 403.0,45
None, None, -6.929, 67.22, None, None, None, None, None, 0.0, None, None, -11.0, None, -6.9, -7.3, 0.0, -11.0, None, None, -5.5, 67.0, None,2021-11-07 06:00:00, 50.0, None, 49.56, 403.0,45
None, None, -6.998, 76.0, None, None, None, None, None, -1.0, None, None, -10.0, None, -7.0, -7.0, 1.0, -10.0, None, None, -6.8, 76.0, None,2021-11-07 07:00:00, 49.0, None, 48.8, 402.0,45
None, None, -6.89, 85.0, None, None, None, None, None, 1.0, None, None, -9.0, None, -6.9, -7.1, 0.4, -9.0, None, None, -6.8, 85.0, None,2021-11-07 08:00:00, 50.0, None, 49.84, 402.0,45
None, None, -6.264, 72.9, None, None, None, None, None, 0.0, None, None, -10.0, None, -6.3, -7.1, 0.2, -10.0, None, None, -6.3, 73.0, None,2021-11-07 09:00:00, 50.0, None, 49.89, 403.0,45
None, None, -5.546, 63.03, None, None, None, None, None, -1.0, None, None, -11.0, None, -5.5, -7.1, 0.0, -11.0, None, None, -5.5, 63.0, None,2021-11-07 10:00:00, 49.0, None, 49.25, 404.0,45
None, None, -5.226, 70.6, None, None, None, None, None, 2.0, None, None, -9.0, None, -5.2, -7.1, 0.6, -9.0, None, None, -5.1, 71.0, None,2021-11-07 11:00:00, 51.0, None, 51.08, 407.0,45
None, None, -4.936, 62.31, None, None, None, None, None, -7.0, None, None, -10.0, None, -4.9, -7.1, 0.4, -10.0, None, None, -4.8, 62.0, None,2021-11-07 12:00:00, 44.0, None, 44.3, 410.0,45
None, None, -4.898, 68.78, None, None, None, None, None, 8.0, None, None, -9.0, None, -4.9, -7.1, 0.5, -9.0, None, None, -4.8, 69.0, None,2021-11-07 13:00:00, 52.0, None, 52.22, 413.0,45
None, None, -5.228, 73.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2021-11-07 14:00:00, None, None, 50.45, None,45
None, None, -5.392, 74.1, None, None, None, None, None, 2.0, None, None, -9.0, None, -5.4, -7.1, 0.6, -9.0, None, None, -4.8, 74.0, None,2021-11-07 15:00:00, 53.0, None, 52.76, 415.0,45
None, None, -5.895, 82.3, None, None, None, None, None, 4.0, None, None, -8.0, None, -5.9, -7.1, 2.1, -8.0, None, None, -4.8, 82.0, None,2021-11-07 16:00:00, 56.0, None, 56.39, 414.0,45
None, None, -6.226, 72.6, None, None, None, None, None, 2.0, None, None, -10.0, None, -6.2, -7.1, 1.9, -10.0, None, None, -4.8, 73.0, None,2021-11-07 17:00:00, 59.0, None, 58.67, 413.0,45
None, None, -6.799, 72.7, None, None, None, None, None, 0.0, None, None, -10.0, None, -6.8, -7.1, 0.5, -10.0, None, None, -4.8, 73.0, None,2021-11-07 18:00:00, 59.0, None, 58.75, 411.0,45
None, None, -7.02, 71.8, None, None, None, None, None, 1.0, None, None, -11.0, None, -7.0, -7.0, 0.7, -11.0, None, None, -6.8, 72.0, None,2021-11-07 19:00:00, 60.0, None, 59.76, 409.0,45
None, None, -7.27, 77.5, None, None, None, None, None, 1.0, None, None, -10.0, None, -7.3, -7.3, 1.3, -10.0, None, None, -6.8, 78.0, None,2021-11-07 20:00:00, 61.0, None, 61.19, 407.0,45
None, None, -7.44, 80.6, None, None, None, None, None, 0.0, None, None, -10.0, None, -7.4, -7.4, 0.8, -10.0, None, None, -6.8, 81.0, None,2021-11-07 21:00:00, 61.0, None, 61.3, 406.0,45
None, None, -7.67, 82.0, None, None, None, None, None, 0.0, None, None, -10.0, None, -7.7, -7.7, 0.3, -10.0, None, None, -6.8, 82.0, None,2021-11-07 22:00:00, 61.0, None, 61.12, 404.0,45
None, None, -7.71, 77.8, None, None, None, None, None, 1.0, None, None, -11.0, None, -7.7, -7.8, 0.6, -11.0, None, None, -6.8, 78.0, None,2021-11-07 23:00:00, 62.0, None, 62.31, 403.0,45
None, None, -7.6, 70.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2021-11-08 00:00:00, None, None, 61.89, None,45
None, None, -7.63, 65.21, None, None, None, None, None, 0.0, None, None, -12.0, None, -7.6, -7.9, -0.2, -12.0, None, None, -6.8, 65.0, None,2021-11-08 01:00:00, 62.0, None, 62.16, 402.0,45
None, None, -7.83, 78.6, None, None, None, None, None, -5.0, None, None, -11.0, None, -7.8, -7.9, 0.7, -11.0, None, None, -6.8, 79.0, None,2021-11-08 02:00:00, 57.0, None, 57.16, 401.0,45
None, None, -7.74, 75.0, None, None, None, None, None, 5.0, None, None, -11.0, None, -7.7, -7.9, 0.3, -11.0, None, None, -6.8, 75.0, None,2021-11-08 03:00:00, 62.0, None, 62.45, 400.0,45
None, None, -7.89, 65.57, None, None, None, None, None, -4.0, None, None, -13.0, None, -7.9, -7.9, 0.0, -13.0, None, None, -6.8, 66.0, None,2021-11-08 04:00:00, 59.0, None, 58.94, 400.0,45
None, None, None, None, None, None, None, None, None, 4.0, None, None, -11.0, None, -7.9, -7.9, 0.0, None, None, None, -6.8, 73.0, None,2021-11-08 05:00:00, 63.0, None, None, 400.0,45
None, None, -7.68, 70.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None,2021-11-08 06:00:00, None, None, 62.52, None,45
None, None, -7.99, 75.5, None, None, None, None, None, 0.0, None, None, -11.0, None, -8.0, -8.1, 0.2, -11.0, None, None, -7.7, 76.0, None,2021-11-08 07:00:00, 63.0, None, 62.61, 399.0,45
None, None, -7.38, 73.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2021-11-08 08:00:00, None, None, 61.2, None,45
None, None, -6.529, 64.83, None, None, None, None, None, 0.0, None, None, -11.0, None, -6.5, -8.1, 0.0, -11.0, None, None, -6.5, 65.0, None,2021-11-08 09:00:00, 61.0, None, 60.97, 399.0,45
None, None, -5.634, 61.37, None, None, None, None, None, 0.0, None, None, -11.0, None, -5.6, -8.1, -0.1, -11.0, None, None, -5.6, 61.0, None,2021-11-08 10:00:00, 61.0, None, 61.16, 401.0,45
None, None, -4.957, 52.99, None, None, None, None, None, 0.0, None, None, -12.0, None, -5.0, -8.1, 0.0, -12.0, None, None, -4.9, 53.0, None,2021-11-08 11:00:00, 61.0, None, 61.2, 403.0,45
None, None, -4.648, 52.08, None, None, None, None, None, 0.0, None, None, -12.0, None, -4.6, -8.1, 0.0, -12.0, None, None, -4.6, 52.0, None,2021-11-08 12:00:00, 61.0, None, 61.08, 406.0,45
None, None, -4.628, 52.19, None, None, None, None, None, 0.0, None, None, -12.0, None, -4.6, -8.1, 0.1, -12.0, None, None, -4.5, 52.0, None,2021-11-08 13:00:00, 61.0, None, 60.66, 409.0,45
None, None, -4.58, 51.65, None, None, None, None, None, 0.0, None, None, -12.0, None, -4.6, -8.1, 0.0, -12.0, None, None, -4.5, 52.0, None,2021-11-08 14:00:00, 61.0, None, 60.64, 411.0,45
None, None, -4.505, 52.44, None, None, None, None, None, -1.0, None, None, -12.0, None, -4.5, -8.1, 0.0, -12.0, None, None, -4.3, 52.0, None,2021-11-08 15:00:00, 60.0, None, 60.09, 412.0,45
None, None, -5.169, 52.06, None, None, None, None, None, 0.0, None, None, -13.0, None, -5.2, -8.1, 0.0, -13.0, None, None, -4.3, 52.0, None,2021-11-08 16:00:00, 60.0, None, 60.42, 412.0,45
None, None, -5.702, 51.39, None, None, None, None, None, -1.0, None, None, -13.0, None, -5.7, -8.1, 0.1, -13.0, None, None, -4.3, 51.0, None,2021-11-08 17:00:00, 60.0, None, 59.68, 411.0,45
None, None, -6.253, 52.11, None, None, None, None, None, 0.0, None, None, -14.0, None, -6.3, -8.1, 0.0, -14.0, None, None, -4.3, 52.0, None,2021-11-08 18:00:00, 59.0, None, 59.23, 409.0,45
None, None, -6.282, 51.61, None, None, None, None, None, 1.0, None, None, -14.0, None, -6.3, -6.7, 0.1, -14.0, None, None, -6.2, 52.0, None,2021-11-08 19:00:00, 60.0, None, 59.98, 407.0,45
None, None, -5.807, 48.34, None, None, None, None, None, -1.0, None, None, -14.0, None, -5.8, -6.7, 0.0, -14.0, None, None, -5.6, 48.0, None,2021-11-08 20:00:00, 59.0, None, 59.26, 405.0,45
None, None, -5.14, 32.0, None, None, None, None, None, 0.0, None, None, -18.0, None, -5.1, -6.7, 0.0, -18.0, None, None, -5.0, 32.0, None,2021-11-08 21:00:00, 59.0, None, 58.94, 403.0,45
None, None, -5.556, 41.03, None, None, None, None, None, 0.0, None, None, -16.0, None, -5.6, -6.7, 0.0, -16.0, None, None, -5.0, 41.0, None,2021-11-08 22:00:00, 59.0, None, 58.56, 402.0,45
