WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, 18.1,0.867999,0.0,63.58,2018-05-14 00:00:00, 56.7,17.13,20
None, 17.1,1.096,0.0,65.52,2018-05-14 01:00:00, 63.6,16.16,20
None, 16.2,0.652,0.0,70.1,2018-05-14 02:00:00, 65.5,14.75,20
None, 14.8,0.358,0.0,76.2,2018-05-14 03:00:00, 70.1,13.79,20
None, 13.8,1.465,0.0,79.0,2018-05-14 04:00:00, 76.2,13.46,20
None, 13.5,0.927999,0.0,78.6,2018-05-14 05:00:00, 79.0,13.4,20
None, 13.4,0.486999,0.0,76.1,2018-05-14 06:00:00, 78.6,13.93,20
None, 13.9,0.37,0.0,67.66,2018-05-14 07:00:00, 76.1,16.32,20
None, 16.3,1.114,0.0,63.65,2018-05-14 08:00:00, 67.7,16.93,20
None, 16.9,1.488,0.0,57.52,2018-05-14 09:00:00, 63.7,18.21,20
None, 18.2,1.739,0.0,49.3,2018-05-14 10:00:00, 57.5,19.71,20
None, 19.7,1.992,0.0,48.51,2018-05-14 11:00:00, 49.3,20.49,20
None, 20.5,2.509,0.0,47.51,2018-05-14 12:00:00, 48.5,20.99,20
None, 21.0,3.288,0.0,46.88,2018-05-14 13:00:00, 47.5,20.67,20
None, 20.7,2.65,0.0,43.26,2018-05-14 14:00:00, 46.9,21.78,20
None, 21.8,3.471,0.0,41.38,2018-05-14 15:00:00, 43.3,22.08,20
None, 22.1,2.891,0.0,42.71,2018-05-14 16:00:00, 41.4,22.43,20
None, 22.4,2.769,0.0,49.18,2018-05-14 17:00:00, 42.7,20.92,20
None, 20.9,2.829,0.0,50.03,2018-05-14 18:00:00, 49.2,20.34,20
None, 20.3,2.794,0.0,53.08,2018-05-14 19:00:00, 50.0,19.4,20
None, 19.4,1.001,0.0,61.89,2018-05-14 20:00:00, 53.1,17.63,20
None, 17.6,1.163,0.0,64.6,2018-05-14 21:00:00, 61.9,16.7,20
None, 16.7,0.773998,0.0,72.1,2018-05-14 22:00:00, 64.6,14.68,20
None, 14.7,0.727998,0.0,68.73,2018-05-14 23:00:00, 72.1,15.78,20
