WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 12.6,0.354999, 66.7, 72.0,2018-05-14 00:00:00, 10.96,20
None, 11.0,0.495, 72.0, 79.2,2018-05-14 01:00:00, 9.12,20
None, 9.1,0.561999, 79.2, 82.5,2018-05-14 02:00:00, 7.82,20
None, 7.8,0.689998, 82.5, 86.1,2018-05-14 03:00:00, 6.635,20
None, 6.6,0.718999, 86.1, 88.1,2018-05-14 04:00:00, 5.715,20
None, 5.7,0.855, 88.1, 90.3,2018-05-14 05:00:00, 4.986,20
None, 5.0,0.762, 90.3, 87.4,2018-05-14 06:00:00, 5.619,20
None, 5.6,1.013, 87.4, 79.3,2018-05-14 07:00:00, 7.58,20
None, 7.6,0.978999, 79.3, 66.46,2018-05-14 08:00:00, 10.19,20
None, 10.2,0.711, 66.5, 54.04,2018-05-14 09:00:00, 13.47,20
None, 13.5,1.883, 54.0, 45.07,2018-05-14 10:00:00, 16.34,20
None, 16.3,3.785, 45.1, 30.16,2018-05-14 11:00:00, 20.71,20
None, 20.7,5.14, 30.2, 24.3,2018-05-14 12:00:00, 22.48,20
None, 22.5,6.226, 24.3, 21.53,2018-05-14 13:00:00, 22.94,20
None, 22.9,6.898, 21.5, 18.46,2018-05-14 14:00:00, 23.1,20
None, 23.1,5.505, 18.5, 18.55,2018-05-14 15:00:00, 23.39,20
None, 23.4,5.63, 18.6, 19.83,2018-05-14 16:00:00, 23.29,20
None, 23.3,5.725, 19.8, 22.39,2018-05-14 17:00:00, 22.82,20
None, 22.8,5.274, 22.4, 24.01,2018-05-14 18:00:00, 22.18,20
None, 22.2,4.915, 24.0, 24.34,2018-05-14 19:00:00, 21.73,20
None, 21.7,3.972, 24.3, 26.93,2018-05-14 20:00:00, 20.44,20
None, 20.4,2.209, 26.9, 32.31,2018-05-14 21:00:00, 18.04,20
None, 18.0,1.33, 32.3, 39.76,2018-05-14 22:00:00, 15.65,20
None, 15.7,1.021, 39.8, 55.33,2018-05-14 23:00:00, 12.25,20
None, 12.3,1.376, 55.3, 59.55,2018-05-15 00:00:00, 10.9,20
None, 10.9,0.528998, 59.6, 69.7,2018-05-15 01:00:00, 8.77,20
None, 8.8,0.370999, 69.7, 74.9,2018-05-15 02:00:00, 6.904,20
None, 6.9,0.372, 74.9, 78.7,2018-05-15 03:00:00, 5.522,20
None, 5.5,0.27, 78.7, 83.0,2018-05-15 04:00:00, 4.369,20
None, 4.4,0.233998, 83.0, 82.8,2018-05-15 05:00:00, 3.523,20
None, 3.5,0.202998, 82.8, 76.4,2018-05-15 06:00:00, 4.879,20
None, 4.9,0.962, 76.4, 71.6,2018-05-15 07:00:00, 6.555,20
None, 6.6,1.802, 71.6, 58.3,2018-05-15 08:00:00, 8.8,20
None, 8.8,2.051, 58.3, 45.78,2018-05-15 09:00:00, 11.22,20
None, 11.2,3.015, 45.8, 37.31,2018-05-15 10:00:00, 13.24,20
None, 13.2,3.18, 37.3, 30.97,2018-05-15 11:00:00, 15.35,20
None, 15.4,3.094, 31.0, 27.37,2018-05-15 12:00:00, 17.22,20
None, 17.2,3.004, 27.4, 25.89,2018-05-15 13:00:00, 19.31,20
None, 19.3,3.091, 25.9, 24.9,2018-05-15 14:00:00, 20.86,20
None, 20.9,3.063, 24.9, 22.69,2018-05-15 15:00:00, 21.78,20
None, 21.8,3.072, 22.7, 20.56,2018-05-15 16:00:00, 22.41,20
None, 22.4,3.891, 20.6, 20.06,2018-05-15 17:00:00, 22.33,20
None, 22.3,3.483, 20.1, 19.96,2018-05-15 18:00:00, 21.97,20
None, 22.0,3.776, 20.0, 19.75,2018-05-15 19:00:00, 20.88,20
None, 20.9,3.256, 19.8, 22.8,2018-05-15 20:00:00, 18.71,20
None, 18.7,1.512, 22.8, 30.16,2018-05-15 21:00:00, 15.95,20
None, 16.0,0.46, 30.2, 43.01,2018-05-15 22:00:00, 12.71,20
