pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
43.0, None, 1.0,877.0,1300.0, None,2020-02-12 00:00:00,-8.8, None,289.0, None,7
45.0, None, 2.0,877.0,1302.0, None,2020-02-12 01:00:00,-7.8, None,288.0, None,7
45.0, None, 0.0,877.0,1302.0, None,2020-02-12 02:00:00,-8.1, None,288.0, None,7
46.0, None, 1.0,877.0,1303.0, None,2020-02-12 03:00:00,-8.1, None,288.0, None,7
45.0, None, 0.0,878.0,1303.0, None,2020-02-12 04:00:00,-6.7, None,288.0, None,7
45.0, None, 0.0,878.0,1303.0, None,2020-02-12 05:00:00,-5.9, None,288.0, None,7
45.0, None, 0.0,878.0,1303.0, None,2020-02-12 06:00:00,-5.9, None,285.0, None,7
46.0, None, 1.0,879.0,1304.0, None,2020-02-12 07:00:00,-6.2, None,284.0, None,7
47.0, None, 1.0,879.0,1305.0, None,2020-02-12 08:00:00,-6.2, None,284.0, None,7
46.0, None, None,879.0,1304.0, None,2020-02-12 09:00:00,-5.6, None,284.0, None,7
45.0, None, None,879.0,1302.0, None,2020-02-12 10:00:00,-6.3, None,284.0, None,7
45.0, None, None,879.0,1300.0, None,2020-02-12 11:00:00,-5.5, None,283.0, None,7
16.0, None, None,880.0,1299.0, None,2020-02-12 12:00:00,-5.1, None,283.0, None,7
10.0, None, None,880.0,1297.0, None,2020-02-12 13:00:00,-4.8, None,283.0, None,7
7.0, None, 0.0,880.0,1297.0, None,2020-02-12 14:00:00,-4.5, None,283.0, None,7
5.0, None, None,880.0,1296.0, None,2020-02-12 15:00:00,-4.4, None,283.0, None,7
4.0, None, 0.0,880.0,1296.0, None,2020-02-12 16:00:00,-5.2, None,282.0, None,7
3.0, None, 0.0,881.0,1296.0, None,2020-02-12 17:00:00,-5.4, None,282.0, None,7
2.0, None, 0.0,881.0,1296.0, None,2020-02-12 18:00:00,-5.2, None,282.0, None,7
1.0, None, 0.0,881.0,1296.0, None,2020-02-12 19:00:00,-4.6, None,282.0, None,7
None, None, None,881.0,1295.0, None,2020-02-12 20:00:00,-5.0, None,282.0, None,7
None, None, 1.0,881.0,1296.0, None,2020-02-12 21:00:00,-4.4, None,282.0, None,7
None, None, None,882.0,1295.0, None,2020-02-12 22:00:00,-4.2, None,282.0, None,7
None, None, 0.0,882.0,1295.0, None,2020-02-12 23:00:00,-2.6, None,282.0, None,7
