AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
9.0, 0.0,0.0, 2.4, 0.026,2019-09-17 00:00:00, 51.0, -0.3,90.0,38
8.9, None,0.0, 2.4, None,2019-09-17 00:15:00, 307.0, None,89.0,38
9.0, None,0.0, 2.0, None,2019-09-17 00:30:00, 277.0, None,89.0,38
8.9, None,0.0, 2.9, None,2019-09-17 00:45:00, 357.0, None,89.0,38
8.7, 0.0,0.0, 3.3, 0.025,2019-09-17 01:00:00, 301.0, 1.0,91.0,38
8.4, None,0.0, 2.1, None,2019-09-17 01:15:00, 19.0, None,92.0,38
8.4, None,0.0, 3.2, None,2019-09-17 01:30:00, 89.0, None,91.0,38
8.7, None,0.0, 2.1, None,2019-09-17 01:45:00, 360.0, None,89.0,38
8.7, 0.0,0.0, 2.3, 0.026,2019-09-17 02:00:00, 354.0, 0.8,91.0,38
8.8, None,0.0, 3.1, None,2019-09-17 02:15:00, 73.0, None,91.0,38
8.9, None,0.254, 2.2, None,2019-09-17 02:30:00, 359.0, None,91.0,38
9.0, None,0.0, 2.6, None,2019-09-17 02:45:00, 87.0, None,93.0,38
9.0, 1.0,0.0, 4.2, 0.028,2019-09-17 03:00:00, 66.0, 0.9,94.0,38
9.1, None,0.0, 7.3, None,2019-09-17 03:15:00, 69.0, None,95.0,38
9.1, None,0.0, 6.4, None,2019-09-17 03:30:00, 116.0, None,94.0,38
9.5, None,0.254, 6.7, None,2019-09-17 03:45:00, 112.0, None,88.0,38
8.9, 0.0,0.0, 6.4, 0.027,2019-09-17 04:00:00, 84.0, 0.9,96.0,38
8.9, None,0.254, 3.9, None,2019-09-17 04:15:00, 111.0, None,97.0,38
9.0, None,0.254, 1.9, None,2019-09-17 04:30:00, 99.0, None,97.0,38
9.0, None,0.508, 1.5, None,2019-09-17 04:45:00, 231.0, None,97.0,38
8.8, 1.0,1.017, 6.3, 0.028,2019-09-17 05:00:00, 76.0, 1.0,98.0,38
8.7, None,0.0, 6.7, None,2019-09-17 05:15:00, 68.0, None,98.0,38
8.6, None,0.508, 5.0, None,2019-09-17 05:30:00, 60.0, None,98.0,38
8.6, None,0.254, 6.6, None,2019-09-17 05:45:00, 66.0, None,98.0,38
8.6, 4.0,1.778, 6.5, 0.028,2019-09-17 06:00:00, 50.0, 1.0,98.0,38
8.6, None,0.508, 12.1, None,2019-09-17 06:15:00, 69.0, None,98.0,38
8.7, None,0.254, 14.2, None,2019-09-17 06:30:00, 72.0, None,99.0,38
8.8, None,0.254, 11.9, None,2019-09-17 06:45:00, 65.0, None,99.0,38
