WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
125.2,2019-05-21 00:00:00,11.2,98.4,21
94.5,2019-05-21 01:00:00,11.0,99.8,21
63.8,2019-05-21 02:00:00,10.8,100.0,21
214.3,2019-05-21 03:00:00,10.7,98.2,21
257.1,2019-05-21 04:00:00,10.9,99.5,21
302.3,2019-05-21 05:00:00,11.1,97.6,21
304.8,2019-05-21 06:00:00,11.1,97.8,21
313.6,2019-05-21 07:00:00,11.1,96.6,21
329.1,2019-05-21 08:00:00,11.4,93.4,21
3.4,2019-05-21 09:00:00,11.9,91.2,21
26.5,2019-05-21 10:00:00,12.7,82.9,21
17.9,2019-05-21 11:00:00,13.0,80.6,21
345.8,2019-05-21 12:00:00,14.2,79.3,21
0.2,2019-05-21 13:00:00,15.4,74.4,21
330.6,2019-05-21 14:00:00,16.3,77.7,21
314.5,2019-05-21 15:00:00,16.4,75.3,21
339.4,2019-05-21 16:00:00,17.0,63.3,21
336.4,2019-05-21 17:00:00,18.1,62.5,21
352.1,2019-05-21 18:00:00,19.3,58.4,21
322.5,2019-05-21 19:00:00,18.5,71.0,21
319.9,2019-05-21 20:00:00,18.4,77.0,21
319.3,2019-05-21 21:00:00,17.6,78.0,21
147.2,2019-05-21 22:00:00,16.8,80.0,21
147.3,2019-05-21 23:00:00,15.4,88.8,21
152.5,2019-05-22 00:00:00,14.0,93.4,21
234.0,2019-05-22 01:00:00,13.2,96.1,21
38.5,2019-05-22 02:00:00,12.5,98.5,21
157.2,2019-05-22 03:00:00,12.0,99.6,21
206.4,2019-05-22 04:00:00,11.5,99.6,21
243.8,2019-05-22 05:00:00,11.2,100.0,21
260.9,2019-05-22 06:00:00,11.0,99.8,21
13.8,2019-05-22 07:00:00,11.5,100.0,21
27.2,2019-05-22 08:00:00,12.6,92.2,21
318.7,2019-05-22 09:00:00,13.4,90.0,21
333.9,2019-05-22 10:00:00,14.6,80.7,21
340.2,2019-05-22 11:00:00,16.0,76.2,21
342.4,2019-05-22 12:00:00,17.7,67.3,21
330.7,2019-05-22 13:00:00,19.0,67.9,21
310.7,2019-05-22 14:00:00,20.1,56.9,21
309.0,2019-05-22 15:00:00,20.8,48.9,21
313.6,2019-05-22 16:00:00,21.2,51.7,21
321.0,2019-05-22 17:00:00,21.3,53.7,21
324.1,2019-05-22 18:00:00,21.4,68.6,21
324.0,2019-05-22 19:00:00,20.7,59.5,21
326.3,2019-05-22 20:00:00,21.3,53.7,21
318.2,2019-05-22 21:00:00,19.7,67.5,21
330.6,2019-05-22 22:00:00,17.8,80.2,21
277.6,2019-05-22 23:00:00,16.6,84.2,21
314.3,2019-05-23 00:00:00,15.7,88.5,21
317.0,2019-05-23 01:00:00,15.4,88.4,21
301.8,2019-05-23 02:00:00,15.5,90.2,21
172.1,2019-05-23 03:00:00,14.7,90.1,21
284.5,2019-05-23 04:00:00,14.1,94.8,21
314.6,2019-05-23 05:00:00,13.9,94.4,21
76.3,2019-05-23 06:00:00,13.8,94.4,21
27.1,2019-05-23 07:00:00,13.7,96.9,21
337.9,2019-05-23 08:00:00,14.6,89.4,21
333.6,2019-05-23 09:00:00,16.1,71.0,21
334.3,2019-05-23 10:00:00,18.0,66.3,21
335.5,2019-05-23 11:00:00,18.9,63.6,21
327.3,2019-05-23 12:00:00,20.1,64.7,21
312.7,2019-05-23 13:00:00,20.5,57.3,21
306.0,2019-05-23 14:00:00,21.2,51.4,21
311.8,2019-05-23 15:00:00,21.4,62.3,21
309.0,2019-05-23 16:00:00,22.2,54.4,21
309.1,2019-05-23 17:00:00,22.1,56.1,21
310.4,2019-05-23 18:00:00,21.5,58.1,21
326.8,2019-05-23 19:00:00,21.7,51.6,21
