WSPD_SCLR,time,week_of_year
0.34937,2019-05-07 00:00:00,19
0.176291,2019-05-07 01:00:00,19
0.221698,2019-05-07 02:00:00,19
0.555987,2019-05-07 03:00:00,19
1.21703,2019-05-07 04:00:00,19
0.798564,2019-05-07 05:00:00,19
1.13174,2019-05-07 06:00:00,19
1.77236,2019-05-07 07:00:00,19
1.93509,2019-05-07 08:00:00,19
2.20867,2019-05-07 09:00:00,19
1.51339,2019-05-07 10:00:00,19
1.96275,2019-05-07 11:00:00,19
1.58335,2019-05-07 12:00:00,19
2.06529,2019-05-07 13:00:00,19
3.07173,2019-05-07 14:00:00,19
2.21475,2019-05-07 15:00:00,19
2.48661,2019-05-07 16:00:00,19
2.31827,2019-05-07 17:00:00,19
2.00946,2019-05-07 18:00:00,19
1.75325,2019-05-07 19:00:00,19
1.80072,2019-05-07 20:00:00,19
1.79051,2019-05-07 21:00:00,19
2.37348,2019-05-07 22:00:00,19
2.05253,2019-05-07 23:00:00,19
1.99294,2019-05-08 00:00:00,19
2.09099,2019-05-08 01:00:00,19
3.41092,2019-05-08 02:00:00,19
3.78209,2019-05-08 03:00:00,19
3.71632,2019-05-08 04:00:00,19
4.1341,2019-05-08 05:00:00,19
4.28881,2019-05-08 06:00:00,19
3.94997,2019-05-08 07:00:00,19
3.45167,2019-05-08 08:00:00,19
2.99798,2019-05-08 09:00:00,19
2.63413,2019-05-08 10:00:00,19
2.05933,2019-05-08 11:00:00,19
3.02044,2019-05-08 12:00:00,19
2.74827,2019-05-08 13:00:00,19
2.40223,2019-05-08 14:00:00,19
2.41627,2019-05-08 15:00:00,19
3.18495,2019-05-08 16:00:00,19
2.94934,2019-05-08 17:00:00,19
1.72752,2019-05-08 18:00:00,19
1.45601,2019-05-08 19:00:00,19
1.90272,2019-05-08 20:00:00,19
1.93476,2019-05-08 21:00:00,19
2.02901,2019-05-08 22:00:00,19
2.13983,2019-05-08 23:00:00,19
2.17309,2019-05-09 00:00:00,19
2.92884,2019-05-09 01:00:00,19
3.5816,2019-05-09 02:00:00,19
3.3838,2019-05-09 03:00:00,19
3.01862,2019-05-09 04:00:00,19
3.36382,2019-05-09 05:00:00,19
2.8166,2019-05-09 06:00:00,19
4.03934,2019-05-09 07:00:00,19
4.86464,2019-05-09 08:00:00,19
4.84115,2019-05-09 09:00:00,19
3.79282,2019-05-09 10:00:00,19
3.1507,2019-05-09 11:00:00,19
2.36537,2019-05-09 12:00:00,19
2.83337,2019-05-09 13:00:00,19
2.55671,2019-05-09 14:00:00,19
1.04773,2019-05-09 15:00:00,19
1.30043,2019-05-09 16:00:00,19
4.37289,2019-05-09 17:00:00,19
4.97821,2019-05-09 18:00:00,19
7.37444,2019-05-09 19:00:00,19
5.0011,2019-05-09 20:00:00,19
3.24154,2019-05-09 21:00:00,19
1.53275,2019-05-09 22:00:00,19
1.16114,2019-05-09 23:00:00,19
1.67969,2019-05-10 00:00:00,19
1.651,2019-05-10 01:00:00,19
1.9753,2019-05-10 02:00:00,19
3.02235,2019-05-10 03:00:00,19
3.42107,2019-05-10 04:00:00,19
4.80908,2019-05-10 05:00:00,19
3.61636,2019-05-10 06:00:00,19
2.4788,2019-05-10 07:00:00,19
1.72309,2019-05-10 08:00:00,19
1.36141,2019-05-10 09:00:00,19
1.36019,2019-05-10 10:00:00,19
1.70569,2019-05-10 11:00:00,19
1.64989,2019-05-10 12:00:00,19
1.37404,2019-05-10 13:00:00,19
1.44248,2019-05-10 14:00:00,19
1.79727,2019-05-10 15:00:00,19
1.0823,2019-05-10 16:00:00,19
1.32311,2019-05-10 17:00:00,19
1.73885,2019-05-10 18:00:00,19
2.2001,2019-05-10 19:00:00,19
2.39038,2019-05-10 20:00:00,19
2.21994,2019-05-10 21:00:00,19
2.56254,2019-05-10 22:00:00,19
2.10128,2019-05-10 23:00:00,19
2.99488,2019-05-11 00:00:00,19
4.06725,2019-05-11 01:00:00,19
3.68159,2019-05-11 02:00:00,19
2.55129,2019-05-11 03:00:00,19
2.50194,2019-05-11 04:00:00,19
2.74972,2019-05-11 05:00:00,19
2.67888,2019-05-11 06:00:00,19
1.98276,2019-05-11 07:00:00,19
1.68644,2019-05-11 08:00:00,19
2.15072,2019-05-11 09:00:00,19
3.14368,2019-05-11 10:00:00,19
2.49195,2019-05-11 11:00:00,19
3.94559,2019-05-11 12:00:00,19
2.29891,2019-05-11 13:00:00,19
1.49913,2019-05-11 14:00:00,19
4.45957,2019-05-11 15:00:00,19
7.18577,2019-05-11 16:00:00,19
6.42624,2019-05-11 17:00:00,19
7.41261,2019-05-11 18:00:00,19
6.93734,2019-05-11 19:00:00,19
5.19414,2019-05-11 20:00:00,19
4.22151,2019-05-11 21:00:00,19
3.53848,2019-05-11 22:00:00,19
4.0799,2019-05-11 23:00:00,19
2.87772,2019-05-12 00:00:00,19
4.22086,2019-05-12 01:00:00,19
5.12875,2019-05-12 02:00:00,19
5.73145,2019-05-12 03:00:00,19
5.4889,2019-05-12 04:00:00,19
3.60844,2019-05-12 05:00:00,19
1.86001,2019-05-12 06:00:00,19
2.85368,2019-05-12 07:00:00,19
4.13911,2019-05-12 08:00:00,19
4.2612,2019-05-12 09:00:00,19
3.85314,2019-05-12 10:00:00,19
4.74805,2019-05-12 11:00:00,19
4.42331,2019-05-12 12:00:00,19
4.90063,2019-05-12 13:00:00,19
4.51396,2019-05-12 14:00:00,19
5.26181,2019-05-12 15:00:00,19
4.75589,2019-05-12 16:00:00,19
5.49586,2019-05-12 17:00:00,19
4.65786,2019-05-12 18:00:00,19
4.02042,2019-05-12 19:00:00,19
3.24796,2019-05-12 20:00:00,19
3.81446,2019-05-12 21:00:00,19
4.23597,2019-05-12 22:00:00,19
3.84609,2019-05-12 23:00:00,19
3.39886,2019-05-13 00:00:00,19
3.26663,2019-05-13 01:00:00,19
3.94608,2019-05-13 02:00:00,19
5.05119,2019-05-13 03:00:00,19
4.41809,2019-05-13 04:00:00,19
4.85048,2019-05-13 05:00:00,19
4.33655,2019-05-13 06:00:00,19
4.12506,2019-05-13 07:00:00,19
3.44786,2019-05-13 08:00:00,19
4.1209,2019-05-13 09:00:00,19
4.31045,2019-05-13 10:00:00,19
3.63749,2019-05-13 11:00:00,19
3.56965,2019-05-13 12:00:00,19
4.52695,2019-05-13 13:00:00,19
5.79572,2019-05-13 14:00:00,19
5.72657,2019-05-13 15:00:00,19
5.27433,2019-05-13 16:00:00,19
4.91432,2019-05-13 17:00:00,19
4.79424,2019-05-13 18:00:00,19
5.10458,2019-05-13 19:00:00,19
3.35947,2019-05-13 20:00:00,19
2.0852,2019-05-13 21:00:00,19
1.01574,2019-05-13 22:00:00,19
1.22473,2019-05-13 23:00:00,19
