WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.861,81.6,2016-01-10 09:00:00,2.394,2
None, None, 1.553,81.3,2016-01-10 10:00:00,2.988,2
None, None, 0.426999,73.1,2016-01-10 11:00:00,4.6,2
None, None, 0.828998,75.5,2016-01-10 12:00:00,4.902,2
None, None, 1.67,72.5,2016-01-10 13:00:00,5.192,2
None, None, 2.36,62.68,2016-01-10 14:00:00,6.016,2
None, None, 2.076,61.01,2016-01-10 15:00:00,6.783,2
None, None, 0.569,61.95,2016-01-10 16:00:00,6.734,2
None, None, 1.443,73.1,2016-01-10 17:00:00,4.182,2
None, None, 1.556,76.5,2016-01-10 18:00:00,3.355,2
None, None, 1.943,83.0,2016-01-10 19:00:00,2.488,2
None, None, 0.935,83.8,2016-01-10 20:00:00,2.326,2
None, None, 1.603,86.3,2016-01-10 21:00:00,2.18,2
None, None, 2.041,85.6,2016-01-10 22:00:00,2.42,2
None, None, 1.127,84.9,2016-01-10 23:00:00,2.281,2
None, None, 1.187,85.5,2016-01-11 00:00:00,1.73,2
None, None, 1.266,87.3,2016-01-11 01:00:00,1.459,2
None, None, 1.019,87.4,2016-01-11 02:00:00,1.347,2
None, None, 0.996999,88.2,2016-01-11 03:00:00,1.377,2
None, None, 1.087,88.0,2016-01-11 04:00:00,1.501,2
None, None, 1.464,88.2,2016-01-11 05:00:00,1.338,2
None, None, 1.881,87.9,2016-01-11 06:00:00,1.105,2
None, None, 1.381,86.9,2016-01-11 07:00:00,1.27,2
None, None, 1.596,83.6,2016-01-11 08:00:00,2.215,2
None, None, 1.162,84.7,2016-01-11 09:00:00,2.207,2
None, None, 0.787998,82.0,2016-01-11 10:00:00,2.995,2
None, None, 0.973999,78.5,2016-01-11 11:00:00,3.565,2
None, None, 4.361,75.1,2016-01-11 12:00:00,4.587,2
None, None, 3.583,75.3,2016-01-11 13:00:00,5.326,2
None, None, 1.822,83.0,2016-01-11 14:00:00,5.076,2
None, None, 2.124,89.0,2016-01-11 15:00:00,4.805,2
None, None, 5.229,90.4,2016-01-11 16:00:00,4.762,2
None, None, 4.192,89.5,2016-01-11 17:00:00,4.849,2
None, None, 2.406,89.6,2016-01-11 18:00:00,4.827,2
None, None, 1.623,90.9,2016-01-11 19:00:00,4.736,2
None, None, 2.135,92.0,2016-01-11 20:00:00,4.781,2
None, None, 2.143,92.7,2016-01-11 21:00:00,4.947,2
None, None, 3.392,93.1,2016-01-11 22:00:00,5.078,2
None, None, 4.465,90.5,2016-01-11 23:00:00,5.431,2
None, None, 3.611,88.2,2016-01-12 00:00:00,5.278,2
None, None, 1.921,89.7,2016-01-12 01:00:00,5.201,2
None, None, 2.158,92.1,2016-01-12 02:00:00,5.008,2
None, None, 2.207,92.4,2016-01-12 03:00:00,5.23,2
None, None, 1.066,92.5,2016-01-12 04:00:00,5.221,2
None, None, 1.199,93.0,2016-01-12 05:00:00,5.344,2
None, None, 1.623,93.4,2016-01-12 06:00:00,5.329,2
None, None, 2.501,93.5,2016-01-12 07:00:00,5.601,2
None, None, 3.659,93.4,2016-01-12 08:00:00,5.976,2
None, None, 4.804,92.9,2016-01-12 09:00:00,6.269,2
None, None, 5.248,92.0,2016-01-12 10:00:00,6.587,2
None, None, 3.291,90.5,2016-01-12 11:00:00,7.09,2
None, None, 3.662,90.7,2016-01-12 12:00:00,7.37,2
None, None, 3.799,90.5,2016-01-12 13:00:00,7.85,2
None, None, 2.622,89.5,2016-01-12 14:00:00,8.38,2
None, None, 2.014,86.4,2016-01-12 15:00:00,8.92,2
None, None, 2.419,91.0,2016-01-12 16:00:00,8.21,2
None, None, 2.407,92.2,2016-01-12 17:00:00,7.75,2
None, None, 2.17,93.7,2016-01-12 18:00:00,7.42,2
None, None, 3.485,94.2,2016-01-12 19:00:00,7.28,2
None, None, 4.205,94.4,2016-01-12 20:00:00,7.15,2
None, None, 4.214,94.3,2016-01-12 21:00:00,6.965,2
None, None, 3.183,94.2,2016-01-12 22:00:00,6.92,2
None, None, 3.547,94.3,2016-01-12 23:00:00,6.767,2
None, None, 2.527,94.4,2016-01-13 00:00:00,6.857,2
None, None, 2.005,94.3,2016-01-13 01:00:00,6.886,2
None, None, 1.526,94.3,2016-01-13 02:00:00,6.739,2
None, None, 0.363999,94.6,2016-01-13 03:00:00,6.531,2
None, None, 0.342,94.9,2016-01-13 04:00:00,6.447,2
None, None, 1.825,95.3,2016-01-13 05:00:00,6.181,2
None, None, 0.512,95.7,2016-01-13 06:00:00,6.088,2
None, None, 0.236,95.8,2016-01-13 07:00:00,6.064,2
None, None, 0.307,95.9,2016-01-13 08:00:00,5.985,2
None, None, 0.222,96.1,2016-01-13 09:00:00,5.998,2
None, None, 0.236,96.1,2016-01-13 10:00:00,5.984,2
None, None, 0.101,96.2,2016-01-13 11:00:00,6.2,2
None, None, 0.093998,96.0,2016-01-13 12:00:00,6.283,2
None, None, 0.995,94.9,2016-01-13 13:00:00,6.291,2
None, None, 0.935998,92.8,2016-01-13 14:00:00,6.554,2
None, None, 0.957,91.3,2016-01-13 15:00:00,6.952,2
None, None, 0.248998,91.5,2016-01-13 16:00:00,6.968,2
None, None, 0.347,92.7,2016-01-13 17:00:00,6.602,2
None, None, 1.087,93.2,2016-01-13 18:00:00,5.939,2
None, None, 1.776,92.9,2016-01-13 19:00:00,4.897,2
None, None, 1.74,92.9,2016-01-13 20:00:00,4.774,2
None, None, 1.516,92.6,2016-01-13 21:00:00,4.192,2
None, None, 1.395,92.8,2016-01-13 22:00:00,3.606,2
None, None, 1.057,93.2,2016-01-13 23:00:00,3.385,2
None, None, 0.908999,92.4,2016-01-14 00:00:00,3.91,2
None, None, 1.031,92.3,2016-01-14 01:00:00,4.322,2
None, None, 1.178,90.2,2016-01-14 02:00:00,4.808,2
None, None, 0.787998,90.9,2016-01-14 03:00:00,4.646,2
None, None, 0.913999,91.7,2016-01-14 04:00:00,4.742,2
None, None, 0.759,92.6,2016-01-14 05:00:00,4.67,2
None, None, 0.99,92.9,2016-01-14 06:00:00,4.73,2
None, None, 0.742999,92.9,2016-01-14 07:00:00,4.593,2
None, None, 1.114,93.0,2016-01-14 08:00:00,4.699,2
None, None, 0.135,92.9,2016-01-14 09:00:00,4.862,2
None, None, 0.515999,93.0,2016-01-14 10:00:00,5.013,2
None, None, 0.331999,93.0,2016-01-14 11:00:00,5.439,2
None, None, 1.524,91.4,2016-01-14 12:00:00,5.912,2
None, None, 1.624,83.7,2016-01-14 13:00:00,6.754,2
None, None, 2.027,77.1,2016-01-14 14:00:00,7.22,2
None, None, 2.426,76.3,2016-01-14 15:00:00,7.37,2
None, None, 1.553,82.0,2016-01-14 16:00:00,6.69,2
None, None, 0.898,86.1,2016-01-14 17:00:00,5.242,2
None, None, 2.0,88.6,2016-01-14 18:00:00,3.772,2
None, None, 1.997,89.7,2016-01-14 19:00:00,3.171,2
None, None, 1.702,91.1,2016-01-14 20:00:00,2.578,2
None, None, 1.686,91.7,2016-01-14 21:00:00,2.415,2
None, None, 1.056,92.2,2016-01-14 22:00:00,2.108,2
None, None, 1.313,92.7,2016-01-14 23:00:00,2.07,2
