pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 7.994, 78.04, None, None, None, None, None, None, 4.0, 8.0, 6.3, 0.0, 4.0, None, 8.3, 78.0, None,2021-06-04 09:00:00, None, None, None,23
None, None, 10.79, 66.48, None, None, None, None, None, None, 5.0, 10.8, 6.3, 0.1, 5.0, None, 10.8, 66.0, None,2021-06-04 10:00:00, None, None, None,23
None, None, 12.04, 58.73, None, None, None, None, None, None, 4.0, 12.0, 6.3, 0.0, 4.0, None, 12.2, 59.0, None,2021-06-04 11:00:00, None, None, None,23
None, None, 13.89, 45.57, None, None, None, None, None, None, 2.0, 13.9, 6.3, -0.2, 2.0, None, 14.9, 46.0, None,2021-06-04 14:00:00, None, None, None,23
None, None, 14.8, 42.59, None, None, None, None, None, None, 2.0, 14.8, 6.3, 0.1, 2.0, None, 15.0, 43.0, None,2021-06-04 15:00:00, None, None, None,23
None, None, 13.83, 42.25, None, None, None, None, None, None, 1.0, 13.8, 6.3, -0.1, 1.0, None, 15.0, 42.0, None,2021-06-04 16:00:00, None, None, None,23
None, None, 13.76, 41.88, None, None, None, None, None, None, 1.0, 13.8, 6.3, 0.0, 1.0, None, 15.0, 42.0, None,2021-06-04 17:00:00, None, None, None,23
None, None, 12.66, 45.26, None, None, None, None, None, None, 1.0, 12.7, 6.3, 0.0, 1.0, None, 15.0, 45.0, None,2021-06-04 18:00:00, None, None, None,23
None, None, 11.87, 54.82, None, None, None, None, None, None, 3.0, 11.9, 11.9, 0.1, 3.0, None, 12.7, 55.0, None,2021-06-04 19:00:00, None, None, None,23
None, None, 10.02, 66.96, None, None, None, None, None, None, 4.0, 10.0, 10.1, 0.0, 4.0, None, 12.7, 67.0, None,2021-06-04 20:00:00, None, None, None,23
None, None, 7.923, 86.4, None, None, None, None, None, None, 6.0, 7.9, 7.9, 0.2, 6.0, None, 12.7, 86.0, None,2021-06-04 21:00:00, None, None, None,23
None, None, 7.205, 90.1, None, None, None, None, None, None, 6.0, 7.2, 7.2, 0.1, 6.0, None, 12.7, 90.0, None,2021-06-04 22:00:00, None, None, None,23
None, None, 6.664, 91.5, None, None, None, None, None, None, 5.0, 6.7, 6.7, -0.1, 5.0, None, 12.7, 92.0, None,2021-06-04 23:00:00, None, None, None,23
None, None, 6.43, 92.3, None, None, None, None, None, None, 5.0, 6.4, 6.4, 0.1, 5.0, None, 12.7, 92.0, None,2021-06-05 00:00:00, None, None, None,23
