air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
13.0, 12.96, 58.91, 22.1, 59.0, 12.7,2021-06-04 00:00:00, 5.0,23
13.3, 13.28, 51.95, 22.1, 52.0, 12.5,2021-06-04 01:00:00, 4.0,23
14.0, 14.0, 52.11, 22.1, 52.0, 11.8,2021-06-04 02:00:00, 4.0,23
13.8, 13.77, 54.67, 22.1, 55.0, 11.8,2021-06-04 03:00:00, 5.0,23
13.4, 13.41, 51.36, 22.1, 51.0, 11.8,2021-06-04 04:00:00, 4.0,23
13.3, 13.29, 44.44, 22.1, 44.0, 11.8,2021-06-04 05:00:00, 1.0,23
13.6, 13.57, 46.86, 22.1, 47.0, 11.8,2021-06-04 06:00:00, 3.0,23
13.8, 13.78, 47.31, 14.1, 47.0, 13.2,2021-06-04 07:00:00, 3.0,23
13.1, 13.06, 52.63, 14.1, 53.0, 12.9,2021-06-04 08:00:00, 4.0,23
13.3, 13.33, 46.75, 14.1, 47.0, 12.9,2021-06-04 09:00:00, 2.0,23
15.4, 15.38, 42.26, 15.3, 42.0, 12.9,2021-06-04 10:00:00, 3.0,23
15.0, 14.99, 38.82, 15.5, 39.0, 12.9,2021-06-04 11:00:00, 1.0,23
17.1, 17.11, 27.67, 17.2, 28.0, 12.9,2021-06-04 12:00:00, -2.0,23
16.9, 16.89, 27.17, 17.2, 27.0, 12.9,2021-06-04 13:00:00, -2.0,23
17.1, 17.13, 28.17, 17.2, 28.0, 12.9,2021-06-04 14:00:00, -1.0,23
16.1, 16.08, 32.24, 18.0, 32.0, 12.9,2021-06-04 15:00:00, -1.0,23
15.2, 15.24, 35.64, 18.0, 36.0, 12.9,2021-06-04 16:00:00, 0.0,23
15.9, 15.85, 36.46, 18.0, 36.0, 12.9,2021-06-04 17:00:00, 1.0,23
14.3, 14.3, 42.19, 18.0, 42.0, 12.9,2021-06-04 18:00:00, 1.0,23
12.5, 12.45, 48.22, 14.3, 48.0, 12.5,2021-06-04 19:00:00, 2.0,23
11.8, 11.78, 51.47, 14.3, 51.0, 11.8,2021-06-04 20:00:00, 2.0,23
10.9, 10.9, 56.91, 14.3, 57.0, 10.9,2021-06-04 21:00:00, 3.0,23
10.4, 10.35, 59.94, 14.3, 60.0, 10.3,2021-06-04 22:00:00, 3.0,23
10.4, 10.44, 59.96, 14.3, 60.0, 10.1,2021-06-04 23:00:00, 3.0,23
