CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 9.71, None, None, None, None, None, 49.05, 0.0, 0.964, 187.0, -6999.0, None, 9.7, 9.8, None, None, None, None, 19.0, None, None, -6999.0, None,2021-06-04 00:00:00, 16.0, None, 16.39,23
None, 8.29, None, None, None, None, None, 54.04, -1.0, 1.816, 153.8, -6999.0, None, 8.3, 8.3, None, None, None, None, 19.0, None, None, -6999.0, None,2021-06-04 01:00:00, 16.0, None, 15.63,23
None, 6.871, None, None, None, None, None, 18.72, 1.0, 4.783, 59.89, -6999.0, None, 6.9, 6.9, None, None, None, None, 19.0, None, None, -6999.0, None,2021-06-04 02:00:00, 16.0, None, 15.91,23
None, 6.359, None, None, None, None, None, 13.61, 0.0, 4.68, 68.39, -6999.0, None, 6.4, 6.4, None, None, None, None, 19.0, None, None, -6999.0, None,2021-06-04 03:00:00, 16.0, None, 16.07,23
None, 6.687, None, None, None, None, None, 17.41, 1.0, 3.096, 72.32, -6999.0, None, 6.7, 6.2, None, None, None, None, 19.0, None, None, -6999.0, None,2021-06-04 04:00:00, 17.0, None, 17.0,23
None, 5.871, None, None, None, None, None, 39.97, 0.0, 2.989, 165.8, -6999.0, None, 5.9, 5.7, None, None, None, None, 19.0, None, None, -6999.0, None,2021-06-04 05:00:00, 17.0, None, 16.71,23
None, 6.013, None, None, None, None, None, 46.75, 1.0, 0.738, 144.6, -6999.0, None, 6.0, 5.7, None, None, None, None, 19.0, None, None, -6999.0, None,2021-06-04 06:00:00, 17.0, None, 17.16,23
None, 6.017, None, None, None, None, None, 64.69, -1.0, 0.358, 179.8, -6999.0, None, 6.0, 6.0, None, None, None, None, 6.4, None, None, -6999.0, None,2021-06-04 07:00:00, 16.0, None, 16.23,23
None, 6.096, None, None, None, None, None, 40.82, -1.0, 1.502, 230.1, -6999.0, None, 6.1, 5.9, None, None, None, None, 6.4, None, None, -6999.0, None,2021-06-04 08:00:00, 16.0, None, 15.66,23
None, 5.962, None, None, None, None, None, 49.87, 0.0, 2.309, 356.3, -6999.0, None, 6.0, 5.8, None, None, None, None, 6.5, None, None, -6999.0, None,2021-06-04 09:00:00, 15.0, None, 15.32,23
None, 6.517, None, None, None, None, None, 28.15, 0.0, 5.141, 28.49, -6999.0, None, 6.5, 5.8, None, None, None, None, 6.5, None, None, -6999.0, None,2021-06-04 10:00:00, 15.0, None, 15.24,23
None, 6.7, None, None, None, None, None, 50.49, -1.0, 1.715, 8.81, -6999.0, None, 6.7, 5.8, None, None, None, None, 7.1, None, None, -6999.0, None,2021-06-04 11:00:00, 15.0, None, 14.68,23
None, 8.4, None, None, None, None, None, 63.06, -1.0, 1.829, 288.7, -6999.0, None, 8.4, 5.8, None, None, None, None, 8.4, None, None, -6999.0, None,2021-06-04 12:00:00, 13.0, None, 13.36,23
None, 8.51, None, None, None, None, None, 40.47, 1.0, 5.158, 241.6, -6999.0, None, 8.5, 5.8, None, None, None, None, 9.3, None, None, -6999.0, None,2021-06-04 13:00:00, 14.0, None, 14.31,23
None, 12.14, None, None, None, None, None, 34.35, -1.0, 7.993, 238.2, -6999.0, None, 12.1, 5.8, None, None, None, None, 12.1, None, None, -6999.0, None,2021-06-04 14:00:00, 14.0, None, 13.57,23
None, 11.93, None, None, None, None, None, 47.83, -2.0, 4.389, 245.3, -6999.0, None, 11.9, 5.8, None, None, None, None, 13.7, None, None, -6999.0, None,2021-06-04 15:00:00, 12.0, None, 12.06,23
None, 10.12, None, None, None, None, None, 49.92, -1.0, 4.017, 253.1, -6999.0, None, 10.1, 5.8, None, None, None, None, 15.1, None, None, -6999.0, None,2021-06-04 16:00:00, 11.0, None, 11.0,23
None, 5.867, None, None, None, None, None, 27.66, 2.0, 7.972, 219.2, -6999.0, None, 5.9, 5.0, None, None, None, None, 15.1, None, None, -6999.0, None,2021-06-04 17:00:00, 12.0, None, 12.22,23
None, 10.51, None, None, None, None, None, 44.03, -2.0, 3.343, 247.7, -6999.0, None, 10.5, 5.0, None, None, None, None, 15.1, None, None, -6999.0, None,2021-06-04 18:00:00, 11.0, None, 10.5,23
None, 7.382, None, None, None, None, None, 67.83, 0.0, 2.091, 91.2, -6999.0, None, 7.4, 7.4, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-04 19:00:00, 10.0, None, 10.47,23
None, 5.49, None, None, None, None, None, 67.01, 1.0, 2.328, 87.1, -6999.0, None, 5.5, 5.5, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-04 20:00:00, 11.0, None, 11.16,23
None, 5.167, None, None, None, None, None, 36.93, -1.0, 3.891, 233.7, -6999.0, None, 5.2, 5.1, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-04 21:00:00, 11.0, None, 10.54,23
None, 5.084, None, None, None, None, None, 28.07, 1.0, 3.283, 184.7, -6999.0, None, 5.1, 5.0, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-04 22:00:00, 11.0, None, 11.11,23
None, 5.476, None, None, None, None, None, 27.97, 0.0, 4.92, 205.4, -6999.0, None, 5.5, 4.9, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-04 23:00:00, 11.0, None, 11.29,23
None, 5.593, None, None, None, None, None, 17.82, -1.0, 11.88, 216.5, -6999.0, None, 5.6, 4.9, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-05 00:00:00, 10.0, None, 10.35,23
None, 5.037, None, None, None, None, None, 17.88, 0.0, 11.63, 218.9, -6999.0, None, 5.0, 4.9, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-05 01:00:00, 10.0, None, 10.0,23
None, 4.644, None, None, None, None, None, 16.93, 0.0, 12.35, 220.4, -6999.0, None, 4.6, 4.3, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-05 02:00:00, 10.0, None, 10.01,23
None, 3.982, None, None, None, None, None, 18.1, 0.0, 11.4, 219.7, -6999.0, None, 4.0, 4.0, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-05 03:00:00, 10.0, None, 9.97,23
None, 3.69, None, None, None, None, None, 22.21, 1.0, 6.863, 220.8, -6999.0, None, 3.7, 3.5, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-05 04:00:00, 10.0, None, 10.43,23
None, 3.657, None, None, None, None, None, 15.52, 0.0, 9.31, 219.7, -6999.0, None, 3.7, 3.5, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-05 05:00:00, 10.0, None, 9.96,23
None, 3.376, None, None, None, None, None, 16.99, 0.0, 8.76, 222.1, -6999.0, None, 3.4, 3.4, None, None, None, None, 10.5, None, None, -6999.0, None,2021-06-05 06:00:00, 10.0, None, 10.08,23
None, 2.666, None, None, None, None, None, 19.83, 1.0, 7.842, 218.7, -6999.0, None, 2.7, 2.6, None, None, None, None, 3.4, None, None, -6999.0, None,2021-06-05 07:00:00, 11.0, None, 10.6,23
None, 4.129, None, None, None, None, None, 26.48, -1.0, 4.551, 237.5, -6999.0, None, 4.1, 2.6, None, None, None, None, 4.1, None, None, -6999.0, None,2021-06-05 08:00:00, 10.0, None, 9.88,23
None, 4.896, None, None, None, None, None, 37.04, 0.0, 4.619, 249.2, -6999.0, None, 4.9, 2.6, None, None, None, None, 4.9, None, None, -6999.0, None,2021-06-05 09:00:00, 10.0, None, 9.81,23
None, 3.774, None, None, None, None, None, 36.51, 1.0, 4.356, 245.1, -6999.0, None, 3.8, 2.6, None, None, None, None, 5.0, None, None, -6999.0, None,2021-06-05 10:00:00, 10.0, None, 10.43,23
