wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
312.0, 73.0, 9.0, 0.0, 8.1, 5.2, 12.8, 12.3, 308.0, 0.0, 0.0, 75.0,2021-06-25 00:00:00,26,
317.0, 74.0, 9.3, 0.0, 8.1, 14.2, 12.6, 12.7, 310.0, 0.0, 0.0, 72.0,2021-06-25 01:00:00,26,
310.0, 75.0, 5.2, 0.0, 8.0, 15.1, 12.3, 12.9, 312.0, 0.0, 0.0, 67.0,2021-06-25 02:00:00,26,
307.0, 72.0, 14.2, 0.0, 7.8, 11.5, 12.7, 12.0, 317.0, 0.0, 0.0, 70.0,2021-06-25 03:00:00,26,
329.0, 67.0, 15.1, 0.0, 6.9, 8.2, 12.9, 11.7, 310.0, 0.0, 0.0, 74.0,2021-06-25 04:00:00,26,
340.0, 70.0, 11.5, 0.0, 6.7, 3.7, 12.0, 12.4, 307.0, 0.0, 0.0, 73.0,2021-06-25 05:00:00,26,
325.0, 74.0, 8.2, 0.0, 7.2, 12.4, 11.7, 15.4, 329.0, 0.0, 0.0, 59.0,2021-06-25 06:00:00,26,
322.0, 73.0, 3.7, 0.0, 7.7, 10.8, 12.4, 17.4, 340.0, 0.0, 0.0, 55.0,2021-06-25 07:00:00,26,
318.0, 59.0, 12.4, 0.0, 7.4, 7.6, 15.4, 19.7, 325.0, 0.0, 0.0, 52.0,2021-06-25 08:00:00,26,
303.0, 55.0, 10.8, 0.0, 8.3, 6.9, 17.4, 20.8, 322.0, 0.0, 0.0, 53.0,2021-06-25 09:00:00,26,
309.0, 52.0, 7.6, 0.0, 9.6, 9.6, 19.7, 22.1, 318.0, 0.0, 0.0, 46.0,2021-06-25 10:00:00,26,
311.0, 53.0, 6.9, 0.0, 10.9, 12.9, 20.8, 22.9, 303.0, 0.0, 0.0, 48.0,2021-06-25 11:00:00,26,
308.0, 46.0, 9.6, 0.0, 9.9, 12.1, 22.1, 24.1, 309.0, 0.0, 0.0, 44.0,2021-06-25 12:00:00,26,
314.0, 48.0, 12.9, 0.0, 11.3, 11.7, 22.9, 25.2, 311.0, 0.0, 0.0, 40.0,2021-06-25 13:00:00,26,
337.0, 44.0, 12.1, 0.0, 11.1, 11.4, 24.1, 25.9, 308.0, 0.0, 0.0, 36.0,2021-06-25 14:00:00,26,
314.0, 40.0, 11.7, 0.0, 10.7, 13.0, 25.2, 25.5, 314.0, 0.0, 0.0, 37.0,2021-06-25 15:00:00,26,
312.0, 36.0, 11.4, 0.0, 9.7, 12.4, 25.9, 25.2, 337.0, 0.0, 0.0, 40.0,2021-06-25 16:00:00,26,
312.0, None, None, 0.0, None, 10.8, None, 24.3, None, None, None, 42.0,2021-06-25 17:00:00,26,
320.0, None, None, 0.0, None, 10.3, None, 21.6, None, None, None, 49.0,2021-06-25 18:00:00,26,
287.0, 42.0, 10.8, 0.0, 10.6, 3.5, 24.3, 18.5, 312.0, 0.0, 0.0, 60.0,2021-06-25 19:00:00,26,
334.0, 49.0, 10.3, 0.0, 10.4, 6.9, 21.6, 16.1, 320.0, 0.0, 0.0, 70.0,2021-06-25 20:00:00,26,
342.0, 60.0, 3.5, 0.0, 10.6, 3.6, 18.5, 16.6, 287.0, 0.0, 0.0, 67.0,2021-06-25 21:00:00,26,
333.0, 70.0, 6.9, 0.0, 10.6, 8.6, 16.1, 17.1, 334.0, 0.0, 0.0, 66.0,2021-06-25 22:00:00,26,
340.0, 67.0, 3.6, 0.0, 10.5, 7.9, 16.6, 16.8, 342.0, 0.0, 0.0, 66.0,2021-06-25 23:00:00,26,
338.0, 66.0, 8.6, 0.0, 10.7, 9.8, 17.1, 16.5, 333.0, 0.0, 0.0, 67.0,2021-06-26 00:00:00,26,
2.0, 66.0, 7.9, 0.0, 10.4, 6.4, 16.8, 16.1, 340.0, 0.0, 0.0, 70.0,2021-06-26 01:00:00,26,
5.0, 67.0, 9.8, 0.0, 10.4, 6.7, 16.5, 15.8, 338.0, 0.0, 0.0, 70.0,2021-06-26 02:00:00,26,
5.0, None, None, 0.0, None, 7.8, None, 15.7, None, None, None, 70.0,2021-06-26 03:00:00,26,
4.0, 70.0, 6.7, 0.0, 10.3, 6.8, 15.8, 14.7, 5.0, 0.0, 0.0, 77.0,2021-06-26 04:00:00,26,
0.0, 70.0, 7.8, 0.0, 10.2, 4.3, 15.7, 15.8, 5.0, 0.0, 0.0, 68.0,2021-06-26 05:00:00,26,
160.0, 77.0, 6.8, 0.0, 10.7, 2.5, 14.7, 20.6, 4.0, 0.0, 0.0, 54.0,2021-06-26 06:00:00,26,
239.0, 68.0, 4.3, 0.0, 9.9, 4.8, 15.8, 24.1, 0.0, 0.0, 0.0, 49.0,2021-06-26 07:00:00,26,
264.0, 54.0, 2.5, 0.0, 11.0, 5.8, 20.6, 25.9, 160.0, 0.0, 0.0, 44.0,2021-06-26 08:00:00,26,
264.0, 49.0, 4.8, 0.0, 12.7, 5.7, 24.1, 26.2, 239.0, 0.0, 0.0, 48.0,2021-06-26 09:00:00,26,
215.0, 44.0, 5.8, 0.0, 12.7, 5.4, 25.9, 27.5, 264.0, 0.0, 0.0, 44.0,2021-06-26 10:00:00,26,
164.0, 48.0, 5.7, 0.0, 14.3, 8.0, 26.2, 27.3, 264.0, 0.0, 0.0, 44.0,2021-06-26 11:00:00,26,
152.0, 44.0, 5.4, 0.0, 14.2, 7.4, 27.5, 27.9, 215.0, 0.0, 0.0, 39.0,2021-06-26 12:00:00,26,
138.0, 44.0, 8.0, 0.0, 14.0, 6.0, 27.3, 29.2, 164.0, 0.0, 0.0, 34.0,2021-06-26 13:00:00,26,
