pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,13.0, None, None, None, 253.0, 46.0, None,2019-05-14 00:00:00, None,20
None, None, None, None,12.6, None, None, None, 254.0, 44.0, None,2019-05-14 01:00:00, None,20
None, None, None, None,12.4, None, None, None, 256.0, 42.0, None,2019-05-14 02:00:00, None,20
None, None, None, None,11.1, None, None, None, 255.0, 40.0, None,2019-05-14 03:00:00, None,20
None, None, None, None,9.3, None, None, None, 255.0, 39.0, None,2019-05-14 04:00:00, None,20
None, None, None, None,8.1, None, None, None, 255.0, 37.0, None,2019-05-14 05:00:00, None,20
None, None, None, None,4.7, None, None, None, 254.0, 37.0, None,2019-05-14 06:00:00, None,20
None, None, None, None,5.1, None, None, None, 254.0, 36.0, None,2019-05-14 07:00:00, None,20
None, None, None, None,4.5, None, None, None, 254.0, 36.0, None,2019-05-14 08:00:00, None,20
None, None, None, None,3.7, None, None, None, 254.0, 35.0, None,2019-05-14 09:00:00, None,20
None, None, None, None,3.4, None, None, None, 254.0, 34.0, None,2019-05-14 10:00:00, None,20
None, None, None, None,3.6, None, None, None, 254.0, 34.0, None,2019-05-14 11:00:00, None,20
None, None, None, None,4.2, None, None, None, 254.0, 34.0, None,2019-05-14 12:00:00, None,20
None, None, None, None,4.2, None, None, None, 254.0, 34.0, None,2019-05-14 13:00:00, None,20
None, None, None, None,4.2, None, None, None, 254.0, 34.0, None,2019-05-14 14:00:00, None,20
None, None, None, None,5.1, None, None, None, 254.0, 34.0, None,2019-05-14 15:00:00, None,20
None, None, None, None,5.0, None, None, None, 253.0, 34.0, None,2019-05-14 16:00:00, None,20
None, None, None, None,3.2, None, None, None, 254.0, 34.0, None,2019-05-14 17:00:00, None,20
None, None, None, None,2.3, None, None, None, 254.0, 33.0, None,2019-05-14 18:00:00, None,20
None, None, None, None,2.3, None, None, None, 254.0, 33.0, None,2019-05-14 19:00:00, None,20
None, None, None, None,2.2, None, None, None, 256.0, 33.0, None,2019-05-14 20:00:00, None,20
None, None, None, None,2.1, None, None, None, 256.0, 32.0, None,2019-05-14 21:00:00, None,20
None, None, None, None,2.8, None, None, None, 257.0, 31.0, None,2019-05-14 22:00:00, None,20
