WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
147.7,-12.6, None,91.0,2019-01-08 00:00:00,2
153.1,-13.5, None,89.6,2019-01-08 01:00:00,2
137.6,-14.2, None,89.0,2019-01-08 02:00:00,2
132.1,-14.4, None,88.6,2019-01-08 03:00:00,2
125.9,-12.6, None,85.3,2019-01-08 04:00:00,2
129.8,-13.9, None,85.4,2019-01-08 05:00:00,2
335.9,-15.5, None,87.7,2019-01-08 06:00:00,2
223.7,-16.1, None,87.0,2019-01-08 07:00:00,2
127.7,-14.5, None,85.7,2019-01-08 08:00:00,2
121.9,-13.1, None,82.1,2019-01-08 09:00:00,2
187.8,-13.2, None,82.3,2019-01-08 10:00:00,2
157.6,-12.9, None,82.2,2019-01-08 11:00:00,2
176.3,-11.4, None,78.1,2019-01-08 12:00:00,2
153.0,-10.1, None,71.9,2019-01-08 13:00:00,2
119.0,-9.1, None,65.7,2019-01-08 14:00:00,2
323.7,-8.5, None,66.1,2019-01-08 15:00:00,2
293.5,-8.5, None,74.4,2019-01-08 16:00:00,2
149.9,-8.2, None,65.0,2019-01-08 17:00:00,2
165.1,-7.0, None,60.7,2019-01-08 18:00:00,2
172.9,-6.7, None,66.2,2019-01-08 19:00:00,2
179.7,-7.5, None,79.0,2019-01-08 20:00:00,2
175.5,-8.0, None,86.3,2019-01-08 21:00:00,2
182.6,-7.6, None,87.3,2019-01-08 22:00:00,2
173.6,-6.9, None,86.6,2019-01-08 23:00:00,2
171.5,-6.5, None,86.8,2019-01-09 00:00:00,2
167.3,-6.2, None,84.4,2019-01-09 01:00:00,2
165.0,-5.7, None,84.0,2019-01-09 02:00:00,2
173.9,-5.6, None,81.5,2019-01-09 03:00:00,2
178.6,-5.1, None,80.7,2019-01-09 04:00:00,2
172.1,-4.9, None,81.1,2019-01-09 05:00:00,2
160.1,-4.4, None,80.1,2019-01-09 06:00:00,2
163.3,-4.0, None,78.4,2019-01-09 07:00:00,2
166.2,-4.4, None,80.4,2019-01-09 08:00:00,2
156.4,-3.8, None,83.2,2019-01-09 09:00:00,2
159.1,-3.8, None,85.6,2019-01-09 10:00:00,2
152.2,-3.2, None,82.9,2019-01-09 11:00:00,2
149.3,-3.1, None,85.3,2019-01-09 12:00:00,2
154.0,-2.6, None,82.4,2019-01-09 13:00:00,2
160.2,-2.5, None,84.2,2019-01-09 14:00:00,2
160.2,-2.2, None,82.7,2019-01-09 15:00:00,2
162.1,-2.1, None,82.6,2019-01-09 16:00:00,2
158.4,-1.9, None,80.2,2019-01-09 17:00:00,2
159.8,-1.7, None,76.9,2019-01-09 18:00:00,2
152.1,-1.6, None,76.6,2019-01-09 19:00:00,2
149.8,-1.5, None,76.7,2019-01-09 20:00:00,2
155.3,-1.4, None,76.7,2019-01-09 21:00:00,2
150.2,-1.4, None,78.1,2019-01-09 22:00:00,2
153.2,-1.2, None,76.9,2019-01-09 23:00:00,2
155.1,-1.0, None,76.9,2019-01-10 00:00:00,2
157.6,-1.0, None,80.0,2019-01-10 01:00:00,2
153.0,-1.1, None,80.9,2019-01-10 02:00:00,2
160.3,-0.9, None,79.7,2019-01-10 03:00:00,2
156.4,-0.6, None,79.0,2019-01-10 04:00:00,2
152.4,-0.5, None,79.4,2019-01-10 05:00:00,2
151.0,-0.4, None,80.2,2019-01-10 06:00:00,2
152.4,-0.3, None,80.0,2019-01-10 07:00:00,2
141.2,-0.2, None,79.7,2019-01-10 08:00:00,2
135.6,0.2, None,78.0,2019-01-10 09:00:00,2
151.3,0.8, None,76.1,2019-01-10 10:00:00,2
160.9,1.2, None,75.5,2019-01-10 11:00:00,2
157.8,1.6, None,73.2,2019-01-10 12:00:00,2
157.7,1.8, None,72.7,2019-01-10 13:00:00,2
165.7,2.3, None,70.9,2019-01-10 14:00:00,2
164.9,2.3, None,71.7,2019-01-10 15:00:00,2
159.6,2.1, None,72.9,2019-01-10 16:00:00,2
159.1,1.9, None,74.7,2019-01-10 17:00:00,2
151.3,1.7, None,76.0,2019-01-10 18:00:00,2
158.0,1.8, None,75.8,2019-01-10 19:00:00,2
156.2,1.9, None,76.1,2019-01-10 20:00:00,2
167.6,2.1, None,76.0,2019-01-10 21:00:00,2
171.6,2.1, None,76.5,2019-01-10 22:00:00,2
184.1,2.0, None,77.3,2019-01-10 23:00:00,2
181.7,2.0, None,77.6,2019-01-11 00:00:00,2
188.4,2.0, None,77.5,2019-01-11 01:00:00,2
178.3,2.4, None,76.3,2019-01-11 02:00:00,2
169.0,2.5, None,76.1,2019-01-11 03:00:00,2
160.5,2.6, None,75.2,2019-01-11 04:00:00,2
163.4,2.7, None,74.5,2019-01-11 05:00:00,2
160.7,2.6, None,74.7,2019-01-11 06:00:00,2
155.4,2.6, None,74.1,2019-01-11 07:00:00,2
158.2,2.5, None,74.8,2019-01-11 08:00:00,2
149.2,2.9, None,72.8,2019-01-11 09:00:00,2
154.7,3.1, None,71.5,2019-01-11 10:00:00,2
157.9,3.4, None,69.8,2019-01-11 11:00:00,2
153.6,3.5, None,69.3,2019-01-11 12:00:00,2
150.2,3.7, None,68.8,2019-01-11 13:00:00,2
153.6,4.0, None,67.2,2019-01-11 14:00:00,2
156.6,4.1, None,66.0,2019-01-11 15:00:00,2
158.6,3.9, None,66.6,2019-01-11 16:00:00,2
153.9,3.6, None,67.3,2019-01-11 17:00:00,2
155.8,3.5, None,67.8,2019-01-11 18:00:00,2
