time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-09-23, 10.0,13.6,5.8,39
2016-09-24, 2.0,11.7,5.8,39
2016-09-25, 1.0,12.6,10.3,39
2016-09-26, 0.0,15.8,10.4,39
2016-09-27, 3.0,16.6,3.5,39
2016-09-28, 0.0,16.3,1.2,39
2016-09-29, 0.0,16.8,2.8,39
