time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-09-23, 0.6,12.0,1.9,39
2016-09-24, 0.0,12.8,-0.4,39
2016-09-25, 7.1,10.3,4.0,39
2016-09-26, 3.4,13.0,5.1,39
2016-09-27, 0.6,11.0,-0.5,39
2016-09-28, 0.0,11.6,-1.6,39
2016-09-29, 0.0,12.7,-3.8,39
