wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
11.7,2017-07-30 00:00:00, None,182.0, None,0.0, None, None, None,0.0,31
5.3,2017-07-30 01:00:00, None,201.0, None,0.0, None, None, None,0.0,31
6.5,2017-07-30 02:00:00, None,252.0, None,0.0, None, None, None,0.0,31
7.0,2017-07-30 03:00:00, None,183.0, None,0.0, None, None, None,0.0,31
4.5,2017-07-30 04:00:00, None,194.0, None,0.0, None, None, None,0.0,31
4.0,2017-07-30 05:00:00, None,170.0, None,0.0, None, None, None,0.0,31
6.4,2017-07-30 06:00:00, None,177.0, None,0.0, None, None, None,0.0,31
4.8,2017-07-30 07:00:00, None,188.0, None,0.0, None, None, None,0.0,31
6.6,2017-07-30 08:00:00, None,204.0, None,0.0, None, None, None,0.0,31
9.4,2017-07-30 09:00:00, None,176.0, None,0.0, None, None, None,0.0,31
11.9,2017-07-30 10:00:00, None,198.0, None,0.0, None, None, None,0.0,31
13.5,2017-07-30 11:00:00, None,178.0, None,0.0, None, None, None,0.0,31
12.4,2017-07-30 12:00:00, None,177.0, None,0.0, None, None, None,0.0,31
17.4,2017-07-30 13:00:00, None,177.0, None,0.0, None, None, None,0.0,31
18.9,2017-07-30 14:00:00, None,183.0, None,0.0, None, None, None,0.0,31
17.1,2017-07-30 15:00:00, None,182.0, None,0.0, None, None, None,0.0,31
14.1,2017-07-30 16:00:00, None,158.0, None,0.0, None, None, None,0.0,31
14.4,2017-07-30 17:00:00, None,173.0, None,0.0, None, None, None,0.0,31
9.2,2017-07-30 18:00:00, None,180.0, None,0.0, None, None, None,0.0,31
18.2,2017-07-30 19:00:00, None,146.0, None,0.0, None, None, None,0.0,31
20.1,2017-07-30 20:00:00, None,143.0, None,0.0, None, None, None,0.0,31
14.5,2017-07-30 21:00:00, None,135.0, None,0.0, None, None, None,0.0,31
11.3,2017-07-30 22:00:00, None,143.0, None,0.0, None, None, None,0.0,31
14.7,2017-07-30 23:00:00, None,146.0, None,0.0, None, None, None,0.0,31
12.0,2017-07-31 00:00:00, None,162.0, None,0.0, None, None, None,0.0,31
8.8,2017-07-31 01:00:00, None,163.0, None,0.0, None, None, None,0.0,31
8.2,2017-07-31 02:00:00, None,204.0, None,0.0, None, None, None,0.0,31
6.4,2017-07-31 03:00:00, None,204.0, None,0.0, None, None, None,0.0,31
6.2,2017-07-31 04:00:00, None,211.0, None,0.0, None, None, None,0.0,31
4.7,2017-07-31 05:00:00, None,248.0, None,0.0, None, None, None,0.0,31
2.7,2017-07-31 06:00:00, None,267.0, None,0.0, None, None, None,0.0,31
4.4,2017-07-31 07:00:00, None,296.0, None,0.0, None, None, None,0.0,31
3.7,2017-07-31 08:00:00, None,324.0, None,0.0, None, None, None,0.0,31
7.6,2017-07-31 09:00:00, None,329.0, None,0.0, None, None, None,0.0,31
6.8,2017-07-31 10:00:00, None,256.0, None,0.0, None, None, None,0.0,31
6.0,2017-07-31 11:00:00, None,273.0, None,0.0, None, None, None,0.0,31
9.1,2017-07-31 12:00:00, None,246.0, None,0.0, None, None, None,0.0,31
8.0,2017-07-31 13:00:00, None,307.0, None,0.0, None, None, None,0.0,31
9.0,2017-07-31 14:00:00, None,255.0, None,0.0, None, None, None,0.0,31
10.0,2017-07-31 15:00:00, None,258.0, None,0.0, None, None, None,0.0,31
7.1,2017-07-31 16:00:00, None,240.0, None,0.0, None, None, None,0.0,31
12.5,2017-07-31 17:00:00, None,239.0, None,0.0, None, None, None,0.0,31
7.8,2017-07-31 18:00:00, None,283.0, None,0.0, None, None, None,0.0,31
9.7,2017-07-31 19:00:00, None,282.0, None,0.0, None, None, None,0.0,31
6.9,2017-07-31 20:00:00, None,260.0, None,0.0, None, None, None,0.0,31
4.6,2017-07-31 21:00:00, None,203.0, None,0.0, None, None, None,0.0,31
9.8,2017-07-31 22:00:00, None,287.0, None,0.0, None, None, None,0.0,31
10.4,2017-07-31 23:00:00, None,288.0, None,0.0, None, None, None,0.0,31
11.6,2017-08-01 00:00:00, None,293.0, None,0.0, None, None, None,0.0,31
8.7,2017-08-01 01:00:00, None,336.0, None,0.0, None, None, None,0.0,31
8.0,2017-08-01 02:00:00, None,354.0, None,0.0, None, None, None,0.0,31
8.4,2017-08-01 03:00:00, None,11.0, None,0.0, None, None, None,0.0,31
15.2,2017-08-01 04:00:00, None,330.0, None,0.0, None, None, None,0.0,31
17.2,2017-08-01 05:00:00, None,353.0, None,0.0, None, None, None,0.0,31
13.0,2017-08-01 06:00:00, None,327.0, None,0.0, None, None, None,0.0,31
10.5,2017-08-01 07:00:00, None,337.0, None,0.0, None, None, None,0.0,31
11.8,2017-08-01 08:00:00, None,357.0, None,0.0, None, None, None,0.0,31
15.2,2017-08-01 09:00:00, None,341.0, None,0.0, None, None, None,0.0,31
12.1,2017-08-01 10:00:00, None,311.0, None,0.0, None, None, None,0.0,31
13.0,2017-08-01 11:00:00, None,317.0, None,0.0, None, None, None,0.0,31
10.5,2017-08-01 12:00:00, None,327.0, None,0.0, None, None, None,0.0,31
9.5,2017-08-01 13:00:00, None,314.0, None,0.0, None, None, None,0.0,31
13.6,2017-08-01 14:00:00, None,297.0, None,0.0, None, None, None,0.0,31
16.4,2017-08-01 15:00:00, None,303.0, None,0.0, None, None, None,0.0,31
17.5,2017-08-01 16:00:00, None,291.0, None,0.0, None, None, None,0.0,31
17.8,2017-08-01 17:00:00, None,295.0, None,0.0, None, None, None,0.0,31
12.0,2017-08-01 18:00:00, None,308.0, None,0.0, None, None, None,0.0,31
10.9,2017-08-01 19:00:00, None,291.0, None,0.0, None, None, None,0.0,31
4.6,2017-08-01 20:00:00, None,342.0, None,0.0, None, None, None,0.0,31
6.4,2017-08-01 21:00:00, None,2.0, None,0.0, None, None, None,0.0,31
13.8,2017-08-01 22:00:00, None,358.0, None,0.0, None, None, None,0.0,31
4.7,2017-08-01 23:00:00, None,15.0, None,0.0, None, None, None,0.0,31
3.5,2017-08-02 00:00:00, None,17.0, None,0.0, None, None, None,0.0,31
12.8,2017-08-02 01:00:00, None,42.0, None,0.0, None, None, None,0.0,31
15.4,2017-08-02 02:00:00, None,36.0, None,0.0, None, None, None,0.0,31
17.3,2017-08-02 03:00:00, None,41.0, None,0.0, None, None, None,0.0,31
18.7,2017-08-02 04:00:00, None,38.0, None,0.0, None, None, None,0.0,31
17.9,2017-08-02 05:00:00, None,38.0, None,0.0, None, None, None,0.0,31
17.5,2017-08-02 06:00:00, None,37.0, None,0.0, None, None, None,0.0,31
9.4,2017-08-02 07:00:00, None,34.0, None,0.0, None, None, None,0.0,31
6.8,2017-08-02 08:00:00, None,325.0, None,0.0, None, None, None,0.0,31
4.9,2017-08-02 09:00:00, None,278.0, None,0.0, None, None, None,0.0,31
12.1,2017-08-02 10:00:00, None,318.0, None,0.0, None, None, None,0.0,31
11.3,2017-08-02 11:00:00, None,313.0, None,0.0, None, None, None,0.0,31
11.4,2017-08-02 12:00:00, None,295.0, None,0.0, None, None, None,0.0,31
9.8,2017-08-02 13:00:00, None,314.0, None,0.0, None, None, None,0.0,31
14.5,2017-08-02 14:00:00, None,305.0, None,0.0, None, None, None,0.0,31
12.8,2017-08-02 15:00:00, None,310.0, None,0.0, None, None, None,0.0,31
8.4,2017-08-02 16:00:00, None,259.0, None,0.0, None, None, None,0.0,31
15.8,2017-08-02 17:00:00, None,268.0, None,0.0, None, None, None,0.0,31
10.5,2017-08-02 18:00:00, None,314.0, None,0.0, None, None, None,0.0,31
8.6,2017-08-02 19:00:00, None,291.0, None,0.0, None, None, None,0.0,31
8.8,2017-08-02 20:00:00, None,271.0, None,0.0, None, None, None,0.0,31
12.4,2017-08-02 21:00:00, None,281.0, None,0.0, None, None, None,0.0,31
9.2,2017-08-02 22:00:00, None,313.0, None,0.0, None, None, None,0.0,31
7.9,2017-08-02 23:00:00, None,306.0, None,0.0, None, None, None,0.0,31
10.8,2017-08-03 00:00:00, None,332.0, None,0.0, None, None, None,0.0,31
7.4,2017-08-03 01:00:00, None,320.0, None,0.0, None, None, None,0.0,31
1.6,2017-08-03 02:00:00, None,241.0, None,0.0, None, None, None,0.0,31
3.9,2017-08-03 03:00:00, None,123.0, None,0.0, None, None, None,0.0,31
3.5,2017-08-03 04:00:00, None,94.0, None,0.0, None, None, None,0.0,31
7.9,2017-08-03 05:00:00, None,167.0, None,0.0, None, None, None,0.0,31
6.8,2017-08-03 06:00:00, None,195.0, None,0.0, None, None, None,0.0,31
9.2,2017-08-03 07:00:00, None,188.0, None,0.0, None, None, None,0.0,31
6.9,2017-08-03 08:00:00, None,169.0, None,0.0, None, None, None,0.0,31
10.1,2017-08-03 09:00:00, None,180.0, None,0.0, None, None, None,0.0,31
10.0,2017-08-03 10:00:00, None,176.0, None,0.0, None, None, None,0.0,31
12.2,2017-08-03 11:00:00, None,187.0, None,0.0, None, None, None,0.0,31
7.5,2017-08-03 12:00:00, None,233.0, None,0.0, None, None, None,0.0,31
12.2,2017-08-03 13:00:00, None,196.0, None,0.0, None, None, None,0.0,31
12.5,2017-08-03 14:00:00, None,190.0, None,0.0, None, None, None,0.0,31
