ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 259.0, 2.0, None, None,2016-05-27 00:00:00, 6.1, None, None,22
None, 259.0, 2.0, None, None,2016-05-27 01:00:00, 5.4, None, None,22
None, 259.0, 2.0, None, None,2016-05-27 02:00:00, 4.8, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 03:00:00, 4.2, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 04:00:00, 3.7, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 05:00:00, 2.9, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 06:00:00, 2.5, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 07:00:00, 2.2, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 08:00:00, 1.9, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 09:00:00, 1.5, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 10:00:00, 1.5, None, None,22
None, 259.0, 3.0, None, None,2016-05-27 11:00:00, 1.4, None, None,22
None, 259.0, 2.0, None, None,2016-05-27 12:00:00, 2.0, None, None,22
None, 259.0, 2.0, None, None,2016-05-27 13:00:00, 2.7, None, None,22
None, 260.0, 2.0, None, None,2016-05-27 14:00:00, 3.2, None, None,22
None, 260.0, 2.0, None, None,2016-05-27 15:00:00, 4.2, None, None,22
None, 260.0, 2.0, 0.0, None,2016-05-27 16:00:00, 5.7, None, None,22
None, 260.0, 2.0, None, None,2016-05-27 17:00:00, 6.6, None, None,22
None, 260.0, 1.0, None, None,2016-05-27 18:00:00, 6.8, None, None,22
None, 260.0, 1.0, None, None,2016-05-27 19:00:00, 8.4, None, None,22
None, 260.0, 2.0, None, None,2016-05-27 20:00:00, 8.6, None, None,22
None, 260.0, 2.0, None, None,2016-05-27 21:00:00, 9.9, None, None,22
None, 261.0, 2.0, None, None,2016-05-27 22:00:00, 8.3, None, None,22
None, 261.0, 3.0, None, None,2016-05-27 23:00:00, 6.0, None, None,22
None, 261.0, 3.0, None, None,2016-05-28 00:00:00, 4.7, None, None,22
None, 261.0, 3.0, None, None,2016-05-28 01:00:00, 3.2, None, None,22
None, 260.0, 3.0, None, None,2016-05-28 02:00:00, 2.3, None, None,22
None, 260.0, 3.0, None, None,2016-05-28 03:00:00, 2.0, None, None,22
None, 260.0, 3.0, None, None,2016-05-28 04:00:00, 1.9, None, None,22
None, 260.0, 3.0, None, None,2016-05-28 05:00:00, 1.6, None, None,22
None, 260.0, 3.0, None, None,2016-05-28 06:00:00, 1.3, None, None,22
None, 260.0, 3.0, None, None,2016-05-28 07:00:00, 0.8, None, None,22
None, 260.0, 3.0, None, None,2016-05-28 08:00:00, 0.8, None, None,22
