time,TEMP_MEAN,HUMIDITY,week_of_year
2019-05-28 00:00:00,16.2, 45.7,22
2019-05-28 01:00:00,13.0, 57.0,22
2019-05-28 02:00:00,11.8, 62.4,22
2019-05-28 03:00:00,10.2, 66.4,22
2019-05-28 04:00:00,7.9, 77.6,22
2019-05-28 05:00:00,6.8, 83.8,22
2019-05-28 06:00:00,5.1, 94.9,22
2019-05-28 07:00:00,4.7, 99.9,22
2019-05-28 08:00:00,9.1, 72.4,22
2019-05-28 09:00:00,12.7, 54.2,22
2019-05-28 10:00:00,15.3, 43.6,22
2019-05-28 11:00:00,17.6, 36.1,22
2019-05-28 12:00:00,19.7, 32.1,22
2019-05-28 13:00:00,22.3, 26.2,22
2019-05-28 14:00:00,24.6, 20.6,22
2019-05-28 15:00:00,26.1, 15.2,22
2019-05-28 16:00:00,26.8, 11.1,22
2019-05-28 17:00:00,27.5, 11.2,22
2019-05-28 18:00:00,27.8, 10.8,22
2019-05-28 19:00:00,27.9, 11.2,22
2019-05-28 20:00:00,27.0, 14.8,22
2019-05-28 21:00:00,25.2, 20.7,22
2019-05-28 22:00:00,20.3, 31.4,22
2019-05-28 23:00:00,17.1, 36.6,22
2019-05-29 00:00:00,14.9, 42.2,22
2019-05-29 01:00:00,12.2, 53.0,22
2019-05-29 02:00:00,9.8, 63.5,22
2019-05-29 03:00:00,7.6, 74.3,22
2019-05-29 04:00:00,5.7, 80.5,22
2019-05-29 05:00:00,4.6, 87.3,22
2019-05-29 06:00:00,3.8, 99.8,22
2019-05-29 07:00:00,3.5, 100.0,22
2019-05-29 08:00:00,7.4, 83.0,22
2019-05-29 09:00:00,11.1, 61.7,22
2019-05-29 10:00:00,14.4, 47.4,22
2019-05-29 11:00:00,17.7, 36.6,22
2019-05-29 12:00:00,20.4, 30.4,22
2019-05-29 13:00:00,22.5, 26.6,22
2019-05-29 14:00:00,24.3, 22.8,22
2019-05-29 15:00:00,26.3, 19.1,22
2019-05-29 16:00:00,27.6, 15.8,22
2019-05-29 17:00:00,28.8, 14.5,22
