pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,-1.6, 95.0, None, None, 749.0, 254.0, None,2019-11-19 00:00:00, None,47
None, None, None, None,-2.1, 95.0, None, None, 749.0, 254.0, None,2019-11-19 01:00:00, None,47
None, None, None, None,-2.0, 94.0, None, None, 749.0, 253.0, None,2019-11-19 02:00:00, None,47
None, None, None, None,-1.7, 93.0, None, None, 749.0, 253.0, None,2019-11-19 03:00:00, None,47
None, None, None, None,-1.8, 94.0, None, None, 749.0, 253.0, None,2019-11-19 04:00:00, None,47
None, None, None, None,-1.6, 94.0, None, None, 749.0, 253.0, None,2019-11-19 05:00:00, None,47
None, None, None, None,-1.7, 94.0, None, None, 749.0, 253.0, None,2019-11-19 06:00:00, None,47
None, None, None, None,-2.0, 94.0, None, None, 749.0, 253.0, None,2019-11-19 07:00:00, None,47
None, None, None, None,-1.8, None, None, None, 749.0, 253.0, None,2019-11-19 08:00:00, None,47
None, None, None, None,-2.4, None, None, None, 749.0, 253.0, None,2019-11-19 09:00:00, None,47
None, None, None, None,-2.5, None, None, None, 750.0, 253.0, None,2019-11-19 10:00:00, None,47
None, None, None, None,-2.2, None, None, None, 750.0, 253.0, None,2019-11-19 11:00:00, None,47
None, None, None, None,-2.2, None, None, None, 750.0, 253.0, None,2019-11-19 12:00:00, None,47
None, None, None, None,-2.5, None, None, None, 750.0, 254.0, None,2019-11-19 13:00:00, None,47
None, None, None, None,-2.2, None, None, None, 750.0, 254.0, None,2019-11-19 14:00:00, None,47
None, None, None, None,-2.3, None, None, None, 750.0, 254.0, None,2019-11-19 15:00:00, None,47
None, None, None, None,-3.2, 96.0, None, None, 750.0, 254.0, None,2019-11-19 16:00:00, None,47
None, None, None, None,-3.2, None, None, None, 750.0, 254.0, None,2019-11-19 17:00:00, None,47
None, None, None, None,-2.3, 95.0, None, None, 749.0, 254.0, None,2019-11-19 18:00:00, None,47
None, None, None, None,-2.0, 96.0, None, None, 749.0, 253.0, None,2019-11-19 19:00:00, None,47
None, None, None, None,-2.7, 95.0, None, None, 750.0, 254.0, None,2019-11-19 20:00:00, None,47
None, None, None, None,-3.4, 95.0, None, None, 750.0, 254.0, None,2019-11-19 21:00:00, None,47
None, None, None, None,-3.3, 94.0, None, None, 750.0, 254.0, None,2019-11-19 22:00:00, None,47
None, None, None, None,-3.8, 94.0, None, None, 750.0, 253.0, None,2019-11-19 23:00:00, None,47
None, None, None, None,-5.1, 95.0, None, None, 750.0, 253.0, None,2019-11-20 00:00:00, None,47
None, None, None, None,-4.5, 94.0, None, None, 750.0, 253.0, None,2019-11-20 01:00:00, None,47
None, None, None, None,-3.7, 95.0, None, None, 750.0, 252.0, None,2019-11-20 02:00:00, None,47
None, None, None, None,-5.3, 94.0, None, None, 750.0, 253.0, None,2019-11-20 03:00:00, None,47
None, None, None, None,-6.0, 94.0, None, None, 750.0, 253.0, None,2019-11-20 04:00:00, None,47
None, None, None, None,-5.9, 94.0, None, None, 750.0, 253.0, None,2019-11-20 05:00:00, None,47
None, None, None, None,-6.8, 93.0, None, None, 750.0, 253.0, None,2019-11-20 06:00:00, None,47
None, None, None, None,-8.0, 94.0, None, None, 750.0, 253.0, None,2019-11-20 07:00:00, None,47
None, None, None, None,-8.5, 94.0, None, None, 750.0, 253.0, None,2019-11-20 08:00:00, None,47
None, None, None, None,-9.1, 93.0, None, None, 750.0, 253.0, None,2019-11-20 09:00:00, None,47
None, None, None, None,-9.5, 93.0, None, None, 750.0, 253.0, None,2019-11-20 10:00:00, None,47
None, None, None, None,-9.6, 92.0, None, None, 750.0, 253.0, None,2019-11-20 11:00:00, None,47
None, None, None, None,-9.9, 92.0, None, None, 750.0, 252.0, None,2019-11-20 12:00:00, None,47
None, None, None, None,-10.3, 93.0, None, None, 750.0, 252.0, None,2019-11-20 13:00:00, None,47
None, None, None, None,-10.1, 92.0, None, None, 750.0, 251.0, None,2019-11-20 14:00:00, None,47
None, None, None, None,-10.5, 93.0, None, None, 750.0, 249.0, None,2019-11-20 15:00:00, None,47
None, None, None, None,-10.4, 93.0, None, None, 750.0, 248.0, None,2019-11-20 16:00:00, None,47
None, None, None, None,-9.6, 92.0, None, None, 750.0, 249.0, None,2019-11-20 17:00:00, None,47
None, None, None, None,-8.4, 93.0, None, None, 750.0, 248.0, None,2019-11-20 18:00:00, None,47
None, None, None, None,-8.2, 93.0, None, None, 750.0, 248.0, None,2019-11-20 19:00:00, None,47
None, None, None, None,-7.7, 93.0, None, None, 750.0, 248.0, None,2019-11-20 20:00:00, None,47
None, None, None, None,-8.3, None, None, None, 750.0, 249.0, None,2019-11-20 21:00:00, None,47
None, None, None, None,-8.3, 92.0, None, None, 750.0, 250.0, None,2019-11-20 22:00:00, None,47
None, None, None, None,-8.2, 92.0, None, None, 750.0, 250.0, None,2019-11-20 23:00:00, None,47
None, None, None, None,-8.2, 93.0, None, None, 750.0, 250.0, None,2019-11-21 00:00:00, None,47
None, None, None, None,-8.6, 93.0, None, None, 750.0, 250.0, None,2019-11-21 01:00:00, None,47
None, None, None, None,-9.0, 93.0, None, None, 750.0, 251.0, None,2019-11-21 02:00:00, None,47
None, None, None, None,-8.8, 92.0, None, None, 750.0, 251.0, None,2019-11-21 03:00:00, None,47
None, None, None, None,-8.8, 89.0, None, None, 750.0, 251.0, None,2019-11-21 04:00:00, None,47
None, None, None, None,-8.8, 92.0, None, None, 750.0, 250.0, None,2019-11-21 05:00:00, None,47
None, None, None, None,-8.4, 92.0, None, None, 750.0, 250.0, None,2019-11-21 06:00:00, None,47
None, None, None, None,-8.8, 92.0, None, None, 750.0, 250.0, None,2019-11-21 07:00:00, None,47
None, None, None, None,-8.5, 92.0, None, None, 750.0, 250.0, None,2019-11-21 08:00:00, None,47
None, None, None, None,-8.5, 90.0, None, None, 750.0, 250.0, None,2019-11-21 09:00:00, None,47
None, None, None, None,-8.4, 92.0, None, None, 750.0, 250.0, None,2019-11-21 10:00:00, None,47
None, None, None, None,-8.1, 92.0, None, None, 750.0, 250.0, None,2019-11-21 11:00:00, None,47
None, None, None, None,-7.8, None, None, None, 750.0, 250.0, None,2019-11-21 12:00:00, None,47
