ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,12.0,0.0,2021-09-25,0.0,28.0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6,2.6,14.0,0.0,2021-09-26,0.0,21.0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,0.4,13.0,0.0,2021-09-27,0.0,19.0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,10.0,0.0,2021-09-28,0.0,18.0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,8.0,0.0,2021-09-29,0.0,16.0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1,3.1,12.0,0.0,2021-09-30,0.0,16.0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 00:00:00,,,39,323.0, 59.0, 1.8, 0.0, 5.1, 2.4, 12.9, 11.7, 239.0, 0.0, 0.0, 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 01:00:00,,,39,47.0, 60.0, 2.3, 0.0, 4.7, 0.0, 12.2, 11.1, 295.0, 0.0, 0.0, 65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 02:00:00,,,39,257.0, 63.0, 2.4, 0.0, 4.9, 3.3, 11.7, 11.2, 323.0, 0.0, 0.0, 64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 03:00:00,,,39,9.0, 65.0, 0.0, 0.0, 4.8, 2.7, 11.1, 10.1, 47.0, 0.0, 0.0, 69.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 04:00:00,,,39,14.0, 64.0, 3.3, 0.0, 4.6, 2.0, 11.2, 9.6, 257.0, 0.0, 0.0, 71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 05:00:00,,,39,328.0, 69.0, 2.7, 0.0, 4.7, 3.6, 10.1, 9.1, 9.0, 0.0, 0.0, 72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 06:00:00,,,39,282.0, 71.0, 2.0, 0.0, 4.6, 2.1, 9.6, 11.0, 14.0, 0.0, 0.0, 68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 07:00:00,,,39,115.0, 72.0, 3.6, 0.0, 4.3, 5.6, 9.1, 14.3, 328.0, 0.0, 0.0, 57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 08:00:00,,,39,135.0, 68.0, 2.1, 0.0, 5.3, 4.5, 11.0, 14.0, 282.0, 0.0, 0.0, 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 09:00:00,,,39,107.0, 57.0, 5.6, 0.0, 5.9, 5.3, 14.3, 15.5, 115.0, 0.0, 0.0, 56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 10:00:00,,,39,149.0, 63.0, 4.5, 0.0, 7.1, 5.6, 14.0, 17.9, 135.0, 0.0, 0.0, 45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 11:00:00,,,39,165.0, 56.0, 5.3, 0.0, 6.8, 5.9, 15.5, 18.5, 107.0, 0.0, 0.0, 42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 12:00:00,,,39,176.0, 45.0, 5.6, 0.0, 5.8, 5.3, 17.9, 19.9, 149.0, 0.0, 0.0, 40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 13:00:00,,,39,192.0, 42.0, 5.9, 0.0, 5.4, 6.8, 18.5, 20.8, 165.0, 0.0, 0.0, 37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 14:00:00,,,39,179.0, 40.0, 5.3, 0.0, 5.9, 4.3, 19.9, 21.8, 176.0, 0.0, 0.0, 35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 15:00:00,,,39,147.0, 37.0, 6.8, 0.0, 5.6, 2.0, 20.8, 20.7, 192.0, 0.0, 0.0, 38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 16:00:00,,,39,341.0, 35.0, 4.3, 0.0, 5.7, 2.5, 21.8, 19.6, 179.0, 0.0, 0.0, 41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 17:00:00,,,39,12.0, 38.0, 2.0, 0.0, 5.9, 1.8, 20.7, 18.2, 147.0, 0.0, 0.0, 44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 18:00:00,,,39,325.0, 41.0, 2.5, 0.0, 6.0, 1.8, 19.6, 17.3, 341.0, 0.0, 0.0, 44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 19:00:00,,,39,51.0, 44.0, 1.8, 0.0, 5.8, 1.8, 18.2, 16.7, 12.0, 0.0, 0.0, 46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 20:00:00,,,39,281.0, 44.0, 1.8, 0.0, 4.9, 2.2, 17.3, 16.3, 325.0, 0.0, 0.0, 47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 21:00:00,,,39,319.0, None, None, 0.0, None, 2.6, None, 15.2, None, None, None, 52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 22:00:00,,,39,225.0, 47.0, 2.2, 0.0, 5.0, 2.3, 16.3, 14.8, 281.0, 0.0, 0.0, 52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-24 23:00:00,,,39,255.0, 52.0, 2.6, 0.0, 5.4, 2.0, 15.2, 14.4, 319.0, 0.0, 0.0, 56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-25 00:00:00,,,39,252.0, 52.0, 2.3, 0.0, 5.0, 2.6, 14.8, 13.9, 225.0, 0.0, 0.0, 56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-09-25 01:00:00,,,39,287.0, 56.0, 2.0, 0.0, 5.7, 2.4, 14.4, 13.5, 255.0, 0.0, 0.0, 59.0,,,,,,,,,,,,,,,,,,,,,,,,,,
