wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
2.8,9.6,316.0,61.0,2021-09-24 00:00:00,0.0,39
1.8,8.8,8.0,65.0,2021-09-24 01:00:00,0.0,39
2.0,8.9,309.0,64.0,2021-09-24 02:00:00,0.0,39
2.4,8.9,269.0,63.0,2021-09-24 03:00:00,0.0,39
2.3,7.2,332.0,71.0,2021-09-24 04:00:00,0.0,39
2.7,8.3,336.0,65.0,2021-09-24 05:00:00,0.0,39
0.0,8.3,258.0,68.0,2021-09-24 06:00:00,0.0,39
3.3,11.4,149.0,62.0,2021-09-24 07:00:00,0.0,39
3.5,14.1,175.0,52.0,2021-09-24 08:00:00,0.0,39
4.6,15.9,182.0,47.0,2021-09-24 09:00:00,0.0,39
6.3,17.5,169.0,43.0,2021-09-24 10:00:00,0.0,39
8.2,20.2,138.0,35.0,2021-09-24 11:00:00,0.0,39
6.9,20.8,173.0,33.0,2021-09-24 12:00:00,0.0,39
7.8,22.1,177.0,29.0,2021-09-24 13:00:00,0.0,39
10.4,21.3,156.0,32.0,2021-09-24 14:00:00,0.0,39
4.4,20.0,156.0,34.0,2021-09-24 15:00:00,0.0,39
0.0,18.9,232.0,40.0,2021-09-24 16:00:00,0.0,39
0.0,16.7,278.0,42.0,2021-09-24 17:00:00,0.0,39
1.7,16.6,235.0,39.0,2021-09-24 18:00:00,0.0,39
2.1,16.5,21.0,37.0,2021-09-24 19:00:00,0.0,39
0.0,15.4,319.0,40.0,2021-09-24 20:00:00,0.0,39
0.0,14.5,304.0,42.0,2021-09-24 21:00:00,0.0,39
1.6,14.5,237.0,41.0,2021-09-24 22:00:00,0.0,39
1.6,14.4,327.0,40.0,2021-09-24 23:00:00,0.0,39
2.2,13.3,335.0,45.0,2021-09-25 00:00:00,0.0,39
0.0,11.8,339.0,51.0,2021-09-25 01:00:00,0.0,39
1.7,11.7,300.0,50.0,2021-09-25 02:00:00,0.0,39
0.0,12.3,273.0,49.0,2021-09-25 03:00:00,0.0,39
1.9,11.7,336.0,51.0,2021-09-25 04:00:00,0.0,39
1.8,11.6,283.0,51.0,2021-09-25 05:00:00,0.0,39
0.0,14.9,251.0,45.0,2021-09-25 06:00:00,0.0,39
5.5,19.0,163.0,40.0,2021-09-25 08:00:00,0.0,39
10.6,18.2,182.0,39.0,2021-09-25 09:00:00,0.0,39
11.1,20.2,174.0,34.0,2021-09-25 10:00:00,0.0,39
11.5,21.9,166.0,30.0,2021-09-25 11:00:00,0.0,39
10.1,23.8,177.0,28.0,2021-09-25 12:00:00,0.0,39
16.9,23.6,172.0,27.0,2021-09-25 13:00:00,0.0,39
12.3,23.1,170.0,30.0,2021-09-25 14:00:00,0.0,39
14.4,24.0,190.0,26.0,2021-09-25 15:00:00,0.0,39
10.1,21.4,179.0,29.0,2021-09-25 16:00:00,0.0,39
9.9,19.9,207.0,34.0,2021-09-25 17:00:00,0.0,39
12.6,19.1,225.0,38.0,2021-09-25 18:00:00,0.0,39
12.7,18.0,202.0,44.0,2021-09-25 19:00:00,0.0,39
12.6,17.8,213.0,45.0,2021-09-25 20:00:00,0.0,39
6.7,17.0,162.0,48.0,2021-09-25 21:00:00,0.0,39
8.4,16.2,171.0,51.0,2021-09-25 22:00:00,0.0,39
6.1,15.8,222.0,52.0,2021-09-25 23:00:00,0.0,39
4.3,15.1,179.0,55.0,2021-09-26 00:00:00,0.0,39
5.3,14.4,152.0,56.0,2021-09-26 01:00:00,0.0,39
6.3,13.9,150.0,57.0,2021-09-26 02:00:00,0.0,39
6.3,13.8,207.0,58.0,2021-09-26 03:00:00,0.0,39
7.1,14.0,182.0,58.0,2021-09-26 04:00:00,0.0,39
7.5,12.9,195.0,63.0,2021-09-26 06:00:00,0.0,39
7.3,12.9,176.0,64.0,2021-09-26 07:00:00,0.0,39
7.6,14.1,228.0,57.0,2021-09-26 08:00:00,0.0,39
11.7,14.8,181.0,53.0,2021-09-26 09:00:00,0.0,39
14.7,15.5,185.0,49.0,2021-09-26 10:00:00,0.0,39
12.2,15.4,186.0,43.0,2021-09-26 11:00:00,0.0,39
8.7,15.9,184.0,42.0,2021-09-26 12:00:00,0.0,39
10.5,16.2,184.0,44.0,2021-09-26 13:00:00,0.0,39
11.4,16.0,183.0,46.0,2021-09-26 14:00:00,0.0,39
7.7,15.0,169.0,53.0,2021-09-26 15:00:00,0.0,39
8.0,14.4,185.0,56.0,2021-09-26 16:00:00,0.0,39
6.3,13.7,185.0,61.0,2021-09-26 17:00:00,0.0,39
