wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
202.0, 100.0, 0.0, 0.0, -4.1, 2.3, -4.1, -5.0, 275.0, 0.0, 0.2, 100.0,2022-02-12 00:00:00,7
151.0, 100.0, 2.3, 0.0, -5.0, 1.9, -5.0, -4.9, 202.0, 0.0, 0.2, 100.0,2022-02-12 01:00:00,7
322.0, None, None, 0.0, None, 0.0, None, -5.5, None, None, None, 100.0,2022-02-12 02:00:00,7
341.0, 100.0, 0.0, 0.0, -5.5, 2.4, -5.5, -5.9, 322.0, 0.0, 0.2, 100.0,2022-02-12 03:00:00,7
248.0, 100.0, 2.4, 0.0, -5.9, 2.3, -5.9, -6.2, 341.0, 0.0, 0.2, 100.0,2022-02-12 04:00:00,7
198.0, 100.0, 2.3, 0.0, -6.2, 2.0, -6.2, -6.1, 248.0, 0.0, 0.2, 100.0,2022-02-12 05:00:00,7
205.0, 100.0, 2.0, 0.0, -6.1, 5.6, -6.1, -6.1, 198.0, 0.0, 0.2, 100.0,2022-02-12 06:00:00,7
208.0, 100.0, 5.6, 0.0, -6.1, 4.1, -6.1, -5.4, 205.0, 0.0, 0.2, 100.0,2022-02-12 07:00:00,7
299.0, 100.0, 4.1, 0.0, -5.4, 5.4, -5.4, -4.6, 208.0, 0.0, 0.2, 100.0,2022-02-12 08:00:00,7
212.0, 100.0, 5.4, 0.0, -4.6, 3.8, -4.6, -2.5, 299.0, 0.0, 0.2, 98.0,2022-02-12 09:00:00,7
251.0, 98.0, 3.8, 0.0, -2.8, 5.1, -2.5, 0.3, 212.0, 0.0, 0.0, 95.0,2022-02-12 10:00:00,7
213.0, 95.0, 5.1, 0.0, -0.4, 5.7, 0.3, 2.7, 251.0, 0.0, 0.0, 80.0,2022-02-12 11:00:00,7
187.0, 80.0, 5.7, 0.0, -0.4, 6.1, 2.7, 2.7, 213.0, 0.0, 0.0, 77.0,2022-02-12 12:00:00,7
159.0, 77.0, 6.1, 0.0, -0.9, 4.9, 2.7, 4.0, 187.0, 0.0, 0.0, 72.0,2022-02-12 13:00:00,7
138.0, 72.0, 4.9, 0.0, -0.6, 5.0, 4.0, 2.2, 159.0, 0.0, 0.0, 82.0,2022-02-12 14:00:00,7
31.0, 82.0, 5.0, 0.0, -0.6, 3.5, 2.2, 1.8, 138.0, 0.0, 0.0, 80.0,2022-02-12 15:00:00,7
339.0, None, None, 0.0, None, 3.9, None, -0.1, None, None, None, 92.0,2022-02-12 16:00:00,7
15.0, 92.0, 3.9, 0.0, -1.2, 4.0, -0.1, -1.0, 339.0, 0.0, 0.0, 96.0,2022-02-12 17:00:00,7
246.0, 96.0, 4.0, 0.0, -1.6, 3.5, -1.0, -2.2, 15.0, 0.0, 0.0, 100.0,2022-02-12 18:00:00,7
191.0, 100.0, 3.5, 0.0, -2.2, 2.7, -2.2, -3.1, 246.0, 0.0, 0.0, 100.0,2022-02-12 19:00:00,7
213.0, 100.0, 2.7, 0.0, -3.1, 4.9, -3.1, -3.2, 191.0, 0.0, 0.0, 100.0,2022-02-12 20:00:00,7
223.0, 100.0, 4.9, 0.0, -3.2, 3.0, -3.2, -3.6, 213.0, 0.0, 0.0, 100.0,2022-02-12 21:00:00,7
333.0, 100.0, 3.0, 0.0, -3.6, 4.7, -3.6, -3.2, 223.0, 0.0, 0.0, 100.0,2022-02-12 22:00:00,7
136.0, 100.0, 4.7, 0.0, -3.2, 2.8, -3.2, -3.8, 333.0, 0.0, 0.0, 100.0,2022-02-12 23:00:00,7
309.0, 100.0, 2.8, 0.0, -3.8, 3.1, -3.8, -4.3, 136.0, 0.0, 0.0, 100.0,2022-02-13 00:00:00,7
236.0, 100.0, 3.1, 0.0, -4.3, 2.7, -4.3, -4.8, 309.0, 0.0, 0.0, 100.0,2022-02-13 01:00:00,7
224.0, 100.0, 2.7, 0.0, -4.8, 3.2, -4.8, -5.2, 236.0, 0.0, 0.0, 100.0,2022-02-13 02:00:00,7
297.0, 100.0, 3.2, 0.0, -5.2, 1.9, -5.2, -5.3, 224.0, 0.0, 0.0, 100.0,2022-02-13 03:00:00,7
276.0, 100.0, 1.9, 0.0, -5.3, 4.5, -5.3, -5.8, 297.0, 0.0, 0.0, 100.0,2022-02-13 04:00:00,7
157.0, 100.0, 4.5, 0.0, -5.8, 1.7, -5.8, -5.6, 276.0, 0.0, 0.0, 100.0,2022-02-13 05:00:00,7
