RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
64.6, None, None, None,2.418,156.4, None, None,-1.0,966.0, None, None, None, None, None,-1.459, None, None,5.503, None, None, None, None,66.39, None, None, None, None, None, None,2016-03-11 00:00:00, None,11
65.16, None, None, None,2.222,134.1, None, None,-1.0,967.0, None, None, None, None, None,-1.38, None, None,5.032, None, None, None, None,58.14, None, None, None, None, None, None,2016-03-11 01:00:00, None,11
72.05, None, None, None,1.258,153.8, None, None,-1.0,968.0, None, None, None, None, None,-1.033, None, None,3.941, None, None, None, None,65.75, None, None, None, None, None, None,2016-03-11 02:00:00, None,11
82.8, None, None, None,1.056,150.7, None, None,-1.0,968.0, None, None, None, None, None,-1.054, None, None,2.028, None, None, None, None,60.54, None, None, None, None, None, None,2016-03-11 03:00:00, None,11
85.9, None, None, None,0.635,215.7, None, None,-1.0,968.0, None, None, None, None, None,-1.202, None, None,0.734, None, None, None, None,60.5, None, None, None, None, None, None,2016-03-11 04:00:00, None,11
85.3, None, None, None,0.549,266.8, None, None,-1.0,969.0, None, None, None, None, None,-0.748, None, None,1.245, None, None, None, None,75.73, None, None, None, None, None, None,2016-03-11 05:00:00, None,11
87.8, None, None, None,0.662,164.3, None, None,-1.0,968.0, None, None, None, None, None,-1.247, None, None,0.624, None, None, None, None,78.56, None, None, None, None, None, None,2016-03-11 06:00:00, None,11
89.9, None, None, None,0.26,37.71, None, None,-1.0,968.0, None, None, None, None, None,-0.926, None, None,0.693, None, None, None, None,64.86, None, None, None, None, None, None,2016-03-11 07:00:00, None,11
86.5, None, None, None,0.027,38.94, None, None,0.0,968.0, None, None, None, None, None,-0.898, None, None,2.425, None, None, None, None,76.34, None, None, None, None, None, None,2016-03-11 08:00:00, None,11
80.7, None, None, None,0.58,357.9, None, None,1.0,967.0, None, None, None, None, None,-0.816, None, None,3.84, None, None, None, None,60.28, None, None, None, None, None, None,2016-03-11 09:00:00, None,11
62.19, None, None, None,3.793,9.69, None, None,0.0,966.0, None, None, None, None, None,-0.845, None, None,6.211, None, None, None, None,49.48, None, None, None, None, None, None,2016-03-11 10:00:00, None,11
54.26, None, None, None,9.36,16.22, None, None,-1.0,965.0, None, None, None, None, None,-0.864, None, None,7.873, None, None, None, None,22.09, None, None, None, None, None, None,2016-03-11 11:00:00, None,11
45.69, None, None, None,7.744,18.27, None, None,-1.0,964.0, None, None, None, None, None,-0.832, None, None,10.14, None, None, None, None,24.21, None, None, None, None, None, None,2016-03-11 12:00:00, None,11
34.04, None, None, None,8.39,17.96, None, None,-4.0,963.0, None, None, None, None, None,-0.819, None, None,11.19, None, None, None, None,25.74, None, None, None, None, None, None,2016-03-11 13:00:00, None,11
42.29, None, None, None,5.978,18.05, None, None,-1.0,961.0, None, None, None, None, None,-0.898, None, None,10.6, None, None, None, None,22.37, None, None, None, None, None, None,2016-03-11 14:00:00, None,11
41.49, None, None, None,6.452,16.13, None, None,-1.0,959.0, None, None, None, None, None,-0.873, None, None,11.38, None, None, None, None,28.15, None, None, None, None, None, None,2016-03-11 15:00:00, None,11
38.12, None, None, None,9.0,14.75, None, None,-2.0,958.0, None, None, None, None, None,-0.988, None, None,11.22, None, None, None, None,17.41, None, None, None, None, None, None,2016-03-11 16:00:00, None,11
52.07, None, None, None,5.688,25.76, None, None,1.0,957.0, None, None, None, None, None,-1.173, None, None,10.15, None, None, None, None,31.64, None, None, None, None, None, None,2016-03-11 17:00:00, None,11
55.0, None, None, None,0.885,142.4, None, None,0.0,956.0, None, None, None, None, None,-1.121, None, None,8.68, None, None, None, None,52.67, None, None, None, None, None, None,2016-03-11 18:00:00, None,11
57.77, None, None, None,1.398,164.6, None, None,1.0,956.0, None, None, None, None, None,-1.001, None, None,8.54, None, None, None, None,49.56, None, None, None, None, None, None,2016-03-11 19:00:00, None,11
60.14, None, None, None,2.077,130.8, None, None,1.0,956.0, None, None, None, None, None,-1.205, None, None,8.57, None, None, None, None,65.53, None, None, None, None, None, None,2016-03-11 20:00:00, None,11
62.88, None, None, None,1.894,123.4, None, None,2.0,956.0, None, None, None, None, None,-1.033, None, None,8.46, None, None, None, None,60.72, None, None, None, None, None, None,2016-03-11 21:00:00, None,11
54.17, None, None, None,3.437,41.57, None, None,0.0,956.0, None, None, None, None, None,-1.17, None, None,8.79, None, None, None, None,55.57, None, None, None, None, None, None,2016-03-11 22:00:00, None,11
45.74, None, None, None,7.165,24.8, None, None,-1.0,956.0, None, None, None, None, None,-0.958, None, None,10.04, None, None, None, None,38.1, None, None, None, None, None, None,2016-03-11 23:00:00, None,11
54.38, None, None, None,5.737,35.63, None, None,1.0,955.0, None, None, None, None, None,-0.873, None, None,9.25, None, None, None, None,41.37, None, None, None, None, None, None,2016-03-12 00:00:00, None,11
58.12, None, None, None,3.762,57.23, None, None,1.0,955.0, None, None, None, None, None,-0.989, None, None,9.14, None, None, None, None,56.02, None, None, None, None, None, None,2016-03-12 01:00:00, None,11
60.68, None, None, None,4.877,33.0, None, None,1.0,955.0, None, None, None, None, None,-0.978, None, None,8.58, None, None, None, None,48.72, None, None, None, None, None, None,2016-03-12 02:00:00, None,11
72.82, None, None, None,3.352,82.2, None, None,3.0,954.0, None, None, None, None, None,-0.869, None, None,7.866, None, None, None, None,52.0, None, None, None, None, None, None,2016-03-12 03:00:00, None,11
84.5, None, None, None,3.651,82.7, None, None,4.0,954.0, None, None, None, None, None,-1.039, None, None,6.874, None, None, None, None,68.17, None, None, None, None, None, None,2016-03-12 04:00:00, None,11
91.6, None, None, None,0.598,162.8, None, None,5.0,954.0, None, None, None, None, None,-0.957, None, None,6.034, None, None, None, None,46.12, None, None, None, None, None, None,2016-03-12 05:00:00, None,11
93.1, None, None, None,1.309,150.7, None, None,4.0,954.0, None, None, None, None, None,-0.921, None, None,5.447, None, None, None, None,31.71, None, None, None, None, None, None,2016-03-12 06:00:00, None,11
92.5, None, None, None,1.165,151.3, None, None,4.0,954.0, None, None, None, None, None,-0.904, None, None,5.291, None, None, None, None,36.11, None, None, None, None, None, None,2016-03-12 07:00:00, None,11
91.0, None, None, None,1.288,153.2, None, None,5.0,954.0, None, None, None, None, None,-0.758, None, None,5.98, None, None, None, None,46.96, None, None, None, None, None, None,2016-03-12 08:00:00, None,11
89.4, None, None, None,0.961,270.9, None, None,5.0,953.0, None, None, None, None, None,-0.878, None, None,6.377, None, None, None, None,68.43, None, None, None, None, None, None,2016-03-12 09:00:00, None,11
91.6, None, None, None,0.429,26.77, None, None,5.0,953.0, None, None, None, None, None,-0.747, None, None,6.541, None, None, None, None,60.25, None, None, None, None, None, None,2016-03-12 10:00:00, None,11
91.3, None, None, None,1.162,303.1, None, None,5.0,953.0, None, None, None, None, None,-0.781, None, None,6.605, None, None, None, None,57.17, None, None, None, None, None, None,2016-03-12 11:00:00, None,11
92.2, None, None, None,1.111,303.2, None, None,6.0,954.0, None, None, None, None, None,-0.777, None, None,6.979, None, None, None, None,66.8, None, None, None, None, None, None,2016-03-12 12:00:00, None,11
93.2, None, None, None,0.979,304.8, None, None,6.0,954.0, None, None, None, None, None,-0.735, None, None,6.796, None, None, None, None,72.94, None, None, None, None, None, None,2016-03-12 13:00:00, None,11
93.7, None, None, None,1.151,143.7, None, None,6.0,954.0, None, None, None, None, None,-0.751, None, None,6.563, None, None, None, None,61.34, None, None, None, None, None, None,2016-03-12 14:00:00, None,11
93.8, None, None, None,1.164,119.6, None, None,6.0,955.0, None, None, None, None, None,-0.687, None, None,6.73, None, None, None, None,59.21, None, None, None, None, None, None,2016-03-12 15:00:00, None,11
94.0, None, None, None,1.093,145.7, None, None,5.0,955.0, None, None, None, None, None,-0.831, None, None,6.274, None, None, None, None,54.99, None, None, None, None, None, None,2016-03-12 16:00:00, None,11
94.1, None, None, None,0.938,174.5, None, None,5.0,955.0, None, None, None, None, None,-0.916, None, None,5.892, None, None, None, None,76.91, None, None, None, None, None, None,2016-03-12 17:00:00, None,11
94.9, None, None, None,0.729,159.0, None, None,5.0,956.0, None, None, None, None, None,-0.885, None, None,5.506, None, None, None, None,37.58, None, None, None, None, None, None,2016-03-12 18:00:00, None,11
95.5, None, None, None,1.428,157.4, None, None,4.0,956.0, None, None, None, None, None,-0.978, None, None,4.531, None, None, None, None,32.15, None, None, None, None, None, None,2016-03-12 19:00:00, None,11
96.0, None, None, None,1.7,155.4, None, None,3.0,957.0, None, None, None, None, None,-0.998, None, None,4.058, None, None, None, None,14.38, None, None, None, None, None, None,2016-03-12 20:00:00, None,11
96.0, None, None, None,0.983,153.7, None, None,3.0,958.0, None, None, None, None, None,-1.26, None, None,3.602, None, None, None, None,55.89, None, None, None, None, None, None,2016-03-12 21:00:00, None,11
96.4, None, None, None,0.744,233.5, None, None,2.0,958.0, None, None, None, None, None,-1.089, None, None,2.516, None, None, None, None,80.2, None, None, None, None, None, None,2016-03-12 22:00:00, None,11
96.9, None, None, None,0.725,124.9, None, None,2.0,958.0, None, None, None, None, None,-1.046, None, None,2.224, None, None, None, None,62.92, None, None, None, None, None, None,2016-03-12 23:00:00, None,11
97.5, None, None, None,0.406,230.8, None, None,2.0,959.0, None, None, None, None, None,-0.831, None, None,2.015, None, None, None, None,55.34, None, None, None, None, None, None,2016-03-13 00:00:00, None,11
97.2, None, None, None,0.292,114.5, None, None,1.0,959.0, None, None, None, None, None,-0.936, None, None,1.866, None, None, None, None,64.67, None, None, None, None, None, None,2016-03-13 01:00:00, None,11
97.9, None, None, None,0.765,168.9, None, None,2.0,960.0, None, None, None, None, None,-0.992, None, None,1.803, None, None, None, None,59.39, None, None, None, None, None, None,2016-03-13 04:00:00, None,11
