AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
, 0.2,2021-12-10 00:00:00, -5.0, -1.0,50
-3.9, None,2021-12-10 00:15:00, None, None,50
-4.2, None,2021-12-10 00:30:00, None, None,50
-4.1, None,2021-12-10 00:45:00, None, None,50
-4.0, None,2021-12-10 01:15:00, None, None,50
-4.0, None,2021-12-10 01:30:00, None, None,50
-3.9, None,2021-12-10 01:45:00, None, None,50
-3.9, None,2021-12-10 02:15:00, None, None,50
-4.0, None,2021-12-10 02:30:00, None, None,50
-4.1, None,2021-12-10 02:45:00, None, None,50
-4.5, None,2021-12-10 03:15:00, None, None,50
-4.6, None,2021-12-10 03:30:00, None, None,50
-4.8, None,2021-12-10 03:45:00, None, None,50
-5.0, None,2021-12-10 04:15:00, None, None,50
-5.0, None,2021-12-10 04:30:00, None, None,50
-4.9, None,2021-12-10 04:45:00, None, None,50
-4.9, None,2021-12-10 05:15:00, None, None,50
-4.6, None,2021-12-10 05:30:00, None, None,50
-4.8, None,2021-12-10 05:45:00, None, None,50
-4.7, None,2021-12-10 06:15:00, None, None,50
-4.6, None,2021-12-10 06:30:00, None, None,50
-4.5, None,2021-12-10 06:45:00, None, None,50
-4.1, None,2021-12-10 07:15:00, None, None,50
-3.8, None,2021-12-10 07:30:00, None, None,50
-4.0, None,2021-12-10 07:45:00, None, None,50
-3.8, None,2021-12-10 08:15:00, None, None,50
-3.7, None,2021-12-10 08:30:00, None, None,50
-3.5, None,2021-12-10 08:45:00, None, None,50
-3.2, None,2021-12-10 09:15:00, None, None,50
-3.0, None,2021-12-10 09:30:00, None, None,50
-2.9, None,2021-12-10 09:45:00, None, None,50
-2.4, None,2021-12-10 10:15:00, None, None,50
-1.9, None,2021-12-10 10:30:00, None, None,50
-2.0, None,2021-12-10 10:45:00, None, None,50
-1.7, None,2021-12-10 11:15:00, None, None,50
-1.6, None,2021-12-10 11:30:00, None, None,50
-1.6, None,2021-12-10 11:45:00, None, None,50
-1.4, None,2021-12-10 12:15:00, None, None,50
-1.3, None,2021-12-10 12:30:00, None, None,50
-1.3, None,2021-12-10 12:45:00, None, None,50
-1.3, None,2021-12-10 13:15:00, None, None,50
-1.4, None,2021-12-10 13:30:00, None, None,50
-1.4, None,2021-12-10 13:45:00, None, None,50
-1.4, None,2021-12-10 14:15:00, None, None,50
-1.3, None,2021-12-10 14:30:00, None, None,50
-1.4, None,2021-12-10 14:45:00, None, None,50
-1.7, None,2021-12-10 15:15:00, None, None,50
-1.7, None,2021-12-10 15:30:00, None, None,50
