wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
4.3,-9.7,271.0,88.0,2021-12-10 00:00:00,0.0,50
4.0,-9.8,286.0,88.0,2021-12-10 01:00:00,0.0,50
4.2,-9.4,270.0,88.0,2021-12-10 02:00:00,0.0,50
3.4,-10.2,270.0,88.0,2021-12-10 03:00:00,0.0,50
1.2,-10.2,271.0,88.0,2021-12-10 04:00:00,0.0,50
2.0,-9.4,276.0,87.0,2021-12-10 05:00:00,0.0,50
3.4,-9.3,275.0,88.0,2021-12-10 06:00:00,0.0,50
1.4,-8.5,254.0,87.0,2021-12-10 07:00:00,0.0,50
6.6,-7.5,258.0,86.0,2021-12-10 08:00:00,0.0,50
10.6,-6.4,252.0,79.0,2021-12-10 09:00:00,0.0,50
11.5,-5.8,266.0,77.0,2021-12-10 10:00:00,0.0,50
6.3,-5.9,254.0,82.0,2021-12-10 11:00:00,0.0,50
5.7,-5.3,266.0,77.0,2021-12-10 12:00:00,0.0,50
7.8,-5.7,252.0,78.0,2021-12-10 13:00:00,0.0,50
6.7,-5.8,269.0,80.0,2021-12-10 14:00:00,0.0,50
4.5,-5.7,179.0,76.0,2021-12-10 15:00:00,0.0,50
8.6,-4.7,221.0,77.0,2021-12-10 17:00:00,0.0,50
9.7,-5.8,120.0,80.0,2021-12-10 18:00:00,0.0,50
11.1,-5.6,141.0,78.0,2021-12-10 19:00:00,0.0,50
12.6,-6.5,130.0,82.0,2021-12-10 20:00:00,0.0,50
15.5,-2.8,229.0,77.0,2021-12-10 21:00:00,0.0,50
20.0,-2.1,232.0,77.0,2021-12-10 22:00:00,0.0,50
12.3,-2.0,233.0,76.0,2021-12-10 23:00:00,0.0,50
19.0,-1.4,229.0,73.0,2021-12-11 00:00:00,0.0,50
14.0,-0.7,230.0,70.0,2021-12-11 01:00:00,0.0,50
14.7,-1.2,229.0,82.0,2021-12-11 02:00:00,0.0,50
9.2,-1.9,215.0,87.0,2021-12-11 03:00:00,0.0,50
10.6,-2.5,190.0,86.0,2021-12-11 04:00:00,0.0,50
8.7,-3.0,197.0,94.0,2021-12-11 05:00:00,0.0,50
7.0,-3.0,209.0,95.0,2021-12-11 06:00:00,0.0,50
6.3,-3.0,199.0,94.0,2021-12-11 07:00:00,0.0,50
11.9,-2.9,191.0,94.0,2021-12-11 08:00:00,0.0,50
14.7,-1.4,212.0,90.0,2021-12-11 09:00:00,0.0,50
16.9,-2.3,254.0,93.0,2021-12-11 10:00:00,0.0,50
10.1,-1.7,270.0,92.0,2021-12-11 11:00:00,0.0,50
11.0,-2.7,262.0,92.0,2021-12-11 12:00:00,0.0,50
9.6,-3.0,258.0,90.0,2021-12-11 13:00:00,0.0,50
11.0,-3.0,220.0,83.0,2021-12-11 14:00:00,0.0,50
12.4,-4.0,246.0,80.0,2021-12-11 15:00:00,0.0,50
2.9,-4.8,263.0,93.0,2021-12-11 16:00:00,0.0,50
8.3,-4.8,262.0,94.0,2021-12-11 17:00:00,0.0,50
14.0,-5.8,267.0,90.0,2021-12-11 18:00:00,0.0,50
10.5,-6.7,260.0,89.0,2021-12-11 19:00:00,0.0,50
7.1,-7.3,265.0,88.0,2021-12-11 20:00:00,0.0,50
6.8,-8.6,259.0,89.0,2021-12-11 21:00:00,0.0,50
2.4,-14.0,82.0,80.0,2021-12-11 22:00:00,0.0,50
0.0,-16.3,78.0,81.0,2021-12-11 23:00:00,0.0,50
0.1,-17.1,69.0,83.0,2021-12-12 00:00:00,0.0,50
1.0,-14.0,51.0,82.0,2021-12-12 01:00:00,0.0,50
6.4,-10.2,96.0,86.0,2021-12-12 02:00:00,0.0,50
1.9,-9.7,315.0,88.0,2021-12-12 03:00:00,0.0,50
2.3,-9.1,276.0,88.0,2021-12-12 04:00:00,0.0,50
4.7,-15.1,81.0,85.0,2021-12-12 05:00:00,0.0,50
1.6,-16.8,71.0,82.0,2021-12-12 06:00:00,0.0,50
0.2,-15.4,44.0,82.0,2021-12-12 07:00:00,0.0,50
0.4,-16.4,72.0,75.0,2021-12-12 08:00:00,0.0,50
1.2,-11.3,13.0,86.0,2021-12-12 09:00:00,0.0,50
4.9,-3.7,239.0,77.0,2021-12-12 10:00:00,0.0,50
5.1,-5.2,236.0,78.0,2021-12-12 11:00:00,0.0,50
9.3,-4.4,216.0,70.0,2021-12-12 12:00:00,0.2,50
7.7,-3.1,228.0,64.0,2021-12-12 13:00:00,0.2,50
4.0,-4.2,190.0,68.0,2021-12-12 14:00:00,0.2,50
2.0,-11.1,84.0,83.0,2021-12-12 15:00:00,0.0,50
3.1,-11.1,83.0,83.0,2021-12-12 16:00:00,0.0,50
2.0,-10.2,93.0,79.0,2021-12-12 17:00:00,0.0,50
4.8,-11.3,102.0,85.0,2021-12-12 18:00:00,0.0,50
5.1,-9.0,114.0,80.0,2021-12-12 19:00:00,0.0,50
8.2,-9.4,76.0,81.0,2021-12-12 20:00:00,0.0,50
5.3,-7.9,89.0,78.0,2021-12-12 21:00:00,0.0,50
6.7,-11.0,105.0,80.0,2021-12-12 22:00:00,0.0,50
9.0,-10.1,90.0,84.0,2021-12-12 23:00:00,0.0,50
6.1,-12.0,93.0,84.0,2021-12-13 00:00:00,0.0,50
6.2,-10.7,77.0,86.0,2021-12-13 01:00:00,0.0,50
8.1,-8.2,100.0,85.0,2021-12-13 02:00:00,0.0,50
8.0,-7.5,94.0,84.0,2021-12-13 03:00:00,0.0,50
13.5,-6.6,55.0,83.0,2021-12-13 04:00:00,0.0,50
10.7,-6.4,81.0,82.0,2021-12-13 05:00:00,0.0,50
10.9,-5.8,64.0,82.0,2021-12-13 06:00:00,0.0,50
11.4,-5.9,76.0,81.0,2021-12-13 07:00:00,0.0,50
3.4,-5.0,324.0,81.0,2021-12-13 08:00:00,0.0,50
14.8,-3.8,88.0,74.0,2021-12-13 09:00:00,0.0,50
12.3,-3.9,88.0,77.0,2021-12-13 10:00:00,0.0,50
11.1,-3.1,92.0,76.0,2021-12-13 11:00:00,0.0,50
11.1,-3.3,82.0,77.0,2021-12-13 12:00:00,0.0,50
13.7,-3.7,72.0,82.0,2021-12-13 13:00:00,0.0,50
11.9,-4.2,73.0,85.0,2021-12-13 14:00:00,0.0,50
11.7,-4.7,72.0,85.0,2021-12-13 15:00:00,0.0,50
14.3,-5.0,64.0,87.0,2021-12-13 16:00:00,0.0,50
