wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
130.0, None, None, 0.0, None, 4.1, None, -6.2, None, None, None, 96.0,2021-12-10 00:00:00, None,50,,,,,,,,,,,,
337.0, 96.0, 4.1, 0.0, -6.7, 4.9, -6.2, -6.0, 130.0, 0.0, 0.0, 97.0,2021-12-10 01:00:00, None,50,,,,,,,,,,,,
309.0, 97.0, 4.9, 0.0, -6.4, 3.5, -6.0, -6.6, 337.0, 0.0, 0.0, 95.0,2021-12-10 02:00:00, None,50,,,,,,,,,,,,
339.0, 95.0, 3.5, 0.0, -7.3, 2.2, -6.6, -7.2, 309.0, 0.0, 0.0, 94.0,2021-12-10 03:00:00, None,50,,,,,,,,,,,,
153.0, 94.0, 2.2, 0.0, -8.0, 2.2, -7.2, -7.7, 339.0, 0.0, 0.0, 96.0,2021-12-10 04:00:00, None,50,,,,,,,,,,,,
55.0, 96.0, 2.2, 0.0, -8.2, 2.0, -7.7, -6.8, 153.0, 0.0, 0.0, 96.0,2021-12-10 05:00:00, None,50,,,,,,,,,,,,
141.0, None, None, 0.0, None, 2.6, None, -7.3, None, None, None, 97.0,2021-12-10 06:00:00, None,50,,,,,,,,,,,,
191.0, None, None, 0.0, None, 2.5, None, -6.1, None, None, None, 96.0,2021-12-10 07:00:00, None,50,,,,,,,,,,,,
16.0, 96.0, 2.5, 0.0, -6.6, 1.8, -6.1, -5.6, 191.0, 0.0, 0.0, 96.0,2021-12-10 08:00:00, None,50,,,,,,,,,,,,
265.0, 96.0, 1.8, 0.0, -6.1, 2.0, -5.6, -4.9, 16.0, 0.0, 0.0, 93.0,2021-12-10 09:00:00, None,50,,,,,,,,,,,,
287.0, 93.0, 2.0, 0.0, -5.9, 3.1, -4.9, -4.7, 265.0, 0.0, 0.0, 92.0,2021-12-10 10:00:00, None,50,,,,,,,,,,,,
105.0, None, None, 0.0, None, 2.6, None, -4.0, None, None, None, 96.0,2021-12-10 11:00:00, None,50,,,,,,,,,,,,
281.0, None, None, 0.0, None, 3.6, None, -3.5, None, None, None, 93.0,2021-12-10 12:00:00, None,50,,,,,,,,,,,,
137.0, 93.0, 3.6, 0.0, -4.5, 1.8, -3.5, -2.9, 281.0, 0.0, 0.0, 92.0,2021-12-10 13:00:00, None,50,,,,,,,,,,,,
185.0, None, None, 0.0, None, 2.5, None, -3.1, None, None, None, 97.0,2021-12-10 14:00:00, None,50,,,,,,,,,,,,
257.0, 97.0, 2.5, 0.0, -3.5, 2.4, -3.1, -3.1, 185.0, 0.0, 0.0, 98.0,2021-12-10 15:00:00, None,50,,,,,,,,,,,,
, 98.0, 2.4, None, -3.4, None, -3.1, None, 257.0, 0.0, 0.0, None,2021-12-10 16:00:00, None,50,,,,,,,,,,,,
226.0, None, None, 0.0, None, 2.4, None, -3.2, None, None, None, 97.0,2021-12-10 17:00:00, None,50,,,,,,,,,,,,
142.0, None, None, 0.0, None, 2.5, None, -3.2, None, None, None, 97.0,2021-12-10 18:00:00, None,50,,,,,,,,,,,,
59.0, None, None, 0.0, None, 3.6, None, -3.1, None, None, None, 99.0,2021-12-10 19:00:00, None,50,,,,,,,,,,,,
163.0, None, None, 0.0, None, 8.3, None, -2.2, None, None, None, 88.0,2021-12-10 20:00:00, None,50,,,,,,,,,,,,
225.0, None, None, 0.0, None, 10.0, None, 1.3, None, None, None, 58.0,2021-12-10 21:00:00, None,50,,,,,,,,,,,,
209.0, None, None, 0.0, None, 7.0, None, 0.8, None, None, None, 77.0,2021-12-10 22:00:00, None,50,,,,,,,,,,,,
133.0, None, None, 0.0, None, 5.4, None, -0.3, None, None, None, 84.0,2021-12-10 23:00:00, None,50,,,,,,,,,,,,
23.0, None, None, 0.0, None, 6.3, None, 1.0, None, None, None, 71.0,2021-12-11 00:00:00, None,50,,,,,,,,,,,,
