pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -3.501, 88.9, 5.0, 89.0, -5.0, -3.5, -3.5, -5.0, 0.0, 0.0,2022-04-30 00:00:00, 90.0, 90.1,18
None, -3.85, 89.2, 5.0, 89.0, -5.0, -3.9, -3.8, -5.0, 0.0, 0.0,2022-04-30 01:00:00, 90.0, 90.0,18
None, -4.278, 91.5, 5.0, 92.0, -5.0, -4.3, -4.3, -5.0, 0.0, 0.0,2022-04-30 02:00:00, 90.0, 90.1,18
None, -4.809, 92.3, 5.0, 92.0, -6.0, -4.8, -4.8, -6.0, 0.0, 0.0,2022-04-30 03:00:00, 90.0, 90.1,18
None, -5.33, 93.3, 5.0, 93.0, -6.0, -5.3, -5.3, -6.0, 0.0, 0.0,2022-04-30 04:00:00, 90.0, 90.1,18
None, -5.362, 93.9, 5.0, 94.0, -6.0, -5.4, -5.5, -6.0, 0.0, 0.0,2022-04-30 05:00:00, 90.0, 90.1,18
None, -5.616, 94.0, 5.0, 94.0, -7.0, -5.6, -5.7, -7.0, 0.0, 0.0,2022-04-30 06:00:00, 90.0, 90.1,18
None, -4.617, 93.3, -4.7, 93.0, -5.0, -4.6, -5.6, -5.0, 0.2, 0.0,2022-04-30 07:00:00, 90.0, 90.1,18
None, -1.741, 87.7, -1.8, 88.0, -3.0, -1.7, -5.6, -3.0, 0.4, 0.0,2022-04-30 08:00:00, 90.0, 90.0,18
None, 1.655, 68.02, 1.5, 68.0, -4.0, 1.7, -5.6, -4.0, 0.4, 0.0,2022-04-30 09:00:00, 90.0, 90.1,18
None, 3.826, 55.49, 3.8, 55.0, -4.0, 3.8, -5.6, -4.0, 0.1, 0.0,2022-04-30 10:00:00, 90.0, 90.1,18
None, 5.132, 52.68, 5.3, 53.0, -3.0, 5.1, -5.6, -3.0, -0.1, 0.0,2022-04-30 11:00:00, 90.0, 89.6,18
None, 7.791, 41.35, 7.7, 41.0, -4.0, 7.8, -5.6, -4.0, 0.0, 0.0,2022-04-30 12:00:00, 90.0, 89.7,18
None, 8.35, 36.65, 8.6, 37.0, -5.0, 8.4, -5.6, -5.0, -0.1, -1.0,2022-04-30 13:00:00, 89.0, 88.5,18
None, 9.55, 34.73, 9.6, 35.0, -5.0, 9.6, -5.6, -5.0, -0.2, 0.0,2022-04-30 14:00:00, 88.0, 88.2,18
None, 8.39, 44.12, 9.6, 44.0, -4.0, 8.4, -5.6, -4.0, -0.3, 0.0,2022-04-30 15:00:00, 88.0, 87.8,18
None, 8.36, 35.83, 9.6, 36.0, -6.0, 8.4, -5.6, -6.0, -0.2, 0.0,2022-04-30 16:00:00, 88.0, 87.6,18
None, 7.965, 40.1, 9.6, 40.0, -4.0, 8.0, -5.6, -4.0, -0.2, 0.0,2022-04-30 17:00:00, 87.0, 87.1,18
None, 8.41, 39.11, 9.6, 39.0, -4.0, 8.4, -5.6, -4.0, 0.2, 0.0,2022-04-30 18:00:00, 87.0, 87.0,18
None, 4.481, 67.4, 8.5, 67.0, -1.0, 4.5, 4.5, -1.0, -0.5, -1.0,2022-04-30 19:00:00, 86.0, 86.4,18
None, 1.991, 77.62, 8.5, 78.0, -1.0, 2.0, 1.9, -1.0, -0.2, 1.0,2022-04-30 20:00:00, 87.0, 86.7,18
None, 0.72, 77.42, 8.5, 77.0, -3.0, 0.7, 0.6, -3.0, 0.0, 0.0,2022-04-30 21:00:00, 87.0, 86.9,18
None, 0.292, 78.18, 8.5, 78.0, -3.0, 0.3, -0.1, -3.0, 0.0, 0.0,2022-04-30 22:00:00, 87.0, 86.9,18
None, -0.057, 79.9, 8.5, 80.0, -3.0, -0.1, -0.2, -3.0, 0.0, 0.0,2022-04-30 23:00:00, 87.0, 86.9,18
None, -1.388, 86.2, 8.5, 86.0, -3.0, -1.4, -1.4, -3.0, 0.0, 0.0,2022-05-01 00:00:00, 87.0, 86.8,18
None, -1.8, 85.4, 8.5, 85.0, -4.0, -1.8, -1.8, -4.0, -0.1, 0.0,2022-05-01 01:00:00, 87.0, 86.8,18
None, -2.322, 85.5, 8.5, 86.0, -4.0, -2.3, -2.3, -4.0, None, None,2022-05-01 02:00:00, None, 86.8,18
None, -2.742, 87.6, 8.5, 88.0, -4.0, -2.7, -2.7, -4.0, 0.1, 0.0,2022-05-01 03:00:00, 87.0, 86.6,18
None, -3.612, 90.0, 8.5, 90.0, -5.0, -3.6, -3.7, -5.0, -0.1, 0.0,2022-05-01 04:00:00, 87.0, 86.6,18
None, -4.5, 91.7, 8.5, 92.0, -5.0, -4.5, -4.5, -5.0, 0.0, 0.0,2022-05-01 05:00:00, 87.0, 86.6,18
None, -4.854, 93.6, 8.5, 94.0, -6.0, -4.9, -5.0, -6.0, 0.0, 0.0,2022-05-01 06:00:00, 87.0, 86.6,18
None, None, None, -4.3, 92.0, -5.0, -4.3, -4.9, None, 0.1, 0.0,2022-05-01 07:00:00, 87.0, None,18
None, -2.739, 92.0, -2.7, 92.0, -4.0, -2.7, -4.9, -4.0, 0.3, 0.0,2022-05-01 08:00:00, 87.0, 86.6,18
None, 1.611, 81.3, 1.6, 81.0, -1.0, 1.6, -4.9, -1.0, 0.3, 0.0,2022-05-01 09:00:00, 86.0, 86.2,18
None, 3.952, 72.05, 4.2, 72.0, -1.0, 4.0, -4.9, -1.0, 0.3, 0.0,2022-05-01 10:00:00, 86.0, 86.1,18
None, 7.418, 54.79, 7.4, 55.0, -1.0, 7.4, -4.9, -1.0, -0.1, 1.0,2022-05-01 11:00:00, 86.0, 86.3,18
None, 7.934, 51.34, 7.9, 51.0, -1.0, 7.9, -4.9, -1.0, -0.1, 0.0,2022-05-01 12:00:00, 86.0, 86.2,18
None, 11.04, 35.13, 11.0, 35.0, -4.0, 11.0, -4.9, -4.0, 0.0, 0.0,2022-05-01 13:00:00, 86.0, 86.1,18
None, 10.75, 32.59, 11.6, 33.0, -5.0, 10.8, -4.9, -5.0, -0.1, 0.0,2022-05-01 14:00:00, 86.0, 85.7,18
None, 10.97, 32.98, 11.8, 33.0, -5.0, 11.0, -4.9, -5.0, -0.1, 1.0,2022-05-01 15:00:00, 86.0, 86.0,18
None, 10.99, 35.0, 11.8, 35.0, -4.0, 11.0, -4.9, -4.0, -0.1, -1.0,2022-05-01 16:00:00, 85.0, 84.9,18
None, 9.55, 43.25, 11.8, 43.0, -2.0, 9.6, -4.9, -2.0, -0.5, -1.0,2022-05-01 17:00:00, 84.0, 83.8,18
None, 9.37, 43.04, 11.8, 43.0, -2.0, 9.4, -4.9, -2.0, -0.2, 2.0,2022-05-01 18:00:00, 85.0, 85.0,18
None, 5.843, 61.85, 9.5, 62.0, -1.0, 5.8, 6.0, -1.0, -0.2, -1.0,2022-05-01 19:00:00, 84.0, 83.5,18
None, 3.103, 74.81, 9.5, 75.0, -1.0, 3.1, 3.2, -1.0, -0.3, 2.0,2022-05-01 20:00:00, 85.0, 84.9,18
None, 1.813, 82.2, 9.5, 82.0, -1.0, 1.8, 1.8, -1.0, -0.1, 1.0,2022-05-01 21:00:00, 86.0, 85.5,18
None, 1.75, 82.2, 9.5, 82.0, -1.0, 1.8, 1.7, -1.0, 0.0, 0.0,2022-05-01 22:00:00, 85.0, 85.1,18
None, 1.37, 81.2, 9.5, 81.0, -2.0, 1.4, 1.3, -2.0, 0.1, 0.0,2022-05-01 23:00:00, 85.0, 85.2,18
None, 1.465, 82.1, 9.5, 82.0, -1.0, 1.5, 1.1, -1.0, -0.1, 0.0,2022-05-02 00:00:00, 85.0, 85.2,18
None, 1.401, 96.3, 9.5, 96.0, 1.0, 1.4, 1.1, 1.0, 0.5, 0.0,2022-05-02 01:00:00, 85.0, 85.2,18
None, 1.148, 97.2, 9.5, 97.0, 1.0, 1.1, 1.0, 1.0, 0.4, 0.0,2022-05-02 02:00:00, 85.0, 85.2,18
None, 0.862, 97.2, 9.5, 97.0, 1.0, 0.9, 0.8, 1.0, 0.4, 0.0,2022-05-02 03:00:00, 85.0, 85.2,18
None, 0.466, 97.7, 9.5, 98.0, 0.0, 0.5, 0.4, 0.0, 0.0, 0.0,2022-05-02 04:00:00, 85.0, 85.3,18
None, 0.197, 98.0, 9.5, 98.0, 0.0, 0.2, 0.1, 0.0, 0.0, 0.0,2022-05-02 05:00:00, 85.0, 85.2,18
None, 0.276, 98.4, 9.5, 98.0, 0.0, 0.3, 0.1, 0.0, 0.0, 0.0,2022-05-02 06:00:00, 85.0, 85.2,18
None, 0.704, 98.4, 0.7, 98.0, 0.0, 0.7, 0.2, 0.0, 0.3, 0.0,2022-05-02 07:00:00, 85.0, 85.2,18
