pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -1.817, 78.37, None, None, None, 0.0, -5.0, -1.8, -1.9, 1022.0, 0.0, -5.0, 885.0, 9.3, 78.0, None,2022-04-30 00:00:00, -1.0, -0.706, 885.0,18
None, -2.445, 83.5, None, None, None, 0.0, -5.0, -2.4, -2.5, 1020.8, -0.1, -5.0, 884.0, 9.3, 84.0, None,2022-04-30 01:00:00, -1.0, -0.532, 884.0,18
None, -2.906, 85.2, None, None, None, 0.0, -5.0, -2.9, -2.9, 1020.6, 0.0, -5.0, 884.0, 9.3, 85.0, None,2022-04-30 02:00:00, -1.0, -0.665, 884.0,18
None, -3.437, 85.4, None, None, None, 0.0, -5.0, -3.4, -3.4, 1020.9, 0.0, -5.0, 884.0, 9.3, 85.0, None,2022-04-30 03:00:00, -1.0, -0.534, 884.0,18
None, -3.728, 87.3, None, None, None, 0.0, -5.0, -3.7, -3.8, 1020.9, 0.0, -5.0, 884.0, 9.3, 87.0, None,2022-04-30 04:00:00, -1.0, -0.535, 884.0,18
None, -4.111, 88.1, None, None, None, 0.0, -6.0, -4.1, -4.1, 1021.0, -0.1, -6.0, 884.0, 9.3, 88.0, None,2022-04-30 05:00:00, -1.0, -0.598, 884.0,18
None, -4.297, 89.8, None, None, None, 0.0, -6.0, -4.3, -4.3, 1021.4, 0.0, -6.0, 884.0, 9.3, 90.0, None,2022-04-30 06:00:00, 0.0, -0.449, 884.0,18
None, -2.663, 87.8, None, None, None, 0.0, -4.0, -2.7, -4.3, 1021.3, 0.0, -4.0, 884.0, -2.7, 88.0, None,2022-04-30 07:00:00, 0.0, -0.251, 884.0,18
None, 1.859, 65.15, None, None, None, 0.0, -4.0, 1.9, -4.3, 1019.9, 0.4, -4.0, 883.0, 1.8, 65.0, None,2022-04-30 08:00:00, 0.0, -0.23, 883.0,18
None, 5.657, 45.65, None, None, None, 0.0, -5.0, 5.7, -4.3, 1018.6, 0.3, -5.0, 882.0, 5.6, 46.0, None,2022-04-30 09:00:00, -1.0, -0.517, 882.0,18
None, 8.18, 44.65, None, None, None, 0.0, -3.0, 8.2, -4.3, 1017.4, 0.2, -3.0, 881.0, 8.3, 45.0, None,2022-04-30 10:00:00, -1.0, -0.526, 881.0,18
None, 8.82, 44.65, None, None, None, 0.0, -2.0, 8.8, -4.3, 1017.5, -0.1, -2.0, 881.0, 8.8, 45.0, None,2022-04-30 11:00:00, 0.0, -0.435, 881.0,18
None, 10.23, 35.29, None, None, None, 0.0, -4.0, 10.2, -4.3, 1017.3, 0.1, -4.0, 881.0, 10.2, 35.0, None,2022-04-30 12:00:00, -1.0, -0.523, 881.0,18
None, 11.1, 32.98, None, None, None, 0.0, -4.0, 11.1, -4.3, 1016.1, 0.4, -4.0, 880.0, 11.3, 33.0, None,2022-04-30 13:00:00, 0.0, -0.459, 880.0,18
None, 11.17, 28.85, None, None, None, 0.0, -6.0, 11.2, -4.3, 1015.0, 0.3, -6.0, 879.0, 11.8, 29.0, None,2022-04-30 14:00:00, 0.0, -0.268, 879.0,18
None, 12.25, 26.45, None, None, None, 0.0, -7.0, 12.3, -4.3, 1015.0, 0.3, -7.0, 879.0, 12.3, 26.0, None,2022-04-30 15:00:00, 0.0, -0.19, 879.0,18
None, 11.55, 28.0, None, None, None, 0.0, -7.0, 11.6, -4.3, 1015.1, -0.3, -7.0, 879.0, 12.4, 28.0, None,2022-04-30 16:00:00, -1.0, -0.505, 879.0,18
None, 11.44, 27.18, None, None, None, 0.0, -7.0, 11.4, -4.3, 1015.2, 0.1, -7.0, 879.0, 12.4, 27.0, None,2022-04-30 17:00:00, 0.0, -0.443, 879.0,18
None, 10.45, 33.95, None, None, None, 0.0, -4.0, 10.5, -4.3, 1016.5, -0.4, -4.0, 880.0, 12.4, 34.0, None,2022-04-30 18:00:00, -1.0, -0.586, 880.0,18
None, 9.37, 43.99, None, None, None, 0.0, -2.0, 9.4, 9.5, 1016.5, -0.6, -2.0, 880.0, 10.5, 44.0, None,2022-04-30 19:00:00, -1.0, -0.884, 880.0,18
None, 8.37, 43.59, None, None, None, 1.0, -3.0, 8.4, 8.3, 1015.9, -0.7, -3.0, 880.0, 10.5, 44.0, None,2022-04-30 20:00:00, -1.0, -0.531, 880.0,18
None, 6.233, 58.9, None, None, None, 0.0, -1.0, 6.2, 6.3, 1016.8, -0.1, -1.0, 881.0, 10.5, 59.0, None,2022-04-30 21:00:00, -1.0, -0.667, 881.0,18
None, 5.348, 63.37, None, None, None, 0.0, -1.0, 5.3, 5.2, 1016.6, -0.2, -1.0, 881.0, 10.5, 63.0, None,2022-04-30 22:00:00, -1.0, -0.506, 881.0,18
None, 4.571, 78.41, None, None, None, 0.0, 1.0, 4.6, 4.6, 1017.7, 0.1, 1.0, 882.0, 10.5, 78.0, None,2022-04-30 23:00:00, -1.0, -0.648, 882.0,18
None, 3.288, 88.1, None, None, None, 0.0, 2.0, 3.3, 3.3, 1017.7, 0.1, 2.0, 882.0, 10.5, 88.0, None,2022-05-01 00:00:00, -1.0, -0.57, 882.0,18
None, 3.002, 90.2, None, None, None, 0.0, 2.0, 3.0, 3.0, 1017.6, 0.2, 2.0, 882.0, 10.5, 90.0, None,2022-05-01 01:00:00, 0.0, -0.471, 882.0,18
None, 2.854, 93.0, None, None, None, 0.0, 2.0, 2.9, 2.9, 1017.6, 0.4, 2.0, 882.0, 10.5, 93.0, None,2022-05-01 02:00:00, 0.0, -0.402, 882.0,18
None, 2.531, 94.6, None, None, None, 0.0, 2.0, 2.5, 2.5, 1017.5, 0.2, 2.0, 882.0, 10.5, 95.0, None,2022-05-01 03:00:00, 0.0, -0.437, 882.0,18
None, 2.313, 95.4, None, None, None, 0.0, 2.0, 2.3, 2.3, 1017.7, 0.0, 2.0, 882.0, 10.5, 95.0, None,2022-05-01 04:00:00, 0.0, -0.389, 882.0,18
None, 1.998, 95.8, None, None, None, 0.0, 1.0, 2.0, 2.0, 1017.7, 0.0, 1.0, 882.0, 10.5, 96.0, None,2022-05-01 05:00:00, 0.0, -0.449, 882.0,18
None, 1.834, 96.1, None, None, None, 0.0, 1.0, 1.8, 1.8, 1017.9, 0.0, 1.0, 882.0, 10.5, 96.0, None,2022-05-01 06:00:00, 0.0, -0.368, 882.0,18
None, 2.533, 96.2, None, None, None, 0.0, 2.0, 2.5, 1.8, 1018.0, 0.0, 2.0, 882.0, 2.5, 96.0, None,2022-05-01 07:00:00, 0.0, -0.338, 882.0,18
None, 3.962, 95.6, None, None, None, 0.0, 3.0, 4.0, 1.8, 1017.9, 0.1, 3.0, 882.0, 3.9, 96.0, None,2022-05-01 08:00:00, 0.0, -0.286, 882.0,18
None, 5.05, 94.7, None, None, None, 1.0, 4.0, 5.1, 1.8, 1018.1, 0.1, 4.0, 882.0, 5.0, 95.0, None,2022-05-01 09:00:00, 0.0, 0.138, 882.0,18
None, 6.025, 90.6, None, None, None, 0.0, 5.0, 6.0, 1.8, 1018.1, 0.2, 5.0, 882.0, 6.0, 91.0, None,2022-05-01 10:00:00, 0.0, 0.295, 882.0,18
None, 6.079, 92.2, None, None, None, 0.0, 5.0, 6.1, 1.8, 1017.0, 0.1, 5.0, 881.0, 6.1, 92.0, None,2022-05-01 11:00:00, 0.0, -0.167, 881.0,18
None, 8.74, 69.13, None, None, None, 0.0, 4.0, 8.7, 1.8, 1016.8, 0.3, 4.0, 881.0, 8.7, 69.0, None,2022-05-01 12:00:00, 0.0, -0.069, 881.0,18
None, 11.11, 49.98, None, None, None, 0.0, 1.0, 11.1, 1.8, 1015.3, 0.9, 1.0, 880.0, 11.4, 50.0, None,2022-05-01 13:00:00, 0.0, -0.207, 880.0,18
None, 11.94, 52.33, None, None, None, -1.0, 3.0, 11.9, 1.8, 1014.1, 0.3, 3.0, 879.0, 11.9, 52.0, None,2022-05-01 14:00:00, -1.0, -0.725, 879.0,18
None, 11.26, 52.76, None, None, None, 1.0, 2.0, 11.3, 1.8, 1014.2, 0.0, 2.0, 879.0, 12.4, 53.0, None,2022-05-01 15:00:00, 0.0, -0.385, 879.0,18
None, 11.72, 50.5, None, None, None, 0.0, 2.0, 11.7, 1.8, 1014.2, -0.1, 2.0, 879.0, 12.4, 51.0, None,2022-05-01 16:00:00, 0.0, -0.364, 879.0,18
None, 11.55, 50.44, None, None, None, 0.0, 2.0, 11.6, 1.8, 1014.2, 0.0, 2.0, 879.0, 12.4, 50.0, None,2022-05-01 17:00:00, 0.0, -0.304, 879.0,18
None, 11.13, 53.09, None, None, None, 0.0, 2.0, 11.1, 1.8, 1013.2, -0.2, 2.0, 878.0, 12.4, 53.0, None,2022-05-01 18:00:00, 0.0, -0.471, 878.0,18
None, 9.42, 61.38, None, None, None, 0.0, 2.0, 9.4, 9.5, 1013.3, -0.5, 2.0, 878.0, 11.2, 61.0, None,2022-05-01 19:00:00, -1.0, -0.739, 878.0,18
None, 7.646, 70.25, None, None, None, 0.0, 3.0, 7.6, 7.7, 1013.4, -0.8, 3.0, 878.0, 11.2, 70.0, None,2022-05-01 20:00:00, -1.0, -0.724, 878.0,18
None, 5.751, 75.76, None, None, None, 0.0, 2.0, 5.8, 5.8, 1013.5, -0.4, 2.0, 878.0, 11.2, 76.0, None,2022-05-01 21:00:00, 0.0, -0.496, 878.0,18
None, 4.867, 80.6, None, None, None, 0.0, 2.0, 4.9, 4.9, 1013.5, -0.1, 2.0, 878.0, 11.2, 81.0, None,2022-05-01 22:00:00, -1.0, -0.548, 878.0,18
