pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,1.3,1.4, 1021.9, 0.0, 0.0,7.8,97.0,2022-04-30 00:00:00,1.0, 906.0,18
0.0,0.7,0.7, 1020.9, 0.0, 0.0,7.8,97.0,2022-04-30 01:00:00,0.0, 905.0,18
0.0,0.2,-0.1, 1021.0, 0.0, 0.0,7.8,98.0,2022-04-30 02:00:00,0.0, 905.0,18
0.0,0.2,-0.1, 1021.2, 0.0, 0.0,7.8,98.0,2022-04-30 03:00:00,0.0, 905.0,18
0.0,0.0,-0.3, 1021.0, 0.0, 0.0,7.8,98.0,2022-04-30 04:00:00,0.0, 905.0,18
0.0,0.4,-0.3, 1018.9, 0.0, 0.0,7.8,98.0,2022-04-30 05:00:00,0.0, 903.0,18
0.0,1.0,-0.3, 1017.8, 0.0, 0.0,7.8,98.0,2022-04-30 06:00:00,1.0, 902.0,18
0.0,2.2,1.0, 1017.9, 0.0, 0.0,2.2,98.0,2022-04-30 07:00:00,2.0, 902.0,18
0.0,3.3,1.0, 1018.9, 0.0, 0.0,3.4,94.0,2022-04-30 08:00:00,2.0, 903.0,18
0.0,4.6,1.0, 1019.0, 0.0, 0.0,4.6,85.0,2022-04-30 09:00:00,2.0, 903.0,18
0.0,5.3,1.0, 1019.0, 0.1, 0.0,5.4,78.0,2022-04-30 10:00:00,2.0, 903.0,18
0.2,4.8,1.0, 1019.2, 0.2, 0.0,5.4,84.0,2022-04-30 11:00:00,2.0, 903.0,18
0.5,4.6,1.0, 1018.2, 0.3, 0.0,5.4,89.0,2022-04-30 12:00:00,3.0, 902.0,18
0.9,5.0,1.0, 1019.4, 0.4, 0.0,5.4,91.0,2022-04-30 13:00:00,3.0, 903.0,18
1.1,5.8,1.0, 1018.2, 0.2, 0.0,5.9,86.0,2022-04-30 14:00:00,4.0, 902.0,18
1.1,6.7,1.0, 1019.2, 0.1, 0.0,6.8,86.0,2022-04-30 15:00:00,5.0, 903.0,18
1.1,7.0,1.0, 1019.2, 0.1, 0.0,6.9,83.0,2022-04-30 16:00:00,4.0, 903.0,18
1.1,7.4,1.0, 1017.9, 0.0, 0.0,7.4,77.0,2022-04-30 17:00:00,4.0, 902.0,18
1.1,7.5,1.0, 1017.9, 0.0, 0.0,7.7,74.0,2022-04-30 18:00:00,3.0, 902.0,18
1.1,7.3,7.3, 1018.9, 0.0, 0.0,7.7,77.0,2022-04-30 19:00:00,4.0, 903.0,18
1.1,5.9,5.9, 1017.8, 0.0, 0.0,7.7,88.0,2022-04-30 20:00:00,4.0, 902.0,18
1.1,4.0,4.0, 1017.8, 0.0, 0.0,7.7,94.0,2022-04-30 21:00:00,3.0, 902.0,18
1.1,2.3,2.4, 1018.0, 0.0, 0.0,7.7,96.0,2022-04-30 22:00:00,2.0, 902.0,18
1.1,1.5,1.5, 1019.3, 0.0, 0.0,7.7,97.0,2022-04-30 23:00:00,1.0, 903.0,18
1.1,0.8,0.7, 1020.5, 0.0, 0.0,7.7,97.0,2022-05-01 00:00:00,0.0, 904.0,18
1.1,0.8,0.6, 1019.3, 0.0, 0.0,7.7,98.0,2022-05-01 01:00:00,1.0, 903.0,18
1.1,0.5,0.3, 1019.3, 0.0, 0.0,7.7,98.0,2022-05-01 02:00:00,0.0, 903.0,18
1.1,0.9,0.3, 1020.2, 0.0, 0.0,7.7,98.0,2022-05-01 03:00:00,1.0, 904.0,18
1.1,1.0,0.3, 1020.2, 0.0, 0.0,7.7,98.0,2022-05-01 04:00:00,1.0, 904.0,18
1.1,1.0,0.3, 1019.0, 0.0, 0.0,7.7,98.0,2022-05-01 05:00:00,1.0, 903.0,18
1.1,1.0,0.3, 1019.0, 0.0, 0.0,7.7,98.0,2022-05-01 06:00:00,1.0, 903.0,18
1.1,1.4,0.9, 1019.0, 0.0, 0.0,1.5,98.0,2022-05-01 07:00:00,1.0, 903.0,18
1.1,3.1,0.9, 1020.0, 0.0, 0.0,3.3,95.0,2022-05-01 08:00:00,3.0, 904.0,18
1.1,4.8,0.9, 1018.9, 0.0, 0.0,4.8,87.0,2022-05-01 09:00:00,3.0, 903.0,18
1.1,8.1,0.9, 1018.7, 0.0, 0.0,8.1,66.0,2022-05-01 10:00:00,2.0, 903.0,18
0.9,11.2,0.9, 1018.4, 0.0, 0.0,11.1,53.0,2022-05-01 11:00:00,2.0, 903.0,18
0.6,11.1,0.9, 1018.5, 0.0, 0.0,12.3,49.0,2022-05-01 12:00:00,1.0, 903.0,18
0.2,12.2,0.9, 1018.4, 0.0, 0.0,12.4,46.0,2022-05-01 13:00:00,1.0, 903.0,18
0.0,13.0,0.9, 1016.1, 0.0, 0.0,13.0,42.0,2022-05-01 14:00:00,0.0, 901.0,18
0.0,13.4,0.9, 1016.0, 0.0, 0.0,13.3,38.0,2022-05-01 15:00:00,-1.0, 901.0,18
0.0,13.6,0.9, 1017.1, 0.0, 0.0,13.7,36.0,2022-05-01 16:00:00,-1.0, 902.0,18
0.0,13.9,0.9, 1014.8, 0.0, 0.0,14.0,38.0,2022-05-01 17:00:00,0.0, 900.0,18
0.0,13.7,0.9, 1015.9, 0.0, 0.0,15.0,40.0,2022-05-01 18:00:00,0.0, 901.0,18
0.0,12.9,12.9, 1014.8, 0.0, 0.0,13.8,44.0,2022-05-01 19:00:00,1.0, 900.0,18
0.0,10.7,10.7, 1014.9, 0.0, 0.0,13.8,61.0,2022-05-01 20:00:00,3.0, 900.0,18
0.0,8.7,8.7, 1013.8, 0.0, 0.0,13.8,73.0,2022-05-01 21:00:00,4.0, 899.0,18
0.0,7.7,7.6, 1013.5, 0.0, 0.0,13.8,79.0,2022-05-01 22:00:00,4.0, 899.0,18
0.0,6.8,6.8, 1014.4, 0.0, 0.0,13.8,85.0,2022-05-01 23:00:00,4.0, 900.0,18
0.0,6.3,6.2, 1013.3, 0.0, 0.0,13.8,85.0,2022-05-02 00:00:00,4.0, 899.0,18
0.0,6.1,5.9, 1013.2, 0.0, 0.0,13.8,88.0,2022-05-02 01:00:00,4.0, 899.0,18
0.0,5.9,5.9, 1010.9, 0.0, 0.0,13.8,88.0,2022-05-02 02:00:00,4.0, 897.0,18
0.0,5.2,5.2, 1010.9, 0.0, 0.0,13.8,91.0,2022-05-02 03:00:00,4.0, 897.0,18
