RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
79.1, None, None, None, None, None, -2.0, 1.3, -2.0, 910.0, None, None, None, 108.0, None, 108.3, None, None, 1.298, None, 6.3, 79.0, None, None, None, 1.3, 1021.1, 0.0, 0.0,2022-04-30 00:00:00, 910.0,18
83.0, None, None, None, None, None, -2.0, 0.9, -2.0, 910.0, None, None, None, 108.0, None, 108.3, None, None, 0.869, None, 6.3, 83.0, None, None, None, 0.9, 1020.8, 0.0, 0.0,2022-04-30 01:00:00, 910.0,18
85.6, None, None, None, None, None, -2.0, 0.1, -2.0, 910.0, None, None, None, 108.0, None, 108.2, None, None, 0.099, None, 6.3, 86.0, None, None, None, 0.1, 1021.1, 0.0, 0.0,2022-04-30 02:00:00, 910.0,18
87.6, None, None, None, None, None, -2.0, -0.7, -2.0, 910.0, None, None, None, 108.0, None, 108.2, None, None, -0.671, None, 6.3, 88.0, None, None, None, -0.7, 1021.1, 0.0, 0.0,2022-04-30 03:00:00, 910.0,18
89.4, None, None, None, None, None, -2.0, -0.8, -2.0, 910.0, None, None, None, 108.0, None, 108.2, None, None, -0.719, None, 6.3, 89.0, None, None, None, -0.7, 1021.0, 0.0, 0.0,2022-04-30 04:00:00, 910.0,18
89.6, None, None, None, None, None, -2.0, -0.8, -2.0, 910.0, None, None, None, 108.0, None, 108.2, None, None, -0.768, None, 6.3, 90.0, None, None, None, -0.8, 1021.0, 0.1, 0.0,2022-04-30 05:00:00, 910.0,18
89.7, None, None, None, None, None, -2.0, -0.8, -2.0, 910.0, None, None, None, 108.0, None, 108.1, None, None, -0.816, None, 6.3, 90.0, None, None, None, -0.8, 1021.1, 0.0, 0.0,2022-04-30 06:00:00, 910.0,18
88.8, None, None, None, None, None, -2.0, -0.9, -2.0, 910.0, None, None, None, 108.0, None, 108.1, None, None, -0.719, None, -0.7, 89.0, None, None, None, -0.7, 1021.2, 0.0, 0.0,2022-04-30 07:00:00, 910.0,18
81.4, None, None, None, None, None, -2.0, -0.9, -2.0, 909.0, None, None, None, 108.0, None, 108.1, None, None, 0.773, None, 0.8, 81.0, None, None, None, 0.8, 1019.9, 0.0, 0.0,2022-04-30 08:00:00, 909.0,18
70.9, None, None, None, None, None, -3.0, -0.9, -3.0, 909.0, None, None, None, 108.0, None, 108.0, None, None, 2.169, None, 2.2, 71.0, None, None, None, 2.2, 1020.0, 0.0, 0.0,2022-04-30 09:00:00, 909.0,18
68.01, None, None, None, None, None, -2.0, -0.9, -2.0, 909.0, None, None, None, 108.0, None, 107.8, None, None, 3.589, None, 3.6, 68.0, None, None, None, 3.6, 1019.9, 0.1, 0.0,2022-04-30 10:00:00, 909.0,18
50.58, None, None, None, None, None, -3.0, -0.9, -3.0, 909.0, None, None, None, 108.0, None, 107.7, None, None, 6.082, None, 6.1, 51.0, None, None, None, 6.1, 1019.6, -0.1, 0.0,2022-04-30 11:00:00, 909.0,18
42.56, None, None, None, None, None, -4.0, -0.9, -4.0, 909.0, None, None, None, 107.0, None, 107.2, None, None, 7.58, None, 8.1, 43.0, None, None, None, 7.6, 1019.6, 0.0, 0.0,2022-04-30 12:00:00, 909.0,18
37.97, None, None, None, None, None, -6.0, -0.9, -6.0, 908.0, None, None, None, 107.0, None, 107.0, None, None, 7.12, None, 8.6, 38.0, None, None, None, 7.1, 1018.5, 0.0, 0.0,2022-04-30 13:00:00, 908.0,18
30.78, None, None, None, None, None, -8.0, -0.9, -8.0, 908.0, None, None, None, 107.0, None, 106.7, None, None, 8.46, None, 8.8, 31.0, None, None, None, 8.5, 1018.5, -0.3, 0.0,2022-04-30 14:00:00, 908.0,18
37.36, None, None, None, None, None, -5.0, -0.9, -5.0, 907.0, None, None, None, 106.0, None, 105.6, None, None, 8.21, None, 9.3, 37.0, None, None, None, 8.2, 1017.5, 0.0, -1.0,2022-04-30 15:00:00, 907.0,18
33.4, None, None, None, None, None, -7.0, -0.9, -7.0, 907.0, None, None, None, 105.0, None, 105.3, None, None, 8.13, None, 9.3, 33.0, None, None, None, 8.1, 1017.5, 0.0, 0.0,2022-04-30 16:00:00, 907.0,18
50.89, None, None, None, None, None, -3.0, -0.9, -3.0, 907.0, None, None, None, 105.0, None, 105.4, None, None, 6.228, None, 9.3, 51.0, None, None, None, 6.2, 1017.7, -0.1, 0.0,2022-04-30 17:00:00, 907.0,18
61.65, None, None, None, None, None, -2.0, -0.9, -2.0, 907.0, None, None, None, 105.0, None, 105.4, None, None, 5.128, None, 9.3, 62.0, None, None, None, 5.1, 1017.8, -0.1, 0.0,2022-04-30 18:00:00, 907.0,18
67.92, None, None, None, None, None, -1.0, 4.0, -1.0, 908.0, None, None, None, 105.0, None, 105.4, None, None, 4.091, None, 5.1, 68.0, None, None, None, 4.1, 1019.1, 0.1, 0.0,2022-04-30 19:00:00, 908.0,18
88.2, None, None, None, None, None, 0.0, 1.9, 0.0, 907.0, None, None, None, 105.0, None, 105.2, None, None, 1.892, None, 5.1, 88.0, None, None, None, 1.9, 1018.0, 0.3, 0.0,2022-04-30 20:00:00, 907.0,18
89.4, None, None, None, None, None, 0.0, 1.3, 0.0, 908.0, None, None, None, 105.0, None, 105.2, None, None, 1.326, None, 5.1, 89.0, None, None, None, 1.3, 1019.1, 0.3, 0.0,2022-04-30 21:00:00, 908.0,18
96.0, None, None, None, None, None, 0.0, 0.2, 0.0, 907.0, None, None, None, 105.0, None, 105.2, None, None, 0.236, None, 5.1, 96.0, None, None, None, 0.2, 1017.9, 0.8, 0.0,2022-04-30 22:00:00, 907.0,18
96.9, None, None, None, None, None, -1.0, -0.6, -1.0, 907.0, None, None, None, 105.0, None, 105.1, None, None, -0.575, None, 5.1, 97.0, None, None, None, -0.6, 1017.7, 0.0, 0.0,2022-04-30 23:00:00, 907.0,18
97.4, None, None, None, None, None, -1.0, -1.2, -1.0, 907.0, None, None, None, 105.0, None, 105.1, None, None, -1.153, None, 5.1, 97.0, None, None, None, -1.2, 1017.6, 0.1, 0.0,2022-05-01 00:00:00, 907.0,18
97.9, None, None, None, None, None, -2.0, -1.6, -2.0, 906.0, None, None, None, 105.0, None, 105.0, None, None, -1.579, None, 5.1, 98.0, None, None, None, -1.6, 1016.6, 0.0, 0.0,2022-05-01 01:00:00, 906.0,18
98.4, None, None, None, None, None, -2.0, -2.2, -2.0, 906.0, None, None, None, 105.0, None, 105.1, None, None, -2.152, None, 5.1, 98.0, None, None, None, -2.2, 1016.5, 0.0, 0.0,2022-05-01 02:00:00, 906.0,18
99.2, None, None, None, None, None, -3.0, -2.7, -3.0, 906.0, None, None, None, 105.0, None, 105.0, None, None, -2.626, None, 5.1, 99.0, None, None, None, -2.6, 1016.6, 0.1, 0.0,2022-05-01 03:00:00, 906.0,18
98.4, None, None, None, None, None, -3.0, -3.3, -3.0, 905.0, None, None, None, 105.0, None, 104.9, None, None, -3.296, None, 5.1, 98.0, None, None, None, -3.3, 1015.5, 0.0, 0.0,2022-05-01 04:00:00, 905.0,18
97.5, None, None, None, None, None, -4.0, -4.0, -4.0, 905.0, None, None, None, 105.0, None, 104.9, None, None, -3.97, None, 5.1, 98.0, None, None, None, -4.0, 1015.8, 0.1, 0.0,2022-05-01 05:00:00, 905.0,18
