pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.096, None, None, None, None, 11.22, None, 4.568, 354.4, None, None, 1.1, 0.9, None, None, 10.3, None, None, None, None,2022-04-30 01:00:00, None, None, 158.7, None,18
None, 1.637, None, None, None, None, 14.17, 0.0, 3.711, 343.9, None, None, 1.6, 0.9, -0.1, None, 10.3, None, None, None, None,2022-04-30 02:00:00, 159.0, None, 158.7, None,18
None, 1.883, None, None, None, None, 16.31, 0.0, 3.531, 346.1, None, None, 1.9, 0.9, 0.0, None, 10.3, None, None, None, None,2022-04-30 03:00:00, 159.0, None, 158.7, None,18
None, 1.924, None, None, None, None, 12.76, 0.0, 3.996, 345.4, None, None, 1.9, 0.9, 0.0, None, 10.3, None, None, None, None,2022-04-30 04:00:00, 159.0, None, 158.8, None,18
None, 2.319, None, None, None, None, 18.48, 0.0, 4.338, 342.9, None, None, 2.3, 0.9, 0.0, None, 10.3, None, None, None, None,2022-04-30 05:00:00, 159.0, None, 158.8, None,18
None, 5.622, None, None, None, None, 21.04, None, 4.557, 355.9, None, None, 5.6, 0.9, None, None, 10.3, None, None, None, None,2022-04-30 06:00:00, None, None, 158.9, None,18
None, 4.412, None, None, None, None, 29.63, -1.0, 5.424, 355.8, None, None, 4.4, 3.3, 0.2, None, 6.2, None, None, None, None,2022-04-30 07:00:00, 158.0, None, 158.4, None,18
None, 5.782, None, None, None, None, 22.81, 1.0, 6.037, 356.6, None, None, 5.8, 3.3, 0.3, None, 6.2, None, None, None, None,2022-04-30 08:00:00, 159.0, None, 158.7, None,18
None, 8.23, None, None, None, None, 51.37, None, 5.693, 25.5, None, None, 8.2, 3.3, None, None, 9.0, None, None, None, None,2022-04-30 09:00:00, None, None, 158.8, None,18
None, 9.25, None, None, None, None, None, 0.0, None, None, None, None, 9.3, 3.3, 0.6, None, 9.8, None, None, None, None,2022-04-30 10:00:00, 159.0, None, None, None,18
None, 9.74, None, None, None, None, None, None, None, None, None, None, 9.7, 3.3, None, None, 10.0, None, None, None, None,2022-04-30 11:00:00, None, None, None, None,18
None, 10.8, None, None, None, None, 63.83, 0.0, 6.675, 48.48, None, None, 10.8, 3.3, 0.4, None, 12.3, None, None, None, None,2022-04-30 13:00:00, 157.0, None, 157.4, None,18
None, 11.36, None, None, None, None, 51.92, -1.0, 5.619, 14.16, None, None, 11.4, 3.3, -0.2, None, 12.3, None, None, None, None,2022-04-30 14:00:00, 156.0, None, 156.1, None,18
None, 11.66, None, None, None, None, 47.57, None, 5.378, 207.5, None, None, 11.7, 3.3, -0.1, None, 12.9, None, None, None, None,2022-04-30 15:00:00, None, None, 155.6, None,18
None, 11.39, None, None, None, None, 51.29, 0.0, 2.816, 234.6, None, None, 11.4, 3.3, 0.0, None, 12.9, None, None, None, None,2022-04-30 16:00:00, 155.0, None, 155.3, None,18
None, 12.2, None, None, None, None, 50.59, None, 3.113, 230.2, None, None, 12.2, 3.3, -0.3, None, 12.9, None, None, None, None,2022-04-30 17:00:00, None, None, 154.9, None,18
None, 11.47, None, None, None, None, 39.54, 0.0, 4.002, 219.6, None, None, 11.5, 3.3, 0.4, None, 14.0, None, None, None, None,2022-04-30 18:00:00, 155.0, None, 154.6, None,18
None, 9.39, None, None, None, None, 64.91, 0.0, 2.38, 266.2, None, None, 9.4, 9.6, 0.0, None, 13.2, None, None, None, None,2022-04-30 19:00:00, 155.0, None, 154.8, None,18
None, 3.57, None, None, None, None, 28.34, -1.0, 3.815, 346.1, None, None, 3.6, 3.6, -1.0, None, 13.2, None, None, None, None,2022-04-30 20:00:00, 154.0, None, 154.1, None,18
None, 3.981, None, None, None, None, 10.95, 0.0, 6.049, 345.5, None, None, 4.0, 2.7, -0.6, None, 13.2, None, None, None, None,2022-04-30 21:00:00, 154.0, None, 154.2, None,18
