ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,15.0,0.0,2018-08-06,0.0,33.0,32,,,,,,
0.0,0.0,17.0,0.0,2018-08-07,0.0,32.5,32,,,,,,
0.0,0.0,15.5,0.0,2018-08-08,0.0,34.0,32,,,,,,
0.0,0.0,17.0,0.0,2018-08-09,0.0,35.5,32,,,,,,
0.0,0.0,17.0,0.0,2018-08-10,0.0,34.5,32,,,,,,
3.2,3.2,19.0,0.0,2018-08-11,0.0,30.5,32,,,,,,
0.0,0.0,12.0,0.0,2018-08-12,0.0,15.0,32,,,,,,
,,,,2018-08-06 00:00:00,,,32,158.0,20.5,0.614,51.7,51.48,19.75
,,,,2018-08-06 01:00:00,,,32,168.5,19.8,0.621999,51.5,54.04,18.82
,,,,2018-08-06 02:00:00,,,32,149.9,18.8,1.24,54.0,60.52,17.16
,,,,2018-08-06 03:00:00,,,32,159.6,17.2,0.837,60.5,64.65,16.2
,,,,2018-08-06 04:00:00,,,32,150.9,16.2,1.17,64.7,66.59,15.47
,,,,2018-08-06 05:00:00,,,32,158.4,15.5,1.017,66.6,68.98,14.89
,,,,2018-08-06 06:00:00,,,32,158.3,14.9,0.967,69.0,68.01,15.41
,,,,2018-08-06 07:00:00,,,32,154.8,15.4,0.638998,68.0,61.03,18.17
,,,,2018-08-06 08:00:00,,,32,145.7,18.2,0.691999,61.0,55.08,20.46
,,,,2018-08-06 09:00:00,,,32,23.1,20.5,0.699,55.1,48.11,22.1
,,,,2018-08-06 10:00:00,,,32,22.1,22.1,0.754,48.1,41.4,23.92
,,,,2018-08-06 11:00:00,,,32,13.2,23.9,1.126,41.4,35.69,26.31
,,,,2018-08-06 12:00:00,,,32,0.5,26.3,1.227,35.7,31.83,28.28
,,,,2018-08-06 13:00:00,,,32,33.4,28.3,1.255,31.8,29.54,30.0
,,,,2018-08-06 14:00:00,,,32,10.2,30.0,0.901,29.5,24.91,31.64
,,,,2018-08-06 15:00:00,,,32,258.6,31.6,1.237,24.9,21.69,32.73
,,,,2018-08-06 16:00:00,,,32,212.5,32.7,1.189,21.7,20.89,33.44
,,,,2018-08-06 17:00:00,,,32,228.4,33.4,1.082,20.9,21.79,33.49
,,,,2018-08-06 18:00:00,,,32,274.0,33.5,0.973999,21.8,21.42,33.56
,,,,2018-08-06 19:00:00,,,32,252.5,33.6,1.029,21.4,25.79,31.79
,,,,2018-08-06 20:00:00,,,32,270.5,31.8,0.584999,25.8,31.46,28.84
,,,,2018-08-06 21:00:00,,,32,259.8,28.8,1.211,31.5,40.7,25.35
,,,,2018-08-06 22:00:00,,,32,158.3,25.4,1.291,40.7,43.73,22.85
,,,,2018-08-06 23:00:00,,,32,158.7,22.9,1.596,43.7,45.93,21.37
,,,,2018-08-07 00:00:00,,,32,154.6,21.4,1.671,45.9,47.78,20.21
,,,,2018-08-07 01:00:00,,,32,162.5,20.2,1.302,47.8,51.08,19.17
,,,,2018-08-07 02:00:00,,,32,153.5,19.2,1.369,51.1,52.26,18.04
,,,,2018-08-07 03:00:00,,,32,150.6,18.0,1.445,52.3,51.27,17.63
,,,,2018-08-07 04:00:00,,,32,151.6,17.6,1.358,51.3,54.75,16.49
,,,,2018-08-07 05:00:00,,,32,155.7,16.5,0.987999,54.8,53.95,16.04
,,,,2018-08-07 06:00:00,,,32,154.1,16.0,0.98,54.0,54.0,15.95
,,,,2018-08-07 07:00:00,,,32,141.7,16.0,0.912,54.0,49.65,18.61
,,,,2018-08-07 08:00:00,,,32,79.5,18.6,0.559,49.7,43.72,21.03
,,,,2018-08-07 09:00:00,,,32,96.2,21.0,1.802,43.7,39.13,22.73
,,,,2018-08-07 10:00:00,,,32,18.4,22.7,1.442,39.1,30.5,25.2
,,,,2018-08-07 11:00:00,,,32,16.2,25.2,1.944,30.5,26.94,27.12
,,,,2018-08-07 12:00:00,,,32,26.5,27.1,2.254,26.9,25.6,29.14
,,,,2018-08-07 13:00:00,,,32,12.4,29.1,2.411,25.6,22.88,31.14
,,,,2018-08-07 14:00:00,,,32,17.7,31.1,2.345,22.9,17.94,32.8
,,,,2018-08-07 15:00:00,,,32,16.7,32.8,1.834,17.9,16.39,33.74
,,,,2018-08-07 16:00:00,,,32,19.7,33.7,2.496,16.4,17.12,34.21
,,,,2018-08-07 17:00:00,,,32,16.6,34.2,2.887,17.1,19.13,33.42
,,,,2018-08-07 18:00:00,,,32,349.6,33.4,2.348,19.1,21.38,32.72
,,,,2018-08-07 19:00:00,,,32,349.6,32.7,2.042,21.4,23.71,31.39
,,,,2018-08-07 20:00:00,,,32,11.1,31.4,1.828,23.7,29.63,28.99
,,,,2018-08-07 21:00:00,,,32,54.2,29.0,1.235,29.6,36.35,25.76
,,,,2018-08-07 22:00:00,,,32,133.7,25.8,1.189,36.4,42.21,23.24
,,,,2018-08-07 23:00:00,,,32,158.0,23.2,1.439,42.2,48.88,20.92
,,,,2018-08-08 00:00:00,,,32,160.4,20.9,1.495,48.9,52.45,19.75
,,,,2018-08-08 01:00:00,,,32,157.9,19.8,1.282,52.5,56.4,18.46
,,,,2018-08-08 02:00:00,,,32,157.8,18.5,1.111,56.4,59.1,17.53
,,,,2018-08-08 03:00:00,,,32,151.2,17.5,1.088,59.1,61.84,16.66
,,,,2018-08-08 04:00:00,,,32,154.1,16.7,1.112,61.8,64.76,15.92
,,,,2018-08-08 05:00:00,,,32,156.9,15.9,1.316,64.8,67.59,15.24
,,,,2018-08-08 06:00:00,,,32,157.1,15.2,0.795,67.6,65.56,15.65
,,,,2018-08-08 07:00:00,,,32,136.5,15.7,0.694,65.6,58.89,17.78
,,,,2018-08-08 08:00:00,,,32,129.3,17.8,0.714999,58.9,51.97,19.74
,,,,2018-08-08 09:00:00,,,32,176.8,19.7,0.536,52.0,45.27,21.9
,,,,2018-08-08 10:00:00,,,32,197.0,21.9,0.662,45.3,38.38,24.33
,,,,2018-08-08 11:00:00,,,32,341.8,24.3,0.847,38.4,32.92,26.4
,,,,2018-08-08 12:00:00,,,32,299.9,26.4,0.949,32.9,28.99,28.51
,,,,2018-08-08 13:00:00,,,32,267.7,28.5,1.045,29.0,25.34,31.03
,,,,2018-08-08 14:00:00,,,32,16.5,31.0,1.27,25.3,24.39,32.71
,,,,2018-08-08 15:00:00,,,32,3.2,32.7,1.539,24.4,22.59,33.91
,,,,2018-08-08 16:00:00,,,32,318.1,33.9,1.486,22.6,21.92,34.47
,,,,2018-08-08 17:00:00,,,32,306.2,34.5,1.346,21.9,23.8,34.34
,,,,2018-08-08 18:00:00,,,32,269.5,34.3,1.624,23.8,26.12,33.04
,,,,2018-08-08 19:00:00,,,32,279.5,33.0,0.597998,26.1,26.83,32.22
,,,,2018-08-08 20:00:00,,,32,260.9,32.2,0.632,26.8,33.72,29.77
,,,,2018-08-08 21:00:00,,,32,164.2,29.8,1.138,33.7,44.18,26.18
,,,,2018-08-08 22:00:00,,,32,160.0,26.2,1.058,44.2,46.63,24.17
,,,,2018-08-08 23:00:00,,,32,157.7,24.2,1.304,46.6,49.37,22.62
,,,,2018-08-09 00:00:00,,,32,159.8,22.6,1.161,49.4,52.32,21.31
,,,,2018-08-09 01:00:00,,,32,157.4,21.3,1.137,52.3,57.31,19.88
,,,,2018-08-09 02:00:00,,,32,157.4,19.9,1.188,57.3,60.09,18.88
,,,,2018-08-09 03:00:00,,,32,154.6,18.9,0.841,60.1,59.93,18.62
,,,,2018-08-09 04:00:00,,,32,151.1,18.6,1.022,59.9,63.05,17.77
,,,,2018-08-09 05:00:00,,,32,148.0,17.8,1.104,63.1,64.83,17.14
,,,,2018-08-09 06:00:00,,,32,154.0,17.1,0.880999,64.8,64.05,17.39
,,,,2018-08-09 07:00:00,,,32,144.5,17.4,0.833998,64.1,59.62,19.24
,,,,2018-08-09 08:00:00,,,32,125.9,19.2,0.416,59.6,50.45,21.9
,,,,2018-08-09 09:00:00,,,32,154.9,21.9,0.453,50.5,43.2,24.04
,,,,2018-08-09 10:00:00,,,32,168.0,24.0,0.602998,43.2,38.1,25.89
,,,,2018-08-09 11:00:00,,,32,235.4,25.9,0.535,38.1,31.68,28.41
,,,,2018-08-09 12:00:00,,,32,181.8,28.4,0.911,31.7,29.32,30.08
,,,,2018-08-09 13:00:00,,,32,358.0,30.1,1.086,29.3,26.28,32.51
,,,,2018-08-09 14:00:00,,,32,14.0,32.5,1.581,26.3,22.84,34.49
,,,,2018-08-09 15:00:00,,,32,8.3,34.5,2.087,22.8,25.54,34.14
,,,,2018-08-09 16:00:00,,,32,311.8,34.1,1.74,25.5,27.02,33.08
,,,,2018-08-09 17:00:00,,,32,270.8,33.1,1.448,27.0,27.34,34.06
,,,,2018-08-09 18:00:00,,,32,273.2,34.1,0.901,27.3,31.7,33.04
,,,,2018-08-09 19:00:00,,,32,272.6,33.0,0.694998,31.7,35.07,31.39
,,,,2018-08-09 20:00:00,,,32,275.0,31.4,0.926998,35.1,42.31,28.6
,,,,2018-08-09 21:00:00,,,32,174.4,28.6,1.068,42.3,47.36,26.03
,,,,2018-08-09 22:00:00,,,32,160.9,26.0,1.413,47.4,48.56,24.02
,,,,2018-08-09 23:00:00,,,32,152.8,24.0,1.118,48.6,51.69,22.61
,,,,2018-08-10 00:00:00,,,32,153.3,22.6,0.907,51.7,48.94,22.41
,,,,2018-08-10 01:00:00,,,32,159.2,22.4,0.925998,48.9,50.66,21.28
,,,,2018-08-10 02:00:00,,,32,152.2,21.3,0.833998,50.7,53.96,19.88
,,,,2018-08-10 03:00:00,,,32,145.7,19.9,1.139,54.0,56.44,18.67
,,,,2018-08-10 04:00:00,,,32,154.3,18.7,1.023,56.4,60.01,17.51
,,,,2018-08-10 05:00:00,,,32,153.4,17.5,0.962,60.0,61.22,17.31
,,,,2018-08-10 06:00:00,,,32,149.2,17.3,0.750998,61.2,64.81,17.09
,,,,2018-08-10 07:00:00,,,32,145.1,17.1,0.906,64.8,60.64,18.37
,,,,2018-08-10 08:00:00,,,32,162.4,18.4,0.958998,60.6,52.37,21.22
,,,,2018-08-10 09:00:00,,,32,42.1,21.2,1.584,52.4,45.54,23.13
,,,,2018-08-10 10:00:00,,,32,21.9,23.1,1.819,45.5,40.39,25.29
,,,,2018-08-10 11:00:00,,,32,33.7,25.3,1.938,40.4,33.97,27.77
,,,,2018-08-10 12:00:00,,,32,28.3,27.8,2.617,34.0,25.54,30.73
,,,,2018-08-10 13:00:00,,,32,24.9,30.7,2.567,25.5,22.05,33.02
,,,,2018-08-10 14:00:00,,,32,19.7,33.0,2.929,22.1,18.66,34.95
,,,,2018-08-10 15:00:00,,,32,351.0,35.0,3.097,18.7,24.13,33.83
,,,,2018-08-10 16:00:00,,,32,313.0,33.8,2.993,24.1,21.95,35.11
,,,,2018-08-10 17:00:00,,,32,328.8,35.1,2.085,22.0,22.27,34.78
,,,,2018-08-10 18:00:00,,,32,24.3,34.8,2.184,22.3,21.63,34.14
,,,,2018-08-10 19:00:00,,,32,30.3,34.1,0.908999,21.6,24.79,32.9
,,,,2018-08-10 20:00:00,,,32,82.6,32.9,0.823,24.8,32.99,30.51
,,,,2018-08-10 21:00:00,,,32,90.5,30.5,1.028,33.0,43.33,27.13
,,,,2018-08-10 22:00:00,,,32,158.9,27.1,1.33,43.3,47.09,25.11
,,,,2018-08-10 23:00:00,,,32,152.9,25.1,1.073,47.1,53.78,23.06
,,,,2018-08-11 00:00:00,,,32,153.7,23.1,1.468,53.8,55.72,22.04
,,,,2018-08-11 01:00:00,,,32,153.3,22.0,1.476,55.7,56.15,21.69
,,,,2018-08-11 02:00:00,,,32,150.2,21.7,1.562,56.2,55.05,21.28
