ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
10.2,10.2,0.0,2018-06-12, None,24
1.2,1.2,0.0,2018-06-13, 0.0,24
