wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
100.0, 66.0, 3.3,0.0, 2.8,4.0, 8.8,8.7, 221.0, 0.0, 0.6,61.0,2020-04-15 00:00:00,16,,,,,,
32.0, 67.0, 1.8,0.0, 2.6,4.1, 8.4,8.3, 215.0, 0.0, 0.6,65.0,2020-04-15 01:00:00,16,,,,,,
160.0, 61.0, 4.0,0.0, 1.6,3.3, 8.7,7.9, 100.0, 0.0, 0.6,63.0,2020-04-15 02:00:00,16,,,,,,
319.0, 65.0, 4.1,0.0, 2.1,7.0, 8.3,8.3, 32.0, 0.0, 0.6,55.0,2020-04-15 03:00:00,16,,,,,,
267.0, 63.0, 3.3,0.0, 1.3,6.0, 7.9,7.6, 160.0, 0.0, 0.6,57.0,2020-04-15 04:00:00,16,,,,,,
343.0, 55.0, 7.0,0.0, -0.2,6.4, 8.3,7.5, 319.0, 0.0, 0.6,61.0,2020-04-15 05:00:00,16,,,,,,
41.0, 57.0, 6.0,0.0, -0.4,6.5, 7.6,9.4, 267.0, 0.0, 0.6,60.0,2020-04-15 06:00:00,16,,,,,,
59.0, 61.0, 6.4,0.0, 0.5,7.8, 7.5,10.7, 343.0, 0.0, 0.6,54.0,2020-04-15 07:00:00,16,,,,,,
12.0, None, None,0.0, None,7.1, None,11.8, None, None, None,44.0,2020-04-15 08:00:00,16,,,,,,
345.0, 54.0, 7.8,0.0, 1.8,19.6, 10.7,11.9, 59.0, 0.0, 0.6,36.0,2020-04-15 09:00:00,16,,,,,,
343.0, 44.0, 7.1,0.0, -0.1,16.6, 11.8,13.5, 12.0, 0.0, 0.6,29.0,2020-04-15 10:00:00,16,,,,,,
325.0, 36.0, 19.6,0.0, -2.7,16.7, 11.9,12.6, 345.0, 0.0, 0.6,24.0,2020-04-15 11:00:00,16,,,,,,
353.0, 29.0, 16.6,0.0, -4.2,7.9, 13.5,14.1, 343.0, 0.0, 0.6,20.0,2020-04-15 12:00:00,16,,,,,,
339.0, 24.0, 16.7,0.0, -7.4,16.7, 12.6,13.2, 325.0, 0.0, 0.6,20.0,2020-04-15 13:00:00,16,,,,,,
347.0, 20.0, 7.9,0.0, -8.5,9.3, 14.1,13.6, 353.0, 0.0, 0.6,21.0,2020-04-15 14:00:00,16,,,,,,
331.0, 20.0, 16.7,0.0, -9.3,12.3, 13.2,12.9, 339.0, 0.0, 0.6,19.0,2020-04-15 15:00:00,16,,,,,,
328.0, 21.0, 9.3,0.0, -8.3,10.7, 13.6,11.7, 347.0, 0.0, 0.6,22.0,2020-04-15 16:00:00,16,,,,,,
318.0, 19.0, 12.3,0.0, -10.2,9.8, 12.9,11.4, 331.0, 0.0, 0.6,22.0,2020-04-15 17:00:00,16,,,,,,
252.0, 22.0, 10.7,0.0, -9.3,3.3, 11.7,9.8, 328.0, 0.0, 0.4,25.0,2020-04-15 18:00:00,16,,,,,,
296.0, 22.0, 9.8,0.0, -9.6,9.1, 11.4,9.6, 318.0, 0.0, 0.2,24.0,2020-04-15 19:00:00,16,,,,,,
290.0, 25.0, 3.3,0.0, -9.3,8.7, 9.8,9.4, 252.0, 0.0, 0.2,23.0,2020-04-15 20:00:00,16,,,,,,
148.0, 24.0, 9.1,0.0, -10.0,1.0, 9.6,7.8, 296.0, 0.0, 0.0,28.0,2020-04-15 21:00:00,16,,,,,,
359.0, 23.0, 8.7,0.0, -10.7,3.8, 9.4,6.8, 290.0, 0.0, 0.0,32.0,2020-04-15 22:00:00,16,,,,,,
308.0, 28.0, 1.0,0.0, -9.6,8.7, 7.8,6.1, 148.0, 0.0, 0.0,33.0,2020-04-15 23:00:00,16,,,,,,
228.0, 32.0, 3.8,0.0, -8.7,1.4, 6.8,4.4, 359.0, 0.0, 0.0,38.0,2020-04-16 00:00:00,16,,,,,,
