wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
347.0, 86.0, 17.3,0.0, 0.3,27.0, 2.4,1.9, 353.0, 0.8, 12.0,84.0,2020-04-15 00:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, 83.0, 24.8,0.2, -0.3,31.6, 2.3,1.4, 349.0, 0.2, 12.2,86.0,2020-04-15 01:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, 84.0, 27.0,0.0, -0.5,29.2, 1.9,1.2, 347.0, 0.0, 12.2,84.0,2020-04-15 02:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, 86.0, 31.6,0.0, -0.7,34.2, 1.4,0.9, 357.0, 0.2, 12.4,82.0,2020-04-15 03:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, 84.0, 29.2,0.0, -1.2,33.8, 1.2,0.4, 1.0, 0.0, 12.4,84.0,2020-04-15 04:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, 82.0, 34.2,0.0, -1.8,29.8, 0.9,0.1, 353.0, 0.0, 12.4,82.0,2020-04-15 05:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 84.0, 33.8,0.0, -2.0,29.3, 0.4,0.0, 355.0, 0.0, 12.4,80.0,2020-04-15 06:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, 82.0, 29.8,0.0, -2.6,26.9, 0.1,0.4, 0.0, 0.0, 12.4,75.0,2020-04-15 07:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, None, None,0.0, None,30.3, None,2.2, None, None, None,65.0,2020-04-15 08:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0, 75.0, 26.9,0.0, -3.5,23.2, 0.4,3.1, 358.0, 0.0, 12.0,60.0,2020-04-15 09:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
