pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
1.9, 2.9,2.937,62.42, 0.0, None, 3.7, 62.0, 1.3,2022-10-29 00:00:00, None, -3.0,44
1.9, 3.3,3.263,58.87, 0.0, None, 3.7, 59.0, 1.3,2022-10-29 01:00:00, None, -4.0,44
1.5, 2.5,2.523,63.1, 0.0, None, 3.7, 63.0, 1.3,2022-10-29 02:00:00, None, -4.0,44
1.1, 2.5,2.524,65.96, 0.0, None, 3.7, 66.0, 1.3,2022-10-29 03:00:00, None, -3.0,44
0.7, 2.0,1.983,71.04, 0.0, None, 3.7, 71.0, 1.3,2022-10-29 04:00:00, None, -3.0,44
0.4, 2.0,2.033,70.44, 0.0, None, 3.7, 70.0, 1.3,2022-10-29 05:00:00, None, -3.0,44
0.2, 1.5,1.52,75.76, 0.0, None, 3.7, 76.0, 1.3,2022-10-29 06:00:00, None, -3.0,44
0.2, 1.2,1.242,79.39, 0.0, None, 1.5, 79.0, 1.0,2022-10-29 07:00:00, None, -2.0,44
0.2, 1.5,1.549,77.96, 0.0, None, 2.3, 78.0, 1.0,2022-10-29 08:00:00, None, -2.0,44
0.0, 1.7,1.68,80.9, 0.0, None, 2.3, 81.0, 1.0,2022-10-29 09:00:00, None, -1.0,44
0.0, 2.7,2.71,76.08, 0.0, None, 3.4, 76.0, 1.0,2022-10-29 10:00:00, None, -1.0,44
0.0, 6.1,6.079,53.48, 0.0, None, 6.2, 53.0, 1.0,2022-10-29 11:00:00, None, -3.0,44
0.0, 6.0,5.99,56.43, 0.0, None, 6.2, 56.0, 1.0,2022-10-29 12:00:00, None, -2.0,44
0.0, 6.5,6.535,52.43, 0.0, None, 6.6, 52.0, 1.0,2022-10-29 13:00:00, None, -3.0,44
0.0, 6.2,6.203,53.96, 0.0, None, 6.6, 54.0, 1.0,2022-10-29 14:00:00, None, -2.0,44
0.0, 5.8,5.758,57.09, 0.0, None, 6.6, 57.0, 1.0,2022-10-29 15:00:00, None, -2.0,44
0.0, 6.0,5.997,53.35, 0.0, None, 6.6, 53.0, 1.0,2022-10-29 16:00:00, None, -3.0,44
0.0, 5.9,5.897,54.13, 0.0, None, 6.6, 54.0, 1.0,2022-10-29 17:00:00, None, -3.0,44
0.0, 5.5,5.488,56.39, 0.0, None, 6.6, 56.0, 1.0,2022-10-29 18:00:00, None, -2.0,44
0.0, 4.9,4.947,59.25, 0.0, None, 5.5, 59.0, 4.9,2022-10-29 19:00:00, None, -2.0,44
0.0, 4.9,4.943,56.55, 0.0, None, 5.5, 57.0, 4.8,2022-10-29 20:00:00, None, -3.0,44
0.0, 4.7,4.659,54.93, 0.0, None, 5.5, 55.0, 3.2,2022-10-29 21:00:00, None, -4.0,44
0.0, 3.5,3.534,60.97, 0.0, None, 5.5, 61.0, 3.2,2022-10-29 22:00:00, None, -3.0,44
