wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
192.0, 63.0, 11.8, 0.0, -4.2, 14.4, 2.1, 1.9, 175.0, 0.0, 0.0, 67.0,2022-10-29 00:00:00, None,44
190.0, 64.0, None, 0.0, -4.0, 11.0, 2.1, 2.0, 177.0, 0.0, 0.0, 66.0,2022-10-29 01:00:00, None,44
191.0, 67.0, 14.4, 0.0, -3.6, 10.3, 1.9, 2.1, 192.0, 0.0, 0.0, 68.0,2022-10-29 02:00:00, None,44
185.0, 66.0, None, 0.0, -3.7, 10.1, 2.0, 2.0, 190.0, 0.0, 0.0, 68.0,2022-10-29 03:00:00, None,44
180.0, 68.0, 10.3, 0.0, -3.2, 9.7, 2.1, 2.0, 191.0, 0.0, 0.0, 68.0,2022-10-29 04:00:00, None,44
177.0, 68.0, 10.1, 0.0, -3.3, 8.1, 2.0, 2.0, 185.0, 0.0, 0.0, 66.0,2022-10-29 05:00:00, None,44
177.0, 68.0, 9.7, 0.0, -3.3, 6.2, 2.0, 1.9, 180.0, 0.0, 0.0, 67.0,2022-10-29 06:00:00, None,44
189.0, 66.0, 8.1, 0.0, -3.7, 8.2, 2.0, 2.4, 177.0, 0.0, 0.0, 65.0,2022-10-29 07:00:00, None,44
191.0, 67.0, 6.2, 0.0, -3.6, 7.2, 1.9, 3.0, 177.0, 0.0, 0.0, 63.0,2022-10-29 08:00:00, None,44
198.0, 65.0, 8.2, 0.0, -3.5, 13.2, 2.4, 5.9, 189.0, 0.0, 0.0, 54.0,2022-10-29 09:00:00, None,44
213.0, None, None, 0.0, None, 12.6, None, 5.0, None, None, None, 59.0,2022-10-29 10:00:00, None,44
225.0, None, None, 0.0, None, 13.2, None, 4.8, None, None, None, 60.0,2022-10-29 11:00:00, None,44
201.0, None, None, 0.0, None, 12.9, None, 4.2, None, None, None, 62.0,2022-10-29 12:00:00, None,44
197.0, None, None, 0.0, None, 12.3, None, 4.8, None, None, None, 60.0,2022-10-29 13:00:00, None,44
222.0, None, None, 0.0, None, 12.3, None, 4.3, None, None, None, 64.0,2022-10-29 14:00:00, None,44
205.0, 60.0, 12.3, 0.0, -2.3, 11.7, 4.8, 3.3, 197.0, 0.0, None, 69.0,2022-10-29 15:00:00, None,44
195.0, None, None, 0.0, None, 11.6, None, 3.2, None, None, None, 69.0,2022-10-29 16:00:00, None,44
189.0, 69.0, 11.7, 0.0, -1.8, 11.6, 3.3, 3.4, 205.0, 0.0, 0.0, 68.0,2022-10-29 17:00:00, None,44
196.0, 69.0, 11.6, 0.0, -1.9, 13.2, 3.2, 3.3, 195.0, 0.0, 0.0, 68.0,2022-10-29 18:00:00, None,44
205.0, 68.0, 11.6, 0.0, -1.9, 12.1, 3.4, 3.0, 189.0, 0.0, 0.0, 69.0,2022-10-29 19:00:00, None,44
213.0, 68.0, 13.2, 0.0, -2.0, 11.5, 3.3, 2.7, 196.0, 0.0, 0.0, 67.0,2022-10-29 20:00:00, None,44
201.0, 69.0, 12.1, 0.0, -2.1, 14.4, 3.0, 2.9, 205.0, 0.0, 0.0, 59.0,2022-10-29 21:00:00, None,44
186.0, 67.0, 11.5, 0.0, -2.8, 12.2, 2.7, 3.0, 213.0, 0.0, 0.0, 59.0,2022-10-29 22:00:00, None,44
, 59.0, 14.4, None, -4.3, None, 2.9, None, 201.0, 0.0, 0.0, None,2022-10-29 23:00:00, None,44
166.0, 59.0, 12.2, 0.0, -4.2, 11.8, 3.0, 3.3, 186.0, 0.0, 0.0, 60.0,2022-10-30 00:00:00, None,44
161.0, 58.0, 10.4, 0.0, -4.3, 10.5, 3.2, 3.1, 169.0, 0.0, 0.0, 64.0,2022-10-30 01:00:00, None,44
178.0, 60.0, 11.8, 0.0, -3.7, 12.1, 3.3, 2.9, 166.0, 0.0, 0.0, 70.0,2022-10-30 02:00:00, None,44
164.0, 64.0, 10.5, 0.0, -3.0, 11.4, 3.1, 2.4, 161.0, 0.0, 0.0, 79.0,2022-10-30 03:00:00, None,44
163.0, 70.0, 12.1, 0.2, -2.0, 12.1, 2.9, 1.9, 178.0, 0.0, 0.0, 85.0,2022-10-30 04:00:00, None,44
169.0, 79.0, 11.4, 0.0, -0.9, 10.9, 2.4, 2.1, 164.0, 0.0, 0.0, 84.0,2022-10-30 05:00:00, None,44
158.0, 85.0, 12.1, 0.2, -0.4, 9.2, 1.9, 1.9, 163.0, 0.2, 0.2, 89.0,2022-10-30 06:00:00, None,44
154.0, 84.0, 10.9, 0.0, -0.3, 8.5, 2.1, 1.8, 169.0, 0.0, 0.2, 92.0,2022-10-30 07:00:00, None,44
133.0, 89.0, 9.2, 0.2, 0.3, 6.1, 1.9, 2.1, 158.0, 0.2, 0.4, 93.0,2022-10-30 08:00:00, None,44
120.0, 92.0, 8.5, 0.0, 0.6, 4.7, 1.8, 3.7, 154.0, 0.0, 0.4, 90.0,2022-10-30 09:00:00, None,44
212.0, 93.0, 6.1, 0.0, 1.1, 10.6, 2.1, 5.8, 133.0, 0.2, 0.6, 79.0,2022-10-30 10:00:00, None,44
219.0, 90.0, 4.7, 0.0, 2.2, 12.3, 3.7, 7.3, 120.0, 0.0, 0.6, 65.0,2022-10-30 11:00:00, None,44
238.0, 79.0, 10.6, 0.0, 2.4, 7.9, 5.8, 5.8, 212.0, 0.0, 0.6, 73.0,2022-10-30 12:00:00, None,44
225.0, 65.0, 12.3, 0.0, 1.2, 9.4, 7.3, 6.0, 219.0, 0.0, 0.6, 69.0,2022-10-30 13:00:00, None,44
213.0, 73.0, 7.9, 0.0, 1.3, 11.3, 5.8, 5.6, 238.0, 0.0, 0.6, 69.0,2022-10-30 14:00:00, None,44
232.0, 69.0, 9.4, 0.0, 0.7, 12.4, 6.0, 5.2, 225.0, 0.0, 0.6, 68.0,2022-10-30 15:00:00, None,44
226.0, 69.0, 11.3, 0.0, 0.4, 11.4, 5.6, 4.1, 213.0, 0.0, 0.6, 71.0,2022-10-30 16:00:00, None,44
225.0, 68.0, 12.4, 0.0, -0.2, 9.6, 5.2, 3.6, 232.0, 0.0, 0.6, 75.0,2022-10-30 17:00:00, None,44
235.0, 71.0, 11.4, 0.0, -0.7, 8.2, 4.1, 3.2, 226.0, 0.0, 0.6, 77.0,2022-10-30 18:00:00, None,44
201.0, 75.0, 9.6, 0.0, -0.4, 11.9, 3.6, 2.9, 225.0, 0.0, 0.6, 79.0,2022-10-30 19:00:00, None,44
208.0, 77.0, 8.2, 0.0, -0.4, 11.1, 3.2, 2.6, 235.0, 0.0, 0.6, 81.0,2022-10-30 20:00:00, None,44
205.0, 79.0, 11.9, 0.0, -0.4, 12.9, 2.9, 2.7, 201.0, 0.0, 0.6, 80.0,2022-10-30 21:00:00, None,44
206.0, 81.0, 11.1, 0.0, -0.3, 11.3, 2.6, 2.5, 208.0, 0.0, 0.6, 81.0,2022-10-30 22:00:00, None,44
, 80.0, 12.9, None, -0.4, None, 2.7, None, 205.0, 0.0, 0.6, None,2022-10-30 23:00:00, None,44
203.0, 81.0, 11.3, 0.0, -0.4, 6.7, 2.5, 1.9, 206.0, 0.0, 0.6, 85.0,2022-10-31 00:00:00, None,44
195.0, 86.0, 6.9, 0.0, -0.1, 4.6, 2.0, 1.7, 207.0, 0.0, 0.6, 84.0,2022-10-31 01:00:00, None,44
199.0, 85.0, 6.7, 0.0, -0.4, 6.3, 1.9, 1.3, 203.0, 0.0, 0.6, 85.0,2022-10-31 02:00:00, None,44
201.0, 84.0, 4.6, 0.0, -0.7, 6.6, 1.7, 0.4, 195.0, 0.0, 0.6, 88.0,2022-10-31 03:00:00, None,44
134.0, 85.0, 6.3, 0.0, -0.9, 3.1, 1.3, 0.5, 199.0, 0.0, 0.6, 87.0,2022-10-31 04:00:00, None,44
152.0, 88.0, 6.6, 0.0, -1.4, 4.4, 0.4, -0.3, 201.0, 0.0, 0.6, 89.0,2022-10-31 05:00:00, None,44
140.0, 87.0, 3.1, 0.0, -1.4, 6.0, 0.5, -0.2, 134.0, 0.0, 0.4, 89.0,2022-10-31 06:00:00, None,44
154.0, 89.0, 4.4, 0.0, -1.9, 8.5, -0.3, 1.1, 152.0, 0.0, 0.4, 84.0,2022-10-31 07:00:00, None,44
159.0, 89.0, None, 0.0, -1.8, 7.3, -0.2, 2.2, 140.0, 0.0, 0.2, 85.0,2022-10-31 08:00:00, None,44
166.0, 84.0, 8.5, 0.0, -1.3, 8.2, 1.1, 3.6, 154.0, 0.0, 0.2, 81.0,2022-10-31 09:00:00, None,44
207.0, 85.0, 7.3, 0.0, -0.1, 13.8, 2.2, 5.0, 159.0, 0.0, 0.0, 73.0,2022-10-31 10:00:00, None,44
208.0, 81.0, 8.2, 0.0, 0.6, 16.8, 3.6, 5.8, 166.0, 0.0, 0.0, 70.0,2022-10-31 11:00:00, None,44
216.0, 73.0, 13.8, 0.0, 0.6, 12.7, 5.0, 6.2, 207.0, 0.0, 0.0, 61.0,2022-10-31 12:00:00, None,44
