RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
91.3, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.427, None, None, None, None, None, None, None, None, None,2017-07-30 00:00:00, None,31
91.9, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.427, None, None, None, None, None, None, None, None, None,2017-07-30 01:00:00, None,31
91.1, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.427, None, None, None, None, None, None, None, None, None,2017-07-30 02:00:00, None,31
91.8, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.332, None, None, None, None, None, None, None, None, None,2017-07-30 03:00:00, None,31
93.0, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.238, None, None, None, None, None, None, None, None, None,2017-07-30 04:00:00, None,31
95.0, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 5.813, None, None, None, None, None, None, None, None, None,2017-07-30 05:00:00, None,31
96.2, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 5.577, None, None, None, None, None, None, None, None, None,2017-07-30 06:00:00, None,31
96.7, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 5.529, None, None, None, None, None, None, None, None, None,2017-07-30 07:00:00, None,31
96.5, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 5.671, None, None, None, None, None, None, None, None, None,2017-07-30 08:00:00, None,31
96.7, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 5.86, None, None, None, None, None, None, None, None, None,2017-07-30 09:00:00, None,31
95.3, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 6.285, None, None, None, None, None, None, None, None, None,2017-07-30 10:00:00, None,31
96.4, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 6.569, None, None, None, None, None, None, None, None, None,2017-07-30 11:00:00, None,31
94.6, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 7.51, None, None, None, None, None, None, None, None, None,2017-07-30 12:00:00, None,31
93.4, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 7.84, None, None, None, None, None, None, None, None, None,2017-07-30 13:00:00, None,31
91.6, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 7.8, None, None, None, None, None, None, None, None, None,2017-07-30 14:00:00, None,31
91.2, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 7.66, None, None, None, None, None, None, None, None, None,2017-07-30 15:00:00, None,31
88.7, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None,2017-07-30 16:00:00, None,31
88.5, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 8.13, None, None, None, None, None, None, None, None, None,2017-07-30 17:00:00, None,31
92.6, None, None, None, None, None, None, None, 8.0, None, None, None, None, None, None, None, None, 8.65, None, None, None, None, None, None, None, None, None,2017-07-30 18:00:00, None,31
87.9, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 8.36, None, None, None, None, None, None, None, None, None,2017-07-30 19:00:00, None,31
81.2, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 7.89, None, None, None, None, None, None, None, None, None,2017-07-30 20:00:00, None,31
89.0, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 7.18, None, None, None, None, None, None, None, None, None,2017-07-30 21:00:00, None,31
91.4, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 6.947, None, None, None, None, None, None, None, None, None,2017-07-30 22:00:00, None,31
92.4, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 6.805, None, None, None, None, None, None, None, None, None,2017-07-30 23:00:00, None,31
93.0, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 6.569, None, None, None, None, None, None, None, None, None,2017-07-31 00:00:00, None,31
94.5, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 6.474, None, None, None, None, None, None, None, None, None,2017-07-31 01:00:00, None,31
93.7, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.332, None, None, None, None, None, None, None, None, None,2017-07-31 02:00:00, None,31
93.6, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.191, None, None, None, None, None, None, None, None, None,2017-07-31 03:00:00, None,31
92.4, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.238, None, None, None, None, None, None, None, None, None,2017-07-31 04:00:00, None,31
93.3, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.096, None, None, None, None, None, None, None, None, None,2017-07-31 05:00:00, None,31
93.8, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.002, None, None, None, None, None, None, None, None, None,2017-07-31 06:00:00, None,31
95.3, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 6.332, None, None, None, None, None, None, None, None, None,2017-07-31 07:00:00, None,31
91.9, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.663, None, None, None, None, None, None, None, None, None,2017-07-31 08:00:00, None,31
95.2, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 6.805, None, None, None, None, None, None, None, None, None,2017-07-31 09:00:00, None,31
90.7, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 7.61, None, None, None, None, None, None, None, None, None,2017-07-31 10:00:00, None,31
83.6, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 8.64, None, None, None, None, None, None, None, None, None,2017-07-31 11:00:00, None,31
73.4, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 11.26, None, None, None, None, None, None, None, None, None,2017-07-31 12:00:00, None,31
64.34, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 13.41, None, None, None, None, None, None, None, None, None,2017-07-31 13:00:00, None,31
55.22, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 16.08, None, None, None, None, None, None, None, None, None,2017-07-31 14:00:00, None,31
41.77, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 17.18, None, None, None, None, None, None, None, None, None,2017-07-31 15:00:00, None,31
51.14, None, None, None, None, None, None, None, 8.0, None, None, None, None, None, None, None, None, 17.75, None, None, None, None, None, None, None, None, None,2017-07-31 16:00:00, None,31
44.46, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 16.36, None, None, None, None, None, None, None, None, None,2017-07-31 17:00:00, None,31
51.34, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 14.45, None, None, None, None, None, None, None, None, None,2017-07-31 18:00:00, None,31
47.13, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 15.23, None, None, None, None, None, None, None, None, None,2017-07-31 19:00:00, None,31
52.21, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 15.18, None, None, None, None, None, None, None, None, None,2017-07-31 20:00:00, None,31
63.23, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 12.45, None, None, None, None, None, None, None, None, None,2017-07-31 21:00:00, None,31
71.2, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 10.41, None, None, None, None, None, None, None, None, None,2017-07-31 22:00:00, None,31
70.2, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 9.86, None, None, None, None, None, None, None, None, None,2017-07-31 23:00:00, None,31
70.3, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 9.31, None, None, None, None, None, None, None, None, None,2017-08-01 00:00:00, None,31
74.8, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 8.55, None, None, None, None, None, None, None, None, None,2017-08-01 01:00:00, None,31
79.0, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 7.56, None, None, None, None, None, None, None, None, None,2017-08-01 02:00:00, None,31
80.8, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 7.23, None, None, None, None, None, None, None, None, None,2017-08-01 03:00:00, None,31
83.3, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 6.758, None, None, None, None, None, None, None, None, None,2017-08-01 04:00:00, None,31
83.3, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 6.474, None, None, None, None, None, None, None, None, None,2017-08-01 05:00:00, None,31
85.8, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 6.285, None, None, None, None, None, None, None, None, None,2017-08-01 06:00:00, None,31
87.5, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 6.616, None, None, None, None, None, None, None, None, None,2017-08-01 07:00:00, None,31
86.3, None, None, None, None, None, None, None, 6.0, None, None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None,2017-08-01 08:00:00, None,31
78.2, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 9.07, None, None, None, None, None, None, None, None, None,2017-08-01 09:00:00, None,31
69.85, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 12.09, None, None, None, None, None, None, None, None, None,2017-08-01 10:00:00, None,31
64.08, None, None, None, None, None, None, None, 8.0, None, None, None, None, None, None, None, None, 14.41, None, None, None, None, None, None, None, None, None,2017-08-01 11:00:00, None,31
53.71, None, None, None, None, None, None, None, 8.0, None, None, None, None, None, None, None, None, 17.09, None, None, None, None, None, None, None, None, None,2017-08-01 12:00:00, None,31
49.41, None, None, None, None, None, None, None, 8.0, None, None, None, None, None, None, None, None, 18.38, None, None, None, None, None, None, None, None, None,2017-08-01 13:00:00, None,31
36.35, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 19.18, None, None, None, None, None, None, None, None, None,2017-08-01 14:00:00, None,31
45.13, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 18.69, None, None, None, None, None, None, None, None, None,2017-08-01 15:00:00, None,31
41.44, None, None, None, None, None, None, None, 7.0, None, None, None, None, None, None, None, None, 20.77, None, None, None, None, None, None, None, None, None,2017-08-01 16:00:00, None,31
34.37, None, None, None, None, None, None, None, 3.0, None, None, None, None, None, None, None, None, 19.42, None, None, None, None, None, None, None, None, None,2017-08-01 17:00:00, None,31
47.84, None, None, None, None, None, None, None, 8.0, None, None, None, None, None, None, None, None, 18.79, None, None, None, None, None, None, None, None, None,2017-08-01 18:00:00, None,31
44.08, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 17.85, None, None, None, None, None, None, None, None, None,2017-08-01 19:00:00, None,31
43.09, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 16.87, None, None, None, None, None, None, None, None, None,2017-08-01 20:00:00, None,31
47.19, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 15.99, None, None, None, None, None, None, None, None, None,2017-08-01 21:00:00, None,31
52.15, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 13.96, None, None, None, None, None, None, None, None, None,2017-08-01 22:00:00, None,31
56.44, None, None, None, None, None, None, None, 4.0, None, None, None, None, None, None, None, None, 12.49, None, None, None, None, None, None, None, None, None,2017-08-01 23:00:00, None,31
63.3, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 11.5, None, None, None, None, None, None, None, None, None,2017-08-02 00:00:00, None,31
65.22, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 10.76, None, None, None, None, None, None, None, None, None,2017-08-02 01:00:00, None,31
67.54, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 10.3, None, None, None, None, None, None, None, None, None,2017-08-02 02:00:00, None,31
70.6, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 10.06, None, None, None, None, None, None, None, None, None,2017-08-02 03:00:00, None,31
72.8, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 9.4, None, None, None, None, None, None, None, None, None,2017-08-02 04:00:00, None,31
75.0, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 8.88, None, None, None, None, None, None, None, None, None,2017-08-02 05:00:00, None,31
78.5, None, None, None, None, None, None, None, 5.0, None, None, None, None, None, None, None, None, 8.88, None, None, None, None, None, None, None, None, None,2017-08-02 06:00:00, None,31
