pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,6.3, 193.0, None, None,662.0,1201.0, None,2016-05-13 00:00:00, None,20
None, None, None, None,3.6, 193.0, None, None,661.0,1200.0, None,2016-05-13 01:00:00, None,20
None, None, None, None,2.1, 195.0, None, None,661.0,1199.0, None,2016-05-13 02:00:00, None,20
None, None, None, None,0.7, 194.0, None, None,661.0,1196.0, None,2016-05-13 03:00:00, None,20
None, None, None, None,0.5, 194.0, None, None,662.0,1192.0, None,2016-05-13 04:00:00, None,20
None, None, None, None,0.0, 195.0, None, None,662.0,1190.0, None,2016-05-13 05:00:00, None,20
None, None, None, None,-0.5, 195.0, None, None,662.0,1188.0, None,2016-05-13 06:00:00, None,20
None, None, None, None,-1.0, 194.0, None, None,662.0,1186.0, None,2016-05-13 07:00:00, None,20
None, None, None, None,-1.4, 195.0, None, None,662.0,1184.0, None,2016-05-13 08:00:00, None,20
None, None, None, None,-1.8, 195.0, None, None,662.0,1183.0, None,2016-05-13 09:00:00, None,20
None, None, None, None,-2.1, 195.0, None, None,663.0,1182.0, None,2016-05-13 10:00:00, None,20
None, None, None, None,-2.3, 194.0, None, None,663.0,1183.0, None,2016-05-13 11:00:00, None,20
None, None, None, None,-2.5, 194.0, None, None,662.0,1185.0, None,2016-05-13 12:00:00, None,20
None, None, None, None,-2.4, 194.0, None, None,663.0,1187.0, None,2016-05-13 13:00:00, None,20
None, None, None, None,-1.6, 193.0, None, None,663.0,1188.0, None,2016-05-13 14:00:00, None,20
None, None, None, None,-0.4, 193.0, None, None,663.0,1188.0, None,2016-05-13 15:00:00, None,20
None, None, None, None,1.0, 193.0, None, None,663.0,1177.0, None,2016-05-13 16:00:00, None,20
None, None, None, None,2.7, 192.0, None, None,662.0,1178.0, None,2016-05-13 17:00:00, None,20
None, None, None, None,3.2, 193.0, None, None,662.0,1181.0, None,2016-05-13 18:00:00, None,20
