AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
14.7,0.0,4.9, None,2017-08-13 00:00:00,139.0,95.0,33
14.6,0.254,3.5, None,2017-08-13 00:15:00,209.0,96.0,33
14.5,0.508,2.3, None,2017-08-13 00:30:00,82.0,97.0,33
14.4,0.254,3.5, None,2017-08-13 00:45:00,115.0,98.0,33
14.4,0.508,4.0, None,2017-08-13 01:00:00,109.0,98.0,33
14.4,0.508,2.9, None,2017-08-13 01:15:00,191.0,98.0,33
14.5,0.254,3.2, None,2017-08-13 01:30:00,166.0,98.0,33
14.5,0.254,2.4, None,2017-08-13 01:45:00,132.0,98.0,33
14.5,0.0,3.1, None,2017-08-13 02:00:00,96.0,98.0,33
14.5,0.254,3.8, None,2017-08-13 02:15:00,84.0,98.0,33
14.5,0.0,2.3, None,2017-08-13 02:30:00,153.0,98.0,33
14.5,0.254,5.7, None,2017-08-13 02:45:00,211.0,98.0,33
14.5,0.0,3.6, None,2017-08-13 03:00:00,285.0,98.0,33
14.4,0.254,7.7, None,2017-08-13 03:15:00,248.0,98.0,33
14.4,0.0,7.0, None,2017-08-13 03:30:00,216.0,97.0,33
14.4,0.0,4.1, None,2017-08-13 03:45:00,279.0,97.0,33
14.5,0.0,6.6, None,2017-08-13 04:00:00,204.0,95.0,33
14.4,0.0,8.2, None,2017-08-13 04:15:00,210.0,95.0,33
14.3,0.0,8.9, None,2017-08-13 04:30:00,227.0,94.0,33
14.3,0.0,9.3, None,2017-08-13 04:45:00,214.0,94.0,33
14.3,0.0,7.0, None,2017-08-13 05:00:00,194.0,93.0,33
13.7,0.0,4.3, None,2017-08-13 05:15:00,333.0,96.0,33
13.7,0.0,3.3, None,2017-08-13 05:30:00,249.0,96.0,33
13.5,0.0,3.5, None,2017-08-13 05:45:00,242.0,97.0,33
13.5,0.0,2.9, None,2017-08-13 06:00:00,249.0,98.0,33
14.0,0.0,4.6, None,2017-08-13 06:15:00,210.0,97.0,33
14.6,0.0,6.3, None,2017-08-13 06:30:00,139.0,92.0,33
15.4,0.0,3.9, None,2017-08-13 06:45:00,258.0,87.0,33
15.6,0.0,4.2, None,2017-08-13 07:00:00,224.0,88.0,33
15.1,0.0,4.3, None,2017-08-13 07:15:00,221.0,85.0,33
15.4,0.0,8.0, None,2017-08-13 07:30:00,184.0,84.0,33
15.3,0.0,10.3, None,2017-08-13 07:45:00,226.0,73.0,33
15.5,0.0,5.0, None,2017-08-13 08:00:00,268.0,74.0,33
15.7,0.0,3.2, None,2017-08-13 08:15:00,76.0,74.0,33
15.3,0.0,5.7, None,2017-08-13 08:30:00,249.0,85.0,33
15.1,0.0,8.3, None,2017-08-13 08:45:00,252.0,74.0,33
15.1,0.0,5.1, None,2017-08-13 09:00:00,275.0,70.0,33
15.5,0.0,8.1, None,2017-08-13 09:15:00,298.0,76.0,33
16.6,0.0,4.5, None,2017-08-13 09:30:00,238.0,65.0,33
16.6,0.0,8.1, None,2017-08-13 09:45:00,318.0,62.0,33
17.3,0.0,11.2, None,2017-08-13 10:00:00,245.0,65.0,33
18.2,0.0,11.2, None,2017-08-13 10:15:00,237.0,57.0,33
18.2,0.0,14.3, None,2017-08-13 10:30:00,265.0,56.0,33
18.0,0.0,19.4, None,2017-08-13 10:45:00,274.0,56.0,33
18.4,0.0,13.2, None,2017-08-13 11:00:00,273.0,54.0,33
18.4,0.0,17.8, None,2017-08-13 11:15:00,229.0,58.0,33
19.1,0.0,14.5, None,2017-08-13 11:30:00,247.0,53.0,33
19.6,0.0,17.0, None,2017-08-13 11:45:00,251.0,48.0,33
20.2,0.0,14.7, None,2017-08-13 12:00:00,245.0,46.0,33
20.8,0.0,11.9, None,2017-08-13 12:15:00,269.0,45.0,33
20.5,0.0,14.6, None,2017-08-13 12:30:00,265.0,47.0,33
21.2,0.0,14.0, None,2017-08-13 12:45:00,245.0,44.0,33
21.0,0.0,15.2, None,2017-08-13 13:00:00,257.0,44.0,33
20.8,0.0,16.9, None,2017-08-13 13:15:00,255.0,42.0,33
20.7,0.0,16.3, None,2017-08-13 13:30:00,267.0,43.0,33
20.8,0.0,17.2, None,2017-08-13 13:45:00,254.0,41.0,33
21.3,0.0,13.5, None,2017-08-13 14:00:00,248.0,41.0,33
21.3,0.0,16.1, None,2017-08-13 14:15:00,262.0,39.0,33
21.1,0.0,15.6, None,2017-08-13 14:30:00,246.0,40.0,33
20.9,0.0,16.3, None,2017-08-13 14:45:00,259.0,40.0,33
21.3,0.0,13.7, None,2017-08-13 15:00:00,273.0,39.0,33
21.0,0.0,18.9, None,2017-08-13 15:15:00,245.0,41.0,33
21.4,0.0,12.4, None,2017-08-13 15:30:00,239.0,41.0,33
21.5,0.0,12.5, None,2017-08-13 15:45:00,268.0,41.0,33
21.1,0.0,16.2, None,2017-08-13 16:00:00,260.0,40.0,33
21.0,0.0,14.0, None,2017-08-13 16:15:00,272.0,42.0,33
20.1,0.0,17.9, None,2017-08-13 16:30:00,259.0,43.0,33
19.8,0.0,17.7, None,2017-08-13 16:45:00,261.0,43.0,33
19.6,0.0,15.4, None,2017-08-13 17:00:00,256.0,45.0,33
19.2,0.0,16.8, None,2017-08-13 17:15:00,255.0,44.0,33
18.8,0.0,17.4, None,2017-08-13 17:30:00,261.0,44.0,33
18.4,0.0,16.5, None,2017-08-13 17:45:00,266.0,44.0,33
18.1,0.0,12.0, None,2017-08-13 18:00:00,278.0,46.0,33
18.1,0.0,5.2, None,2017-08-13 18:15:00,108.0,48.0,33
16.8,0.0,3.4, None,2017-08-13 18:30:00,91.0,51.0,33
16.1,0.0,5.3, None,2017-08-13 18:45:00,123.0,54.0,33
15.2,0.0,6.1, None,2017-08-13 19:00:00,131.0,53.0,33
15.0,0.0,5.3, None,2017-08-13 19:15:00,140.0,56.0,33
14.7,0.0,6.1, None,2017-08-13 19:30:00,47.0,54.0,33
14.6,0.0,7.7, None,2017-08-13 19:45:00,43.0,56.0,33
14.3,0.0,7.0, None,2017-08-13 20:00:00,62.0,57.0,33
14.0,0.0,3.4, None,2017-08-13 20:15:00,316.0,59.0,33
13.6,0.0,9.5, None,2017-08-13 20:30:00,243.0,65.0,33
13.1,0.0,8.6, None,2017-08-13 20:45:00,223.0,67.0,33
12.9,0.0,6.1, None,2017-08-13 21:00:00,260.0,71.0,33
12.7,0.0,8.0, None,2017-08-13 21:15:00,240.0,71.0,33
12.3,0.0,7.9, None,2017-08-13 21:30:00,226.0,72.0,33
12.1,0.0,9.3, None,2017-08-13 21:45:00,269.0,74.0,33
11.8,0.0,8.3, None,2017-08-13 22:00:00,252.0,77.0,33
11.7,0.0,8.7, None,2017-08-13 22:15:00,244.0,79.0,33
11.4,0.0,13.2, None,2017-08-13 22:30:00,209.0,78.0,33
11.5,0.0,9.3, None,2017-08-13 22:45:00,220.0,78.0,33
11.1,0.0,11.0, None,2017-08-13 23:00:00,231.0,80.0,33
11.0,0.0,11.1, None,2017-08-13 23:15:00,211.0,82.0,33
10.9,0.0,10.6, None,2017-08-13 23:30:00,226.0,82.0,33
10.7,0.0,11.5, None,2017-08-13 23:45:00,232.0,84.0,33
10.6,0.0,9.1, None,2017-08-14 00:00:00,231.0,85.0,33
10.5,0.0,8.4, None,2017-08-14 00:15:00,240.0,86.0,33
10.7,0.0,7.4, None,2017-08-14 00:30:00,234.0,84.0,33
10.9,0.0,9.6, None,2017-08-14 00:45:00,236.0,82.0,33
10.8,0.0,9.2, None,2017-08-14 01:00:00,232.0,84.0,33
10.7,0.0,10.6, None,2017-08-14 01:15:00,219.0,84.0,33
10.8,0.0,8.6, None,2017-08-14 01:30:00,235.0,84.0,33
10.7,0.0,10.6, None,2017-08-14 01:45:00,253.0,85.0,33
10.8,0.0,10.6, None,2017-08-14 02:00:00,237.0,85.0,33
10.8,0.0,8.0, None,2017-08-14 02:15:00,243.0,86.0,33
10.9,0.0,9.1, None,2017-08-14 02:30:00,242.0,85.0,33
10.8,0.0,9.2, None,2017-08-14 02:45:00,251.0,85.0,33
10.9,0.0,10.7, None,2017-08-14 03:00:00,264.0,86.0,33
10.9,0.0,7.5, None,2017-08-14 03:15:00,265.0,86.0,33
10.9,0.0,9.0, None,2017-08-14 03:30:00,276.0,86.0,33
10.9,0.0,9.6, None,2017-08-14 03:45:00,274.0,86.0,33
10.9,0.0,9.2, None,2017-08-14 04:00:00,277.0,86.0,33
10.8,0.0,7.9, None,2017-08-14 04:15:00,285.0,87.0,33
10.5,0.0,5.9, None,2017-08-14 04:30:00,273.0,88.0,33
10.5,0.0,5.8, None,2017-08-14 04:45:00,272.0,87.0,33
10.4,0.0,7.0, None,2017-08-14 05:00:00,264.0,88.0,33
10.1,0.0,7.2, None,2017-08-14 05:15:00,258.0,89.0,33
10.2,0.0,7.4, None,2017-08-14 05:30:00,252.0,88.0,33
10.2,0.0,6.3, None,2017-08-14 05:45:00,246.0,89.0,33
10.5,0.0,6.7, None,2017-08-14 06:00:00,239.0,88.0,33
10.9,0.0,7.6, None,2017-08-14 06:15:00,247.0,86.0,33
11.2,0.0,6.1, None,2017-08-14 06:30:00,246.0,86.0,33
11.9,0.0,5.4, None,2017-08-14 06:45:00,241.0,79.0,33
12.5,0.0,4.2, None,2017-08-14 07:00:00,246.0,78.0,33
12.9,0.0,4.6, None,2017-08-14 07:15:00,241.0,79.0,33
13.5,0.0,1.9, None,2017-08-14 07:30:00,194.0,78.0,33
15.1,0.0,2.4, None,2017-08-14 07:45:00,191.0,70.0,33
15.9,0.0,3.6, None,2017-08-14 08:00:00,218.0,69.0,33
16.5,0.0,3.7, None,2017-08-14 08:15:00,135.0,67.0,33
17.2,0.0,3.5, None,2017-08-14 08:30:00,69.0,60.0,33
18.0,0.0,4.6, None,2017-08-14 08:45:00,70.0,58.0,33
17.8,0.0,5.6, None,2017-08-14 09:00:00,44.0,56.0,33
19.1,0.0,5.9, None,2017-08-14 09:15:00,134.0,50.0,33
19.0,0.0,6.2, None,2017-08-14 09:30:00,144.0,55.0,33
19.9,0.0,6.3, None,2017-08-14 09:45:00,98.0,49.0,33
19.9,0.0,7.7, None,2017-08-14 10:00:00,145.0,49.0,33
18.7,0.0,6.6, None,2017-08-14 10:15:00,120.0,51.0,33
18.7,0.0,5.7, None,2017-08-14 10:30:00,138.0,52.0,33
18.7,0.0,5.7, None,2017-08-14 10:45:00,97.0,54.0,33
19.1,0.0,6.2, None,2017-08-14 11:00:00,99.0,51.0,33
19.4,0.0,7.9, None,2017-08-14 11:15:00,126.0,52.0,33
19.2,0.0,8.2, None,2017-08-14 11:30:00,152.0,53.0,33
20.3,0.0,5.5, None,2017-08-14 11:45:00,111.0,49.0,33
19.8,0.0,8.6, None,2017-08-14 12:00:00,183.0,51.0,33
19.5,0.0,8.2, None,2017-08-14 12:15:00,186.0,51.0,33
19.6,0.0,8.6, None,2017-08-14 12:30:00,210.0,51.0,33
20.9,0.0,8.6, None,2017-08-14 12:45:00,222.0,47.0,33
20.5,0.0,8.8, None,2017-08-14 13:00:00,208.0,48.0,33
20.0,0.0,11.9, None,2017-08-14 13:15:00,209.0,50.0,33
20.3,0.0,7.7, None,2017-08-14 13:30:00,172.0,47.0,33
20.7,0.0,9.9, None,2017-08-14 13:45:00,202.0,47.0,33
20.9,0.0,9.2, None,2017-08-14 14:00:00,155.0,44.0,33
20.3,0.0,10.9, None,2017-08-14 14:15:00,204.0,46.0,33
20.5,0.0,7.2, None,2017-08-14 14:30:00,171.0,47.0,33
21.1,0.0,7.2, None,2017-08-14 14:45:00,185.0,45.0,33
20.8,0.0,8.0, None,2017-08-14 15:00:00,203.0,45.0,33
20.1,0.0,10.2, None,2017-08-14 15:15:00,212.0,46.0,33
19.6,0.0,9.4, None,2017-08-14 15:30:00,204.0,47.0,33
20.0,0.0,7.2, None,2017-08-14 15:45:00,178.0,47.0,33
20.5,0.0,7.4, None,2017-08-14 16:00:00,182.0,47.0,33
20.4,0.0,6.6, None,2017-08-14 16:15:00,176.0,46.0,33
20.4,0.0,6.1, None,2017-08-14 16:30:00,175.0,46.0,33
19.7,0.0,7.5, None,2017-08-14 16:45:00,200.0,47.0,33
19.9,0.0,5.5, None,2017-08-14 17:00:00,191.0,46.0,33
19.8,0.0,7.6, None,2017-08-14 17:15:00,141.0,49.0,33
19.6,0.0,6.4, None,2017-08-14 17:30:00,184.0,50.0,33
20.0,0.0,7.1, None,2017-08-14 17:45:00,205.0,49.0,33
19.2,0.0,4.7, None,2017-08-14 18:00:00,166.0,50.0,33
18.4,0.0,6.5, None,2017-08-14 18:15:00,214.0,51.0,33
18.1,0.0,5.2, None,2017-08-14 18:30:00,194.0,52.0,33
17.9,0.0,5.7, None,2017-08-14 18:45:00,212.0,52.0,33
17.6,0.0,6.2, None,2017-08-14 19:00:00,217.0,54.0,33
17.2,0.0,7.3, None,2017-08-14 19:15:00,212.0,56.0,33
16.8,0.0,6.4, None,2017-08-14 19:30:00,235.0,59.0,33
16.4,0.0,6.4, None,2017-08-14 19:45:00,221.0,61.0,33
15.9,0.0,6.6, None,2017-08-14 20:00:00,235.0,64.0,33
15.1,0.0,6.1, None,2017-08-14 20:15:00,241.0,68.0,33
14.3,0.0,6.0, None,2017-08-14 20:30:00,258.0,72.0,33
13.9,0.0,6.6, None,2017-08-14 20:45:00,261.0,73.0,33
14.1,0.0,6.8, None,2017-08-14 21:00:00,243.0,72.0,33
13.8,0.0,8.2, None,2017-08-14 21:15:00,235.0,73.0,33
14.1,0.0,7.2, None,2017-08-14 21:30:00,241.0,73.0,33
14.1,0.0,7.0, None,2017-08-14 21:45:00,245.0,72.0,33
13.9,0.0,5.8, None,2017-08-14 22:00:00,253.0,73.0,33
13.8,0.0,6.8, None,2017-08-14 22:15:00,236.0,73.0,33
13.5,0.0,7.0, None,2017-08-14 22:30:00,238.0,77.0,33
13.0,0.0,7.4, None,2017-08-14 22:45:00,238.0,78.0,33
