wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
352.0, 32.0, 7.5, 0.0, -8.3, 3.4, 7.3, -0.9, 2.0, 0.0, 0.0, 67.0,2020-05-13 00:00:00,20
46.0, 52.0, 5.9, 0.0, -5.3, 3.1, 3.6, -1.9, 355.0, 0.0, 0.0, 68.0,2020-05-13 01:00:00,20
26.0, 67.0, 3.4, 0.0, -6.3, 0.8, -0.9, -2.8, 352.0, 0.0, 0.0, 76.0,2020-05-13 02:00:00,20
83.0, 68.0, 3.1, 0.0, -7.0, 0.2, -1.9, -3.6, 46.0, 0.0, 0.0, 75.0,2020-05-13 03:00:00,20
326.0, 76.0, 0.8, 0.0, -6.4, 0.0, -2.8, -3.9, 26.0, 0.0, 0.0, 80.0,2020-05-13 04:00:00,20
224.0, 75.0, 0.2, 0.0, -7.4, 0.0, -3.6, 3.3, 83.0, 0.0, 0.0, 59.0,2020-05-13 05:00:00,20
163.0, 80.0, 0.0, 0.0, -6.8, 2.8, -3.9, 9.3, 326.0, 0.0, 0.0, 41.0,2020-05-13 06:00:00,20
242.0, 59.0, 0.0, 0.0, -3.9, 4.8, 3.3, 12.0, 224.0, 0.0, 0.0, 26.0,2020-05-13 07:00:00,20
276.0, 41.0, 2.8, 0.0, -3.3, 7.2, 9.3, 15.0, 163.0, 0.0, 0.0, 19.0,2020-05-13 08:00:00,20
160.0, 26.0, 4.8, 0.0, -6.9, 5.8, 12.0, 15.9, 242.0, 0.0, 0.0, 18.0,2020-05-13 09:00:00,20
32.0, 19.0, 7.2, 0.0, -8.4, 11.6, 15.0, 17.2, 276.0, 0.0, 0.0, 16.0,2020-05-13 10:00:00,20
181.0, 18.0, 5.8, 0.0, -8.4, 5.5, 15.9, 18.2, 160.0, 0.0, 0.0, 14.0,2020-05-13 11:00:00,20
296.0, 16.0, 11.6, 0.0, -8.8, 9.3, 17.2, 18.8, 32.0, 0.0, 0.0, 14.0,2020-05-13 12:00:00,20
335.0, 14.0, 5.5, 0.0, -9.7, 9.6, 18.2, 20.0, 181.0, 0.0, 0.0, 13.0,2020-05-13 13:00:00,20
332.0, 14.0, 9.3, 0.0, -9.3, 12.2, 18.8, 20.3, 296.0, 0.0, 0.0, 13.0,2020-05-13 14:00:00,20
347.0, 13.0, 9.6, 0.0, -9.3, 5.2, 20.0, 20.6, 335.0, 0.0, 0.0, 13.0,2020-05-13 15:00:00,20
289.0, 13.0, 12.2, 0.0, -9.0, 6.1, 20.3, 19.7, 332.0, 0.0, 0.0, 15.0,2020-05-13 16:00:00,20
23.0, 13.0, 5.2, 0.0, -8.8, 4.2, 20.6, 17.5, 347.0, 0.0, 0.0, 28.0,2020-05-13 17:00:00,20
228.0, 15.0, 6.1, 0.0, -7.7, 11.1, 19.7, 16.4, 289.0, 0.0, 0.0, 29.0,2020-05-13 18:00:00,20
301.0, 28.0, 4.2, 0.0, -1.2, 5.5, 17.5, 12.5, 23.0, 0.0, 0.0, 44.0,2020-05-13 19:00:00,20
332.0, 29.0, 11.1, 0.0, -1.7, 6.0, 16.4, 11.5, 228.0, 0.0, 0.0, 39.0,2020-05-13 20:00:00,20
311.0, 44.0, 5.5, 0.0, 0.6, 8.7, 12.5, 10.9, 301.0, 0.0, 0.0, 44.0,2020-05-13 21:00:00,20
307.0, 39.0, 6.0, 0.0, -2.0, 7.3, 11.5, 9.4, 332.0, 0.0, 0.0, 52.0,2020-05-13 22:00:00,20
298.0, 44.0, 8.7, 0.0, -0.9, 7.8, 10.9, 8.9, 311.0, 0.0, 0.0, 54.0,2020-05-13 23:00:00,20
290.0, 52.0, 7.3, 0.0, 0.0, 7.7, 9.4, 8.0, 307.0, 0.0, 0.0, 60.0,2020-05-14 00:00:00,20
276.0, 54.0, 7.8, 0.0, 0.1, 6.0, 8.9, 5.4, 298.0, 0.0, 0.0, 72.0,2020-05-14 01:00:00,20
283.0, 60.0, 7.7, 0.0, 0.7, 6.6, 8.0, 5.7, 290.0, 0.0, 0.0, 70.0,2020-05-14 02:00:00,20
283.0, 72.0, 6.0, 0.0, 0.8, 4.8, 5.4, 2.9, 276.0, 0.0, 0.0, 86.0,2020-05-14 03:00:00,20
258.0, 70.0, 6.6, 0.0, 0.7, 4.7, 5.7, 4.9, 283.0, 0.0, 0.0, 79.0,2020-05-14 04:00:00,20
281.0, 86.0, 4.8, 0.0, 0.8, 6.8, 2.9, 7.2, 283.0, 0.0, 0.0, 67.0,2020-05-14 05:00:00,20
267.0, 79.0, 4.7, 0.0, 1.6, 6.5, 4.9, 9.5, 258.0, 0.0, 0.0, 59.0,2020-05-14 06:00:00,20
336.0, 67.0, 6.8, 0.0, 1.5, 7.7, 7.2, 10.8, 281.0, 0.0, 0.0, 53.0,2020-05-14 07:00:00,20
14.0, 59.0, 6.5, 0.0, 1.9, 10.6, 9.5, 13.5, 267.0, 0.0, 0.0, 46.0,2020-05-14 08:00:00,20
315.0, 53.0, 7.7, 0.0, 1.6, 8.3, 10.8, 13.3, 336.0, 0.0, 0.0, 45.0,2020-05-14 09:00:00,20
252.0, 46.0, 10.6, 0.0, 2.1, 3.4, 13.5, 13.4, 14.0, 0.0, 0.0, 44.0,2020-05-14 10:00:00,20
310.0, 45.0, 8.3, 0.0, 1.6, 6.1, 13.3, 13.2, 315.0, 0.0, 0.0, 45.0,2020-05-14 11:00:00,20
214.0, 44.0, 3.4, 0.0, 1.4, 5.4, 13.4, 13.1, 252.0, 0.0, 0.0, 48.0,2020-05-14 12:00:00,20
56.0, 45.0, 6.1, 0.0, 1.5, 6.0, 13.2, 15.1, 310.0, 0.0, 0.0, 42.0,2020-05-14 13:00:00,20
253.0, 48.0, 5.4, 0.0, 2.3, 11.6, 13.1, 16.6, 214.0, 0.0, 0.0, 36.0,2020-05-14 14:00:00,20
260.0, 42.0, 6.0, 0.0, 2.3, 10.4, 15.1, 13.1, 56.0, 0.0, 0.0, 56.0,2020-05-14 15:00:00,20
307.0, 36.0, 11.6, 0.0, 1.5, 9.9, 16.6, 12.7, 253.0, 0.0, 0.0, 53.0,2020-05-14 16:00:00,20
105.0, 56.0, 10.4, 0.0, 4.5, 9.4, 13.1, 12.0, 260.0, 0.0, 0.0, 61.0,2020-05-14 17:00:00,20
29.0, 53.0, 9.9, 0.0, 3.4, 4.5, 12.7, 10.2, 307.0, 0.0, 0.0, 67.0,2020-05-14 18:00:00,20
249.0, 61.0, 9.4, 0.6, 4.7, 4.3, 12.0, 7.4, 105.0, 0.0, 0.0, 94.0,2020-05-14 19:00:00,20
251.0, 67.0, 4.5, 1.6, 4.4, 6.0, 10.2, 6.8, 29.0, 0.0, 0.0, 96.0,2020-05-14 20:00:00,20
288.0, 94.0, 4.3, 0.4, 6.5, 2.9, 7.4, 6.9, 249.0, 0.6, 0.6, 97.0,2020-05-14 21:00:00,20
272.0, 96.0, 6.0, 0.0, 6.2, 4.9, 6.8, 6.9, 251.0, 1.6, 2.2, 97.0,2020-05-14 22:00:00,20
9.0, 97.0, 2.9, 0.0, 6.5, 2.5, 6.9, 5.9, 288.0, 0.4, 2.6, 98.0,2020-05-14 23:00:00,20
268.0, 97.0, 4.9, 0.0, 6.5, 2.6, 6.9, 4.9, 272.0, 0.0, 2.6, 99.0,2020-05-15 00:00:00,20
245.0, 98.0, 2.5, 0.0, 5.6, 4.6, 5.9, 6.1, 9.0, 0.0, 2.6, 100.0,2020-05-15 01:00:00,20
237.0, 99.0, 2.6, 0.0, 4.8, 4.0, 4.9, 6.0, 268.0, 0.0, 2.6, 99.0,2020-05-15 02:00:00,20
253.0, 100.0, 4.6, 0.0, 6.1, 6.7, 6.1, 6.1, 245.0, 0.0, 2.6, 100.0,2020-05-15 03:00:00,20
261.0, 99.0, 4.0, 0.2, 5.9, 3.8, 6.0, 5.8, 237.0, 0.0, 2.6, 99.0,2020-05-15 04:00:00,20
221.0, 100.0, 6.7, 0.0, 6.1, 4.1, 6.1, 8.2, 253.0, 0.0, 2.6, 93.0,2020-05-15 05:00:00,20
244.0, 99.0, 3.8, 0.0, 5.7, 5.0, 5.8, 7.6, 261.0, 0.2, 2.8, 92.0,2020-05-15 06:00:00,20
258.0, 93.0, 4.1, 0.0, 7.1, 5.4, 8.2, 8.0, 221.0, 0.0, 2.8, 79.0,2020-05-15 07:00:00,20
233.0, 92.0, 5.0, 0.0, 6.4, 5.2, 7.6, 9.4, 244.0, 0.0, 2.8, 76.0,2020-05-15 08:00:00,20
213.0, 79.0, 5.4, 0.0, 4.6, 5.8, 8.0, 11.3, 258.0, 0.0, 2.8, 62.0,2020-05-15 09:00:00,20
253.0, 76.0, 5.2, 0.0, 5.4, 7.4, 9.4, 13.4, 233.0, 0.0, 2.8, 53.0,2020-05-15 10:00:00,20
252.0, 62.0, 5.8, 0.0, 4.3, 6.8, 11.3, 13.3, 213.0, 0.0, 2.8, 50.0,2020-05-15 11:00:00,20
266.0, 53.0, 7.4, 0.0, 4.0, 8.1, 13.4, 15.7, 253.0, 0.0, 2.8, 47.0,2020-05-15 12:00:00,20
229.0, 50.0, 6.8, 0.0, 3.1, 9.4, 13.3, 15.7, 252.0, 0.0, 2.8, 45.0,2020-05-15 13:00:00,20
251.0, 47.0, 8.1, 0.0, 4.4, 11.8, 15.7, 16.9, 266.0, 0.0, 2.8, 36.0,2020-05-15 14:00:00,20
215.0, 45.0, 9.4, 0.0, 3.8, 11.1, 15.7, 17.2, 229.0, 0.0, 2.8, 34.0,2020-05-15 15:00:00,20
220.0, 36.0, 11.8, 0.0, 1.7, 12.7, 16.9, 15.3, 251.0, 0.0, 2.8, 38.0,2020-05-15 16:00:00,20
207.0, 34.0, 11.1, 0.0, 1.2, 8.7, 17.2, 15.3, 215.0, 0.0, 2.8, 44.0,2020-05-15 17:00:00,20
133.0, 38.0, 12.7, 0.0, 1.1, 8.1, 15.3, 12.1, 220.0, 0.0, 2.8, 65.0,2020-05-15 18:00:00,20
152.0, 44.0, 8.7, 0.0, 3.1, 5.7, 15.3, 10.8, 207.0, 0.0, 2.8, 69.0,2020-05-15 19:00:00,20
339.0, 65.0, 8.1, 0.0, 5.7, 9.3, 12.1, 9.5, 133.0, 0.0, 2.8, 71.0,2020-05-15 20:00:00,20
265.0, 69.0, 5.7, 0.0, 5.3, 1.1, 10.8, 6.8, 152.0, 0.0, 2.2, 84.0,2020-05-15 21:00:00,20
336.0, 71.0, 9.3, 0.0, 4.5, 0.0, 9.5, 5.0, 339.0, 0.0, 0.6, 92.0,2020-05-15 22:00:00,20
214.0, 84.0, 1.1, 0.0, 4.3, 3.1, 6.8, 3.8, 265.0, 0.0, 0.2, 80.0,2020-05-15 23:00:00,20
14.0, 92.0, 0.0, 0.0, 3.8, 0.7, 5.0, 3.8, 336.0, 0.0, 0.2, 83.0,2020-05-16 00:00:00,20
327.0, 80.0, 3.1, 0.0, 0.7, 0.6, 3.8, 1.5, 214.0, 0.0, 0.2, 87.0,2020-05-16 01:00:00,20
38.0, 83.0, 0.7, 0.0, 1.2, 2.4, 3.8, -0.3, 14.0, 0.0, 0.2, 93.0,2020-05-16 02:00:00,20
44.0, 87.0, 0.6, 0.0, -0.4, 5.6, 1.5, 0.5, 327.0, 0.0, 0.2, 88.0,2020-05-16 03:00:00,20
66.0, 93.0, 2.4, 0.0, -1.3, 2.5, -0.3, 2.6, 38.0, 0.0, 0.2, 85.0,2020-05-16 04:00:00,20
77.0, 88.0, 5.6, 0.0, -1.3, 2.7, 0.5, 7.1, 44.0, 0.0, 0.2, 79.0,2020-05-16 05:00:00,20
113.0, 85.0, 2.5, 0.0, 0.3, 7.2, 2.6, 9.7, 66.0, 0.0, 0.0, 69.0,2020-05-16 06:00:00,20
117.0, 79.0, 2.7, 0.0, 3.7, 12.1, 7.1, 11.2, 77.0, 0.0, 0.0, 58.0,2020-05-16 07:00:00,20
