AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,,,2020-02-23 13:00:00, None, None,8, 308.0, 601.0, None, None, -7.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 14:00:00, None, None,8, 308.0, 601.0, None, None, -8.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 15:00:00, None, None,8, 308.0, 601.0, None, None, -6.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 16:00:00, None, None,8, 308.0, 601.0, 270.0, None, -5.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 17:00:00, None, None,8, 308.0, 601.0, None, None, -5.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 18:00:00, None, None,8, 309.0, 602.0, None, None, -5.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 19:00:00, None, None,8, 310.0, 603.0, None, None, -3.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 20:00:00, None, None,8, 310.0, 604.0, None, None, -5.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 21:00:00, None, None,8, 311.0, 605.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 22:00:00, None, None,8, 311.0, 606.0, None, None, -3.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-23 23:00:00, None, None,8, 311.0, 606.0, None, None, -2.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 00:00:00, None, None,8, 311.0, 606.0, None, None, -2.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 01:00:00, None, None,8, 311.0, 607.0, None, None, -3.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 02:00:00, None, None,8, 311.0, 607.0, None, None, -3.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 03:00:00, None, None,8, 313.0, 607.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 04:00:00, None, None,8, 314.0, 608.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 05:00:00, None, None,8, 316.0, 611.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 06:00:00, None, None,8, 318.0, 613.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 07:00:00, None, None,8, 319.0, 615.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 08:00:00, None, None,8, 320.0, 617.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 09:00:00, None, None,8, 321.0, 618.0, None, None, -4.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 10:00:00, None, None,8, 322.0, 619.0, None, None, -4.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 11:00:00, None, None,8, 324.0, 621.0, None, None, -4.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 12:00:00, None, None,8, 324.0, 622.0, None, None, -5.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 13:00:00, None, None,8, 324.0, 622.0, None, None, -5.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 14:00:00, None, None,8, 324.0, 623.0, None, None, -5.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 15:00:00, None, None,8, 324.0, 623.0, None, None, -5.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 16:00:00, None, None,8, 325.0, 623.0, 240.0, None, -5.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 17:00:00, None, None,8, 325.0, 623.0, None, None, -4.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 18:00:00, None, None,8, 325.0, 624.0, None, None, -4.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 19:00:00, None, None,8, 325.0, 624.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 20:00:00, None, None,8, 325.0, 624.0, None, None, -4.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 21:00:00, None, None,8, 326.0, 624.0, None, None, -3.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 22:00:00, None, None,8, 326.0, 624.0, None, None, -4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-24 23:00:00, None, None,8, 326.0, 625.0, None, None, -4.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 00:00:00, None, None,8, 326.0, 625.0, None, None, -4.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 01:00:00, None, None,8, 326.0, 625.0, None, None, -5.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 02:00:00, None, None,8, 326.0, 625.0, None, None, -6.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 03:00:00, None, None,8, 326.0, 625.0, None, None, -6.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 04:00:00, None, None,8, 326.0, 625.0, None, None, -7.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 05:00:00, None, None,8, 326.0, 625.0, None, None, -6.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 06:00:00, None, None,8, 327.0, 625.0, None, None, -7.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 07:00:00, None, None,8, 327.0, 625.0, None, None, -7.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 08:00:00, None, None,8, 327.0, 625.0, None, None, -7.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 09:00:00, None, None,8, 327.0, 625.0, None, None, -8.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 10:00:00, None, None,8, 327.0, 625.0, None, None, -9.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 11:00:00, None, None,8, 327.0, 625.0, None, None, -11.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 12:00:00, None, None,8, 327.0, 625.0, None, None, -12.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 13:00:00, None, None,8, 327.0, 625.0, None, None, -13.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 14:00:00, None, None,8, 327.0, 625.0, None, None, -13.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 15:00:00, None, None,8, 327.0, 625.0, None, None, -13.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 16:00:00, None, None,8, 327.0, 625.0, 213.0, None, -11.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 17:00:00, None, None,8, 327.0, 625.0, None, None, -7.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 18:00:00, None, None,8, 327.0, 625.0, None, None, -6.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 19:00:00, None, None,8, 327.0, 625.0, None, None, -4.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 20:00:00, None, None,8, 327.0, 625.0, None, None, -2.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 21:00:00, None, None,8, 327.0, 625.0, None, None, -3.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 22:00:00, None, None,8, 327.0, 625.0, None, None, -5.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-25 23:00:00, None, None,8, 327.0, 625.0, None, None, -5.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-19 00:00:00,,,8, -0.1,,,,,,-13.83,91.0, -5.7, 0.0,0.186,0.0,8.5, -15.0, 0.0, -13.8, -14.3, 1030.3,-15.0,885.0, 9.0, 0.0, 91.0, 121.0,121.4, 885.0
,,,2020-02-19 01:00:00,,,8, -0.2,,,,,,-15.05,90.2, -5.7, 0.0,0.136,0.0,8.56, -16.0, 0.0, -15.1, -15.0, 1030.2,-16.0,885.0, 9.0, 0.0, 90.0, 121.0,121.1, 885.0
,,,2020-02-19 02:00:00,,,8, -0.1,,,,,,-15.66,90.1, -5.7, 0.0,0.237,0.0,8.6, -17.0, 0.0, -15.7, -15.6, 1030.6,-17.0,885.0, 9.0, 0.0, 90.0, 121.0,120.9, 885.0
,,,2020-02-19 03:00:00,,,8, 0.0,,,,,,-16.39,90.5, -5.7, 0.0,0.17,0.0,8.65, -17.0, 0.0, -16.4, -16.5, 1030.7,-17.0,885.0, 9.0, 0.0, 91.0, 121.0,121.0, 885.0
,,,2020-02-19 04:00:00,,,8, 0.0,,,,,,-16.67,90.1, -5.7, 0.0,0.144,0.0,8.68, -18.0, 0.0, -16.7, -16.7, 1031.1,-18.0,885.0, 9.0, 0.0, 90.0, 121.0,120.8, 885.0
,,,2020-02-19 05:00:00,,,8, -0.1,,,,,,-17.25,90.7, -5.7, 0.0,0.0,0.0,8.72, -18.0, 0.0, -17.3, -17.6, 1031.5,-18.0,885.0, 9.0, 0.0, 91.0, 121.0,120.7, 885.0
,,,2020-02-19 06:00:00,,,8, -0.1,,,,,,-18.01,90.4, -5.7, 0.0,0.0,0.0,8.74, -19.0, 0.0, -18.0, -18.6, 1031.9,-19.0,885.0, 9.0, 0.0, 90.0, 121.0,120.5, 885.0
,,,2020-02-19 07:00:00,,,8, 0.0,,,,,,-19.16,90.0, -18.0, 0.0,0.0,0.0,8.74, -20.0, 0.0, -19.2, -19.3, 1032.5,-20.0,885.0, 9.0, 1.0, 90.0, 121.0,120.9, 885.0
,,,2020-02-19 08:00:00,,,8, 0.0,,,,,,-19.3,89.9, -18.0, 0.0,0.0,0.0,8.78, -20.0, 0.0, -19.3, -19.6, 1034.1,-20.0,886.0, 9.0, 0.0, 90.0, 121.0,120.8, 886.0
,,,2020-02-19 09:00:00,,,8, 0.2,,,,,,-15.68,90.7, -15.8, 0.0,0.0,0.0,8.78, -17.0, 0.0, -15.7, -19.6, 1033.6,-17.0,886.0, 9.0, 1.0, 91.0, 121.0,121.2, 886.0
,,,2020-02-19 10:00:00,,,8, 0.6,,,,,,-10.36,91.0, -10.5, 0.0,0.203,0.0,8.65, -11.0, 0.0, -10.4, -19.6, 1032.9,-11.0,886.0, 9.0, 0.0, 91.0, 121.0,121.3, 886.0
,,,2020-02-19 11:00:00,,,8, 1.2,,,,,,-4.695,90.4, -4.8, 10.7,0.216,0.193,8.23, -6.0, 0.2, -4.7, -19.6, 1032.0,-6.0,886.0, 8.0, 0.0, 90.0, 121.0,121.3, 886.0
,,,2020-02-19 12:00:00,,,8, 0.2,,,,,,-2.001,89.1, -1.8, 15.7,0.761,6.559,7.974, -3.0, 6.6, -2.0, -19.6, 1031.5,-3.0,886.0, 8.0, 0.0, 89.0, 121.0,121.0, 886.0
,,,2020-02-19 13:00:00,,,8, -0.1,,,,,,-2.129,88.4, -1.7, 19.7,0.923,9.39,7.878, -4.0, 9.4, -2.1, -19.6, 1030.6,-4.0,885.0, 8.0, 0.0, 88.0, 121.0,121.2, 885.0
,,,2020-02-19 14:00:00,,,8, 0.0,,,,,,-1.107,88.3, -1.0, 18.5,0.986,9.67,7.997, -3.0, 9.7, -1.1, -19.6, 1030.6,-3.0,885.0, 8.0, 0.0, 88.0, 121.0,120.9, 885.0
,,,2020-02-19 15:00:00,,,8, -0.1,,,,,,-1.212,88.7, -0.5, 19.1,0.875,7.99,7.959, -3.0, 8.0, -1.2, -19.6, 1030.7,-3.0,885.0, 8.0, -1.0, 89.0, 120.0,120.4, 885.0
,,,2020-02-19 16:00:00,,,8, 0.0,,,,,,-2.341,89.2, -0.5, 18.1,0.9,8.63,7.937, -4.0, 8.6, -2.3, -19.6, 1031.0,-4.0,885.0, 8.0, 0.0, 89.0, 121.0,120.6, 885.0
,,,2020-02-19 17:00:00,,,8, -0.2,,,,,,-4.196,89.9, -0.5, 13.8,0.447,3.817,7.881, -5.0, 3.8, -4.2, -19.6, 1031.5,-5.0,885.0, 8.0, 0.0, 90.0, 121.0,120.5, 885.0
,,,2020-02-19 18:00:00,,,8, -0.2,,,,,,-6.776,90.4, -0.5, 5.4,0.17,1.636,7.843, -8.0, 1.6, -6.8, -19.6, 1032.1,-8.0,885.0, 8.0, 0.0, 90.0, 120.0,120.3, 885.0
,,,2020-02-19 19:00:00,,,8, -0.1,,,,,,-8.81,90.7, -6.8, 3.5,0.11,0.211,7.832, -10.0, 0.2, -8.8, -8.8, 1032.7,-10.0,885.0, 8.0, -1.0, 91.0, 120.0,119.8, 885.0
,,,2020-02-19 20:00:00,,,8, -0.3,,,,,,-10.13,90.7, -6.8, 1.5,0.122,0.029,8.04, -11.0, 0.0, -10.1, -10.1, 1034.2,-11.0,886.0, 8.0, 0.0, 91.0, 120.0,119.7, 886.0
,,,2020-02-19 21:00:00,,,8, -0.2,,,,,,-11.47,90.7, -6.8, 0.0,0.0,0.0,8.35, -13.0, 0.0, -11.5, -11.5, 1032.6,-13.0,885.0, 8.0, 0.0, 91.0, 120.0,119.7, 885.0
,,,2020-02-19 22:00:00,,,8, -0.2,,,,,,-11.9,90.8, -6.8, 0.0,0.0,0.0,8.46, -13.0, 0.0, -11.9, -12.2, 1032.8,-13.0,886.0, 8.0, 0.0, 91.0, 120.0,119.8, 886.0
,,,2020-02-19 23:00:00,,,8, 0.0,,,,,,-12.25,90.8, -6.8, 0.0,0.22,0.0,8.49, -13.0, 0.0, -12.3, -12.3, 1030.6,-13.0,885.0, 8.0, 0.0, 91.0, 120.0,119.7, 885.0
,,,2020-02-20 00:00:00,,,8, -0.1,,,,,,-12.21,90.6, -6.8, 0.0,0.205,0.0,8.51, -13.0, 0.0, -12.2, -12.6, 1030.1,-13.0,885.0, 9.0, 0.0, 91.0, 120.0,119.6, 885.0
,,,2020-02-20 01:00:00,,,8, -0.1,,,,,,-13.33,90.8, -6.8, 0.0,0.171,0.0,8.54, -14.0, 0.0, -13.3, -13.5, 1030.3,-14.0,885.0, 9.0, 0.0, 91.0, 120.0,119.7, 885.0
,,,2020-02-20 02:00:00,,,8, -0.2,,,,,,-13.48,91.6, -6.8, 0.0,0.082,0.0,8.59, -14.0, 0.0, -13.5, -14.2, 1030.2,-14.0,885.0, 9.0, 0.0, 92.0, 120.0,119.9, 885.0
,,,2020-02-20 03:00:00,,,8, 0.2,,,,,,-11.03,90.3, -6.8, 0.0,0.163,0.0,8.56, -12.0, 0.0, -11.0, -14.2, 1028.5,-12.0,884.0, 9.0, 0.0, 90.0, 120.0,119.7, 884.0
,,,2020-02-20 04:00:00,,,8, 0.0,,,,,,-12.54,90.9, -6.8, 0.0,0.181,0.0,8.53, -14.0, 0.0, -12.5, -14.2, 1029.0,-14.0,884.0, 9.0, 0.0, 91.0, 120.0,119.6, 884.0
,,,2020-02-20 05:00:00,,,8, 0.0,,,,,,-12.99,91.0, -6.8, 0.0,0.162,0.0,8.57, -14.0, 0.0, -13.0, -14.2, 1029.5,-14.0,884.0, 9.0, 0.0, 91.0, 120.0,119.6, 884.0
,,,2020-02-20 06:00:00,,,8, 0.0,,,,,,-12.37,90.1, -6.8, 0.0,0.171,0.0,8.59, -14.0, 0.0, -12.4, -14.2, 1029.8,-14.0,884.0, 9.0, 0.0, 90.0, 120.0,119.5, 884.0
