TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1.492, None, 78.57,2017-03-12 00:00:00, 8.23,11
None, 0.697, None, 83.2,2017-03-12 01:00:00, 7.447,11
None, 0.665, None, 88.3,2017-03-12 02:00:00, 6.521,11
None, 0.875998, None, 90.4,2017-03-12 03:00:00, 6.198,11
None, 0.624, None, 92.6,2017-03-12 04:00:00, 5.644,11
None, 0.412, None, 94.6,2017-03-12 05:00:00, 5.322,11
None, 0.657998, None, 95.2,2017-03-12 06:00:00, 5.289,11
None, 0.800998, None, 91.6,2017-03-12 07:00:00, 6.109,11
None, 0.564, None, 93.6,2017-03-12 08:00:00, 5.896,11
None, 0.358, None, 91.4,2017-03-12 09:00:00, 7.081,11
None, 0.907998, None, 83.3,2017-03-12 10:00:00, 8.64,11
None, 1.739, None, 83.6,2017-03-12 11:00:00, 9.13,11
None, 2.822, None, 82.8,2017-03-12 12:00:00, 9.44,11
None, 2.222, None, 85.7,2017-03-12 13:00:00, 9.24,11
None, 2.203, None, 83.0,2017-03-12 14:00:00, 10.05,11
None, 2.252, None, 82.4,2017-03-12 15:00:00, 9.94,11
None, 2.428, None, 81.7,2017-03-12 16:00:00, 10.04,11
None, 1.762, None, 86.6,2017-03-12 17:00:00, 9.5,11
None, 1.146, None, 89.5,2017-03-12 18:00:00, 9.08,11
None, 0.913999, None, 90.9,2017-03-12 19:00:00, 8.8,11
None, 0.402, None, 91.9,2017-03-12 20:00:00, 8.63,11
None, 0.185, None, 94.7,2017-03-12 21:00:00, 8.27,11
None, 0.27, None, 96.0,2017-03-12 22:00:00, 8.03,11
None, 0.34, None, 96.6,2017-03-12 23:00:00, 7.737,11
None, 0.541998, None, 97.0,2017-03-13 00:00:00, 7.493,11
None, 0.344, None, 97.1,2017-03-13 01:00:00, 7.331,11
None, 0.446999, None, 97.4,2017-03-13 02:00:00, 7.303,11
None, 0.228, None, 97.5,2017-03-13 03:00:00, 7.342,11
None, 0.279, None, 97.5,2017-03-13 04:00:00, 7.277,11
None, 0.479999, None, 97.7,2017-03-13 05:00:00, 7.375,11
None, 0.254999, None, 97.7,2017-03-13 06:00:00, 7.433,11
None, 0.649999, None, 97.7,2017-03-13 07:00:00, 7.236,11
None, 0.418998, None, 97.7,2017-03-13 08:00:00, 7.454,11
None, 0.300998, None, 97.7,2017-03-13 09:00:00, 7.761,11
None, 0.305999, None, 97.6,2017-03-13 10:00:00, 8.09,11
None, 0.317, None, 97.1,2017-03-13 11:00:00, 8.46,11
None, 0.386, None, 96.4,2017-03-13 12:00:00, 8.59,11
