TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1.189, None,89.3,2017-03-12 00:00:00,1.178,11
None, 0.899999, None,76.29,2017-03-12 01:00:00,3.129,11
None, 1.334, None,81.2,2017-03-12 02:00:00,1.552,11
None, 0.796998, None,83.8,2017-03-12 03:00:00,0.927999,11
None, 1.289, None,73.72,2017-03-12 04:00:00,2.742,11
None, 2.563, None,73.55,2017-03-12 05:00:00,3.187,11
None, 3.724, None,66.48,2017-03-12 06:00:00,4.346,11
None, 3.373, None,67.57,2017-03-12 07:00:00,4.021,11
None, 1.872, None,61.41,2017-03-12 08:00:00,4.777,11
None, 2.008, None,56.64,2017-03-12 09:00:00,5.736,11
None, 3.239, None,60.05,2017-03-12 10:00:00,5.927,11
None, 3.995, None,58.71,2017-03-12 11:00:00,6.46,11
None, 5.231, None,57.72,2017-03-12 12:00:00,6.49,11
None, 3.314, None,52.64,2017-03-12 13:00:00,6.752,11
None, 2.724, None,55.56,2017-03-12 14:00:00,6.303,11
None, 2.872, None,68.46,2017-03-12 15:00:00,5.119,11
None, 2.772, None,73.1,2017-03-12 16:00:00,4.376,11
None, 3.496, None,70.88,2017-03-12 17:00:00,4.206,11
None, 1.689, None,70.93,2017-03-12 18:00:00,4.061,11
None, 1.318, None,72.4,2017-03-12 19:00:00,3.867,11
None, 2.47, None,71.99,2017-03-12 20:00:00,4.066,11
None, 2.049, None,71.54,2017-03-12 21:00:00,4.078,11
None, 2.927, None,67.83,2017-03-12 22:00:00,4.842,11
None, 2.545, None,64.93,2017-03-12 23:00:00,5.338,11
None, 1.375, None,67.22,2017-03-13 00:00:00,5.02,11
None, 2.026, None,70.25,2017-03-13 01:00:00,4.712,11
None, 3.047, None,67.5,2017-03-13 02:00:00,5.286,11
None, 3.87, None,67.75,2017-03-13 03:00:00,5.294,11
None, 4.077, None,68.42,2017-03-13 04:00:00,5.174,11
None, 3.652, None,67.04,2017-03-13 05:00:00,5.248,11
None, 2.763, None,66.46,2017-03-13 06:00:00,5.029,11
None, 2.866, None,71.68,2017-03-13 07:00:00,3.986,11
None, 0.898, None,81.4,2017-03-13 08:00:00,2.835,11
None, 0.726998, None,80.5,2017-03-13 09:00:00,3.21,11
None, 0.588998, None,80.3,2017-03-13 10:00:00,3.519,11
None, 1.217, None,83.9,2017-03-13 11:00:00,3.429,11
None, 1.533, None,91.1,2017-03-13 12:00:00,2.566,11
None, 1.323, None,90.0,2017-03-13 13:00:00,2.941,11
None, 0.815998, None,85.3,2017-03-13 14:00:00,3.97,11
None, 1.122, None,88.2,2017-03-13 15:00:00,3.581,11
None, 0.573, None,85.1,2017-03-13 16:00:00,4.126,11
None, 0.921, None,87.8,2017-03-13 17:00:00,3.509,11
None, 0.657, None,85.8,2017-03-13 18:00:00,3.518,11
None, 0.822, None,81.6,2017-03-13 19:00:00,3.944,11
None, 1.796, None,80.6,2017-03-13 20:00:00,4.125,11
None, 1.147, None,83.2,2017-03-13 21:00:00,3.305,11
None, 0.893998, None,85.8,2017-03-13 22:00:00,2.819,11
None, 0.884, None,88.2,2017-03-13 23:00:00,2.12,11
None, 0.845, None,90.5,2017-03-14 00:00:00,2.133,11
None, 0.75, None,87.7,2017-03-14 01:00:00,2.775,11
None, 1.052, None,86.7,2017-03-14 02:00:00,2.877,11
None, 1.616, None,93.7,2017-03-14 03:00:00,1.621,11
None, 0.717998, None,88.8,2017-03-14 04:00:00,2.682,11
None, 0.560998, None,87.8,2017-03-14 05:00:00,2.651,11
None, 2.222, None,86.1,2017-03-14 06:00:00,2.973,11
None, 2.143, None,88.2,2017-03-14 07:00:00,2.804,11
None, 1.821, None,91.8,2017-03-14 08:00:00,2.619,11
None, 2.337, None,90.6,2017-03-14 09:00:00,3.041,11
None, 1.281, None,89.1,2017-03-14 10:00:00,3.916,11
None, 1.272, None,86.8,2017-03-14 11:00:00,4.937,11
None, 3.089, None,78.33,2017-03-14 12:00:00,6.355,11
None, 5.317, None,75.14,2017-03-14 13:00:00,6.836,11
None, 6.618, None,72.34,2017-03-14 14:00:00,7.922,11
None, 5.557, None,65.5,2017-03-14 15:00:00,9.43,11
None, 5.271, None,62.92,2017-03-14 16:00:00,9.71,11
None, 4.386, None,62.08,2017-03-14 17:00:00,9.76,11
None, 3.825, None,63.02,2017-03-14 18:00:00,9.27,11
None, 3.691, None,64.7,2017-03-14 19:00:00,9.02,11
None, 4.06, None,69.84,2017-03-14 20:00:00,7.788,11
None, 2.771, None,73.2,2017-03-14 21:00:00,6.613,11
