TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
4.428,0.6,78.0,5.88,0.0,916.45, 0.0,2.01,2020-06-03 00:00:00, 96.9,0.9,23
4.011,0.6,82.9,6.47,0.0,917.15, 0.0,2.01,2020-06-03 01:00:00, 126.4,1.4,23
2.584,0.6,83.0,8.24,0.0,917.45, 0.0,2.01,2020-06-03 02:00:00, 179.7,0.0,23
1.967,0.6,89.1,12.35,0.0,917.65, 0.0,2.01,2020-06-03 03:00:00, 155.8,0.4,23
1.453,8.1,90.4,83.53,0.0,917.85, 0.0,0.0,2020-06-03 04:00:00, 144.6,0.1,23
2.85,64.4,92.7,8.82,0.0,917.85, 0.0,1.01,2020-06-03 05:00:00, 148.8,1.8,23
4.792,129.4,86.4,5.29,0.0,918.15, 0.0,1.51,2020-06-03 06:00:00, 122.1,2.7,23
5.462,168.1,82.5,5.29,0.0,917.95, 0.0,1.51,2020-06-03 07:00:00, 127.8,2.7,23
8.444,389.4,80.4,4.12,0.0,918.15, 0.0,1.01,2020-06-03 08:00:00, 119.3,5.3,23
10.296,609.4,69.0,4.12,0.0,917.75, 0.0,2.52,2020-06-03 09:00:00, 127.8,4.9,23
10.345,249.4,58.9,3.53,0.0,917.35, 0.0,1.51,2020-06-03 10:00:00, 286.4,2.7,23
8.12,148.1,65.3,89.41,0.0,917.05, 0.0,2.01,2020-06-03 11:00:00, 297.6,2.0,23
12.751,1188.1,73.5,4.71,0.0,917.05, 0.6,2.01,2020-06-03 12:00:00, 310.3,8.1,23
7.645,755.6,62.3,98.82,0.0,916.35, 0.4,2.01,2020-06-03 13:00:00, 310.3,0.9,23
11.102,353.1,72.0,21.76,0.0,915.95, 0.0,2.01,2020-06-03 14:00:00, 67.4,6.3,23
13.522,854.4,52.9,4.12,0.0,915.75, 0.0,2.52,2020-06-03 15:00:00, 109.5,4.1,23
13.016,321.9,47.5,4.12,0.0,915.25, 0.0,3.02,2020-06-03 16:00:00, 103.9,2.1,23
12.606,233.1,45.7,3.53,0.0,915.05, 0.0,2.01,2020-06-03 17:00:00, 75.8,1.2,23
11.589,114.4,46.7,3.53,0.0,914.85, 0.0,1.51,2020-06-03 18:00:00, 129.2,0.6,23
8.593,28.1,49.8,3.53,0.0,914.45, 0.0,2.01,2020-06-03 19:00:00, 279.4,-1.3,23
6.102,13.1,70.8,4.12,0.0,914.35, 0.0,0.0,2020-06-03 20:00:00, 266.7,1.2,23
4.532,0.6,79.3,4.71,0.0,914.55, 0.0,0.0,2020-06-03 21:00:00, 266.7,1.3,23
4.636,0.6,80.5,4.12,0.0,914.95, 0.0,0.0,2020-06-03 22:00:00, 266.7,1.6,23
3.854,0.6,76.2,4.12,0.0,914.95, 0.0,2.01,2020-06-03 23:00:00, 313.1,0.1,23
2.396,0.6,80.9,4.12,0.0,914.85, 0.0,0.0,2020-06-04 00:00:00, 349.6,-0.5,23
0.687,0.6,86.0,8.24,0.0,914.85, 0.0,0.0,2020-06-04 01:00:00, 349.6,-1.4,23
0.079,0.6,89.5,67.06,0.0,914.85, 0.0,0.0,2020-06-04 02:00:00, 349.6,-1.4,23
-0.62,0.6,91.7,90.59,0.0,914.65, 0.0,0.0,2020-06-04 03:00:00, 349.6,-1.8,23
-1.015,4.4,93.7,92.35,0.0,914.45, 0.0,0.0,2020-06-04 04:00:00, 349.6,-1.9,23
-0.004,35.6,95.3,93.53,0.0,914.25, 0.0,0.0,2020-06-04 05:00:00, 349.6,-0.7,23
2.983,60.6,92.0,6.47,0.0,914.55, 0.0,0.5,2020-06-04 06:00:00, 349.6,1.8,23
7.87,523.1,80.1,4.12,0.0,914.35, 0.0,1.01,2020-06-04 07:00:00, 105.3,4.7,23
10.149,619.4,67.1,4.12,0.0,913.85, 0.0,2.01,2020-06-04 08:00:00, 139.0,4.3,23
12.122,634.4,57.1,4.12,0.0,913.75, 0.0,2.52,2020-06-04 09:00:00, 122.1,3.9,23
13.954,796.9,49.2,3.53,0.0,913.35, 0.0,2.52,2020-06-04 10:00:00, 117.9,3.5,23
15.39,1071.9,43.7,4.12,0.0,912.95, 0.0,4.53,2020-06-04 11:00:00, 109.5,3.1,23
14.792,366.9,39.9,5.29,0.0,912.65, 0.0,2.52,2020-06-04 12:00:00, 108.1,1.3,23
15.342,331.9,43.6,3.53,0.0,912.15, 0.0,2.01,2020-06-04 13:00:00, 82.8,3.0,23
14.29,466.9,49.7,4.12,0.0,911.95, 0.0,3.52,2020-06-04 14:00:00, 101.1,3.9,23
11.637,113.1,53.5,3.53,0.0,912.05, 0.0,2.01,2020-06-04 15:00:00, 261.1,2.5,23
8.369,31.9,60.6,96.47,0.0,912.25, 0.4,2.52,2020-06-04 16:00:00, 311.7,1.2,23
9.139,198.1,81.8,27.65,0.0,912.65, 0.0,3.02,2020-06-04 17:00:00, 304.7,6.2,23
