pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None, 0.0,118.0,1105.0, None,2022-11-19 00:00:00, None, None, None, None,47
0.0, None, 0.0,118.0,1105.0, None,2022-11-19 01:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 02:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 03:00:00, None, None, None, None,47
0.0, None, 0.0,118.0,1105.0, None,2022-11-19 04:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 05:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 06:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 07:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 08:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 09:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 10:00:00, None, None, None, None,47
None, None, 0.0,118.0,1105.0, None,2022-11-19 11:00:00, -999.0, None, 416.0, None,47
None, None, None,118.0,1104.0, None,2022-11-19 12:00:00, -999.0, None, 416.0, None,47
None, None, 0.0,118.0,1104.0, None,2022-11-19 13:00:00, -999.0, None, None, None,47
None, None, 0.0,119.0,1104.0, None,2022-11-19 14:00:00, None, None, None, None,47
None, None, 0.0,119.0,1104.0, None,2022-11-19 15:00:00, None, None, None, None,47
None, None, 0.0,119.0,1104.0, None,2022-11-19 16:00:00, None, None, None, None,47
None, None, 0.0,119.0,1104.0, None,2022-11-19 17:00:00, None, None, None, None,47
None, None, 0.0,119.0,1104.0, None,2022-11-19 18:00:00, None, None, None, None,47
None, None, 0.0,119.0,1104.0, None,2022-11-19 19:00:00, None, None, None, None,47
None, None, 0.0,119.0,1104.0, None,2022-11-19 20:00:00, None, None, None, None,47
None, None, None,119.0,1103.0, None,2022-11-19 21:00:00, None, None, None, None,47
None, None, 1.0,119.0,1104.0, None,2022-11-19 22:00:00, None, None, None, None,47
None, None, None,119.0,1103.0, None,2022-11-19 23:00:00, -999.0, None, 416.0, None,47
None, None, 0.0,119.0,1103.0, None,2022-11-20 00:00:00, None, None, None, None,47
None, None, 0.0,119.0,1103.0, None,2022-11-20 01:00:00, None, None, None, None,47
None, None, 0.0,119.0,1103.0, None,2022-11-20 02:00:00, None, None, None, None,47
None, None, 0.0,119.0,1103.0, None,2022-11-20 03:00:00, None, None, None, None,47
None, None, 0.0,119.0,1103.0, None,2022-11-20 04:00:00, None, None, None, None,47
None, None, 0.0,119.0,1103.0, None,2022-11-20 05:00:00, None, None, None, None,47
None, None, None,119.0,1102.0, None,2022-11-20 06:00:00, None, None, None, None,47
None, None, 1.0,119.0,1103.0, None,2022-11-20 07:00:00, None, None, None, None,47
None, None, 0.0,119.0,1103.0, None,2022-11-20 08:00:00, None, None, None, None,47
None, None, 0.0,120.0,1103.0, None,2022-11-20 09:00:00, None, None, None, None,47
None, None, None,120.0,1102.0, None,2022-11-20 10:00:00, None, None, None, None,47
None, None, 0.0,120.0,1102.0, None,2022-11-20 11:00:00, None, None, None, None,47
None, None, 0.0,120.0,1102.0, None,2022-11-20 12:00:00, None, None, None, None,47
None, None, 0.0,120.0,1102.0, None,2022-11-20 13:00:00, -999.0, None, 416.0, None,47
None, None, 0.0,120.0,1102.0, None,2022-11-20 14:00:00, None, None, None, None,47
None, None, None,121.0,1101.0, None,2022-11-20 15:00:00, None, None, None, None,47
None, None, 0.0,121.0,1101.0, None,2022-11-20 16:00:00, -999.0, None, None, None,47
None, None, 1.0,121.0,1102.0, None,2022-11-20 17:00:00, None, None, None, None,47
None, None, 0.0,121.0,1102.0, None,2022-11-20 18:00:00, None, None, None, None,47
None, None, 0.0,121.0,1102.0, None,2022-11-20 19:00:00, None, None, None, None,47
None, None, 0.0,122.0,1102.0, None,2022-11-20 20:00:00, None, None, None, None,47
0.0, None, 1.0,122.0,1103.0, None,2022-11-20 21:00:00, None, None, None, None,47
None, None, 0.0,122.0,1103.0, None,2022-11-20 22:00:00, None, None, None, None,47
None, None, None,122.0,1102.0, None,2022-11-20 23:00:00, None, None, None, None,47
0.0, None, 1.0,122.0,1103.0, None,2022-11-21 00:00:00, None, None, None, None,47
0.0, None, 0.0,122.0,1103.0, None,2022-11-21 01:00:00, None, None, None, None,47
0.0, None, 0.0,122.0,1103.0, None,2022-11-21 02:00:00, None, None, None, None,47
0.0, None, 0.0,122.0,1103.0, None,2022-11-21 03:00:00, None, None, None, None,47
0.0, None, 0.0,122.0,1103.0, None,2022-11-21 04:00:00, None, None, None, None,47
0.0, None, 0.0,122.0,1103.0, None,2022-11-21 05:00:00, None, None, None, None,47
1.0, None, 0.0,122.0,1103.0, None,2022-11-21 06:00:00, None, None, None, None,47
0.0, None, 0.0,122.0,1103.0, None,2022-11-21 07:00:00, None, None, None, None,47
0.0, None, 0.0,122.0,1103.0, None,2022-11-21 08:00:00, None, None, None, None,47
0.0, None, 0.0,123.0,1103.0, None,2022-11-21 09:00:00, None, None, None, None,47
1.0, None, 0.0,123.0,1103.0, None,2022-11-21 10:00:00, None, None, None, None,47
1.0, None, 0.0,123.0,1103.0, None,2022-11-21 11:00:00, None, None, None, None,47
1.0, None, 0.0,123.0,1103.0, None,2022-11-21 12:00:00, None, None, None, None,47
1.0, None, 0.0,123.0,1103.0, None,2022-11-21 13:00:00, -999.0, None, None, None,47
1.0, None, 0.0,124.0,1103.0, None,2022-11-21 14:00:00, -999.0, None, 416.0, None,47
2.0, None, 0.0,124.0,1103.0, None,2022-11-21 15:00:00, -999.0, None, 416.0, None,47
2.0, None, 0.0,124.0,1103.0, None,2022-11-21 16:00:00, -999.0, None, 416.0, None,47
1.0, None, 0.0,124.0,1103.0, None,2022-11-21 17:00:00, None, None, None, None,47
1.0, None, 0.0,124.0,1103.0, None,2022-11-21 18:00:00, None, None, None, None,47
1.0, None, 0.0,124.0,1103.0, None,2022-11-21 19:00:00, None, None, None, None,47
0.0, None, 0.0,124.0,1103.0, None,2022-11-21 21:00:00, None, None, None, None,47
0.0, None, 0.0,124.0,1103.0, None,2022-11-21 22:00:00, None, None, None, None,47
1.0, None, 0.0,125.0,1103.0, None,2022-11-21 23:00:00, -999.0, None, None, None,47
0.0, None, 0.0,125.0,1103.0, None,2022-11-22 00:00:00, -999.0, None, None, None,47
0.0, None, 0.0,125.0,1103.0, None,2022-11-22 01:00:00, -999.0, None, 416.0, None,47
1.0, None, 1.0,125.0,1104.0, None,2022-11-22 02:00:00, None, None, 416.0, None,47
1.0, None, 0.0,127.0,1104.0, None,2022-11-22 03:00:00, None, None, None, None,47
5.0, None, 4.0,128.0,1108.0, None,2022-11-22 04:00:00, None, None, None, None,47
8.0, None, 3.0,131.0,1111.0, None,2022-11-22 05:00:00, None, None, 416.0, None,47
10.0, None, 2.0,133.0,1113.0, None,2022-11-22 06:00:00, None, None, None, None,47
12.0, None, 2.0,135.0,1115.0, None,2022-11-22 07:00:00, None, None, None, None,47
14.0, None, 2.0,137.0,1117.0, None,2022-11-22 08:00:00, None, None, None, None,47
16.0, None, 2.0,140.0,1119.0, None,2022-11-22 09:00:00, None, None, None, None,47
18.0, None, 2.0,142.0,1121.0, None,2022-11-22 10:00:00, None, None, None, None,47
20.0, None, 2.0,144.0,1123.0, None,2022-11-22 11:00:00, None, None, None, None,47
22.0, None, 2.0,145.0,1125.0, None,2022-11-22 12:00:00, None, None, None, None,47
23.0, None, 1.0,147.0,1126.0, None,2022-11-22 13:00:00, None, None, None, None,47
25.0, None, 2.0,148.0,1128.0, None,2022-11-22 14:00:00, None, None, None, None,47
26.0, None, 1.0,149.0,1129.0, None,2022-11-22 15:00:00, -999.0, None, 416.0, None,47
27.0, None, 1.0,150.0,1130.0, None,2022-11-22 16:00:00, None, None, 416.0, None,47
27.0, None, 0.0,151.0,1130.0, None,2022-11-22 17:00:00, None, None, None, None,47
27.0, None, 0.0,151.0,1130.0, None,2022-11-22 18:00:00, None, None, None, None,47
28.0, None, 1.0,151.0,1131.0, None,2022-11-22 19:00:00, None, None, None, None,47
28.0, None, 0.0,151.0,1131.0, None,2022-11-22 20:00:00, None, None, None, None,47
27.0, None, None,151.0,1130.0, None,2022-11-22 21:00:00, None, None, None, None,47
28.0, None, 1.0,151.0,1131.0, None,2022-11-22 22:00:00, None, None, None, None,47
28.0, None, 0.0,151.0,1131.0, None,2022-11-22 23:00:00, None, None, None, None,47
28.0, None, 0.0,151.0,1131.0, None,2022-11-23 00:00:00, None, None, None, None,47
30.0, None, 2.0,152.0,1133.0, None,2022-11-23 01:00:00, None, None, None, None,47
29.0, None, 0.0,152.0,1133.0, None,2022-11-23 02:00:00, -999.0, None, None, None,47
29.0, None, 0.0,152.0,1133.0, None,2022-11-23 03:00:00, -999.0, None, 416.0, None,47
25.0, None, 0.0,152.0,1133.0, None,2022-11-23 04:00:00, -999.0, None, 416.0, None,47
