pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None,206.0, None,4.1,3.3,63.0, None, None, 0.0,240.0, None,2022-11-19 00:00:00, None,47
None, None,206.0, None,3.4,2.9,62.0, None, None, 0.0,240.0, None,2022-11-19 01:00:00, None,47
None, None,206.0, None,3.7,3.8,61.0, None, None, 0.0,240.0, None,2022-11-19 02:00:00, None,47
0.0, None,207.0, None,3.9,3.4,61.0, None, None, 1.0,240.0, None,2022-11-19 03:00:00, None,47
0.0, None,207.0, None,3.7,2.5,62.0, None, None, 0.0,240.0, None,2022-11-19 04:00:00, None,47
None, None,206.0, None,3.8,3.5,61.0, None, None, None,240.0, None,2022-11-19 05:00:00, None,47
0.0, None,207.0, None,3.4,3.1,61.0, None, None, 1.0,240.0, None,2022-11-19 06:00:00, None,47
None, None,206.0, None,3.7,3.3,61.0, None, None, None,240.0, None,2022-11-19 07:00:00, None,47
0.0, None,207.0, None,4.1,4.1,61.0, None, None, 1.0,240.0, None,2022-11-19 08:00:00, None,47
0.0, None,207.0, None,4.7,5.0,61.0, None, None, 0.0,240.0, None,2022-11-19 09:00:00, None,47
0.0, None,207.0, None,6.8,6.8,60.0, None, None, 0.0,241.0, None,2022-11-19 10:00:00, None,47
0.0, None,206.0, None,7.8,8.1,60.0, None, None, None,241.0, None,2022-11-19 11:00:00, None,47
None, None,206.0, None,8.4,8.9,60.0, None, None, 0.0,242.0, None,2022-11-19 12:00:00, None,47
0.0, None,206.0, None,8.9,9.9,58.0, None, None, 0.0,243.0, None,2022-11-19 13:00:00, None,47
0.0, None,206.0, None,8.3,9.9,58.0, None, None, 0.0,243.0, None,2022-11-19 14:00:00, None,47
0.0, None,206.0, None,7.4,7.2,61.0, None, None, 0.0,243.0, None,2022-11-19 15:00:00, None,47
None, None,205.0, None,6.1,5.5,62.0, None, None, None,242.0, None,2022-11-19 16:00:00, None,47
0.0, None,206.0, None,5.5,5.2,61.0, None, None, 1.0,241.0, None,2022-11-19 17:00:00, None,47
0.0, None,206.0, None,5.5,5.0,61.0, None, None, 0.0,240.0, None,2022-11-19 18:00:00, None,47
0.0, None,206.0, None,5.3,5.3,61.0, None, None, 0.0,240.0, None,2022-11-19 19:00:00, None,47
0.0, None,206.0, None,4.4,3.7,62.0, None, None, 0.0,239.0, None,2022-11-19 20:00:00, None,47
0.0, None,206.0, None,4.0,4.2,61.0, None, None, 0.0,239.0, None,2022-11-19 21:00:00, None,47
0.0, None,206.0, None,3.7,3.1,62.0, None, None, 0.0,239.0, None,2022-11-19 22:00:00, None,47
1.0, None,207.0, None,3.4,3.1,62.0, None, None, 1.0,239.0, None,2022-11-19 23:00:00, None,47
0.0, None,206.0, None,3.4,2.5,62.0, None, None, None,239.0, None,2022-11-20 00:00:00, None,47
1.0, None,207.0, None,3.4,3.3,61.0, None, None, 1.0,239.0, None,2022-11-20 01:00:00, None,47
0.0, None,206.0, None,3.1,2.8,62.0, None, None, None,239.0, None,2022-11-20 02:00:00, None,47
None, None,206.0, None,3.2,2.6,62.0, None, None, 0.0,239.0, None,2022-11-20 03:00:00, None,47
None, None,206.0, None,3.1,2.8,61.0, None, None, 0.0,240.0, None,2022-11-20 04:00:00, None,47
1.0, None,207.0, None,3.0,2.7,61.0, None, None, 1.0,240.0, None,2022-11-20 05:00:00, None,47
None, None,206.0, None,1.8,1.6,61.0, None, None, None,241.0, None,2022-11-20 06:00:00, None,47
0.0, None,206.0, None,1.3,1.6,61.0, None, None, 0.0,241.0, None,2022-11-20 07:00:00, None,47
None, None,206.0, None,2.5,2.3,61.0, None, None, 0.0,241.0, None,2022-11-20 08:00:00, None,47
None, None,206.0, None,3.2,3.2,61.0, None, None, 0.0,240.0, None,2022-11-20 09:00:00, None,47
0.0, None,207.0, None,3.9,4.1,61.0, None, None, 1.0,240.0, None,2022-11-20 10:00:00, None,47
0.0, None,206.0, None,5.0,4.6,61.0, None, None, None,241.0, None,2022-11-20 11:00:00, None,47
0.0, None,206.0, None,5.5,5.4,60.0, None, None, 0.0,242.0, None,2022-11-20 12:00:00, None,47
None, None,205.0, None,3.4,3.5,61.0, None, None, None,242.0, None,2022-11-20 13:00:00, None,47
0.0, None,206.0, None,3.5,3.3,61.0, None, None, 1.0,242.0, None,2022-11-20 14:00:00, None,47
0.0, None,206.0, None,3.2,3.2,61.0, None, None, 0.0,242.0, None,2022-11-20 15:00:00, None,47
1.0, None,206.0, None,3.0,2.9,61.0, None, None, 0.0,241.0, None,2022-11-20 16:00:00, None,47
0.0, None,206.0, None,2.1,1.9,61.0, None, None, 0.0,241.0, None,2022-11-20 17:00:00, None,47
0.0, None,206.0, None,2.0,1.7,61.0, None, None, 0.0,240.0, None,2022-11-20 18:00:00, None,47
0.0, None,206.0, None,1.9,1.9,61.0, None, None, 0.0,240.0, None,2022-11-20 19:00:00, None,47
0.0, None,206.0, None,2.5,2.2,61.0, None, None, 0.0,240.0, None,2022-11-20 20:00:00, None,47
0.0, None,206.0, None,2.0,1.6,61.0, None, None, 0.0,240.0, None,2022-11-20 21:00:00, None,47
0.0, None,206.0, None,1.1,1.0,61.0, None, None, 0.0,240.0, None,2022-11-20 22:00:00, None,47
None, None,206.0, None,1.1,0.8,61.0, None, None, 0.0,240.0, None,2022-11-20 23:00:00, None,47
0.0, None,206.0, None,0.0,0.1,61.0, None, None, 0.0,240.0, None,2022-11-21 00:00:00, None,47
None, None,206.0, None,-0.6,-0.9,60.0, None, None, 0.0,240.0, None,2022-11-21 01:00:00, None,47
1.0, None,207.0, None,-0.1,0.0,60.0, None, None, 1.0,241.0, None,2022-11-21 02:00:00, None,47
1.0, None,207.0, None,0.1,0.0,60.0, None, None, 0.0,241.0, None,2022-11-21 03:00:00, None,47
1.0, None,207.0, None,0.1,0.0,60.0, None, None, 0.0,241.0, None,2022-11-21 04:00:00, None,47
0.0, None,207.0, None,0.2,-0.1,60.0, None, None, 0.0,241.0, None,2022-11-21 05:00:00, None,47
1.0, None,207.0, None,-0.1,-0.3,60.0, None, None, 0.0,241.0, None,2022-11-21 06:00:00, None,47
