RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.98, 152.4, None, None, None, None, None, None, None, None, 131.3, None, None,5.158, None, None, None, 23.02, None, None, None, None, None,2018-06-04 00:00:00, None,23
None, None, None, None, 1.036, 146.6, None, None, None, None, None, None, None, None, 131.2, None, None,4.574, None, None, None, 25.63, None, None, None, None, None,2018-06-04 01:00:00, None,23
None, None, None, None, 1.91, 145.6, None, None, None, None, None, None, None, None, 130.9, None, None,4.845, None, None, None, 26.3, None, None, None, None, None,2018-06-04 02:00:00, None,23
None, None, None, None, 1.82, 147.4, None, None, None, None, None, None, None, None, 130.9, None, None,4.362, None, None, None, 30.79, None, None, None, None, None,2018-06-04 03:00:00, None,23
None, None, None, None, 1.695, 145.2, None, None, None, None, None, None, None, None, 130.7, None, None,4.278, None, None, None, 29.02, None, None, None, None, None,2018-06-04 04:00:00, None,23
None, None, None, None, 1.637, 140.4, None, None, None, None, None, None, None, None, 130.5, None, None,3.789, None, None, None, 29.2, None, None, None, None, None,2018-06-04 05:00:00, None,23
None, None, None, None, 1.766, 138.4, None, None, None, None, None, None, None, None, 130.8, None, None,3.699, None, None, None, 27.41, None, None, None, None, None,2018-06-04 06:00:00, None,23
None, None, None, None, 1.856, 141.0, None, None, None, None, None, None, None, None, 130.7, None, None,4.572, None, None, None, 32.3, None, None, None, None, None,2018-06-04 07:00:00, None,23
None, None, None, None, 2.141, 84.6, None, None, None, None, None, None, None, None, 128.7, None, None,5.062, None, None, None, 56.4, None, None, None, None, None,2018-06-04 08:00:00, None,23
None, None, None, None, 2.266, 71.39, None, None, None, None, None, None, None, None, 129.3, None, None,6.977, None, None, None, 63.45, None, None, None, None, None,2018-06-04 09:00:00, None,23
None, None, None, None, 3.042, 45.74, None, None, None, None, None, None, None, None, 128.6, None, None,7.23, None, None, None, 66.19, None, None, None, None, None,2018-06-04 10:00:00, None,23
None, None, None, None, 3.027, 32.88, None, None, None, None, None, None, None, None, 127.2, None, None,9.06, None, None, None, 66.57, None, None, None, None, None,2018-06-04 11:00:00, None,23
None, None, None, None, 2.873, 90.1, None, None, None, None, None, None, None, None, 129.2, None, None,6.239, None, None, None, 68.67, None, None, None, None, None,2018-06-04 12:00:00, None,23
None, None, None, None, 2.829, 92.8, None, None, None, None, None, None, None, None, 126.9, None, None,8.76, None, None, None, 63.81, None, None, None, None, None,2018-06-04 13:00:00, None,23
None, None, None, None, 1.758, 117.7, None, None, None, None, None, None, None, None, 126.4, None, None,5.977, None, None, None, 56.63, None, None, None, None, None,2018-06-04 14:00:00, None,23
None, None, None, None, 2.064, 145.2, None, None, None, None, None, None, None, None, 126.3, None, None,6.052, None, None, None, 52.92, None, None, None, None, None,2018-06-04 15:00:00, None,23
None, None, None, None, 0.949, 137.4, None, None, None, None, None, None, None, None, 125.7, None, None,5.251, None, None, None, 43.01, None, None, None, None, None,2018-06-04 16:00:00, None,23
None, None, None, None, 1.921, 142.7, None, None, None, None, None, None, None, None, 125.8, None, None,5.191, None, None, None, 47.93, None, None, None, None, None,2018-06-04 17:00:00, None,23
None, None, None, None, 1.992, 128.4, None, None, None, None, None, None, None, None, 125.6, None, None,3.993, None, None, None, 32.62, None, None, None, None, None,2018-06-04 18:00:00, None,23
None, None, None, None, 1.887, 140.8, None, None, None, None, None, None, None, None, 126.3, None, None,3.942, None, None, None, 30.01, None, None, None, None, None,2018-06-04 19:00:00, None,23
None, None, None, None, 1.027, 161.3, None, None, None, None, None, None, None, None, 125.8, None, None,3.399, None, None, None, 41.45, None, None, None, None, None,2018-06-04 20:00:00, None,23
None, None, None, None, 1.417, 151.8, None, None, None, None, None, None, None, None, 125.9, None, None,2.269, None, None, None, 27.99, None, None, None, None, None,2018-06-04 21:00:00, None,23
None, None, None, None, 1.032, 154.1, None, None, None, None, None, None, None, None, 126.0, None, None,2.292, None, None, None, 23.14, None, None, None, None, None,2018-06-04 22:00:00, None,23
None, None, None, None, 0.11, 140.0, None, None, None, None, None, None, None, None, 125.8, None, None,1.22, None, None, None, 40.14, None, None, None, None, None,2018-06-04 23:00:00, None,23
None, None, None, None, 0.007, 122.6, None, None, None, None, None, None, None, None, 126.2, None, None,1.82, None, None, None, 39.39, None, None, None, None, None,2018-06-05 00:00:00, None,23
None, None, None, None, 0.003, 135.1, None, None, None, None, None, None, None, None, 126.0, None, None,1.672, None, None, None, 15.15, None, None, None, None, None,2018-06-05 01:00:00, None,23
None, None, None, None, 0.079, 156.8, None, None, None, None, None, None, None, None, 126.1, None, None,2.001, None, None, None, 6.258, None, None, None, None, None,2018-06-05 02:00:00, None,23
None, None, None, None, 0.323, 150.5, None, None, None, None, None, None, None, None, 125.9, None, None,0.901, None, None, None, 24.96, None, None, None, None, None,2018-06-05 03:00:00, None,23
None, None, None, None, 0.013, 105.4, None, None, None, None, None, None, None, None, 125.7, None, None,0.746, None, None, None, 32.88, None, None, None, None, None,2018-06-05 04:00:00, None,23
None, None, None, None, 0.053, 105.7, None, None, None, None, None, None, None, None, 125.9, None, None,-0.018, None, None, None, 18.53, None, None, None, None, None,2018-06-05 05:00:00, None,23
None, None, None, None, 0.052, 104.4, None, None, None, None, None, None, None, None, 125.8, None, None,0.987, None, None, None, 40.55, None, None, None, None, None,2018-06-05 06:00:00, None,23
None, None, None, None, 0.096, 127.0, None, None, None, None, None, None, None, None, 125.8, None, None,1.879, None, None, None, 48.99, None, None, None, None, None,2018-06-05 07:00:00, None,23
None, None, None, None, 1.285, 287.6, None, None, None, None, None, None, None, None, 126.0, None, None,5.307, None, None, None, 60.92, None, None, None, None, None,2018-06-05 08:00:00, None,23
None, None, None, None, 2.131, 307.6, None, None, None, None, None, None, None, None, 124.2, None, None,7.253, None, None, None, 68.93, None, None, None, None, None,2018-06-05 09:00:00, None,23
None, None, None, None, 3.61, 10.13, None, None, None, None, None, None, None, None, 124.0, None, None,5.753, None, None, None, 63.45, None, None, None, None, None,2018-06-05 10:00:00, None,23
None, None, None, None, 3.231, 36.88, None, None, None, None, None, None, None, None, 124.4, None, None,6.843, None, None, None, 58.58, None, None, None, None, None,2018-06-05 11:00:00, None,23
None, None, None, None, 2.629, 41.4, None, None, None, None, None, None, None, None, 124.3, None, None,6.82, None, None, None, 63.19, None, None, None, None, None,2018-06-05 12:00:00, None,23
None, None, None, None, 3.03, 20.79, None, None, None, None, None, None, None, None, 123.1, None, None,9.15, None, None, None, 63.96, None, None, None, None, None,2018-06-05 13:00:00, None,23
None, None, None, None, 3.149, 33.58, None, None, None, None, None, None, None, None, 122.3, None, None,10.39, None, None, None, 66.96, None, None, None, None, None,2018-06-05 14:00:00, None,23
None, None, None, None, 3.267, 39.26, None, None, None, None, None, None, None, None, 122.1, None, None,9.81, None, None, None, 65.65, None, None, None, None, None,2018-06-05 15:00:00, None,23
None, None, None, None, 3.036, 24.22, None, None, None, None, None, None, None, None, 120.6, None, None,9.86, None, None, None, 76.31, None, None, None, None, None,2018-06-05 16:00:00, None,23
None, None, None, None, 3.585, 75.16, None, None, None, None, None, None, None, None, 120.9, None, None,9.8, None, None, None, 70.81, None, None, None, None, None,2018-06-05 17:00:00, None,23
None, None, None, None, 4.134, 38.25, None, None, None, None, None, None, None, None, 121.7, None, None,10.21, None, None, None, 65.25, None, None, None, None, None,2018-06-05 18:00:00, None,23
None, None, None, None, 4.004, 53.21, None, None, None, None, None, None, None, None, 119.7, None, None,9.31, None, None, None, 55.92, None, None, None, None, None,2018-06-05 19:00:00, None,23
None, None, None, None, 2.121, 75.24, None, None, None, None, None, None, None, None, 120.9, None, None,6.428, None, None, None, 64.95, None, None, None, None, None,2018-06-05 20:00:00, None,23
None, None, None, None, 1.482, 145.7, None, None, None, None, None, None, None, None, 121.5, None, None,4.081, None, None, None, 35.47, None, None, None, None, None,2018-06-05 21:00:00, None,23
None, None, None, None, 0.876, 152.6, None, None, None, None, None, None, None, None, 121.5, None, None,3.367, None, None, None, 19.45, None, None, None, None, None,2018-06-05 22:00:00, None,23
None, None, None, None, 0.85, 152.1, None, None, None, None, None, None, None, None, 121.1, None, None,3.368, None, None, None, 21.61, None, None, None, None, None,2018-06-05 23:00:00, None,23
None, None, None, None, 0.871, 150.5, None, None, None, None, None, None, None, None, 120.9, None, None,2.872, None, None, None, 24.03, None, None, None, None, None,2018-06-06 00:00:00, None,23
None, None, None, None, 0.515, 153.9, None, None, None, None, None, None, None, None, 121.1, None, None,2.792, None, None, None, 21.98, None, None, None, None, None,2018-06-06 01:00:00, None,23
None, None, None, None, 0.15, 139.4, None, None, None, None, None, None, None, None, 120.8, None, None,1.709, None, None, None, 20.4, None, None, None, None, None,2018-06-06 02:00:00, None,23
None, None, None, None, 0.0, 120.5, None, None, None, None, None, None, None, None, 120.8, None, None,1.09, None, None, None, 9.23, None, None, None, None, None,2018-06-06 03:00:00, None,23
None, None, None, None, 0.03, 121.3, None, None, None, None, None, None, None, None, 121.1, None, None,0.902, None, None, None, 8.99, None, None, None, None, None,2018-06-06 04:00:00, None,23
None, None, None, None, 0.0, 121.0, None, None, None, None, None, None, None, None, 120.8, None, None,0.899, None, None, None, 3.14, None, None, None, None, None,2018-06-06 05:00:00, None,23
None, None, None, None, 0.0, 120.4, None, None, None, None, None, None, None, None, 121.4, None, None,2.082, None, None, None, 9.88, None, None, None, None, None,2018-06-06 06:00:00, None,23
None, None, None, None, 0.763, 140.2, None, None, None, None, None, None, None, None, 120.8, None, None,3.721, None, None, None, 18.72, None, None, None, None, None,2018-06-06 07:00:00, None,23
None, None, None, None, 0.648, 143.8, None, None, None, None, None, None, None, None, 121.1, None, None,5.398, None, None, None, 34.92, None, None, None, None, None,2018-06-06 08:00:00, None,23
None, None, None, None, 1.248, 75.67, None, None, None, None, None, None, None, None, 120.9, None, None,9.71, None, None, None, 65.73, None, None, None, None, None,2018-06-06 09:00:00, None,23
None, None, None, None, 2.362, 16.08, None, None, None, None, None, None, None, None, 120.4, None, None,10.34, None, None, None, 59.15, None, None, None, None, None,2018-06-06 10:00:00, None,23
None, None, None, None, 2.598, 13.18, None, None, None, None, None, None, None, None, 118.9, None, None,11.23, None, None, None, 57.66, None, None, None, None, None,2018-06-06 11:00:00, None,23
None, None, None, None, 2.851, 343.8, None, None, None, None, None, None, None, None, 119.5, None, None,12.52, None, None, None, 64.07, None, None, None, None, None,2018-06-06 12:00:00, None,23
None, None, None, None, 2.435, 339.7, None, None, None, None, None, None, None, None, 115.9, None, None,13.66, None, None, None, 59.32, None, None, None, None, None,2018-06-06 13:00:00, None,23
None, None, None, None, 3.129, 338.8, None, None, None, None, None, None, None, None, 116.8, None, None,13.87, None, None, None, 54.84, None, None, None, None, None,2018-06-06 14:00:00, None,23
None, None, None, None, 1.985, 337.1, None, None, None, None, None, None, None, None, 116.6, None, None,14.6, None, None, None, 60.82, None, None, None, None, None,2018-06-06 15:00:00, None,23
None, None, None, None, 1.896, 339.4, None, None, None, None, None, None, None, None, 114.5, None, None,14.83, None, None, None, 58.22, None, None, None, None, None,2018-06-06 16:00:00, None,23
None, None, None, None, 1.349, 348.4, None, None, None, None, None, None, None, None, 115.3, None, None,14.9, None, None, None, 71.73, None, None, None, None, None,2018-06-06 17:00:00, None,23
None, None, None, None, 1.149, 285.0, None, None, None, None, None, None, None, None, 115.3, None, None,12.77, None, None, None, 70.29, None, None, None, None, None,2018-06-06 18:00:00, None,23
None, None, None, None, 0.509, 139.8, None, None, None, None, None, None, None, None, 115.2, None, None,9.12, None, None, None, 42.18, None, None, None, None, None,2018-06-06 19:00:00, None,23
None, None, None, None, 0.433, 151.2, None, None, None, None, None, None, None, None, 115.2, None, None,6.643, None, None, None, 16.86, None, None, None, None, None,2018-06-06 20:00:00, None,23
None, None, None, None, 0.233, 154.0, None, None, None, None, None, None, None, None, 115.4, None, None,5.743, None, None, None, 11.76, None, None, None, None, None,2018-06-06 21:00:00, None,23
None, None, None, None, 0.0, 139.4, None, None, None, None, None, None, None, None, 115.5, None, None,5.473, None, None, None, 4.34, None, None, None, None, None,2018-06-06 22:00:00, None,23
None, None, None, None, 0.017, 130.6, None, None, None, None, None, None, None, None, 115.7, None, None,4.759, None, None, None, 5.549, None, None, None, None, None,2018-06-06 23:00:00, None,23
None, None, None, None, 0.327, 118.1, None, None, None, None, None, None, None, None, 115.4, None, None,4.842, None, None, None, 13.85, None, None, None, None, None,2018-06-07 00:00:00, None,23
None, None, None, None, 0.526, 112.0, None, None, None, None, None, None, None, None, 116.5, None, None,5.481, None, None, None, 29.44, None, None, None, None, None,2018-06-07 01:00:00, None,23
None, None, None, None, 0.654, 101.7, None, None, None, None, None, None, None, None, 115.4, None, None,5.172, None, None, None, 32.57, None, None, None, None, None,2018-06-07 02:00:00, None,23
None, None, None, None, 0.725, 114.0, None, None, None, None, None, None, None, None, 115.6, None, None,4.351, None, None, None, 24.17, None, None, None, None, None,2018-06-07 03:00:00, None,23
None, None, None, None, 0.392, 107.9, None, None, None, None, None, None, None, None, 115.6, None, None,4.293, None, None, None, 21.26, None, None, None, None, None,2018-06-07 04:00:00, None,23
None, None, None, None, 0.01, 126.7, None, None, None, None, None, None, None, None, 115.7, None, None,4.064, None, None, None, 11.7, None, None, None, None, None,2018-06-07 05:00:00, None,23
None, None, None, None, 0.0, 130.9, None, None, None, None, None, None, None, None, 115.7, None, None,4.778, None, None, None, 9.06, None, None, None, None, None,2018-06-07 06:00:00, None,23
None, None, None, None, 0.116, 140.1, None, None, None, None, None, None, None, None, 115.5, None, None,6.215, None, None, None, 8.83, None, None, None, None, None,2018-06-07 07:00:00, None,23
None, None, None, None, 0.692, 153.4, None, None, None, None, None, None, None, None, 115.4, None, None,7.192, None, None, None, 27.79, None, None, None, None, None,2018-06-07 08:00:00, None,23
None, None, None, None, 1.035, 219.1, None, None, None, None, None, None, None, None, 115.2, None, None,13.05, None, None, None, 71.13, None, None, None, None, None,2018-06-07 09:00:00, None,23
