ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,9.0,0.0,2021-06-11,0.0,16.5,24,,,,,,,,,,,
0.4,0.4,10.5,0.0,2021-06-12,0.0,24.5,24,,,,,,,,,,,
6.8,6.8,15.5,0.0,2021-06-13,0.0,20.0,24,,,,,,,,,,,
1.6,1.6,14.0,0.0,2021-06-14,0.0,19.5,24,,,,,,,,,,,
0.0,0.0,15.0,0.0,2021-06-15,0.0,23.0,24,,,,,,,,,,,
0.0,0.0,10.5,0.0,2021-06-16,0.0,25.0,24,,,,,,,,,,,
0.0,0.0,12.0,0.0,2021-06-17,0.0,26.5,24,,,,,,,,,,,
,,,,2021-06-11 00:00:00,,,24,0.0,4.3, 4.255, 62.3,0.0,0.0,10.7,62.0,4.3,-6999.0,-2.0
,,,,2021-06-11 01:00:00,,,24,0.0,3.2, 3.158, 63.79,0.0,0.0,10.7,64.0,3.2,-6999.0,-3.0
,,,,2021-06-11 02:00:00,,,24,0.0,1.9, 1.895, 70.73,0.0,0.0,10.7,71.0,1.9,-6999.0,-3.0
,,,,2021-06-11 03:00:00,,,24,0.0,2.3, 2.315, 70.58,0.0,0.0,10.7,71.0,1.8,-6999.0,-2.0
,,,,2021-06-11 04:00:00,,,24,0.0,1.8, 1.815, 72.49,0.0,0.0,10.7,72.0,1.5,-6999.0,-3.0
,,,,2021-06-11 05:00:00,,,24,0.0,1.7, 1.657, 74.13,0.0,0.0,10.7,74.0,1.3,-6999.0,-2.0
,,,,2021-06-11 06:00:00,,,24,0.0,3.1, 3.146, 68.85,0.0,0.0,10.7,69.0,1.3,-6999.0,-2.0
