AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
5.2, 1.0,0.0,6.0, 0.0,2018-10-22 00:00:00,222.0,86.0,43
5.2, None,0.0,6.3, None,2018-10-22 00:15:00,228.0,84.0,43
5.3, None,0.0,6.6, None,2018-10-22 00:30:00,230.0,85.0,43
4.8, None,0.0,5.7, None,2018-10-22 00:45:00,223.0,89.0,43
4.5, -1.0,0.0,4.8, 0.0,2018-10-22 01:00:00,234.0,88.0,43
4.6, None,0.0,4.1, None,2018-10-22 01:15:00,235.0,90.0,43
4.3, None,0.0,5.4, None,2018-10-22 01:30:00,226.0,92.0,43
4.6, None,0.0,5.8, None,2018-10-22 01:45:00,231.0,89.0,43
5.0, 1.0,0.0,5.7, 0.0,2018-10-22 02:00:00,226.0,87.0,43
4.6, None,0.0,5.6, None,2018-10-22 02:15:00,226.0,91.0,43
4.8, None,0.0,6.2, None,2018-10-22 02:30:00,230.0,89.0,43
4.9, None,0.0,6.3, None,2018-10-22 02:45:00,222.0,89.0,43
5.0, 0.0,0.0,5.8, 0.0,2018-10-22 03:00:00,231.0,88.0,43
4.3, None,0.0,5.0, None,2018-10-22 03:15:00,230.0,92.0,43
4.5, None,0.0,5.0, None,2018-10-22 03:30:00,225.0,90.0,43
4.2, None,0.0,3.3, None,2018-10-22 03:45:00,223.0,94.0,43
4.1, -1.0,0.0,5.7, 0.0,2018-10-22 04:00:00,224.0,95.0,43
4.3, None,0.0,3.5, None,2018-10-22 04:15:00,248.0,95.0,43
4.4, None,0.0,3.6, None,2018-10-22 04:30:00,226.0,95.0,43
5.1, None,0.0,3.2, None,2018-10-22 04:45:00,322.0,89.0,43
5.8, 0.0,0.0,2.9, 0.0,2018-10-22 05:00:00,311.0,85.0,43
5.5, None,0.0,4.0, None,2018-10-22 05:15:00,279.0,89.0,43
4.9, None,0.0,6.3, None,2018-10-22 05:30:00,263.0,90.0,43
4.5, None,0.0,5.6, None,2018-10-22 05:45:00,237.0,93.0,43
4.2, 0.0,0.0,5.8, 0.0,2018-10-22 06:00:00,244.0,94.0,43
4.6, None,0.0,4.7, None,2018-10-22 06:15:00,234.0,88.0,43
4.6, None,0.0,5.9, None,2018-10-22 06:30:00,232.0,92.0,43
4.5, None,0.0,5.8, None,2018-10-22 06:45:00,226.0,93.0,43
4.9, 1.0,0.0,5.5, 0.0,2018-10-22 07:00:00,238.0,89.0,43
4.9, None,0.0,6.2, None,2018-10-22 07:15:00,242.0,92.0,43
5.2, None,0.0,6.1, None,2018-10-22 07:30:00,227.0,90.0,43
5.8, None,0.0,5.8, None,2018-10-22 07:45:00,225.0,89.0,43
6.8, -1.0,0.0,6.0, 0.0,2018-10-22 08:00:00,238.0,85.0,43
8.1, None,0.0,6.1, None,2018-10-22 08:15:00,257.0,80.0,43
9.5, None,0.0,5.5, None,2018-10-22 08:30:00,255.0,76.0,43
10.3, None,0.0,5.2, None,2018-10-22 08:45:00,221.0,76.0,43
11.2, 0.0,0.0,4.0, 0.0,2018-10-22 09:00:00,212.0,75.0,43
12.2, None,0.0,3.7, None,2018-10-22 09:15:00,226.0,70.0,43
14.0, None,0.0,1.2, None,2018-10-22 09:30:00,188.0,67.0,43
14.8, None,0.0,3.0, None,2018-10-22 09:45:00,200.0,62.0,43
15.4, 0.0,0.0,3.2, 0.0,2018-10-22 10:00:00,116.0,58.0,43
15.6, None,0.0,4.5, None,2018-10-22 10:15:00,130.0,55.0,43
15.5, None,0.0,7.3, None,2018-10-22 10:30:00,122.0,55.0,43
15.7, None,0.0,8.2, None,2018-10-22 10:45:00,104.0,55.0,43
15.9, 0.0,0.0,8.6, 0.0,2018-10-22 11:00:00,104.0,56.0,43
16.3, None,0.0,8.6, None,2018-10-22 11:15:00,105.0,52.0,43
16.4, None,0.0,9.9, None,2018-10-22 11:30:00,103.0,49.0,43
16.3, None,0.0,11.5, None,2018-10-22 11:45:00,111.0,48.0,43
16.5, 0.0,0.0,9.9, 0.0,2018-10-22 12:00:00,81.0,47.0,43
16.5, None,0.0,9.7, None,2018-10-22 12:15:00,100.0,44.0,43
16.5, None,0.0,11.0, None,2018-10-22 12:30:00,108.0,46.0,43
16.7, None,0.0,11.1, None,2018-10-22 12:45:00,106.0,46.0,43
16.8, -1.0,0.0,9.5, 0.0,2018-10-22 13:00:00,95.0,45.0,43
16.9, None,0.0,10.2, None,2018-10-22 13:15:00,114.0,48.0,43
16.9, None,0.0,10.0, None,2018-10-22 13:30:00,99.0,46.0,43
17.2, None,0.0,8.5, None,2018-10-22 13:45:00,109.0,45.0,43
17.0, -3.0,0.0,10.0, 0.0,2018-10-22 14:00:00,110.0,44.0,43
17.0, None,0.0,8.9, None,2018-10-22 14:15:00,103.0,45.0,43
16.7, None,0.0,10.7, None,2018-10-22 14:30:00,104.0,45.0,43
16.9, None,0.0,7.6, None,2018-10-22 14:45:00,114.0,45.0,43
16.6, 1.0,0.0,9.8, 0.0,2018-10-22 15:00:00,115.0,44.0,43
16.5, None,0.0,7.9, None,2018-10-22 15:15:00,124.0,46.0,43
16.4, None,0.0,7.5, None,2018-10-22 15:30:00,125.0,46.0,43
16.1, None,0.0,7.7, None,2018-10-22 15:45:00,127.0,46.0,43
15.7, -1.0,0.0,8.4, 0.0,2018-10-22 16:00:00,107.0,47.0,43
15.5, None,0.0,6.0, None,2018-10-22 16:15:00,107.0,51.0,43
14.4, None,0.0,4.4, None,2018-10-22 16:30:00,105.0,55.0,43
13.8, None,0.0,2.7, None,2018-10-22 16:45:00,91.0,58.0,43
12.8, 2.0,0.0,0.2, 0.0,2018-10-22 17:00:00,86.0,66.0,43
11.6, None,0.0,2.2, None,2018-10-22 17:15:00,252.0,71.0,43
11.6, None,0.0,5.8, None,2018-10-22 17:30:00,331.0,65.0,43
10.9, None,0.0,3.8, None,2018-10-22 17:45:00,272.0,72.0,43
9.8, 2.0,0.0,1.6, 0.0,2018-10-22 18:00:00,260.0,75.0,43
8.8, None,0.0,3.0, None,2018-10-22 18:15:00,259.0,79.0,43
8.3, None,0.0,4.6, None,2018-10-22 18:30:00,280.0,82.0,43
7.5, None,0.0,2.8, None,2018-10-22 18:45:00,276.0,88.0,43
7.3, 1.0,0.0,4.5, 0.0,2018-10-22 19:00:00,258.0,86.0,43
7.1, None,0.0,5.5, None,2018-10-22 19:15:00,267.0,86.0,43
7.7, None,0.0,6.9, None,2018-10-22 19:30:00,281.0,81.0,43
7.0, None,0.0,6.2, None,2018-10-22 19:45:00,280.0,89.0,43
6.4, 0.0,0.0,4.6, 0.0,2018-10-22 20:00:00,237.0,90.0,43
7.0, None,0.0,5.1, None,2018-10-22 20:15:00,252.0,86.0,43
7.0, None,0.0,5.6, None,2018-10-22 20:30:00,239.0,85.0,43
7.3, None,0.0,5.4, None,2018-10-22 20:45:00,243.0,84.0,43
7.0, 0.0,0.0,5.2, 0.0,2018-10-22 21:00:00,251.0,85.0,43
6.9, None,0.0,5.8, None,2018-10-22 21:15:00,259.0,84.0,43
6.8, None,0.0,5.0, None,2018-10-22 21:30:00,243.0,85.0,43
6.7, None,0.0,5.3, None,2018-10-22 21:45:00,229.0,87.0,43
6.5, 0.0,0.0,5.2, 0.0,2018-10-22 22:00:00,230.0,87.0,43
6.2, None,0.0,5.4, None,2018-10-22 22:15:00,228.0,90.0,43
