air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-2.696, None, None, None, None, 222.2,2016-02-22 19:00:00, None, None, None,8
None,-2.829, None, None, None, None, 221.5,2016-02-22 20:00:00, None, None, None,8
None,-2.969, None, None, None, None, 221.6,2016-02-22 21:00:00, None, None, None,8
None,-3.372, None, None, None, None, 221.9,2016-02-22 22:00:00, None, None, None,8
None,-3.476, None, None, None, None, 220.7,2016-02-22 23:00:00, None, None, None,8
None,-3.686, None, None, None, None, 220.4,2016-02-23 00:00:00, None, None, None,8
None,-4.022, None, None, None, None, 217.9,2016-02-23 01:00:00, None, None, None,8
None,-4.004, None, None, None, None, 218.0,2016-02-23 02:00:00, None, None, None,8
None,-4.173, None, None, None, None, 222.2,2016-02-23 03:00:00, None, None, None,8
None,-4.777, None, None, None, None, 222.6,2016-02-23 04:00:00, None, None, None,8
None,-4.003, None, None, None, None, None,2016-02-23 05:00:00, None, None, None,8
None,-4.005, None, None, None, None, 222.9,2016-02-23 06:00:00, None, None, None,8
None,-3.901, None, None, None, None, 223.3,2016-02-23 07:00:00, None, None, None,8
None,-4.052, None, None, None, None, 223.5,2016-02-23 08:00:00, None, None, None,8
None,-2.829, None, None, None, None, 223.5,2016-02-23 09:00:00, None, None, None,8
None,-1.948, None, None, None, None, 223.4,2016-02-23 10:00:00, None, None, None,8
None,-0.296, None, None, None, None, 222.9,2016-02-23 11:00:00, None, None, None,8
None,0.15, None, None, None, None, 223.2,2016-02-23 12:00:00, None, None, None,8
None,-0.614, None, None, None, None, 223.0,2016-02-23 13:00:00, None, None, None,8
None,-0.176, None, None, None, None, 223.3,2016-02-23 14:00:00, None, None, None,8
None,0.531, None, None, None, None, 223.3,2016-02-23 15:00:00, None, None, None,8
None,0.317, None, None, None, None, 223.3,2016-02-23 16:00:00, None, None, None,8
None,0.372, None, None, None, None, 223.2,2016-02-23 17:00:00, None, None, None,8
None,0.336, None, None, None, None, 222.9,2016-02-23 18:00:00, None, None, None,8
None,-0.018, None, None, None, None, 222.5,2016-02-23 19:00:00, None, None, None,8
None,-0.197, None, None, None, None, 222.3,2016-02-23 20:00:00, None, None, None,8
None,-0.104, None, None, None, None, 221.9,2016-02-23 21:00:00, None, None, None,8
None,-0.468, None, None, None, None, 220.8,2016-02-23 22:00:00, None, None, None,8
None,-0.71, None, None, None, None, 219.4,2016-02-23 23:00:00, None, None, None,8
None,-1.212, None, None, None, None, 217.4,2016-02-24 00:00:00, None, None, None,8
None,-1.409, None, None, None, None, 217.0,2016-02-24 01:00:00, None, None, None,8
None,-1.146, None, None, None, None, 216.9,2016-02-24 02:00:00, None, None, None,8
None,-1.25, None, None, None, None, 217.0,2016-02-24 03:00:00, None, None, None,8
None,-0.915, None, None, None, None, 217.2,2016-02-24 04:00:00, None, None, None,8
None,-1.315, None, None, None, None, 217.2,2016-02-24 05:00:00, None, None, None,8
None,-0.729, None, None, None, None, 217.6,2016-02-24 06:00:00, None, None, None,8
None,-1.504, None, None, None, None, 217.5,2016-02-24 07:00:00, None, None, None,8
None,-1.062, None, None, None, None, 217.6,2016-02-24 08:00:00, None, None, None,8
None,-0.495, None, None, None, None, 217.5,2016-02-24 09:00:00, None, None, None,8
None,0.308, None, None, None, None, 217.1,2016-02-24 10:00:00, None, None, None,8
None,1.426, None, None, None, None, 217.8,2016-02-24 11:00:00, None, None, None,8
None,4.013, None, None, None, None, 215.2,2016-02-24 12:00:00, None, None, None,8
None,4.867, None, None, None, None, 221.0,2016-02-24 13:00:00, None, None, None,8
None,4.895, None, None, None, None, 219.9,2016-02-24 14:00:00, None, None, None,8
None,4.632, None, None, None, None, 215.9,2016-02-24 15:00:00, None, None, None,8
None,4.247, None, None, None, None, 216.8,2016-02-24 16:00:00, None, None, None,8
None,3.742, None, None, None, None, 214.6,2016-02-24 17:00:00, None, None, None,8
None,2.601, None, None, None, None, 214.0,2016-02-24 18:00:00, None, None, None,8
None,2.564, None, None, None, None, 214.9,2016-02-24 19:00:00, None, None, None,8
None,3.309, None, None, None, None, 215.7,2016-02-24 20:00:00, None, None, None,8
None,2.963, None, None, None, None, 215.0,2016-02-24 21:00:00, None, None, None,8
None,1.871, None, None, None, None, 215.0,2016-02-24 22:00:00, None, None, None,8
None,2.347, None, None, None, None, 215.4,2016-02-24 23:00:00, None, None, None,8
None,2.048, None, None, None, None, 214.7,2016-02-25 00:00:00, None, None, None,8
None,2.616, None, None, None, None, 214.8,2016-02-25 01:00:00, None, None, None,8
None,2.776, None, None, None, None, 215.4,2016-02-25 02:00:00, None, None, None,8
None,2.824, None, None, None, None, 215.1,2016-02-25 03:00:00, None, None, None,8
None,0.996, None, None, None, None, 215.2,2016-02-25 04:00:00, None, None, None,8
None,0.391, None, None, None, None, 215.4,2016-02-25 05:00:00, None, None, None,8
None,1.06, None, None, None, None, 215.3,2016-02-25 06:00:00, None, None, None,8
None,1.767, None, None, None, None, 215.4,2016-02-25 07:00:00, None, None, None,8
None,1.349, None, None, None, None, 215.3,2016-02-25 08:00:00, None, None, None,8
None,0.941, None, None, None, None, 215.5,2016-02-25 09:00:00, None, None, None,8
None,1.097, None, None, None, None, 215.4,2016-02-25 10:00:00, None, None, None,8
None,3.591, None, None, None, None, 214.7,2016-02-25 11:00:00, None, None, None,8
None,4.219, None, None, None, None, 216.1,2016-02-25 12:00:00, None, None, None,8
None,4.96, None, None, None, None, 217.4,2016-02-25 13:00:00, None, None, None,8
None,3.367, None, None, None, None, 217.3,2016-02-25 14:00:00, None, None, None,8
None,3.47, None, None, None, None, 217.2,2016-02-25 15:00:00, None, None, None,8
None,3.769, None, None, None, None, 217.4,2016-02-25 16:00:00, None, None, None,8
None,3.442, None, None, None, None, 216.3,2016-02-25 17:00:00, None, None, None,8
None,3.077, None, None, None, None, 217.1,2016-02-25 18:00:00, None, None, None,8
None,3.488, None, None, None, None, 217.8,2016-02-25 19:00:00, None, None, None,8
None,2.982, None, None, None, None, 217.8,2016-02-25 20:00:00, None, None, None,8
None,2.292, None, None, None, None, 216.9,2016-02-25 21:00:00, None, None, None,8
None,2.601, None, None, None, None, 216.7,2016-02-25 22:00:00, None, None, None,8
None,3.441, None, None, None, None, 215.8,2016-02-25 23:00:00, None, None, None,8
