pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None,-3.012, 93.5, None, None, None, None,17.28, None,17.06,198.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-02-19 00:00:00, None, None, 154.9,8
None, None,-3.165, 98.8, None, None, None, None,13.72, None,10.57,189.6, None, None, None, None, None, -3.0, None, None, None, None, None, None,2016-02-19 01:00:00, None, None, 153.1,8
None, None,-3.242, 102.4, None, None, None, None,13.02, None,13.94,184.8, None, None, None, None, None, -3.0, None, None, None, None, None, None,2016-02-19 02:00:00, None, None, 154.0,8
None, None,-3.424, 100.0, None, None, None, None,12.6, None,17.78,180.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2016-02-19 03:00:00, None, None, 154.2,8
None, None,-3.683, 100.7, None, None, None, None,23.67, None,11.83,151.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-02-19 04:00:00, None, None, 154.2,8
None, None,-3.558, 101.5, None, None, None, None,20.16, None,11.64,112.9, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-02-19 05:00:00, None, None, 150.8,8
None, None,-3.654, 102.1, None, None, None, None,7.45, None,15.82,84.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-02-19 06:00:00, None, None, 152.4,8
None, None,-3.568, 101.4, None, None, None, None,7.69, None,18.38,90.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-02-19 07:00:00, None, None, 150.8,8
None, None,-3.615, 102.9, None, None, None, None,8.59, None,17.49,86.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-02-19 08:00:00, None, None, 153.3,8
None, None,-3.098, 102.0, None, None, None, None,5.947, None,23.1,88.9, None, None, None, None, None, -3.0, None, None, None, None, None, None,2016-02-19 09:00:00, None, None, 153.1,8
None, None,-3.012, 98.8, None, None, None, None,5.654, None,21.8,92.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2016-02-19 10:00:00, None, None, 153.0,8
None, None,-1.506, 80.8, None, None, None, None,5.223, None,24.21,92.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-02-19 11:00:00, None, None, 151.9,8
None, None,-0.462, 78.0, None, None, None, None,9.92, None,16.52,94.8, None, None, None, None, None, -3.0, None, None, None, None, None, None,2016-02-19 12:00:00, None, None, 151.9,8
None, None,1.361, 72.1, None, None, None, None,10.3, None,12.34,89.2, None, None, None, None, None, -3.0, None, None, None, None, None, None,2016-02-19 13:00:00, None, None, 151.1,8
None, None,-0.923, 93.8, None, None, None, None,16.95, None,9.21,101.6, None, None, None, None, None, -2.0, None, None, None, None, None, None,2016-02-19 14:00:00, None, None, 153.7,8
None, None,-1.046, 98.7, None, None, None, None,12.32, None,10.14,88.9, None, None, None, None, None, -1.0, None, None, None, None, None, None,2016-02-19 15:00:00, None, None, 153.2,8
